group,CD86,CD11b,CD19,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD52,CD49f,CD35,CD58,CD11a,CD98,IgG-Fc,CD45,CD304,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD101,CD88,CD224
critical,-0.0769325278951913,-0.0266505465713167,-0.0373005734158453,-0.475975784278225,-0.218967626251507,-0.14229538025456,-0.215259237070486,-0.224896104711012,-0.0807711940042547,-0.266362638538755,-0.264268987085539,0.0799059757715531,-0.643110401582429,0.042939249044704,-0.162218841735388,-0.0961714289161701,-0.265019716853058,0.191602050556147,-0.33060415184951,0.291058906807392,-0.320222678420577,0.088617649242924,-0.163527340609009,-0.0677825240013979,-0.0243742707529547,0.126088814450525,-0.651335037596692,-0.493609521529704,-0.231130598378605,-0.303240325058964,-0.393045738194853,0.223664755372797,-0.219399948297298
critical,0.411766729560866,0.569596926842898,0.0509542513375951,0.428101604729818,0.499927751212524,-0.567270427780846,-0.608843523207732,-0.42105683044124,-0.0042812016743233,0.34825546687403,0.3059314592515,0.322596772954442,0.301967371805574,0.396823949100431,0.431680417974444,-0.616646328837724,-0.41946267381996,0.387510715932613,0.279411996484699,0.552534153480684,0.40915972814314,0.431601052689449,-0.37381374917288,0.359398329437507,0.257888582137242,-0.622519888130056,-0.575111360028471,0.252396109624392,0.429813423119499,0.334050386595877,0.344451247469379,0.495834231417814,0.474825236569098
critical,-0.0097417121976266,-0.208164867952603,0.263454399358009,-0.42883440016708,-0.181373375022056,0.16930761956756,0.0113637822769072,-0.196573498893879,0.128602750852768,0.117278129329786,0.0929663880256998,-0.490042060722469,-0.12238411672498,0.0206770417170626,-0.0332952714532087,-0.0684062402746921,-0.205778971362014,0.114910992795444,0.135943162996963,-0.201975844318001,-0.110355376799515,-0.0089406209274066,-0.0328856785669824,-0.218112358300426,-0.154906123866104,0.0053108931014954,-0.0656013688703006,-0.182151591368804,-0.185570181541864,-0.138105138211966,-0.180692527583547,-0.318856228432534,0.309163456236988
critical,-0.0727906221620081,0.0141862566651312,-0.0516642120375735,-0.280545920244766,0.0999291906885686,-0.0718015756502604,-0.454788125091224,-0.334320738980735,-0.318995558726995,-0.150235647340708,-0.14568448546811,-0.0428532978694981,-0.288714402250503,-0.0541144736483403,0.0538834086567484,-0.267860754587017,-0.0355624514339838,0.389049302346069,-0.343460361538304,-0.0305590115691576,-0.292262156473437,-0.130279647221714,-0.452764480532363,-0.330930624443062,-0.0153578703104952,-0.338959351938931,-0.370723813626642,-0.474056942790834,-0.316155797912866,-0.337734387711457,-0.255423251079653,-0.216495025121489,-0.335007828011306
critical,-0.190043308672211,0.324250383571503,-0.184524127385758,-0.117153278557604,0.0991259661290387,-0.0687022340473363,-0.132453752153479,0.0389238296743881,0.203494010928667,-0.246138866221846,-0.350442173857826,0.288776048968596,-0.449915758798232,0.17371008016473,-0.0509168988735929,0.0449504427498637,0.126392781256728,0.0509894140096369,0.0932485542843064,0.206737286370238,0.0280347895644938,0.0770934718595229,-0.201678806966715,0.332432160252417,0.13560028671152,0.0680711159212548,-0.0444574608112839,-0.0953981511397826,0.276886213852626,-0.0505811044938885,-0.260358671852892,0.12675572302864,0.112854263215702
critical,0.260107584421715,0.292176702696205,-0.352297388368809,0.407729124279135,0.431120254316217,-0.515494067332652,-0.515138615364958,-0.382343415140731,0.254501738025948,0.346795774897089,0.363181545430531,0.464573524931506,0.207891902802262,0.433824056291316,0.256500491838363,-0.493829945379914,-0.153865326848563,0.227087461381832,0.245075332567741,0.483019585529764,0.215597000590239,0.165472810728677,-0.239446523094456,0.307715805519953,0.154663267560826,-0.271283719354737,-0.482053420453122,0.369430768252336,0.291866305314259,0.315653834141701,0.377775681182408,0.411951874817191,0.268544747220308
critical,0.026216346237993,-0.355731061559613,0.23963977238363,-0.0859316849226057,-0.0933026878501383,0.311640799429524,0.237422847832864,-0.428343883645422,0.142475029542057,-0.433602829822591,0.17811688357954,-0.094845292090428,-0.0513231296717994,-0.26462278014944,0.115446354300676,0.0980017385614469,0.473691739089704,-0.164804294891573,0.0628694779531875,-0.0023644806938687,-0.0147321015502245,0.14511146539289,-0.176335773371332,-0.202280978186165,-0.0795226514694913,0.0378033930049538,0.405557756134873,0.0436312468021193,-0.162979813953026,0.109091056576036,-0.059607635134417,-0.516144253053222,0.0536528796769306
critical,0.605544024656716,0.212589756576189,-0.0326962185119852,-0.187724621636768,0.826873044563782,0.231923426426629,-0.0611108185874817,-0.237084048344834,0.738547939062917,0.292722669532139,-0.0439934218108436,-0.220413357540512,-0.267574643935958,0.053393797541388,0.749417399986823,-0.260215818812192,-0.611350428256524,0.706167292021766,0.0554637551822916,0.681443757909962,-0.0131275190832022,0.693196640846905,-0.0339777757816261,0.290666366833609,0.690451516345169,-0.317824935076968,-0.777511353321767,-0.225118810923669,0.223886679990026,-0.027171460888407,0.334465339314034,0.777531383797688,-0.0620567165074285
critical,0.361828199468435,0.368566415087698,-0.0311031754975554,0.0100989551553964,0.442614055043958,-0.47701928516671,-0.345801635748149,-0.33414082713903,-0.118337075646054,0.354860155607042,0.0739986220803487,0.116615290799638,-0.080340839030946,0.340248385053024,-0.0041718722783325,-0.350183507363365,-0.573505265702757,0.174578831198064,0.153571048927736,0.2203249045703,0.0232273885295925,-0.165907079247584,-0.191533946992033,0.429159690923116,0.0597503154135218,-0.354287007350801,-0.676712827461604,-0.0122641083630156,0.231268815187535,0.120081530979851,0.0837032755450387,0.54858026780945,0.0872287099840912
critical,-0.221723247418436,-0.384293758862928,0.0919898930048785,0.0116174514840314,0.308405941051606,0.342673267835118,-0.227687310613321,0.194974388695722,-0.513995818372002,0.567750270797012,0.0902120807892897,0.0498311115300147,0.149961429816861,0.640352603457132,0.0016764492836302,0.17619569051529,-0.0555735611236579,0.321753559825943,-0.0638640379020103,-0.119809385835517,0.0792996936685141,0.413410890005065,0.284147608794403,0.108428322886308,0.0374001312080731,0.414058697261558,0.246215441085036,-0.220361958820036,0.24261159182637,0.178127410989855,-0.163126058260724,-0.348834355393558,-0.430602630634439
