group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD32,CD95,CD1c,CD1d,CD39,CX3CR1,CD244,CD303,CD71,CD52,CD49f,CD35,CD11a,FCERIA,CD41,CD45,CD304,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.122857835745266,-0.225648011517822,-0.281564204611146,-0.0574745943301056,-0.0159590672751836,-0.117706067022567,-0.0545798277651599,0.205556965437701,-0.161996017179204,0.0578468136711071,-0.158763028102223,0.172963860468194,-0.0488914340384303,-0.365589818042968,0.068116838520867,-0.0849417590622508,0.253506171528042,0.195043288452375,-0.0730164615181738,0.0096991997608825,-0.525155622989707,0.0149128388628994,0.267307054109617,0.123333040686585,-0.0070072877655857,-0.193892730820368,0.040554157728002,-0.0425108608337827,-0.241508301793164,-0.185264999162502,-0.0045606307207685,-0.0326435093212862
critical,0.109017473760836,-0.150277374161475,0.25210387669566,0.172640560515571,0.0695520861556475,-0.0021054481907718,0.161232282570574,0.202699726182187,-0.0780740764797208,0.187054878012601,0.38763128336123,0.234761059888282,0.427311089182397,0.159224804112768,0.309571067787265,0.194364759622196,0.0845937941646003,0.135427420293351,0.0401179740981179,0.337836410891842,-0.15048341711474,0.0504937164706319,0.438079674097052,0.219085436569529,-0.120243816360543,-0.134941785513512,0.226293220886099,0.314505263361117,0.172033771119961,0.151887107925735,0.360759369490175,-0.0133297331251877
critical,0.282973544788202,0.237114948926144,0.0393327768889863,0.0422083064975441,0.109606017730898,-0.238178733938961,-0.0212635924873534,-0.210447196098204,-0.131668370658555,-0.270476523401942,0.197859385041539,0.186385393826169,-0.0739212334103264,0.0245061235165187,0.0968928620624937,0.0406601241248862,0.145382389845543,0.133448662640127,0.392778320247544,-0.245584611668305,0.420183257625925,0.0724498592393296,-0.0018473431965866,-0.472035457834089,-0.0280116805014792,0.005623298578054,0.129520651359311,-0.288966996038932,0.109446663907722,-0.334996846641048,-0.0050447152371041,0.0371616611554465
critical,0.359879989353321,0.437323603195089,0.120252358654709,0.0721138489505134,0.0304222115861067,-0.5943356593585,-0.207984589157892,0.202230034618728,0.404765054936999,-0.457541696793848,-0.0197254214837353,-0.554281459974479,-0.275831117901975,-0.132438053928833,-0.214851624219188,0.223397002875945,-0.0103072921438006,-0.351622555079168,0.442653372888439,0.516091675190053,0.668172143254745,0.346678544346449,-0.515668276039714,0.343886743886744,0.184552559193346,-0.0166744031699397,-0.193930948734131,-0.218359743338744,-0.0758825448128273,-0.0778340468393991,-0.127325400865815,0.167912510555535
critical,0.0249522062386239,0.224557586456091,0.168841129546689,-0.141249386120765,-0.0787091182228853,0.0770367259360343,0.255505259102276,-0.0437956482184733,0.348068760094709,-0.230777174237538,0.0330368415402042,-0.200871960131138,-0.0426497892367615,0.361319312591122,0.0769851857967604,0.0115560242835228,0.0472623470319205,-0.394677796345038,-0.0178843467048726,0.0927511506373552,0.337677726980566,-0.0310429713354346,-0.175438080973418,0.0476663648557376,0.419237226524805,0.048902004811782,0.159081664047745,0.134153650040319,0.149492831254469,0.317920867516324,0.0461846526919917,0.278324200703698
critical,0.25598595702387,0.242338052017355,0.443986146293837,0.503212282140407,-0.393699309915155,-0.292437605389281,-0.132233620955992,-0.0391038164009892,0.17265941740926,0.236156143580671,0.381172553833748,0.153141923287322,0.404368107851309,0.297160481237759,0.0904579595598999,0.118767593251428,-0.323068818856722,-0.291508825282747,0.397011263700117,0.250518055998101,0.106639447406385,0.196760892785041,-0.308560497188574,0.252934777536318,0.235414457281628,-0.0516584251683658,-0.235717667722561,0.364601233587538,0.369328271760646,0.484369973073251,0.526739891461654,0.125172198436332
critical,0.263784109238279,-0.198901369689351,0.122088732676926,-0.12709440578379,0.311734638875302,0.24383713216049,-0.127055930383635,0.284170200099489,0.33319259214381,-0.180785238771602,0.368553361535489,0.118686776998678,0.264981506492312,-0.168635854206187,0.463230889247709,0.253549525691305,0.507784440012718,0.189111418023089,0.0789745937343661,0.175753033143762,-0.0354672104080312,-0.0109233809121189,-0.328692735340891,0.0505723409166846,0.22005026842799,0.279298075825803,0.448366630393554,0.305418727614835,-0.0593678630653096,0.0829812373865488,0.193372800593542,-0.203679401550371
critical,0.239822571461533,-0.202302424505672,-0.403485448244903,0.223112260396226,0.376400315020267,0.306325350484541,0.0184740816892078,0.22474817427621,0.441879442334653,-0.40817343174248,-0.32100246501527,-0.141882349132729,-0.41306182510134,-0.0261743211777357,-0.038190618048862,0.300002611592959,0.0433089002062075,0.129510916873758,0.180196909783902,0.0636135314539753,0.166953494279622,0.197816750348195,-0.219324334672923,0.0042995180905706,0.289174677698137,-0.136725894937593,-0.277782901815815,-0.294772580527916,-0.144460538210666,-0.220500984416636,0.0589513837534686,0.156972804692652
critical,0.353157830203836,0.697840807540157,0.307769054870288,0.116944245218158,-0.391935970745295,-0.520448926530042,-0.329069855236649,0.129752025958875,0.0657579157436168,0.41058312144346,0.39195720569487,-0.263200191140908,-0.0420962433501121,0.229270173479654,-0.181996085874534,-0.0667499564533209,-0.487109295309226,-0.697607806888715,0.295796514718048,0.173582370751456,0.552760035047568,-0.0733479148603469,-0.418787844180474,0.220633165174018,0.17952295071134,-0.281514789782707,-0.350484208151005,-0.0631759973238737,0.200991156212885,0.178311188999025,-0.082027398274927,0.424650318777442
critical,0.506777339947557,0.237926840638289,0.277786173262616,-0.0628663739486983,-0.181771421396749,-0.116166995210878,-0.0840206883209587,-0.104502958792061,0.246614806706968,0.094882528248843,0.0841549839362946,0.0162602223112792,0.103323940475191,-0.14564022749861,0.124863834597349,0.174995513683555,-0.0244680275586993,-0.291131046935564,0.106477740551374,-0.140217615474373,-0.0024503534239772,0.152813227260088,0.388879721417032,0.0903823937640319,-0.0611298696297471,-0.270290144826066,0.0275720064846665,0.127632204085713,-0.096838597162118,0.0952383690677627,0.24629846049942,0.0452144973202138
