group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD62L,CD95,CD1c,CD64,CD39,CD244,CD163,CD303,CD38,CD52,CD49f,CD107a,CD35,CD58,CD11a,CD54,FCERIA,CD41,IgG-Fc,CD304,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.300271067678286,-0.0269276316490904,-0.256872220672093,0.158747751122987,-0.148900870975094,-0.109361705665435,-0.0115408869420329,-0.117162334142209,-0.0574685651074338,-0.335412509895047,-0.337286369592626,-0.161242634930405,-0.146291738912558,0.249376003422566,-0.0133123326758292,-0.352077007728319,-0.11080018023308,-0.206101235280988,0.199238912081865,-0.331788210002137,0.0939653180928381,0.0304335808381658,-0.11644690020753,0.235395370051155,-0.0708348065589425,0.0154575629434958,-0.379796253533531,-0.173322760183433,-0.129448467964346,-0.526423194010878,-0.4171000456926,-0.104507503560684,0.0221404988732189,-0.0798488328956657,0.144463283336132,-0.0415490071111474
critical,-0.0123377439667724,0.518678107058,-0.0911292869647785,-0.224382143323921,-0.322093001165265,-0.487697047241122,-0.534398550661619,-0.131097337756982,-0.140162791059819,-0.28090341180925,-0.173602184003055,-0.232727588114027,0.232721716450739,0.0343761081269289,-0.161822251922445,-0.385002957587925,-0.287183751359444,-0.244441898478366,0.0310462520272822,-0.319501512372288,0.339925652557965,0.45407496210785,-0.0144592942093217,-0.0505154435431236,-0.494234909983109,-0.601605741722856,-0.369251450513723,0.218755088782152,-0.151442838847518,-0.480403456472437,-0.245654853175303,0.0720077502810035,0.143493709734514,-0.302112297701737,0.12149451109597,0.174250845326264
critical,-0.0114426460734027,0.198974366056241,-0.521733215620834,0.0295152288189348,-0.144202330590092,-0.234800312180961,0.0342665087565983,-0.39408542603393,0.311308961100533,0.0547663013365479,-0.351682059965641,0.114404181748684,-0.221836079044437,0.199571743387649,-0.286922385334102,-0.565474230742697,-0.0272400688342174,-0.433878692960919,-0.0027541915716617,-0.52205844597484,-0.129274185642854,-0.14531848086261,-0.376767318297512,-0.114840734326171,0.128706831019975,-0.0440283461853153,-0.703086805275055,0.0620557936019431,0.135896382302972,-0.375411096915123,-0.557151595747196,-0.148119856601373,-0.122414735548271,-0.348543961836283,0.11194376940653,-0.281474893357772
critical,-0.326375280596441,-0.0906630766871565,-0.298184649512105,-0.272616103978994,0.154173580749931,-0.126509328012887,-0.254990394137849,-0.395621459995692,0.0528726312529531,0.0511797729633121,0.0083800810225019,0.26585912316059,-0.0177906115397613,-0.158330146583541,-0.108540263370771,-0.0867716730781168,0.0592669298268533,0.0016750430023253,0.0839581827772062,-0.476828028162624,-0.261340423182368,-0.18090419085033,-0.150251073394053,-0.192181905046743,-0.133299022430589,0.163894568353708,-0.635006435006435,0.170678338394205,-0.159970055411609,-0.029121856753431,-0.198403516795403,0.043030169724082,-0.191981971719254,0.011715481778351,-0.306572419502394,-0.303580719193636
critical,-0.147533233580907,-0.0295331862270849,0.0720178206763598,0.171153798786647,-0.0967332136969735,0.121599780458024,0.286006802566127,0.193478907786113,0.160388963446846,-0.096177077401027,-0.216451299267396,-0.0587168692081553,-0.0542778942896353,0.118230763542234,-0.143541073207007,0.0199921347459069,0.167510634310039,-0.181693278562715,-0.0058833939241888,0.167332438641967,0.0114314127815236,0.100340864900229,0.163472933518925,0.119913388800927,-0.128085187704363,-0.134749569623931,0.0369407021322209,-0.0042087419620492,-0.0016023715168909,0.233898890860419,0.0340791189427042,-0.049372974577395,0.0938011095474031,0.171204753681643,0.0873713270922249,0.0891478438161377
critical,0.293119304331211,0.674349405641232,0.244820860980201,0.0381270602661301,-0.49283058135451,-0.650453289785254,-0.539568923164496,0.519391302093771,0.332932357561381,-0.119646072095891,0.085982505128747,-0.146469447478673,0.516556726195744,0.350455255428697,0.28610627120671,-0.0966856648707325,-0.442863317617986,-0.307062006262348,0.0452378405227062,0.343846439872374,0.675646558576508,0.784333804199964,0.279138164065647,-0.00367419679194,-0.541478560273659,-0.500301086353477,0.354616428727622,0.438552290075397,-0.299557276199868,-0.379157301706532,0.42587714771403,0.396472410816034,0.110690519218278,0.142147980713789,0.484363647522876,0.206493550028161
critical,-0.169500594949642,0.181246290604555,-0.321656853398824,-0.0563195298894195,-0.143949709823815,-0.444377845109505,0.144253589599764,-0.650054054419163,0.317242876140505,-0.652305635684505,-0.4302453761227,0.13283861845321,-0.192340951624501,-0.0880821202773386,-0.125599616731028,-0.623351264360494,-0.452199960655889,-0.520347465274322,-0.228847901225506,-0.521628996928014,-0.314287208492894,-0.1513267644076,-0.429107645790935,0.068836133161715,-0.241923519519817,0.155168211011712,-0.400450372972931,-0.197399952262415,-0.0859079676513604,-0.567217583927524,-0.424114485044256,-0.112254108169375,-0.175224617442667,-0.280108949985985,0.0198047713028241,-0.379140752182863
critical,0.227710780307409,0.152270642101043,0.194665623838417,0.31928133815322,-0.0090071744455306,-0.195581840334546,-0.384876701858496,0.334691312909488,0.0606897185903831,-0.151025081902873,0.148290905856737,0.150001575633611,0.158555860665497,0.11278587701934,0.285682245238975,-0.228493735382679,-0.276343400897349,-0.212600304507047,0.152268878300187,-0.26455079308582,-0.0576862256667911,0.42954186241836,-0.180435486433255,0.495062803882626,-0.0870451642628519,-0.322755180182303,-0.167364398936107,0.147799525779008,-0.34001150767786,-0.528756628888401,0.0797465510348822,0.0608707468337549,-0.09684477198173,0.176310820534567,0.337618267071076,-0.275152862819643
critical,-0.423387821247085,-0.195192628575062,-0.239567142475548,-0.244885956221151,0.276724645626201,0.0283971958518092,0.148597587353699,-0.29908076829948,0.0858496099674894,0.0507507366954281,-0.377827725836199,-0.0893203060374831,-0.401067281878708,-0.177301661797323,-0.134950998916497,-0.0053735153934997,0.188584771871114,-0.0055697708394345,0.0593404952956574,-0.0555517915785175,0.0961847918925389,-0.0857473364209658,-0.180974409264681,-0.0537279153435235,0.239503899311835,0.0528192708447363,-0.0100472949063861,-0.348205801523975,0.268488516808786,-0.0653000274192252,-0.464180662285797,-0.26009821543694,-0.0217641855559198,-0.197436460011268,0.161299177084423,-0.0026748928737325
critical,-0.167924673839876,-0.206074304249315,-0.281400491502093,0.397166046893108,0.394203082547165,-0.407746153190182,-0.0363402363596784,-0.631499002948387,0.328290972909837,-0.0806783338094628,-0.0792577566934474,0.232159840777708,0.0603851539184093,0.558696036577929,-0.009155992241365,-0.70645041963425,0.252059521993585,-0.234543637317712,0.27431553497981,-0.180905188008719,0.288955052596761,0.102527945897994,-0.0321833172355982,0.337457152154369,0.296945781080704,0.236743143776836,-0.436333237131487,0.381173201595571,0.386674211083369,-0.0288604180026416,-0.290553231500877,0.42225234055131,-0.495815135668709,-0.332818358803451,-0.197088834472727,-0.116979305353764
