group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD52,CD49f,Podoplanin,CD35,CD11a,CD41,CD98,CD45,CD304,CD36,CD305,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.251391734198243,0.180553833578834,-0.647709965989188,0.0138916999504363,-0.082786179040147,-0.166712899581855,0.165210661397809,-0.52947233942992,0.26061433728798,0.337043203254409,-0.303394443542557,-0.180597429805667,-0.277995795613054,-0.0132667641253358,0.131930001740112,-0.185729480472013,-0.206026118557136,-0.0551811120358182,0.532209764243587,-0.169854707048616,-0.314515624278962,-0.135191387912036,-0.43102381579682,0.180352309082847,0.39282756795462,-0.0964414036854506,0.148611723803407,0.18103047194279,0.0224701970236792,0.0299338635153206,-0.29795079550394,0.101009243760191
critical,0.152929923041682,0.731998437539375,0.724570047746096,-0.553880296285114,-0.331684059826644,-0.217852556603134,0.0075992257176419,0.576778455094412,0.434768300209742,0.269953686897404,0.645281591063296,0.500220158064347,0.524103745558543,-0.573478411316491,-0.0600637342472949,0.237946571416549,0.401191582708423,0.0232534635281633,0.247322952258778,0.358453241967507,0.371831051465415,-0.419545973419213,0.106880176621814,-0.560038616926216,0.347252522170656,-0.379043331566858,0.693106653152955,0.439056489419118,0.541381444058826,0.77925498480486,0.0919187134398124,0.297276541758781
critical,-0.0543771362201427,0.31052997785118,0.0646888175668883,0.0385764196483049,0.0448408706061744,-0.0140737446678886,0.24295447576822,-0.0443630620108747,0.256574998531454,-0.0269592457172059,0.27007321999084,0.219329805472842,0.125662798710497,-0.063509149248316,0.504815871795967,-0.0287660008595786,0.37694026635266,0.0460385702847137,-0.146237248918644,0.168330311253932,0.444376533305772,-0.0341150497283649,0.361549668549147,-0.422840812522006,0.197508245040561,0.1541988273112,0.0395782400709061,-0.0628248308185389,-0.0366304963149557,-0.201635739325464,0.158434078012521,0.18249975422599
critical,0.342662581447759,0.445860725932824,0.017642138046822,0.017918166993512,0.0349837019300941,-0.0047649720116668,-0.170907742888158,-0.140950697462141,0.144524166557302,0.317503979669463,0.266812818858006,-0.130107765589909,0.235256509087478,-0.151903717969261,0.162994569072426,-0.120253951023968,0.176879511526848,0.190776839120332,0.357811211411023,-0.0938894077890083,0.267696267696268,-0.239049252275336,-0.275280145985599,-0.174950964509602,0.342180032296892,0.321633396687837,0.34775334124879,0.571115995170227,0.458934530360738,0.238043140749133,-0.0967784308727607,0.186115460006281
critical,-0.0271330660381643,0.101035561582513,0.0433511671392994,-0.124998272508612,0.0543581021495958,-0.0524638245197988,0.0501968426555767,0.0138958816804615,0.0483116256712817,-0.194664946620334,0.153240663455351,0.0303494147485644,-0.0453735268188066,0.0621872987262111,0.0144465603750171,-0.106135255567706,0.0799942100449619,0.285589037310736,0.123305173631039,0.0803827933255292,0.106146068152078,-0.0286512423811234,-0.142037935195882,-0.0573589655953729,0.0498742421824506,0.0802912368634786,0.114600536341632,0.0152591431198343,0.153326467744466,0.244924813231771,-0.0325374801495492,-0.0326621778393991
critical,0.798296793210742,0.469583833069233,0.228265965218754,-0.593985719275484,-0.752346523589632,-0.357523359229268,0.694238219698515,0.536715031418807,0.396184159571463,0.620542282446132,0.270286244123434,0.468396743859144,0.416777416343795,-0.381027120442063,-0.227263710974733,0.180722019426578,0.40222681014118,0.121302971200961,0.798277346490249,0.197660305541402,0.466643763220162,-0.281137935395308,0.226894222927363,-0.446198685051499,0.421522073615876,0.0109783113249606,0.538941708265809,0.590948141263494,0.250477604363985,0.469804326856077,0.526935193936699,0.35920557611262
critical,-0.0966333849907186,0.0462058895977289,-0.272211061132194,-0.0121052885053925,-0.244120115292592,-0.229302122881709,0.187937996393421,0.121149588579411,-0.144073424310377,-0.211934739511445,0.0475631934321071,-0.142474711645182,-0.0922254670757026,-0.101763801462078,-0.326590083292326,-0.0427270394163336,0.103687721101899,-0.140441661271605,-0.140828470126823,0.0672352928556286,0.183617942808816,-0.386200844839516,-0.0393853321107764,0.0899895679243888,0.093176236087896,0.143306286534801,0.130987571044642,-0.219435645760385,0.230324915160614,0.114803366565972,-0.111789017164282,-0.302842786687824
critical,-0.347140809075593,0.190673413421782,-0.581992630567032,-0.17122683883137,0.022003524138774,0.356214707473034,0.178011210090335,-0.113821508019995,0.0388736930110235,0.193258652811153,0.1431699274991,-0.179766691977643,-0.541137641243433,0.0715321688552318,0.38692893084868,-0.532714752887902,-0.28560438178767,-0.283740789931817,-0.552753269506738,-0.455517573048192,-0.406915443708636,-0.151032579747818,-0.571603304515263,0.255054282142347,0.0322544327192296,0.0161637229388393,0.392803811822783,-0.243347216152491,-0.362000672739345,-0.171285011320562,-0.654460721756361,-0.196777360378924
critical,0.357611726749302,0.297896533686985,0.0153421436257568,-0.456677214785871,-0.249904396082455,-0.461141507372767,0.293824031123024,-0.0441706436508191,0.312478881489845,0.459078718060005,0.111018079879198,0.219003666801152,0.0348260642365153,-0.42737717781181,-0.148029112797656,-0.164160270955315,0.32258069681902,-0.0841633590341523,0.298054661199131,-0.242434160696305,0.308207559966167,-0.574692917508193,-0.332389463286754,-0.272216884691781,0.409513286395869,0.0484272472232259,0.372358242106614,0.197370509399773,-0.0214904222155938,0.180722981290424,-0.0502785977432491,0.0341388870156033
critical,0.240119120470729,-0.206790636415758,-0.0356843966880931,-0.115684434028547,-0.198387412932355,0.0436856032834432,-0.0241142140310943,0.220148064186596,-0.0753915246596207,0.233524887277388,-0.308554660147235,0.305599379047129,0.188793980864203,0.216069513203541,0.251563846292939,0.181759823459367,0.274769872747762,0.653660530844297,0.106525890958167,0.114771661794833,-0.0083687401633362,0.194444075361133,-0.107170720806582,-0.0372586999443627,-0.0974512015380144,-0.087757804826032,-0.0336145360911919,0.286395000117753,-0.158556185865561,-0.134929841402714,0.250032305693832,0.210846805345139
