group,CD86,CD11b,CD33,CD11c,CD117,CD45RA,CD123,CD4,CD16,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD163,CD303,CD38,CD155,CD52,CD49f,CD35,CD11a,CD62P,FCERIA,CD41,CD226,CD49b,CD98,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,-0.0338839161576769,-0.14599864643417,-0.342991813635037,-0.237605312405879,0.0273975586809761,-0.0487848265047083,0.0842527637635216,-0.175658346884086,0.040134598939332,-0.100730877514822,-0.238498327681487,-0.186437548638219,-0.328814609424955,-0.216566083660161,-0.246547064661974,-0.330438318275411,-0.0587890723188985,-0.112918826975529,-0.0865751243981546,-0.179765569044797,0.183007430819282,-0.297500909029251,-0.213337386206613,0.171977890886724,-0.308609411639659,0.0164189171036477,-0.314037101147852,0.083850021439375,-0.234304293390937,0.0737545817067911,0.0655861970001945,-0.0398322556752265,-0.189218539821857,-0.298671066011237,-0.372795984083496,-0.35514701390877,-0.272842920841004,-0.192340828699304,-0.317077220940062,0.0698495477446209
critical,-0.492035069747057,-0.616446577637178,-0.544006779550868,-0.435756626165296,0.0962368323766819,0.543330057761764,0.667839483852246,0.582484230739814,-0.0887906372032228,-0.0895219519027847,-0.403348606665253,-0.441818245205492,-0.496805892713022,-0.15573665479656,-0.41768274596515,-0.4403806168746,-0.0681734351334032,0.584248705540643,0.304512864092654,-0.348869890278187,-0.300855891880678,-0.489330678864528,-0.669836309729599,-0.377812063557581,-0.129244819052507,0.315324588714728,-0.402287684550526,-0.158709408647889,-0.324573369777961,0.352726112437071,-0.166904407955051,0.612620711890864,-0.541587563672737,0.419574840832316,0.610442581297086,-0.443116586827113,-0.605467816769646,-0.436115451864777,-0.503448208394646,-0.37133655026378
critical,0.171948951805727,-0.225320471492479,0.0048974663830644,0.416271776399692,0.207798681357158,0.204057013457105,0.126230122048888,0.459997284960228,0.147865231077747,-0.233140386230108,0.0271704566640997,0.217584161448307,-0.217368546897015,0.198759167011998,0.512331144767219,0.0343693124678283,0.389300182173457,0.302395370878729,0.252713699599859,0.0649063568685765,0.354831680815759,0.177077820866686,-0.0238879694568674,0.481406192349844,-0.0923830446909206,0.157947843308159,-0.0823655266340479,0.148137003547879,0.0117926666595029,-0.10864567638718,0.255166510360469,0.196346842017053,-0.162959589174332,0.188125625787996,0.0836455682332271,-0.0577628368602414,0.332161453451788,-0.348928958487334,0.0022930523805018,-0.0246215121235674
critical,0.176983696845171,0.104978299321971,-0.16055106128739,0.263988197050987,0.0163557403972998,-0.255495014252812,0.0286582355294498,-0.268512612008795,0.0821035895807074,-0.0674823063273902,0.412406523773034,0.11951284781322,-0.180373426487069,0.0010306627478822,0.31730759548345,-0.115630185562448,-0.149561873359013,-0.136185097449965,-0.0463858062182397,-0.0535269714697398,0.0616123895149652,-0.370494348016207,-0.367739666646572,0.002331047365796,-0.362653004996051,0.149710144656691,-0.21003861003861,-0.17602371636976,-0.254534793950946,-0.0019487710783315,0.0380720314419839,-0.134567644332404,-0.230610789838643,-0.365041668487517,-0.441080157818559,-0.151409822032053,-0.0333677064626864,-0.0533644802745044,0.0719665309241564,0.133634131577966
critical,0.08139663026838,-0.25218823838708,-0.27303588066334,0.192171660670097,0.206084238369508,0.36361271827353,0.248905985059459,-0.0913291660955027,0.116525094758971,-0.406431627238303,0.315676907036308,0.12108631558314,-0.433664194972094,0.255459650424995,0.0556552552587201,0.143306433120032,0.175136980413775,0.0980071827925087,0.284866284641784,-0.146515534029775,0.0014342602103744,-0.346105161163809,-0.401890029737418,0.221823616363801,-0.0261331525948723,0.466292097668203,-0.346815911553058,0.21251088845242,-0.258171952650381,-0.0563887105710794,-0.0378650779034758,0.257833446486392,-0.468847128269982,-0.422917862342809,-0.353085833495933,0.023615718787054,-0.100178320826958,-0.310989024515179,-0.0107861625590791,-0.215882669553394
critical,-0.190310823745541,-0.684527183730055,-0.371491205015758,-0.229239665806422,0.0502095653723614,0.568801946735324,0.69039037822767,0.442083380484551,0.0504385348361184,-0.398976539189237,-0.317500939920118,-0.170551703864885,-0.401634394734642,-0.273020657488107,-0.299572529207608,-0.321893477036579,0.20075837616215,0.548578954062705,0.39570555190145,-0.363284636723872,-0.140338598630432,-0.252351394416748,-0.758528700591505,-0.0010907771726072,-0.115361128663012,0.552718543844356,-0.349729906725562,-0.0230633394098574,-0.0959447245380149,0.360189934619498,-0.0618576655585418,0.450009552481952,-0.459486368562116,0.169352385134609,0.335653708814043,-0.524567638690342,-0.474487949718543,-0.380301963551793,-0.3254224557805,-0.325298610383486
critical,-0.273793986892786,0.105460924533117,-0.334617041944529,0.141925215321337,-0.300481132890231,-0.125932536234393,-0.355049503076242,-0.0872099877189451,-0.382267569441423,-0.751513545153659,-0.0887491172151501,-0.394321062750269,-0.27090541513254,-0.452790321664941,-0.163554193420956,-0.126633745311897,-0.732172489754953,-0.557913928163631,-0.0988500597030238,-0.49224150787535,-0.322565671198035,-0.709111410286923,-0.227557621977928,0.118462182650393,-0.780976012260351,0.165780454648372,-0.65959843533264,-0.705749998905349,-0.692238235637203,0.0151117963253418,-0.327020454447234,-0.299803258149827,-0.551449276282296,-0.586833143223387,-0.426680555933564,-0.662350475647656,-0.264713034996903,-0.228434681962743,-0.439312964455231,-0.205838215483855
critical,-0.634594110206831,-0.255733105171484,0.198930030419822,-0.788179133278027,-0.170134407557832,-0.205309262738328,-0.0002722085460466,0.176318809063175,-0.531416446732083,-0.787887069583791,-0.241989504327203,0.143850787074592,0.28332942765074,0.338273598930753,-0.0497584751555914,-0.71774038707089,0.10439054298316,0.274621917416349,0.516327965781921,-0.184051404531241,-0.658685112076196,-0.177529293118176,-0.630728294499824,-0.644501196234056,-0.142320138837197,0.381520638580771,-0.349935514487284,-0.0807157026578824,-0.261167433973901,0.0812551635313954,-0.684520424630991,0.255647750133729,-0.012276616947909,-0.0770153857674107,0.686124673200425,0.193437434235577,-0.212843957144349,-0.2500397955366,-0.325726770140133,-0.736885023182347
critical,-0.42516752862245,-0.547191209233615,-0.462423457810551,-0.0047067343276658,-0.11716181441196,0.424283940125961,0.439430728780312,0.0671903777065476,-0.157996439715821,-0.235587243593867,-0.45688301663437,-0.369404382074299,-0.673898757461918,-0.0812471090707762,-0.138779548242588,-0.0901033719244216,-0.262072721098229,0.226138449386574,0.239092601887924,-0.174171169028412,-0.373029754778427,-0.207040214253106,-0.645211336492465,0.0816137479901198,-0.32266251499337,0.293410141994901,-0.372474040898907,-0.0979011752427447,-0.174145431876809,-0.0852020957732035,-0.253508166762074,0.0741070653286722,-0.306727263516198,-0.205114284500617,0.0927685767216991,-0.0561162153879681,-0.161842912546111,-0.129946332208092,-0.048373970931873,-0.238030658685382
critical,-0.266773023837377,-0.0157328317386836,-0.248871627346805,-0.192979156096619,0.309309823706984,-0.0417391499167587,-0.334431871768206,0.271907442265679,0.0143207758344676,-0.0954471532234081,0.359961396178786,-0.0528385044622983,-0.516480099664978,-0.297217369920531,0.230908775219232,-0.0526147159785485,0.185528531928732,0.117291179725829,0.201921570115193,-0.414424832901602,0.0656140071920692,0.268074449419326,0.157080551073907,-0.0015527169577655,-0.171027366099867,0.0029754602769766,-0.0655336729713565,0.236733713142937,0.0843667008471274,0.101629436722086,0.11864869210837,0.0651698108567475,-0.0389804806152058,0.0523196310710264,0.295561602223481,-0.303045990124807,0.051252342646972,-0.352434294324935,-0.354834582925459,0.115548159818324
