group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD95,HLA-DR,CD1d,CD39,CD244,CD163,CD303,CD71,CD52,CD49f,CD35,CD11a,FCERIA,CD41,CD98,CD304,CD36,CD305,CD319,CLEC12A,IgKappaLight,GARP,CD328,CD101
critical,-0.206231108034065,-0.0782891292473085,-0.0641739623395606,-0.165396871588871,-0.0501210517268011,0.0439975417012388,-0.0325059916052891,-0.0019416759601897,-0.187420523411356,0.19039464170952,-0.101972841257232,0.180572171423876,-0.230015929927253,-0.264108327041245,-0.128909565484014,-0.175688427772077,0.0162062770991321,-0.6010984579082,-0.0015367950588808,0.0441066166368803,-0.0359495858309451,-0.496178116105047,-0.0841968111443162,-0.173505742452408,-0.179364457633479,-0.0580966240592082,0.0849435077406082,-0.032966064473591,-0.0696716690404558,-0.602730376210823,0.11356833213548,-0.0484535518013143
critical,-0.493020629176355,-0.320878910315162,-0.184998597710569,-0.316830476964595,0.27759411840719,0.255909630610309,0.270035708969326,-0.304060904355762,-0.117209854749866,0.0020302881483735,0.0186860818199954,-0.298459626225019,-0.168329305841946,0.105274872006367,0.322826919694541,0.152877126994246,-0.30308948719533,-0.0925637640953658,-0.296671852979905,-0.332359027905016,0.237979317333364,-0.0160845706399661,0.117575370812357,0.354405066975182,-0.239793868962557,0.138145375909408,0.107049227404305,-0.0889585738490642,-0.190418728638515,0.135627224208296,-0.125799322717209,-0.245467597278441
critical,-0.039276109495193,-0.147507555436613,0.171870460880668,0.224499253399981,0.164409026596347,0.0552832651308999,0.143032078961694,0.246683185645245,0.188837975677203,0.276742057020892,0.188943899505233,0.3815297104978,0.104335412848764,0.23750531003808,-0.0714669221661773,0.200634222056873,0.101446056222876,0.170655309229034,-0.288799425613154,0.326640961123701,-0.0777423595230217,0.234260393933201,0.0050711560407028,-0.174634661396233,0.0293510704704239,0.10850462575912,0.278486781078336,0.0223105137079239,0.0013757262223037,0.0287521087975459,0.0602681242788801,-0.259726399631511
critical,0.157143653620508,0.0143152226348142,0.398480781623474,-0.282274208749152,-0.273155365893899,0.112567483701262,-0.07186092925703,0.0626734116803298,0.106878264117755,-0.0086301311886604,0.275573452215004,-0.0113925207680716,-0.0388012105399073,0.607143846247923,-0.118533859653707,0.122776494370184,-0.285586987877543,0.275489195536721,0.0308168935233277,0.310417807545177,0.14532586824125,0.425997425997426,0.0227356625805347,-0.008467470359735,0.587864264823312,0.316223463703901,-0.0652905399896731,0.627526762401555,0.217727505490116,0.409316154309275,0.142261894975691,0.563244316266877
critical,-0.0106054241392026,-0.0142543723415167,-0.11595395660483,-0.0321845145113747,-0.0405249549214484,0.0018237025612959,0.118730840329088,-0.0477267834932308,-0.0406157095286124,0.0215110334022731,0.0758738872351996,-0.103129363933045,-0.131046488575584,-0.0680908589287064,0.179304272609645,0.0194771456249234,0.152558453397375,-0.29706701338204,-0.0272646315122488,0.104905859612273,-0.0639474588019655,-0.484496012617056,0.0901983556442775,0.140148160634737,-0.219475917357729,0.0969869019213979,-0.0323495735757615,0.0363296267974111,-0.0826098437866893,-0.340535878504902,-0.195241994998195,0.0461846526919917
critical,0.0718285488300405,-0.176917662275691,0.338558061731593,0.56174887041079,-0.17918855594344,-0.02282393106282,0.0210397704726398,0.149285102261886,0.320973341002604,0.322219157139705,0.477126449477745,0.199261962842481,0.0590775959341213,-0.0080218707224622,-0.149843413854785,-0.0891284694180546,0.282167924578469,0.11603504408023,-0.296309824039988,0.167386454891145,-0.0253016519773718,0.0547252288277582,-0.12715303308376,0.0045614928334212,-0.111734954592783,-0.22000535895221,0.368773042206741,0.215305618514861,0.116651078598786,0.317894982365193,0.135693872155252,0.363284033450808
critical,0.192856976143491,-0.0190637290117744,0.2789257969619,0.253625616268686,-0.173227616906625,0.361746770535969,-0.0386242510263862,-0.281743229254445,0.29378941093056,0.241892076234233,0.0739767455159453,0.106714876489853,-0.145906141591733,0.237172058107337,0.183682721123326,0.0777911860175338,0.0931543364857208,0.0076944734211363,-0.100821456786563,-0.184379136430421,-0.0005736347911708,-0.0971101537082905,0.0073670007086041,-0.0866854153224134,-0.0082656338465069,0.198301364406048,-0.161710682670129,0.258128085919635,0.0401108821659608,-0.080024710548942,-0.0365760123788091,0.188585415724478
critical,-0.20772177159816,0.0921781208433101,0.363790174215862,-0.2018871792348,-0.057935594423514,-0.311315840495397,-0.0531129848564725,0.297836717407391,0.280271171289267,0.238832321118657,0.469312021941672,0.336948943633525,-0.153037586004445,0.168217643402869,-0.283319939215085,-0.114999122805451,-0.094556981798184,0.430217634075212,-0.0881181176751137,-0.0935858498326933,0.213093012845841,0.402661183703229,0.149119621861989,-0.135219399267162,0.616684821077067,0.0605800036195153,-0.152343113507726,0.340484281177877,0.315351199953609,0.28384000809485,0.197295220438197,0.0877931897833915
critical,-0.166197288745622,-0.132904813890627,-0.33987739211323,0.098072050846652,0.194314342680218,0.260201781798686,0.0642021264069302,-0.334564311139794,-0.333582527689014,0.274966076160111,-0.252124325080758,-0.0287098770832458,-0.257703806062651,-0.348686503118877,0.205774196724205,-0.0220637900107259,-0.0272241508951833,-0.619988780665215,-0.418861922812821,0.196336245164879,0.165672816025887,-0.461541952501465,0.0722236899499202,0.0357186849037575,-0.262604924915581,-0.060285133926483,0.476433661976746,-0.312576370713464,-0.0503269907022581,-0.29188431810864,-0.0332622458496133,-0.142947801742501
critical,0.123527792731355,0.508093090577159,-0.0353686856291621,-0.385958312193238,-0.416360902873346,-0.0090352107386238,-0.0514175684663535,0.0449308037433463,-0.205039172193943,-0.61836700587554,-0.20806504222872,-0.52786520011011,0.0550649110853926,0.58388056370354,-0.168428062718877,-0.0415901495622234,-0.235643232116115,0.119230038502543,0.260769190699048,-0.45080549007125,-0.0314363846654487,0.410840767095478,-0.222314392829562,-0.313341716846584,0.180704214772477,0.37152092703884,-0.652943205062685,0.296992797801872,-0.209902810338102,0.235380678689216,0.155678103283843,0.121153607595376
