group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD31,CD32,CD62L,CD64,CD1d,CD39,CX3CR1,CD244,CD206,CD163,CD303,CD38,CD52,CD49f,CD107a,CD35,CD11a,CD62P,FCERIA,CD41,IgG-Fc,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD85j,IgLambdaLight,CD328,CD88,CD224
critical,0.14923179302502,0.137283061260564,-0.501675604296423,-0.194436401502373,0.113856473640963,-0.0465261360518847,-0.0875897882325465,0.0104428954427581,0.394133908247224,0.231854909466191,-0.351065100230668,-0.182750344042756,-0.314889296790496,-0.642832752757224,-0.180193295697011,0.0454952894082355,-0.0065301025815146,0.285629512640791,-0.183421905634963,0.333939081786019,-0.419211173119544,0.423404741816984,0.0745452781622113,0.307012153243275,0.0401330250622501,0.203016816520013,0.125913648064658,-0.345885107305195,0.0880482561242192,-0.0871273692013509,0.328939227844942,-0.028887929834749,0.0266045251546071,-0.499319918411294,-0.486482404458638,-0.0523167232816438,0.158194077937604,-0.0356531001211827,-0.149353262158518,0.503919996016859,-0.0306509068852727
critical,0.102520081967683,0.636720146054018,0.0709442041241865,-0.116107822762816,-0.226345973470478,-0.438909977995849,-0.594343052652696,0.388392703465072,0.0438318801030238,0.0959220591355147,0.0048020274115742,-0.265529003000798,0.443812388110603,-0.286039677112048,0.131241725361592,-0.0115593645743539,0.0239002136175656,0.0158689676076049,-0.133499635366447,-0.252089940313632,-0.282095626413072,0.0574012310474152,-0.0101290192531131,0.525936207368997,0.683162320576345,0.143311770155029,-0.234828862189398,-0.541380658796442,-0.0482970665577418,0.498415594902878,0.0699149165107361,-0.250449158851552,-0.180874028330483,-0.478192545693665,-0.032152830866499,0.359178763219205,-0.0291484860418818,0.307704624134718,0.0927049378075331,0.381048006210578,0.420663844494375
critical,-0.175505449909622,0.0680097140330799,-0.237067982105213,0.0753938228380045,0.0995026697277705,-0.103656122120437,0.0654735078027861,-0.208224740459164,-0.362300493574313,-0.120632139357722,0.208613845234528,-0.0096917892814677,0.127555745450551,-0.284182667031815,0.0090366330467162,-0.0137762363122029,-0.130112397199636,-0.254240851603533,-0.379640508492115,0.0664167970452268,-0.352392666411176,0.207788453017594,-0.468537515661075,-0.0665494328457295,0.0029094321774389,0.0226598495918754,-0.50336523191692,0.0477230325784886,-0.606509787032535,0.267481868973893,-0.0384203923818103,0.449082872552925,-0.0832887620263669,-0.163774046760121,-0.155562349004565,0.120452473686152,0.003540741126791,0.0501644355852988,0.297896728578464,-0.0507723107144371,-0.0757228653326615
critical,-0.614252993876151,-0.345757764720152,-0.232393476843415,-0.280986461446465,0.472059910289504,0.302460566871626,0.303799161500598,-0.204360362783251,-0.126184323704101,-0.559175904720474,0.169837208195462,0.110243298832589,-0.178295690832791,0.146354110199273,-0.111983300731613,0.239840362287847,0.168740148161923,0.0392239664788257,0.158973956768675,0.324937384833313,0.36567477235379,-0.21854960809082,-0.374485079353421,-0.123067112494656,-0.298885184883153,-0.192311407678176,-0.30444307663731,0.393682232245373,-0.561647361647362,0.163598920135018,-0.0122604847016558,0.0032567193691288,-0.237135395795878,0.433735264743579,0.0757049110160267,0.0535944628898746,-0.0457531990092381,0.150190044268329,-0.234543398669895,-0.334922958506398,-0.0206079402083079
critical,0.0424216965568104,0.0479145945032092,0.115017900446566,0.0428249897903396,0.102117034423,0.183752740329288,0.0529902174079574,0.11551747026131,0.134136971998464,-0.101995918846531,-0.0901473336865385,0.0878905097789404,0.270212714932412,0.0446695802164022,0.310091846344028,0.255494768382174,0.0559323307326853,-0.0103676954348067,0.0194335309809477,0.216265476511388,0.0941365948323481,-0.0248214828244386,0.0216516881614015,0.139398915964973,-0.0161774047492206,0.0518068130895994,-0.0627254256789479,0.115093708489658,-0.139053687298344,0.0897864951903836,0.195265583346131,0.145222337104891,0.206166610023448,0.0270254564405436,0.164754711389386,0.193867121016746,0.12141288057948,0.133996070459821,0.173620544275476,-0.0039794040470671,0.18245162782331
critical,0.448831678370903,0.789684827135584,0.509298453073746,0.272082491663806,-0.531551347625505,-0.574890938667958,-0.29102470173725,0.659300160000238,0.193094337484018,0.433424403489868,0.485391704344271,-0.120888999167368,0.697023094033495,0.418900654404815,0.3058323679865,0.0732925714225548,0.471051488928559,0.239163454690033,0.0184676160517117,-0.317146909334159,-0.347429207110499,0.223016629091449,0.497808672488374,0.517273997160431,0.591225293850948,0.19287619513523,0.261715654415922,-0.399461169052358,0.470327742698278,0.753693743755851,0.240133062406075,-0.390498430790228,0.04393233801519,-0.151785143243856,0.652349872074372,0.759654119443181,0.204895281069217,0.7551597472816,0.540999188644019,0.489735270577337,0.307734977025874
critical,-0.234993794460556,0.144245752522589,-0.156273577826465,0.0754681700518221,0.0855815745497518,-0.130738207030731,-0.0521568353276018,-0.168427883427805,-0.165166834012552,-0.449763070860039,-0.302028741760765,0.0307664709171835,-0.245348300497395,-0.421676849281487,-0.104268150926593,-0.139655325912375,-0.0846105202529382,-0.0657948054497645,-0.404582105457052,-0.219328267106808,0.305937649166339,-0.179735282292006,-0.341934892031963,-0.182825573628821,-0.139409781710501,0.174679927517074,-0.45250972743569,0.138245984672172,-0.326796778131378,-0.190547742792536,-0.137895661590714,-0.385322501965661,-0.176059327792591,-0.133589973837945,-0.349988280799796,-0.116481250318013,-0.153522984649884,-0.122245878213112,-0.217849376054664,-0.227238631867949,0.0553442138874118
critical,0.601400517156621,0.193419970383111,-0.30318116152695,0.727309764062423,0.237807510235268,-0.172897794830655,-0.267874184493513,-0.230648933504144,0.601834220457553,0.748325234652375,0.12712708390782,-0.417376754503031,-0.36120359782375,-0.480443926809104,-0.084657570059239,0.183976393708694,0.588539866579722,-0.211025649471491,-0.202225378077278,-0.318338537394372,-0.695049909025383,0.683444647281369,0.0701786290061649,0.180892049873493,0.64856927002089,0.672223626097371,-0.0530416558174277,-0.579558414019574,0.147269809123335,0.160877928396929,0.689953485743215,-0.307781630607429,0.005342631111437,-0.791640512983739,-0.329260022008382,0.03801593110807,0.601297662844581,-0.23231599059588,0.0094764574015535,0.783687180060144,-0.112463633056925
critical,0.237157416147995,0.393146562888315,0.138939885276934,0.0291908042436966,-0.270789654045154,-0.342444778730523,-0.278677071956739,0.283111219767027,0.158177784266427,0.155291937386269,0.120280060403,-0.248583367138196,0.316807151871467,-0.0905816904810271,0.260841952867084,-0.0993901854813321,0.0886069394767589,0.068947592649942,0.0659849475015349,-0.512734691198399,-0.157085650747956,0.196820192411932,0.40561410004233,0.123083928608249,0.437116638384744,-0.172083745762139,0.0923704084460391,-0.429542283347314,0.348396739591712,0.358930268705415,0.226806394547686,-0.121056883114539,0.124009960179102,-0.199565572362289,-0.0481513332038694,0.178995726823229,0.0096307480005277,0.178718628498292,0.203086771298531,0.333288218193538,0.027973032255813
critical,-0.0793920697470019,-0.13643718016006,-0.171421950786596,0.281739261938121,0.30209353874938,-0.354309335393178,-0.0444587998017343,-0.0116681680795617,-0.22332669341859,-0.367213574631139,0.0693916997640792,-0.119336702093164,0.138538505781837,-0.0208709206446146,0.45962456207046,0.147871870372015,-0.104068813222276,-0.0571796641400024,-0.780095333071609,0.123893663352779,-0.0813617565406685,0.204705389825159,-0.133908466568731,0.271813651171529,-0.0029662173027092,0.399048258145734,-0.172960606862111,0.0661069652841328,-0.238573469579418,0.15543109943441,-0.192030328858003,0.162858699050094,-0.374484847025622,-0.0685434927562738,-0.253203746955108,0.266434916926093,-0.114504856530083,0.350970289526321,-0.112768508429137,-0.134226513412145,0.0794064821109985
