group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD52,CD49f,CD44,CD35,CD11a,FCERIA,CD41,CD49b,CD98,CD45,CD304,CD305,CD99,CLEC12A,CD85j,CD328,CD101,CD88
critical,0.108652557596518,-0.365651544451072,0.0204338765046657,0.0447808188952357,0.0519867246784023,0.239559028780193,0.0369661160348521,0.0815597808205972,-0.0992439818997675,0.0405986791676035,-0.0003780672204371,-0.452977760623845,0.22976702325856,-0.126342425718594,0.270298509909905,-0.176615322716256,-0.0454500170225383,0.0079141073236819,-0.196251340616298,0.207966072815617,-0.533620592494363,0.154739660201135,0.451709961302974,-0.238556373572255,-0.0513387528595211,0.118945103762877,0.083784980333838,0.0146094024010096,-0.0043837001675204,0.0846599528719345,0.0661336022212757,0.175875487867449,0.0022825256570328,0.141959080004475,-0.0867132602820266
critical,-0.306801000120479,0.0405109985655573,-0.252949741556816,-0.322734509528062,0.107301706735087,-0.0446412898180833,-0.028393242715243,-0.0896775984526122,-0.0925954497264121,-0.283659519825565,-0.250038049182625,0.0065265454077094,-0.289833364393597,-0.180604889896007,-0.272462469372724,-0.247977382961175,0.0137917593152232,-0.257217655911248,-0.375149664543032,-0.228687164701571,0.084663190995411,-0.232457948588335,-0.129372668811355,-0.496988665146841,-0.546924815214054,0.023584761361323,-0.0110700426639166,0.0464678978757355,-0.118927600742352,-0.133261563410703,-0.234282144010389,-0.132577892774348,-0.112374242046302,-0.341971776789799,-0.117760449047872
critical,-0.0850466937888039,0.129126551643888,-0.0400980060113401,0.0324208731068093,-0.288404661180184,-0.154946706991883,-0.161542112709678,0.035279048908591,0.0720420654359966,0.179294312902082,-0.345565850227108,0.207509165606151,-0.101373309718311,0.0398224507143429,-0.183989289414087,0.0848492401549511,-0.394062793528707,-0.233188219734031,-0.0475571695073741,-0.686730906409836,-0.150371705170794,-0.272226492375864,-0.314972015018025,0.034993887939141,0.0257294545298246,0.0222823523000582,0.009643365418542,0.0143706519216936,-0.147780243815591,-0.519917608762289,-0.0880195609298917,0.26617136557486,0.708346136005019,-0.118474372992596,0.213794248128865
critical,0.197874868187697,0.0793140713550516,0.280288420547432,0.310733424138551,0.0531099625994745,0.14948755289686,0.465679426869929,0.183025270336899,0.248937591852758,0.132310535769585,0.172758593386963,-0.037529100255409,0.284720584102459,0.173218099859998,0.285695984723117,0.0431840715311261,0.280744869766768,-0.0790498582456157,0.536174065145067,0.131792850405991,0.0395848799651113,0.181174181374928,0.337073486763644,0.51016731016731,0.650535173180917,0.461728827492688,0.291928593633111,0.312775328211135,0.0856572722456595,0.164164803114474,0.258787195820091,0.158775265683617,0.0754912159980794,0.151400072212536,0.27126311183377
critical,0.219267144078014,0.14936357712271,0.0828994735161672,0.104504667918406,0.0122306362145599,-0.0372094151619257,0.0607983785823087,0.0185188011504967,0.23722909519832,-0.0396648268220769,0.0167964101364723,0.160892034617894,-0.0192026504731061,0.32601429292226,0.237397832352353,0.143629063239622,-0.0927102881715938,0.172813720041846,-0.0532807082998814,-0.115733749364352,0.210394023429284,-0.0540975905391395,-0.0086708418714529,0.0099073560307143,0.0420552925028982,-0.136653456459762,0.0546907500785134,-0.0248961056050274,0.0166371863712015,-0.0782100330324823,0.121030558783652,-0.0535844556747424,0.526053140776222,0.186433996752863,-0.0099485101176679
critical,-0.387607128667711,-0.715805233466437,-0.425532888513963,-0.256942402133991,0.620105052736392,0.759034644446831,0.418657066174271,-0.0554612199151825,-0.271878432323938,-0.391177832326298,-0.306171821350276,-0.513166517417642,-0.18727863282242,-0.388071717815619,0.164917853921561,-0.368933558282472,0.44425783179588,-0.209160509793197,-0.180354666934446,0.0435011305541802,-0.606410384427354,-0.0525486687013931,0.50524175981359,-0.172803451893162,0.0309319494157979,0.325216113681988,-0.065678398452831,0.364726958621658,0.112532464259683,0.351046112620604,-0.460638343858684,0.0850577561023116,-0.401154180672976,-0.411112198889094,-0.305914888756357
critical,0.0952368359700184,-0.0890266753850352,-0.0725019243281438,0.192331194572368,-0.0943086430071278,0.0570682649737318,-0.0786581462508157,-0.23838512125523,-0.174104861528667,-0.399887556721809,0.0718486267448618,-0.158643422698161,-0.459746203708371,-0.0124218374750093,0.168037498473302,-0.203347283674561,-0.0349871849758716,-0.0660156235377638,-0.440180180714034,-0.115222671009584,-0.0067151251705872,-0.174114925056103,0.0599448356773527,-0.563238891508085,-0.432095351658121,-0.214587507819854,-0.204916525063228,-0.228666796248474,-0.0560274086845294,-0.019902371365878,-0.185221679972868,0.10883598665641,-0.0079389794310593,-0.191213783887886,-0.361272818694645
critical,-0.370547956437052,-0.234614617308661,0.114186291121253,-0.453555998720279,0.117455365257046,0.0594321992201938,0.254018623226608,-0.300735971260994,-0.417617264390443,-0.204833457375148,0.170718036440019,0.120263124504773,0.210188538435683,-0.180857288693382,-0.159376742937007,-0.386332668252263,0.283229334821348,-0.416747789093289,-0.280850345629188,0.185092461234927,-0.317062209640877,-0.385577325157737,0.264762951499603,-0.404924087961424,-0.434143743486436,0.295961912907515,-0.409245328278294,-0.0777443068710252,-0.0793244890443877,0.469522844151674,0.0722335388488491,-0.447981093850152,-0.19230274531933,-0.209816215294603,-0.493957386854358
critical,-0.162135905247994,-0.255126543285958,-0.263433283134265,-0.196777700545105,0.36928333112298,0.175237008906612,0.225839355795323,-0.0466055495058432,-0.207825809467946,-0.315038621484919,-0.193465185757191,-0.364838615921025,-0.194893372065481,-0.123107226100627,0.083331707315932,-0.303276976059654,0.343198886182953,0.118545096327279,-0.439705786316677,0.0341535331681977,-0.190292953145524,0.0033608332505669,0.191900941926452,-0.538118632598785,-0.334025613772607,0.166305747602212,0.12974613255956,0.38623129513844,0.0458474779786241,0.189474161333539,-0.26370095731104,0.0597378944372357,-0.312227089641844,-0.33997661593131,-0.0087421345625649
critical,0.483142529710374,0.0834355912699041,0.328515711409553,-0.0332367304892708,-0.487214398102412,0.075637621326194,0.0307989946452594,-0.0603794873020797,0.282858928403965,0.319922771639586,-0.0369869531236088,0.125178958454756,0.224684479038321,-0.330883244937056,-0.128483076179881,0.19524186272432,-0.288826293563271,-0.156622826597965,-0.0375973771519899,0.429407820956686,0.196286205857542,0.063402609108758,0.328982412363111,0.259430945063425,0.225885037751986,0.221795875295266,0.060742971720698,-0.396943393400189,-0.0667526327457923,-0.0028345053395451,0.300856537582469,-0.185988415303158,0.0729986400272137,0.217973493792744,-0.106273391137255
