group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD32,CD95,CD1c,CD64,CD1d,CD39,CD244,CD303,CD18,CD155,CD49f,CD35,CD11a,integrin,CD41,CD98,CD304,CD36,CD305,CLEC12A,IgKappaLight,CD101,CD224
critical,0.0877010452015003,-0.0721428784312393,-0.0260525626458993,0.188291002283904,0.125680806266652,-0.0679939020888684,0.0358825829813424,-0.04679025482362,0.160679989848428,0.003831081167096,0.248697123748995,-0.271923377625627,0.220579371224493,-0.0070723469014806,0.203769455844794,0.221499472526044,0.0580971059170205,-0.0280236176652629,0.217060532830555,-0.229738264621882,0.048150776328514,-0.210016685570791,0.126682702604354,0.361169343409544,-0.0888781065929016,-0.0704655084365894,0.185425478350292,0.067543915139932,0.055389732545178,0.0184944914311829,-0.0991424395548326
critical,-0.231482358401431,0.0965397694630061,-0.426814733402588,-0.488018515392948,0.211785199070101,0.101944209649399,0.0380768632900522,-0.0802554155040879,-0.461305606177837,-0.454782913284858,-0.45496940896508,-0.0949634257980807,-0.574772582599547,-0.225363335650151,-0.464736830933688,0.0749655848313312,-0.195608682384995,-0.408042501312267,-0.370862363745676,0.0615758591269041,-0.216995515331766,-0.177478554943288,-0.366729655745821,0.186718138422884,0.193659913985247,-0.163682142578349,0.261272121959041,-0.436816077048329,-0.271452741474815,-0.561307343436512,-0.172797187987898
critical,0.0576771214240433,0.0565215866626272,-0.34450615088369,-0.295458145482809,0.225182195645462,-0.067107741283898,-0.20284549380022,-0.233426849267506,0.0162715729174835,0.0519877827775295,0.16111539384152,-0.322432578777783,-0.346908360942237,-0.0555982677281018,-0.29474754129776,0.132068423617582,-0.205225251178386,-0.286261526755278,-0.177842405585454,-0.0669169400810966,0.022505700955196,0.205421363569936,-0.465922988325069,0.0488675036649552,-0.106217862029909,-0.340900453901277,-0.333919165188279,-0.362469441884901,-0.10027515575903,-0.254528814235707,-0.102340599813233
critical,-0.162399294209823,-0.221692501885095,-0.101583630598036,0.256776812155935,0.173767547534203,0.253922294083008,0.479201644740876,0.071461044056054,0.125088908086255,-0.268549365690331,0.191851782377768,0.0154531589286978,0.0425148383501409,0.260215531179818,-0.320851206092456,0.328158413628251,0.197526739879969,-0.0221089664766316,0.318614840632423,0.0014183507479355,-0.124452028807223,0.326393044095822,0.18996138996139,0.271268934103751,0.574224759164799,0.142102626364259,-0.195530434990844,0.106089875301371,-0.0715022281343279,-0.0440296128373193,0.333075833616777
critical,-0.180645724504418,0.0033660222161692,-0.0376177568601944,0.242889310694834,-0.112709116503552,0.103186267500423,-0.0613247714704672,0.13646714902495,0.058691044566,-0.0949260531057771,0.0503203861674275,-0.0294189128941113,-0.0657749323369959,0.0921331991690719,-0.0271889200782377,0.130900605742279,-0.0403689116870248,-0.103949410138135,0.135469346199039,-0.195913344675461,0.0275186983361421,0.237149913204168,-0.0161031067047894,-0.269180190765864,-0.0986645424752276,-0.131662149010681,0.0990044166131604,0.082128923009433,0.0864100135291768,-0.213706326475412,0.0385448819126242
critical,-0.426211103591183,-0.62311680036485,-0.577170528531194,-0.417221155731468,0.493365187594938,0.596948322927661,0.280275708292516,-0.554236834017816,-0.298531960613881,-0.468109995714258,-0.0558652559108059,-0.446128490731999,-0.233056154465965,-0.561892317547556,-0.431513324626682,0.404657449730483,-0.407930666329083,-0.266352585489893,-0.229205496881324,-0.653302708157011,-0.205487110165899,0.301659060419859,-0.226688809751816,0.315842282753773,0.319246757923876,-0.141583140206954,0.155853835383744,-0.461211015953324,-0.520873503800535,-0.501785235881678,-0.225382018487081
critical,0.433570700692336,-0.0760670960568339,0.258076797997072,0.208382260590852,-0.319429473429117,0.124889888967307,-0.0427592073406465,-0.326770829235702,-0.168012879045401,0.039215808053151,0.0500031731393475,-0.0840545103555889,-0.148141487843875,0.333789829726197,-0.352543834387242,0.139854688330971,-0.060775875385466,-0.0006584541477407,-0.17321948701729,0.172323352969154,-0.209992581327804,0.118819838944555,-0.274535564976288,-0.0986044710228552,-0.213215023786295,-0.227211003121593,0.0269344494011054,0.0130424587214937,0.0717674800346465,0.0030038493296084,0.222316485666581
critical,0.13218244255797,-0.251382515397169,-0.780658600561985,0.195506078075395,0.460180616018646,0.368479635165201,0.0111840641598881,-0.657903181992852,-0.518781688442626,-0.414335574109336,-0.337787037721046,-0.707771270047609,-0.718484945586568,-0.363168706341083,0.186663256367281,0.218990819661932,-0.0223691781367013,-0.23408568088066,-0.27061784875474,0.0957254371866343,0.203796097965773,-0.284091185843946,-0.31902424232034,0.103527458916402,0.251447822810104,-0.64522455789324,0.0301088956703869,-0.523512120215938,-0.286703480440028,-0.135017685370848,-0.474106061323006
critical,-0.105413436848541,0.336245557758711,-0.0083780569674813,-0.356218325894784,-0.0155850160601527,-0.0626008470854579,-0.0632513191752338,-0.002838437196888,0.104152112567418,0.111994242597737,0.0685091281333182,0.182237025364499,-0.161361380591765,-0.0103573607199051,-0.253758665973359,0.0624533984767974,-0.0858987022456414,0.11852179968574,-0.0556876150298098,0.293660846284797,-0.146196246399664,-0.457131359535572,0.109026727159838,0.110111527300698,0.209985361508946,0.163397613277644,0.325322479477147,-0.318459522326719,-0.0502364745319303,-0.32951370648818,0.0319173658153847
critical,-0.161656878859849,0.0420401897279579,-0.150639620909607,0.151755304326981,0.1943962260012,0.11423087862403,-0.201288826928432,-0.484099328989817,-0.327776006677821,-0.173722692719947,0.100271370919555,-0.385289344913036,-0.250451047735376,-0.228328788903933,0.0208911372267766,0.23432343852511,0.202046409258404,0.059314311912016,0.400952850860605,-0.172169569526819,-0.453263958587713,0.182324560706248,0.0852323998173634,-0.296462400233941,0.0156670858423292,-0.143659850744119,-0.0608247927722277,0.14347353718616,-0.0396626169227824,0.100424881960035,0.210975921576214
