group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD155,CD49f,CD107a,CD35,CD58,CD11a,CD41,CD49b,CD98,IgG-Fc,CD304,CD99,CLEC12A,IgKappaLight,CD23,IgLambdaLight,CD328,CD101,CD88,CD224
critical,-0.0715355404981759,0.033401346647983,-0.0096248345558351,-0.519563280646691,0.044977845211576,0.328135688883319,-0.0248487979058331,-0.322141693395115,0.12531668133422,-0.100312888468597,-0.179108733059732,-0.179587094534027,-0.301771420070074,0.0638620660938218,0.101658263180661,-0.0321459192074963,0.167222997721249,-0.0635628513697784,-0.184582064616218,0.042817540735172,-0.122955259267288,-0.0968775183461609,0.0594345340558162,0.0357678127394965,0.0210741902230591,0.0394962231785758,0.0443493044598882,0.0691678970300404,0.221133936451223,0.0397601356828454,0.0206695378942422,-0.128075613003682,-0.230445530668107,-0.0176085045316217
critical,-0.397414064094194,-0.271015327959447,-0.435974654591353,-0.443727431449879,0.593234131215365,0.453814525325711,0.213307980719326,-0.299323964665128,-0.208540988330714,-0.273771788964777,-0.241217696272222,-0.362418880478029,-0.348594242288182,0.651891935976628,-0.238211963460079,-0.181230639270369,-0.141665199137689,-0.254756017451645,-0.150821783476743,-0.208362625195078,-0.19128066216585,-0.193013002750275,0.418507924519653,-0.175215086472599,0.508977792427738,0.567048038364714,-0.413543207785184,-0.267456325787802,0.0977730297548633,-0.203688025745945,-0.355056717083817,-0.470998226235359,-0.162858655799321,-0.305846611141683
critical,0.340032144802872,-0.120395574842344,0.146770945667463,0.0010705005271116,0.280597528632313,0.0975135371058929,-0.138872577202155,-0.287362117938953,0.347400713148667,-0.321508261781764,0.11042175945111,0.0853119424918807,-0.0079785903943172,0.203076243500037,0.0558745760779019,0.008716265793956,0.289298798876493,0.154812417441622,0.192739792443473,0.339743595241452,-0.126986554049896,0.0087296363583333,0.163045350278357,-0.0678639713282333,-0.160888820427657,0.439024545516627,-0.0589853307620455,0.104249475956797,0.371196949386045,-0.0347174599934842,-0.581704804728099,0.0336314349140273,-0.174338657272465,-0.170108739898827
critical,-0.0776520897071241,-0.187387553949415,-0.522724385586851,-0.0081128080069327,0.146052397148555,-0.150778464407195,-0.438634991128036,-0.054420122899381,-0.19338648513466,-0.092459236615402,-0.425277216344895,-0.266429633416948,-0.0583951773241795,-0.0153320970639033,-0.392531124111425,-0.410659127926234,-0.366881747929094,0.0130230386855904,-0.226599733653413,-0.308734273336546,-0.606949806949807,-0.634788091607887,-0.296083285834506,-0.116746042928766,-0.203740363732701,-0.163778229794738,-0.55607059639153,-0.204715388298103,-0.43849425212505,-0.316481079560279,-0.302225178530242,-0.354554250742624,-0.125515568135911,-0.363343745797729
critical,-0.105789105788546,-0.327177359411651,-0.19370512125055,-0.209155496211522,0.336401015690897,0.013942500226682,-0.341479876448292,0.323416385440615,0.163867415965583,-0.503416437444032,0.194046295710701,-0.344282587983473,0.0588653318198738,-0.188756742016029,-0.172906530842591,-0.255226588962035,-0.214477862315236,-0.367194908521187,-0.227552452523482,-0.12232164201711,-0.242774060611044,-0.142307127248118,-0.249814073230475,-0.352715958319515,0.0509791530744184,-0.181778367725085,-0.0649139992896621,-0.374989057358687,0.0076901244294336,0.0515459463715176,-0.257569587599976,0.0563569686013671,-0.278792365885706,-0.291940164827963
critical,-0.445619518051456,-0.601730099690401,-0.47516183645611,-0.197642127128182,0.455885471524935,0.563201099920418,-0.326586376459918,-0.380603391241269,-0.418014013716767,-0.502727738976592,-0.140372926643801,-0.382903043594515,-0.286087133663485,0.42781020567031,-0.352297472938662,-0.401004584528748,-0.447777176960971,-0.70340395668772,-0.405857725960565,-0.0294892565436441,-0.412815669291219,-0.135056072123353,0.313917471474878,-0.56608636555175,0.175434629437278,0.309299469045985,-0.511319824234334,-0.544677119413804,-0.122694636366463,-0.568436557424597,-0.442665538830886,-0.544668293596006,-0.517816816011511,-0.352807561012783
critical,-0.346246434677784,-0.0811382357939562,-0.325883001837641,0.312479525003129,-0.0987190969587049,-0.203936510534228,-0.327842739255867,-0.367299256538045,-0.23595314725505,0.134884771685489,-0.344974149991765,0.0591919376650064,0.0932595956565719,-0.606444539581775,-0.268649292278234,-0.307778936845455,-0.210902022789077,-0.189442193192764,-0.269306569739774,0.161119868453754,-0.330456001314589,-0.428326530448717,-0.0405185038973227,-0.0689914241145389,-0.42944265729792,-0.0571723781217911,-0.434060532702374,-0.135738231217361,-0.43330161388337,-0.259995653355634,-0.130615113972905,-0.329954074799174,-0.215224363020738,-0.185764874117849
critical,0.015936567308057,-0.229493610595144,-0.16975967476191,-0.395990320175857,0.202367220834009,0.0772164908952441,-0.227231591940172,-0.196370386997519,-0.0486600772655469,-0.115706657101033,0.0274435532242008,0.0520759931765367,-0.246119967305342,0.0150403293603147,-0.0709958128892483,-0.174450488748873,0.089789470562988,-0.432213480580144,-0.0011769499867698,-0.381772285764733,-0.143287097628911,-0.0079471919571261,0.390334501941737,-0.310261343766343,0.117963176133135,0.243863861473453,-0.25996832528057,-0.230132154386352,-0.0639712740152164,-0.127615294639218,-0.100404221834996,-0.246898537333076,-0.250667644863872,-0.135400593285383
critical,-0.316559745202741,-0.363405942068784,-0.110771499148429,0.0027606807114193,0.321214429844427,0.305610077401978,-0.0775327491412342,0.117335350826278,-0.27701932145991,-0.359871415179657,0.0444072319516791,-0.10216536955731,-0.0355969536792506,0.353585108587591,-0.271750634618665,-0.084980206025165,0.129016229803128,-0.137114203563795,-0.14321292381891,0.141472913182651,-0.0873028462811654,-0.161748792915675,0.318084788335557,-0.271143490933289,0.246992864940158,0.215042086137324,-0.113771101197864,-0.0300061104636665,-0.2133887205657,-0.0057957903338691,0.157596429581021,0.0991485228182303,-0.110612915035148,0.105907622932868
critical,-0.271343291010313,-0.378748580463228,-0.311218616977773,0.440451091251228,0.321674868339958,-0.0397549272499449,-0.517994280196226,0.0382362427271457,-0.110316487365189,-0.350420926389353,-0.215408514307381,0.415119798131557,-0.10819545761275,0.254907652185603,-0.108161392310147,-0.165067936674148,0.0391803461148151,0.11864869210837,0.0951338857484284,-0.040370640901903,-0.563924337160199,-0.465766394538519,-0.102018324872808,0.267207565307706,0.51490733386008,-0.0287315768508441,-0.27561343768257,0.314339116586077,0.220127443394705,0.180447449627928,-0.266615104615522,-0.175228544035395,-0.292026397222007,0.0756621114098295
critical,0.0345499421367771,-0.48961356993246,0.0312219399201318,0.488419067059435,-0.202434725497954,-0.228991510178896,-0.430744426094462,-0.165600396913208,-0.0183170286462725,-0.331093960709654,0.375711803560704,0.273717780877258,0.249107364914519,-0.0317530825773816,-0.176531125549958,-0.235499842411758,-0.276637791938099,-0.553270563882911,-0.0743973723665458,0.0208305977120231,-0.288134461022163,-0.247866901952463,-0.0986847740897923,-0.401026694258456,-0.0529990882587688,-0.171884858692313,0.017465627833006,-0.343037304723627,0.0171977640113708,-0.0294292880786191,-0.108681776088317,0.3376423596585,-0.369835387836591,-0.0579672708081821
critical,-0.211595669830846,-0.140014568034916,0.0633930753452409,-0.282369724231823,-0.266578661016122,-0.388732482418486,-0.0936576931931605,-0.171554831736115,0.0299594744803768,0.218417157319613,-0.0179281854910993,-0.147932854257359,-0.171785842122791,-0.136880466109917,0.0565324568330153,-0.198393579548434,0.0129392922295584,0.12321274408376,-0.077213250945118,-0.219086320994906,-0.174959565326235,-0.243193032241306,-0.18047588176459,-0.0144408334696421,-0.0958649950651768,0.0150418410019981,0.0371239051630526,0.053737135466043,-0.185973045107087,0.0618539654028985,-0.237399459843259,0.0007763428597182,-0.274454381541134,0.0709675166671503
