group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD69,CD95,CD64,CD1d,CD39,CD244,CD163,CD184,CD303,CD38,CD52,CD49f,CD35,CD58,CD62P,FCERIA,CD41,CD226,CD49b,CD98,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD85j,CD101,CD88
critical,0.0826859201203115,0.218645315915907,-0.184585177895415,-0.206853130251164,0.0049667239387222,-0.305504769445038,-0.0827768855995153,0.179889167801051,-0.219611116068732,0.151162596592303,0.082065791316215,0.16249573906902,-0.459054471273584,-0.0861310819073181,0.120895142387502,-0.0609130646091297,0.251722586634712,0.319638216274488,-0.263355780274643,0.119744980556729,0.331385126375711,0.400624836497113,-0.0151383489129841,0.361787513604517,-0.297109033074328,0.402362396979556,0.250894789128037,0.182104407035006,0.030769093536785,0.072795133334574,0.006617499345405,0.152624863766804,0.0150154327577138,-0.152292197281677,-0.177472770317338,0.129897612885622,-0.0320142601599192,-0.112000019634343,0.172519056212265
critical,0.28019819596964,-0.242762429941113,0.259384098192965,0.359842474293548,-0.0611335739092757,0.149349352418942,0.21534493246921,-0.144743668093888,0.188067353671668,-0.0909338439848528,0.0814105955970843,-0.16387907305622,0.361862743714455,0.16492278159716,0.185780370357982,0.0866768210203907,0.025681093446841,-0.0786159194509265,0.246633002677371,0.0762819784968357,0.0680979531370968,-0.193556149949283,-0.0525766240215016,0.0973331429780533,0.377564664185796,0.0153258644777035,-0.142359983273924,0.165408493354556,-0.0208989005722526,0.0317920048792481,-0.0308985317171831,-0.0236330958919051,0.0536276388640687,0.162184033500328,0.368572596703591,0.0318123360835987,-0.143833681560828,0.359422045654249,-0.205937863885229
critical,-0.231327007105546,-0.394885231480361,0.19023595981716,0.0380792330358279,0.378263225995878,0.31004697860913,0.0573658070701981,0.184703593298672,0.244534109976898,0.350566123231109,0.0671254018803984,0.0223376607371135,0.349668904928515,-0.0814828606924246,0.110012486783183,0.33762859438596,0.324128440336412,0.0456041601831281,0.272588340221747,0.0351924478601228,0.367306498896182,-0.405789224748069,0.0536492205770493,0.348118890259164,0.280334330082025,0.413661374022946,0.350601110669619,0.292825696791813,-0.0691521278277668,0.0795960320260611,-0.0801320047372697,0.304364485971947,-0.276610383977476,0.169126139791498,0.504431546231896,0.205747499468986,-0.10606828853735,0.200871388531963,-0.33567837957286
critical,0.246226761609392,0.103043809776726,0.389082042670804,0.222265184443904,-0.10402849470334,0.300653290757156,0.230779184997487,0.427044518667225,0.23741101008948,0.554696932693116,0.221105214670627,-0.0734998987701089,0.440994823250098,0.368444478476499,0.0730906524123836,0.462352480918465,0.532502010877902,0.0667397166311087,0.0358201503574184,-0.334153567453281,0.480046359886183,-0.0108310420751445,0.306167140129441,0.733548123742013,0.288201699662106,0.692921492921493,0.494334343192034,0.758183255409664,0.52279032128041,0.153062472170146,0.304177589076635,0.463927069390477,0.211373810158086,0.064428886622635,0.446890724722158,0.0814223570826942,0.30821843411889,0.25632444198568,0.334794092420016
critical,-0.278304005119575,0.159373834496013,0.142660808870271,-0.0668537553928374,-0.0724767605346048,0.0427099374032539,0.285275701332574,0.256410067591222,-0.256428854554846,-0.134096135627749,-0.196260492657351,0.208109389812943,-0.157455879412862,0.139402046101136,-0.0131985048923484,0.001264208520697,0.0557920219515085,0.282140116244424,0.102266440549463,-0.109296482153837,0.249433299426957,0.135123747805877,0.188467453933568,0.122579720243213,-0.177781551749486,0.137913902976227,-0.0816404528108333,0.140927784088568,0.231361729886253,0.327939666201123,0.0571512507691093,0.250950805679322,0.370491719700341,0.291664341585607,-0.0626634914349553,0.086439245604119,0.250375359757052,-0.222972487806654,0.386909262605656
critical,-0.108362034872906,0.201569653856685,-0.108962093557355,-0.113407480210723,-0.12441050937959,-0.0991911563233891,0.128835182531192,-0.0559109460489177,-0.269868150150122,-0.249080721560909,-0.157182589340202,0.0384032124299183,0.125381457567553,-0.0588080266934482,-0.134230728176847,-0.0261816931733121,-0.23008556434115,-0.0025979990163501,-0.328707078936723,-0.148747829652819,-0.163491772937928,0.0556022624753694,-0.0251453462431229,-0.241970015111576,-0.269691292701597,-0.16261047240449,-0.202548814403292,-0.0411081959647568,0.0344156256666309,-0.0336224494697448,-0.0307179011060774,0.0438269903931697,0.0769627355668105,0.0698960272109352,-0.0877524539686864,0.0018516044222029,0.0116764767916472,-0.174033424339313,0.0233216374606484
critical,0.277035280609483,-0.171667471101102,0.448253477743822,-0.0869198077960041,0.130999866306418,0.367689416310093,-0.0127807740622592,0.683748741906382,0.146506479212311,0.600103802787871,0.426295582505836,0.0816881108523347,0.614655576783693,0.0117631036695164,0.153897135171178,0.810103134342874,0.603802240614804,0.517471751981843,0.0851443534194136,0.130716568939641,0.671858898723616,0.129384383568498,0.47339778548333,0.750927638577135,-0.308902335045497,0.623287682206931,0.66960823918487,0.724838539098544,0.0707420965480063,0.314142672826288,0.322252059651483,0.534918008589282,0.543662945577016,0.503661426311017,0.685245151388983,0.129256613256117,-0.0699120053174855,0.469445328042865,0.151116975343824
critical,0.0244967806049562,0.109444524010125,0.0384250252601117,-0.0641730598867847,-0.0030325662706058,0.149941540780718,0.305184584767796,0.0205504268408044,-0.0285572053918954,0.141417022607268,0.015404493733972,-0.0484182192801459,0.107138904805737,-0.0294915528547752,-0.0366619505708012,0.0745256514886322,-0.100238911790959,0.263885296758534,0.128402612543136,0.0339934386454936,-0.027482856649511,0.273772939087224,0.159386188592948,0.0982470977523489,-0.239655727787564,0.132379899104411,-0.0402672613147348,0.121387680579419,0.106078069430841,0.128401344285567,0.0888832445554233,0.0968992016663371,0.538383275814392,0.275790328017331,-0.0472052512652566,0.0446687190519822,0.0293526823987554,-0.259757364511252,-0.0788937712166358
critical,0.213427984476462,0.436150504712598,0.303602669783756,-0.0999728474020555,-0.107237595972039,-0.230897327293464,-0.0077422874580994,0.283909348344858,0.440619159126017,0.160220644543078,0.297488952537216,0.42052594900315,0.172780383093625,-0.0809963779104861,0.0579074010807682,0.407248713254815,0.0837309517293593,0.121006294216482,-0.004347138216144,0.131636243762733,-0.0251273384890605,0.347156675293334,0.207688169951736,0.118949540680267,0.0291322782494164,0.061867802419053,0.314442997634421,0.252034608290697,0.249549697935412,0.0084321385940175,-0.0645329848390052,0.376670683228059,0.156913332825163,0.144130691150542,0.0695569540736346,0.157407620200048,0.0620547253241551,-0.052133371294556,0.0806269405252103
critical,0.149121288899796,0.385970208146558,0.0027107386796073,-0.230080622689293,-0.136038710839806,0.254663868390069,-0.0184278503526029,0.498775866912053,-0.331252028743926,0.168342557662395,0.0037373576326991,0.0643930181165338,-0.283174589980636,-0.39164192266234,0.0825328878094878,0.562379338976199,-0.311845035631027,0.148620611838026,0.113725941789017,-0.0815985590423965,0.109959452355477,-0.0508125920551062,0.135942332003167,0.184173403283127,0.0597679412157913,0.220805990463411,0.0977589163631608,0.287313326848051,-0.0995553665849002,0.0139283247257652,-0.0148771487410353,0.310553100530414,0.44162407803056,-0.0614572294074109,0.189452040575262,-0.0987702181161496,0.154771741930696,0.288013411467435,0.427283440487604
