group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD62L,CD95,CD64,CD1d,CD39,CD244,CD303,CD52,CD49f,CD326,CD35,CD58,CD11a,CD54,FCERIA,CD41,CD49b,CD98,IgG-Fc,CD304,CD36,CD305,CD158f,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.115246046916456,-0.0526713543295117,0.263675114206322,0.475941020620511,-0.0685256632763809,0.0108476697642709,0.25662094458005,-0.146263200857195,0.385132687532179,0.160941463206714,0.0048392604215949,0.0759562507334154,0.513902734652783,0.116011747566074,0.24587475048236,-0.142605103354845,-0.221872250861058,0.0829092634105568,-0.0344080032844039,-0.305494703016224,0.214380179032292,0.0576545516038533,0.224948372180425,0.312313608080941,0.106483989385926,0.205785578186289,-0.162412151057429,-0.148713497474639,-0.234132217224542,0.129262372235789,0.20923350512217,-0.209383910610381,0.342957880826098,-0.102064209310169,0.239918807950345,0.440365431529678,-0.228025625730004,0.0833502850608567
critical,0.0361152777536231,-0.367063616975985,0.123901128123949,0.007428819431143,0.190988222035716,0.427080397954914,0.27376462554888,0.0339818179731049,-0.151647157821234,0.137645496100916,-0.0934786552872462,-0.188685785914606,0.113644101638306,-0.139929874003613,-0.0798869344933591,0.0930004063677474,-0.252070989684607,-0.0316884306826516,-0.222399107478878,-0.324169855828616,-0.186366645153731,-0.053955563354304,0.310156073499855,0.318535530071859,0.12877050016839,0.0551288790175267,0.218817804393881,-0.296245453058556,0.0500854644866754,-0.109056363269926,0.25818600311875,-0.206252448066678,0.334035398604296,-0.096557160929796,-0.219426372609763,0.136334743489454,-0.349460446443236,-0.22737804337419
critical,0.308178292220156,-0.0753621155501697,0.153045824470764,-0.156293076958297,0.195790637818182,-0.0474514692373558,0.0,-0.117620793550156,-0.397578998644171,-0.0179990372370115,0.372171362589726,-0.301943552032706,0.211488342059834,-0.170930211527718,0.0365173944970676,0.191598686406968,0.328207828956362,-0.171572810891555,0.0786715843313778,-0.0471634268763793,0.127168522849302,0.371960660307452,-0.127025387859382,0.0537268979673952,-0.0640281181069872,-0.107971818116228,0.0746842980539881,-0.179594969168185,-0.0946588593972426,0.0082549885698067,0.0565446641279922,0.0635969432143888,0.2036980463881,-0.0479975593114871,-0.248586445077562,0.137583142830112,-0.201559956390446,-0.112284006372068
critical,-0.260022818156343,-0.226722174702733,-0.0557486844726864,0.160453313914892,0.210119512226076,0.44665538257611,0.560334951966555,0.371509139087535,0.175124471320757,-0.0124072176880757,-0.0015470918810772,-0.256989928738596,0.132440163102863,0.220471168954841,0.0966807571592375,0.436900345745347,-0.148024734557967,0.304582914317702,0.418638083136794,-0.179356899125309,0.0177674791160063,0.0704494314996145,0.3586838429654,0.266280317584899,0.195109395109395,0.397807421377696,0.579954272911469,0.138756597880055,0.421940561464334,-0.0555269555421538,0.0555162170494425,0.684378180632737,0.132483594278047,-0.0672507442993139,-0.0895482010459976,-0.148953982610463,0.18505170004432,0.284260775248348
critical,-0.0629844355822644,0.199151436163613,0.144152648372502,0.2696658913419,0.178485361025874,-0.004235696271397,-0.0584003665362532,-0.0025514105325087,-0.0593066848936154,-0.104904419896629,-0.128987065995766,0.109232423575835,-0.149727983490758,0.206757220668723,0.304093552719707,-0.0323081307264645,0.059682787121498,0.237261539595683,0.0645586231652015,-0.171837387878701,0.146839153266374,0.108870666736477,0.0935197329403091,-0.146437630119572,0.246018062143225,0.257878475382391,0.146056487652744,0.200353653818385,0.187121384916928,0.140232913209776,-0.0690925683570284,-0.0229272967527375,-0.132429234930869,0.216638907396728,0.126395520254913,0.0025723097701868,0.0250468372374228,0.0028681840755027
critical,0.0111845100279535,0.507934141018173,0.444769359098159,0.410825279322278,-0.509937981048204,-0.563162772580262,-0.420050807775453,-0.364663727210801,0.331727674399796,-0.212578773132495,0.272538948953181,0.353750089959183,0.310805278527223,0.351756995602901,0.183701277412255,-0.472530174032632,0.211339265103543,0.236787115133439,-0.0894019906238915,0.613974278601262,0.22361601761538,0.0302738506502563,-0.356073124602464,-0.399731362132208,0.352745807023708,0.122422166030495,-0.359323769543996,0.393024858551509,-0.367536992181487,0.402425345775715,-0.182812749454778,0.0165130066338596,0.555835535057692,0.466184362876706,0.304036910191912,0.586596697309569,0.0628537245660753,0.201375137948291
critical,0.0888495807047619,0.0628257867432369,-0.0889369460346531,0.271929463482747,-0.208135890736129,-0.0385800336764567,-0.21013096178832,-0.0474870893609418,-0.0418858267491608,0.103966209062654,-0.0155170463519662,0.362721715858802,0.10104828644173,0.127229729289489,0.0283915301293193,-0.265225434494511,0.121983349894104,-0.12536361573949,-0.125458333625853,-0.136666984105614,-0.0990898040575613,0.0092283735292039,0.0679001182503212,-0.208994275583242,-0.217583040047851,-0.175721288888442,0.0933153423089856,0.0118271012767781,-0.101748463949066,-0.176302212839698,-0.120501160386827,-0.0563501773732758,-0.178747365931263,0.0556104033776318,-0.112563386933234,-0.123814914554797,-0.0643889721030207,-0.143575481867513
critical,0.564108949655767,0.315145846776981,-0.130427328952563,0.671237534725522,0.139995932462444,-0.209827420910989,-0.173239795448307,-0.162053687652544,0.541681761229154,-0.170261338947412,-0.0462134812019161,-0.167622770549707,-0.0903274566385946,0.0464866850083744,0.513040719915996,-0.153665051777673,0.679416130584367,0.22697126916639,0.134589774731504,0.543878063409964,0.147888292568351,0.461542218753781,0.0608229217507857,-0.322709696081375,0.400398279445034,0.302084119421733,-0.0415385140922828,0.320850777027913,-0.305088198954234,0.0856192104485166,0.156837916695068,0.0526376468579032,-0.270287402258977,0.259820786299321,0.473684190213264,0.195146285696966,0.687367073835818,0.199451828073547
critical,0.0518396814978108,0.0291974131333291,0.0103253891274905,0.0461622020597993,-0.0642428859688855,-0.301028421202245,-0.120707241890604,-0.0418804635189423,-0.109996228496604,-0.0081183037251846,-0.0235491330977854,0.0306234761302684,-0.133221695855037,0.212871019006471,0.0930055439441312,-0.0950634155463816,0.484236560847769,-0.0565025557375631,0.0984965457204755,0.271238801103404,0.0610794290963358,-0.0809324980068968,-0.131589082460689,-0.0242768985411803,-0.129981220590724,-0.318438663314123,-0.124820387233752,0.0697316621375497,0.148490306056085,-0.291234614849452,-0.135822587772805,0.0530825895298048,-0.253473324506459,0.115181826742129,0.202949889628368,-0.111106133610379,0.231326845652949,0.136283525058305
critical,0.129273271463046,0.0220517559615975,-0.0757716002347378,-0.223768220387067,0.0492109730500056,-0.198516487371478,0.131958872455003,0.264109665720874,-0.379530112995372,0.147651694247446,0.378504116111634,0.361242159724289,-0.178433488227107,0.379515986980436,-0.0310787905657603,0.261251214886007,0.260522413625092,0.200347667289371,0.602027581209802,-0.237813248095472,0.399459333528245,0.419621757836127,0.304034330542266,-0.31811551396024,0.0083687401633362,-0.0173658032465669,0.221147728377395,0.194578617436117,0.0142188678232904,0.265377046837295,0.0904639926400506,0.203279084822491,-0.333440743065501,0.132251647986031,-0.0172684954903086,-0.126947350785378,0.285972034332976,0.085991409895813
