group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD95,CD1d,CD39,CD244,CD303,CD155,CD52,CD49f,CD107a,CD35,CD58,CD11a,FCERIA,CD41,CD98,IgG-Fc,CD45,CD22,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.242609857988475,0.0248620883420507,-0.126080293501045,-0.262489142028204,-0.0371369764555221,-0.140008269195264,0.104422348226603,-0.208011493449417,-0.106841796495527,-0.335525984859501,-0.100023191892369,-0.131257583163573,-0.0153097449126974,-0.118234902665253,-0.0402258448681413,-0.071673307323924,0.126865775312475,0.127730343418461,-0.140325693501222,0.0973631445760819,0.0358230918625041,-0.0700154897097624,-0.287034583446532,-0.123373765350742,-0.0281551814178391,0.272122066639579,0.134895178964026,-0.136549740850351,-0.292544091834171,-0.133652333201946,-0.198586926505768,-0.252092278121187,-0.202885074937173,-0.209926753380441
critical,-0.564112316009745,-0.212745984438391,-0.644071869664275,-0.743662402743256,0.596326940864676,0.402335955300482,0.245566500561637,-0.686791167421018,-0.4678271192052,-0.624322192818861,-0.470238805125507,-0.57389465091143,0.50076085434,-0.459564043746862,-0.355112741174457,-0.430168819800841,-0.0702616603416292,-0.297987823665802,-0.493111792173075,-0.37158363610997,-0.221337508403403,-0.396369776484878,0.490176853088549,-0.301723182809699,-0.0814552551048191,0.0342071971421349,0.47111344331283,0.402554208820876,0.32076269288756,-0.559040186472531,-0.438810778508885,-0.584226982749479,-0.711065926727658,-0.256311518762771
critical,0.178443426604145,0.0562152365994152,0.0237221027929684,0.0669827472678418,0.0855722959658827,-0.123005264916252,-0.0666973116869503,-0.319751758369038,0.124464868179144,0.157351007217832,-0.190381947068955,0.364099903956056,0.115234673214414,0.182319507147346,0.202739101802881,-0.127073980259254,0.100206617273455,0.262767664025542,0.123500200074803,0.0722957106026502,0.116074730852195,-0.214394868028885,0.0711498559650133,0.10943829610589,-0.18659146738417,0.123651790237631,0.206187614528647,-0.0203255144027648,0.231363335899219,0.18398533222151,0.023540204248309,0.124449763121324,0.398379633572524,-0.17800894479399
critical,0.0917109282835409,0.0804747650821987,0.280417170396099,-0.0965810477015804,0.343796772458249,0.242304090489988,0.343335550894699,-0.0027081103812488,0.169793333948231,0.0744653835344893,-0.167651299939236,0.193232606642263,0.346711539487092,0.48562150927619,-0.124387276945307,0.244207011183719,0.44226840846247,0.158855283768785,0.241920965644752,-0.135330249847605,0.263314483539159,0.239382239382239,0.266461965443867,0.514866782486289,0.0205201796585608,0.233940021104258,0.212077565317671,0.524377075657263,0.380130431073546,0.317110877266112,0.303659012094795,0.149550702037574,0.18757645001162,-0.130927943763948
critical,-0.129356714986774,0.0580126611517169,0.115602935545481,0.159519432959647,-0.267230623319558,-0.347474167041762,-0.0068723515954028,0.236581783040769,0.0683268600499351,0.0985014006737834,-0.235229956630902,0.0352546730680062,0.0179684712554794,0.0484079574464232,0.0590095629411182,-0.181435294984934,-0.243889630239054,-0.0184884625705378,0.0381202978019811,0.126961934799511,-0.111256275093846,-0.0953619549505039,-0.22782453946883,-0.167589766738822,-0.0730965723360762,0.13903493216431,-0.0529376071506184,-0.09719157732491,0.0637321099393339,0.130792501945627,0.0015785320468794,-0.211966909813723,0.0671139003676031,-0.152007382533191
critical,-0.271872605350773,-0.425518962347705,-0.313972820776418,-0.384611732128789,0.679064483823589,0.606012738874524,0.263588993779733,-0.307653133123029,-0.224868506305168,-0.350980121038955,-0.388205720480611,-0.189844428787329,0.607702534618616,-0.0005551006093573,-0.33451538769283,-0.129460428541784,-0.345861235690444,-0.438744063572393,-0.251281626352119,-0.0472287379297298,0.461142389280947,-0.164977381499238,0.323233558064727,-0.236666287644937,-0.105337605895553,0.112281606950879,0.329928734812267,0.327134584768477,0.50877050844987,-0.264918110980516,-0.268158133227908,-0.512057083584155,-0.320248231096358,-0.26860026881932
critical,0.279323252644799,-0.241066957503571,0.0165289361162608,-0.078002548896846,0.116360912765013,-0.0231102891215939,-0.379570194393124,-0.0183133099015389,-0.0589647761374716,-0.0673028586904915,-0.0493109305826126,-0.0486040433008545,-0.295227886127046,-0.183426512584929,-0.104047383897358,-0.153138788088958,-0.477017932221064,-0.184618652577272,-0.233555418844006,0.0799478482274912,-0.241117823888809,-0.173203230671985,-0.423696989471771,-0.207255869993064,-0.092588429902422,-0.317580386297812,0.0347907832796233,0.122190428990381,0.216203590828383,0.0909218884973196,-0.0747734477847887,-0.204523232009671,0.111799517236363,-0.403041175233776
critical,-0.145113828602222,0.167950892745972,0.118904357977276,-0.170434233803689,-0.3061986689649,-0.0591146225831393,0.0689155694386625,-0.0046614772668228,0.122737569192148,0.258033011192444,0.0984717951252662,-0.0386559256327484,0.227960654641879,0.025746235097834,-0.137784323883998,-0.0773323215113095,-0.0693230859465127,-0.130592318281104,0.106106568038021,-0.0662258046734742,0.036387280742086,-0.141748322733339,-0.186650033717297,-0.0380133501697386,-0.155657200865226,0.0400429989071139,0.41022333619673,0.0981142510041028,0.111584132715058,-0.0429508949671415,-0.109024259570644,0.109002373428601,-0.133659358556251,-0.0400126757059702
critical,-0.0588672439543802,-0.109999556455798,-0.112356536953088,0.265523175965532,-0.151863296028,-0.17877531765492,-0.0340932307365433,0.149636549721698,-0.116024767301012,-0.123433979424871,0.390626951010808,0.116268266539616,-0.0968322481829793,-0.119839213327322,0.198360327404339,-0.107843820326022,-0.0045737589365096,-0.109754778736397,-0.0998370208728098,0.100370830861527,0.156914981598882,-0.0198230413017887,-0.122497935665375,0.20000905038804,-0.0188136425619208,0.108154746239869,-0.209018747613354,-0.49115185688453,-0.515386009894356,-0.217043039516689,0.0837727156383812,0.216455547751119,0.0275387400061599,0.257734433476655
critical,-0.0955838734454037,-0.184280463562122,0.281013243119292,0.0132689272883523,-0.0376167647397949,-0.150371721578526,0.0907217248128143,0.267911182206028,-0.0266770010334043,0.260242343840257,0.267931578843768,0.015088043552672,-0.238466173349863,-0.277317022577748,0.0965518494830252,-0.151162057453549,-0.18868429839503,-0.371164060747705,0.0550978391073442,0.460768757216912,-0.0945678896726049,-0.122441106082043,0.341573425717724,-0.32039152890871,0.0679650660229466,0.183068890638738,0.0742540875216275,-0.204381613001596,0.231141026324728,-0.166140810565661,-0.226772300003311,-0.176086325226935,-0.0195699769973402,-0.176864686098728
