group,CD86,CD33,CD11c,CD45RA,CD123,CD14,CD31,CD32,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD52,CD49f,CD35,CD58,CD11a,CD62P,CD98,IgG-Fc,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD85j,CD328,CD101,CD88,HLA-F,CD224
critical,-0.283672785683692,-0.244929363134224,-0.287347785588157,-0.171112463817806,-0.126657291023853,-0.150509497910431,-0.382081769827927,-0.18292100539242,-0.0632209193604461,-0.343173947953794,-0.0522343335437929,-0.146800487608281,-0.442735912476439,-0.201044442667399,-0.0171688001500126,-0.0047635868922798,-0.703103808120702,0.0022170158226478,-0.420700005897937,0.0342237013904504,-0.665003506371911,-0.191939328957227,-0.024206245100462,-0.246036459999577,-0.1344115924734,-0.260527835817984,-0.374584397250383,-0.248290626161294,-0.163272508575645,-0.141578118821323,-0.016560991711583,-0.189253576484489,-0.0694714375980423,0.0966615540016455,-0.147225261384734
critical,0.290842237806062,0.453058232941037,0.490114194026248,-0.187577459992551,-0.070471015045078,-0.176563374094722,-0.196356736252073,0.389296890911204,0.0255951545854913,0.405663904121651,0.273329156277974,0.17473592656952,0.43427165857865,-0.265462453276506,0.0810708553631619,0.20241867183236,0.162179985642994,-0.162312692071482,0.145236059127015,0.306308267987508,0.194543354051899,-0.232138222091027,0.0642874457337393,0.1879591949825,-0.282242983713897,-0.135543495856704,0.033698326379718,0.452061576627725,0.193923722505063,0.232175231609281,0.305625700746592,0.40714643465305,-0.102954458833901,0.0684873203802128,0.0045417751666345
critical,-0.38425642557305,-0.131925500693798,0.159045792599442,-0.267432560022177,-0.228657727166417,0.188554801877044,-0.443748466887681,0.439332468772053,0.300094918040669,-0.367459077284527,0.287640624775138,-0.401806892439251,-0.299043705356238,-0.306833359621382,-0.265250011376742,-0.261801209950739,-0.363177741414834,-0.0525229072032406,-0.389300754443717,-0.117152963876363,-0.215509453591899,-0.220364780677817,-0.0172716863965999,0.101484940833228,0.123868771455468,0.0459998483852045,-0.472207522311161,-0.251222496820732,-0.0885050536348759,0.163335927631537,0.383367886646694,-0.316288358350557,0.323444087834441,-0.293507303894379,-0.388557733222142
critical,0.339382991054994,0.0383674549026802,0.346146474962464,-0.426426592910344,-0.30478420759023,-0.0174422220464686,0.0950418741786526,0.162486622874929,0.0431130148262829,-0.0076011377656312,0.181762490436052,-0.197848977698245,-0.0617467769056997,-0.340656005352609,-0.111197085462058,0.168949697034747,-0.202368698777442,-0.114886410582782,0.148448575512719,0.0072521473602544,-0.295814613805373,-0.221380394498464,-0.234006952640018,-0.112925516988935,-0.19865988151686,-0.208540035737929,-0.491978978250441,-0.144843579750051,-0.0351713662714802,-0.127538662394024,0.269295389482804,0.112005155463356,0.0697165527325746,-0.0758965288130128,-0.313498290418885
critical,0.016585704973253,-0.341280224951702,0.14884972560574,0.0192237511793441,-0.208137408447262,-0.289499844600363,-0.213772669417077,0.151066409914385,-0.278450010542763,-0.169398991292477,-0.0480605707950697,-0.0632807099683527,-0.133099589336616,-0.0594071606655099,-0.0988156427270905,-0.0372907654697344,-0.382006000858457,-0.0442318914662233,-0.455163371761385,0.252161733099377,-0.0916125203634144,-0.341692594323028,-0.122024289524691,-0.212179041636865,-0.0385756105918183,-0.441806478152645,-0.509622892878822,-0.0654108646601818,-0.135899916406341,-0.0732546988971162,-0.278129138969328,-0.0358954136112442,-0.13091068901896,-0.156052738467919,-0.202967924118488
critical,0.455623655913829,0.397642871579577,0.254651341927713,-0.477021511101854,-0.598078979462259,0.678235323457121,0.242261670943517,0.395614125873724,0.510178536799653,0.178539983118536,0.30093169909538,-0.0267910182745631,0.285206806675157,-0.299572210105907,-0.259205954144686,0.152570207390268,0.21272454838869,0.595503860252351,0.3261639710488,0.155502724642214,0.129225088174575,-0.272688013880962,0.602241063793363,0.0581897619800242,-0.303137181967869,0.0509584572631648,-0.257431269618417,0.481063648567515,0.578864990755716,-0.0539268862351074,0.366902483290588,0.447675447118363,0.445577088172339,0.0862144816076515,0.355213978632423
critical,-0.406591697109238,-0.0244177465353852,0.377246984375961,-0.0989067758502614,-0.0544270890741211,0.204809060262238,-0.105026059326457,0.0696844920355994,0.0664484980513777,-0.111482109506876,0.0071519670310659,-0.0941686652518167,-0.100404484033487,-0.274912746463637,-0.185120909529309,-0.0854540788326673,-0.0843577025073367,0.106779948135113,0.0365018312295373,-0.0016008403060864,-0.150899176590403,0.308847337399173,0.0782841465462931,-0.0926824283084143,-0.094654253950707,-0.152315719087087,-0.163443530886763,-0.194510913162996,0.0732704639097176,0.40256088467271,0.113224968552489,-0.150474077355072,0.17965086385595,0.264351136380737,0.0689688505829546
critical,-0.0937525488208269,0.110057982622232,-0.194691469416747,-0.259985979975519,-0.42700447256524,-0.0891423264046841,-0.3168568015102,-0.0484250551019463,0.167576745626437,0.128721169344637,0.117511796120876,-0.163952368586989,-0.233884211243393,-0.297454224638032,-0.0107341866570452,-0.0821093178467716,-0.0134471308482781,-0.308956791828006,-0.008736590286407,-0.291266705916853,-0.0806722365592132,-0.0731023192084583,-0.0952143913775358,-0.281885320705903,-0.218944037435958,-0.496411928015221,0.0764423766327185,0.0250282875835924,-0.120700581268122,-0.282468371548953,-0.134889281452357,0.0420175761315045,-0.238944474040516,-0.0519404685665128,0.000453299609258
critical,-0.313137231019346,-0.169282037537542,0.285028969188839,0.0197531017506587,0.0337046589742719,-0.13221623588085,-0.138671307167324,0.100120125608523,-0.380514919178186,0.0846003082181479,0.0197607540050821,-0.100478895865427,0.192767707121649,0.0469420968943249,-0.187787314399474,-0.0390922499543148,-0.173310723848871,-0.280977669212494,-0.335914221249604,0.071349581576226,-0.0509848430932549,0.0518225467610399,-0.145481696153292,0.055035571253426,-0.0948662494673251,-0.404163848320941,-0.345551635047265,-0.0751233206000217,-0.153153360194642,-0.1552276694236,0.213581032677695,0.246535134627514,-0.0866966090816025,-0.229974709057357,0.0182708784426137
critical,-0.234781153626825,0.142378322076518,0.22608706204911,0.153945321452243,0.0206519102597117,0.101902001228173,-0.102154250476945,0.0869005516526038,-0.299387455599901,0.392424841256149,0.118937369135269,-0.30854034491084,0.0566124027318205,-0.145254639792913,-0.0537683874444672,-0.301772870013033,-0.198416295175399,-0.355172280507011,-0.100154483237182,0.0850112534376612,-0.168449711750208,-0.0912590860361585,-0.232695937595675,-0.0291463091483604,0.0279111109123848,-0.291752819568482,0.111834119760236,0.0859038144552682,-0.133024296367643,-0.179823778124563,-0.0434328825968368,-0.0005149993946668,-0.4015201941513,-0.73132418864404,-0.645968504067196
