group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD18,CD38,CD71,CD49f,CD35,CD58,CD11a,CD41,CD98,CD22,CD304,CD36,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.0885411422963188,-0.0740824739756546,0.143213506846511,0.626830720283816,-0.0764421674223646,0.0569692307200523,0.155096417310507,-0.127045953645122,0.468095205831195,-0.106993023383702,0.0164825064091512,0.482326490986249,0.155743182123321,0.158325624670123,0.315537582268943,-0.0973820841975695,0.260703171717361,-0.219337094427474,0.290550912489971,0.190255471673207,-0.429017755043978,0.208158594703661,0.0437780286619351,0.198713026550369,-0.0177669971740414,-0.218462562016868,-0.193943634661486,-0.0508581530847773,0.215677139917367,-0.0913842426893614,0.230966235095538,0.310500841834424,0.0256862826242399
critical,0.310385516267038,0.356525697991402,0.609673365310573,0.585301362846302,-0.493180293822004,-0.479333136215238,-0.439701413339007,-0.406306232265911,0.528490598125916,0.516677814991141,0.404448704846208,0.454142014879763,0.350747800802248,0.294394880755353,0.579511418254626,-0.481453836975764,0.337511751327291,-0.152357671184235,-0.237739561785254,0.417039412974536,0.418464216898831,0.482764111359607,0.332554571557441,0.387922847878355,-0.383112634769634,-0.0410943877776304,-0.515026480262127,0.341324367190123,0.565795893632121,0.514771583728037,0.375655394132687,0.675666603351844,0.273657539555971
critical,-0.282045762674142,0.0975724951330449,-0.268289330297249,-0.270683704712511,-0.194565989575379,-0.0749395371774421,-0.138595789881599,-0.117620793550156,0.0262494242348082,-0.364220289929633,0.118774733988376,-0.350742449812067,-0.402513078758819,-0.351294025961174,-0.284620868874203,-0.0258627619830492,-0.33329815228971,-0.481119184900639,-0.266436097183571,-0.305375136675968,0.137508952386327,-0.266411941497997,-0.325099474756907,-0.12683374231217,-0.0874390238533317,-0.0483937669034797,0.202751154286503,-0.129633894577705,-0.012072127280315,-0.103026608203638,-0.0216026003908713,0.0764350793500621,-0.0952745469129347
critical,0.0938131845192667,0.0931134301111337,0.318269625904112,0.0451999303243397,0.0302933039098944,-0.004647281437208,0.196136550642396,0.0505840856277574,-0.184538378836527,0.131631734214992,-0.0064929239196209,0.24078858447398,-0.0042721952880268,-0.124557266558726,0.348566356478104,-0.0198415373768161,0.185555422311486,0.099600633907498,0.104903966708702,0.422502588668934,0.115015351559867,0.0565211835646866,0.225593583956486,0.507078507078507,0.298421811128504,-0.112331794520322,0.0911881423356078,0.28059793311093,0.155787316886722,-0.0417418412892293,0.0614342309501611,-0.0635983296539056,0.0916237874174871
critical,0.0178819234791555,-0.0059124911970972,0.199877241544097,-0.0457481972845608,-0.143490526306702,0.001264825969931,0.0469659432434765,-0.291799250557036,-0.117352772925923,-0.143822919548364,0.230350087960891,-0.0595691977328824,-0.0446884136007847,-0.0580683238626762,-0.0394488646226858,-0.162799031912429,0.0217920673708718,-0.101506095266567,0.0034527667244182,0.0900008010600961,0.0792195516471777,0.119418264203292,-0.181852486763492,0.183534501099958,0.0484005555450666,-0.116106131209871,0.0067062215336545,0.148774425653926,0.0358035340521549,0.071092406259458,0.266920201350456,0.0981277715740608,0.0411985360166954
critical,0.273826992051159,0.337260631528683,0.393803218563267,0.46191592192226,-0.304515533163764,-0.313498478804931,0.0194741977151476,-0.33438838442236,0.299258594901822,0.365435196164692,0.367330078793503,0.519595904603188,0.269536789011638,-0.0184475297261992,0.46552073893667,-0.286773244363594,0.301637929734587,-0.240808597582088,-0.143975286722533,0.18442238655082,0.146349891819402,0.34470317469502,0.21092185958731,0.135009258283479,-0.0842682377899944,-0.0646645569467158,-0.326291088628653,0.066857644168404,0.418222430715673,0.447878294413895,0.430965128112889,0.272152762537858,0.226793366256666
critical,-0.0350822378748416,-0.222472778467456,0.221356263784242,-0.189890681610493,0.258527673119042,0.142151860025477,-0.217743040457754,0.177065721320106,0.0188767963600478,0.263319574457609,0.0271662662973581,0.35211802884718,-0.101821425363334,0.19350626921506,0.43837650659939,0.30651407482894,0.32652877148092,0.18408828782301,0.152827861174862,0.4741484658171,-0.0767037537091022,0.222952059129513,0.209804247174146,0.398292369557191,-0.0527023896846295,0.317370623823375,0.24275803528631,0.279152997634301,0.399437027175531,-0.0082664113128912,0.203389092090949,0.317375455731439,0.0168012040910214
critical,0.285446687012027,0.0792169888073285,0.0711339310600414,0.396714416761322,0.114784896451587,-0.0107068694778364,-0.324156742188821,-0.517609734350299,0.0699674160631859,0.0551390261007175,0.109217142919949,0.0350314230726139,0.285509131874503,0.10940728658126,0.446831684336341,-0.352088674061343,0.358774226482317,-0.101046288742058,-0.270658649745687,0.197405691914115,0.24578887088413,0.0812548163943034,0.503669440604897,0.32332376041091,0.0251417322137501,0.0115826856342891,-0.166673202810401,0.345059008458387,0.108259790054165,0.241989504327203,0.161931855012888,0.359277442460656,0.298601381936974
critical,0.0791285279200738,0.31619214067644,0.423431527815949,0.415776617964094,-0.533514968384764,-0.504526537162654,-0.196092672403678,-0.279913953898543,0.379006774136156,0.151574900919784,0.470243527065832,0.208170228148994,0.400348333440894,-0.149924492476405,0.247410164680244,-0.390549175224185,-0.0293468245337894,-0.420223360893927,-0.304653530251407,0.19730620024383,0.423799302458825,0.132844362467494,-0.0020891666152173,0.344911867034091,-0.217445220372553,-0.139026894977525,-0.311894083644151,0.0183012574893729,0.271077524333813,0.239053205835726,0.304014189432063,0.45606508737175,0.0365086034063593
critical,0.0726019585186399,0.4160173376147,-0.0899707076041095,0.0392914837179364,0.0343961513202919,-0.0081316896647614,-0.168170242728299,0.0828655387797749,0.0064370779001928,-0.276564464819737,-0.018970557204456,-0.115563060606292,-0.41963477418333,-0.0551934341336107,0.0549359534481903,0.0422041110271745,0.132646152027714,-0.185932888956647,-0.389907652145844,-0.181420220572445,0.0041269110298563,-0.226570553338612,-0.306661599158686,-0.0937298898293664,-0.267166159546197,-0.0050385933203322,-0.0234348006717193,0.0787354078651507,0.168330263107999,-0.131607774334687,0.0764000103510624,0.141882333230717,0.183305497682804
