group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD64,CD1d,CD39,CD244,CD206,CD303,CD71,CD155,CD52,CD49f,CD35,CD58,CD11a,CD41,CD98,IgG-Fc,CD26,CD304,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD101,CD88,CD224
critical,0.201954250096808,-0.108340265409483,-0.109148647371408,-0.0363183019386557,0.21336743499191,0.328034545109293,0.0773592203319671,0.205606868332058,-0.111532893141808,0.0580207160964149,-0.378186172401676,-0.237995524805555,-0.0197773129423549,-0.0199432862624638,0.106841808649949,-0.0255498708345346,-0.0344790122851906,-0.0002526926750699,0.166246662124223,-0.0204313013144824,-0.0935429516987663,-0.110678710688273,0.213026111756806,0.0075808138138987,0.227270561568658,0.0156924981244411,0.314151833886785,0.291551750006211,-0.0954659986267872,-0.0808159670708582,0.0314101848494029,-0.02192098735366,-0.0783370216070131,0.216934394763698,-5.0454167712383e-05
critical,-0.434785017565146,-0.552799859819462,-0.5904642803867,-0.45576674387428,0.650971395463014,0.640338423463505,0.483299385673204,0.447788932580035,-0.380625760088196,-0.348209437087555,-0.388730973008625,-0.302604479593315,-0.337244969787774,-0.338692518415127,0.109700332242026,0.640333747745474,0.399385057608005,-0.359549506864968,-0.220099494290737,-0.335674685869229,-0.588542582138737,-0.453050659191326,-0.386148017036884,-0.277115619323153,0.442789557869491,-0.438485762678294,0.329491959172511,0.562477016955723,0.642182878849852,-0.476642235191282,-0.494876226790702,-0.444364229524626,-0.448155289362258,-0.289910840641298,-0.411652615421721
critical,-0.160815566437011,0.0185341788243303,-0.229262645057204,-0.0865576140493115,-0.0672025723238327,0.0950565031000752,-0.247820286543256,-0.0384912896754749,0.326966512398488,-0.134097898517333,0.0408240006574833,-0.0811293204856071,-0.0678513294863611,0.0062908116570578,-0.0078251559636573,-0.0951872068251868,-0.209551298592734,0.0093379428513753,-0.147196238441035,0.0886918273770964,-0.326775171929199,-0.0816201817326049,-0.315542259282783,0.0256723719378851,-0.0802164682802094,-0.0395873166081361,0.015910749870778,0.0195253422849098,-0.289624691469346,0.0852689496508326,-0.0496790024720806,0.0597996777861336,0.0441794758643359,-0.0371616611554465,0.278415383647361
critical,0.0436218168913117,0.0831830504455419,0.142654832322717,-0.267593889498512,-0.0779891441084516,-0.0721619534277588,-0.364455967378844,-0.169172796576505,0.0588046825642601,0.029136897093622,0.409833357806473,-0.0582324452553446,-0.0815600918623311,-0.0511763474562897,-0.0025890406916716,-0.145977024986576,-0.0292695018224279,0.190447412982915,-0.131620597307651,-0.270468598047968,0.0235961988065647,0.0432599491520153,-0.134035223533274,-0.232689832689833,-0.343763218217685,0.154460034745887,-0.278001924041218,-0.184851391391754,-0.0927775967365944,0.183339784501398,0.305720337590559,0.196689706344544,0.324042501495709,-0.358505452314274,-0.20208661366772
critical,0.242186644023291,0.0322260040000203,-0.0089217852584442,-0.0661521855942243,-0.301932859086228,-0.0516813774225324,-0.228249805115401,-0.239685957266598,-0.355400366270538,-0.0520571666076379,-0.0233880357508185,-0.0472455455237701,-0.0761814294848023,0.0208243077190386,-0.126497632401451,-0.307658857180545,0.0988612694598383,0.100162492909155,-0.10572546693617,-0.0504425816084544,0.0456360784968971,0.0087115404486122,0.0387670029922172,-0.0670134730927078,-0.350270281085278,0.0498034465509159,-0.33204532762725,-0.173946330222492,0.167797666233115,0.0687720127548739,0.0503960972003724,-0.0866603431906853,-0.0833662211883293,-0.102937819393988,0.0414423331725709
critical,-0.343410898730261,-0.700490828162055,-0.444883975606109,-0.231549818181085,0.557021516365894,0.68082770685878,0.487637729257436,0.438255215089344,-0.285127470196873,-0.355293767860969,-0.383151053091315,-0.17471562876235,-0.341132498592854,-0.302047844712743,0.0055503283068673,0.498414649526415,0.371952099355063,-0.330437993770178,-0.192934516297727,-0.214214135853842,-0.755892798076355,-0.290899389035855,0.0687189618742544,-0.234743935864587,0.416567656978314,-0.564024746011046,-0.0486479868066864,0.327542130966933,0.380131262741439,-0.52382316496731,-0.525970188137939,-0.504209889666012,-0.536019128349082,-0.312414361491292,-0.108288792883802
critical,-0.310496871625976,0.07240460624669,-0.469572048757408,-0.173464152059412,0.0308731776610398,-0.466922167966896,0.0722677592196861,-0.206780414860814,0.260612487060361,-0.402596820804651,-0.110084904891385,-0.352024030441188,-0.195173416084616,0.0885590111980753,-0.0544995598789895,-0.469693553143825,-0.125187769439694,-0.497697270813774,-0.166212878608595,-0.347377324451792,-0.104699205124508,-0.41109131778047,0.191724168423053,-0.236535939612174,-0.0459020813382257,-0.0619514828783614,-0.0410011801938103,-0.145771438322444,-0.349511927335679,-0.460614603336782,-0.17913689061004,-0.399060910661864,-0.388435266434988,-0.100901086021497,-0.395020501159048
critical,-0.259720514071878,-0.0939455479391258,0.234723826087152,-0.418844618654578,-0.15054202113485,0.0335723873457583,0.460674772318628,0.371393833589589,0.0420890665839346,0.0693202218028741,0.0652173162737327,0.133219367638008,-0.294642879368817,-0.478599332482363,0.0576185451184001,0.180846369898724,0.263402752711533,-0.157576072510283,-0.310467371064502,-0.40187452326369,-0.53215011249637,0.0325019265577214,-0.452074918359283,-0.428277259905997,0.108810866410596,-0.238398010350218,0.305675823130296,0.232639452621694,0.563219098448531,0.102511883140754,-0.128077482185521,-0.0569242105612128,-0.308792962518169,-0.461503666853023,0.105346829191573
critical,-0.294518753861682,-0.553573899546483,-0.422163497572222,-0.217550691472015,0.414316778692142,0.486426727027076,0.164897139897066,-0.0496394659693639,-0.578069141522514,-0.443584151332323,-0.514720480493127,-0.181435261974003,-0.409842580767474,-0.217028051348909,-0.0307899209920915,0.151802123966479,0.633650167663408,-0.248173473240014,-0.471870182820506,-0.0711714884771227,-0.51620530684275,-0.380331508086894,-0.146468746392953,-0.237514430940154,0.0222682120967913,-0.146748721811858,0.258752132594006,0.199536725589934,0.206217758107699,-0.0524505593827863,-0.330791344462954,-0.376183016357693,-0.116269647361534,-0.388639971745115,-0.0303759021254372
critical,-0.274477188500326,-0.241924527391561,-0.0851946442162299,0.453977667613141,0.289597558681708,-0.174508641694564,-0.157216625385843,-0.0205547904305526,0.295204392502845,-0.220761849131505,-0.215756689332369,0.291935223337634,0.287023477576978,-0.030562960016951,-0.0149388311717123,0.0038838138982062,0.0473087951270291,-0.121988475914909,-0.128778768536104,-0.281980328639925,0.0349497777840959,-0.185633373814931,0.075177379371813,-0.268314684621428,-0.291017966123829,0.107269350313889,0.185734132039013,0.240272534976897,-0.0516653018708004,0.0582136793609913,0.188783754574023,-0.14629132523407,-0.0298699648906772,-0.550431757975138,-0.394579202164571
