group,CD86,CD11b,CD33,CD11c,CD90,CD45RA,CD123,CD4,CD31,CD183,CD32,CD95,CD1d,CD39,CD244,CD137,CD163,CD2,CD303,CD18,CD38,CD52,CD49f,CD35,CD62P,CD41,CD49b,CD45,CD304,CD36,CD305,CD319,CD138,CD99,CLEC12A,IgKappaLight,GARP,CD328,CD101,CD88,CD224
critical,-0.142129153950646,0.0348875302469506,0.06455190086924,0.209522852862466,-0.326245987092386,-0.157977117766668,-0.0689800538856203,-0.0418798124403027,-0.0147933512887668,-0.188940136190182,0.282425594209416,0.0098549522127272,0.282747467268196,0.120735064960991,0.273886117154417,-0.0156633375286997,-0.017952791976954,-0.0032863800483488,-0.0720844332133265,0.107262034835475,-0.0802723343283996,-0.117602626663376,0.0354461663988616,0.0089940300986963,-0.0181208792951339,0.023699487703916,-0.0845177199270951,-0.263000145849358,0.0297532951337635,-0.0118954649435158,0.0498330973066409,-0.140912264410354,-0.205823150008495,0.194987413026375,0.196864572948862,0.078386924820643,-0.110297921871433,0.181663680903628,0.255596895201525,-0.0444405458945386,-0.169122370171908
critical,-0.0518404259810951,-0.110525279226495,-0.275310938270982,-0.352977320149982,0.121063882349189,0.2883900474167,0.334759027115572,0.214008014703285,0.308152507676675,0.348027920769677,-0.287065777221426,-0.12115059323467,-0.159095950404649,-0.387382827576102,-0.281656272713607,0.164926869390653,0.106723976213967,-0.146463612174625,0.407326744849132,-0.320156908692346,0.20102477104991,0.0505703327550329,0.0453383866782816,-0.170750811799183,0.173775093529391,0.139233419434639,-0.0021856301976024,-0.11571450478694,0.223583085690628,0.19147217641392,0.44510217512718,0.240566829882746,0.115096748099987,0.3498441173469,-0.127939365427662,-0.0277436524818118,0.117385735275011,-0.249006566581246,-0.304389362611555,-0.0700208999561979,-0.226777776911084
critical,-0.29936436213659,-0.0775065659926542,0.106979031305064,-0.246826835822595,-0.262844902405434,-0.174206212538774,0.267356012758047,-0.0882668551453448,0.0924284371444807,-0.187702544074826,0.176070699399562,-0.214831867065967,-0.0197838985683239,-0.24735868424486,-0.188417480850416,-0.353900605806596,-0.048451696560383,-0.154483484312196,-0.210574914134175,-0.0188251734163633,0.092952165370063,-0.52620360083027,0.234574591718045,-0.188653707505517,0.446008209136961,0.52674205993982,0.314113757384941,-0.0352059372422963,-0.213529143227773,0.201329999008064,0.0253686871493154,-0.169453685623107,-0.119277566958318,-0.0191146179692018,0.17512225143343,-0.101650881981334,0.28167841346045,0.131807170500823,-0.0524344644341426,0.0287505855852837,-0.0206516905452713
critical,0.0353441829631411,0.072607840931535,0.401957027537475,-0.204236722206275,0.225773510972912,-0.0266838889759496,0.124572960747383,0.0811333072256791,0.42292346179227,0.155623487926213,-0.177961539339208,0.0596919617448983,0.231641452586525,-0.0494538969704928,0.258073167777058,-0.0257224669615656,0.368618444770187,0.0085084559347641,-0.0105649744473956,0.184644561192145,0.161448375531818,-0.245803725884651,0.456488171669725,0.0885824512574315,0.724275745773364,0.638095238095238,0.698292715656501,0.0052913670817672,0.17716553368061,0.533625637716011,0.619566134588905,-0.203226483169437,0.0338677540606875,0.24598948912522,0.405175773754143,0.138624139590157,0.65765363108463,0.235194185014706,0.114837469739441,0.0539948901939903,0.275244801407213
critical,0.0332303289695015,-0.0069662024995502,0.199847989789151,-0.0659475610696288,-0.398015460384012,-0.293301189987436,-0.0319147948226794,0.0910659696514234,0.290086584006241,-0.20654694690183,-0.200698746802615,-0.162316527921623,-0.0785669418747206,-0.0990827752999026,-0.246870701508659,-0.0955869548266335,-0.0255487721973428,-0.251219449909011,-0.148752018553097,0.201993411354324,-0.309255821793129,0.0107130456530006,0.142520774370523,0.161540016320427,-0.14800973868755,0.284069323358534,0.166430958676857,-0.055685659389733,-0.146735687981955,0.350640786534332,0.353152789088527,-0.134120217553905,-0.281700075462869,0.215911168229538,0.0819827861357507,0.183548198562145,-0.207990381727361,0.236243108919859,0.0582862009290072,0.170997332728386,0.292759645992392
critical,0.10640764817252,0.527869601289713,0.316131431676134,0.300873481589356,0.0148489874173035,-0.569775693816104,-0.598634725894519,-0.418962543785489,0.208348474159748,-0.322649747401921,0.352474995515992,0.264326492888018,0.360846955277914,0.268962491875959,0.230645670942025,-0.140516121102914,-0.196064523749006,-0.0289004725310954,-0.391915792790001,0.133081185061156,-0.571368785123766,0.195304390494945,0.0773248672614963,0.471119822725863,-0.106500416247909,0.142663536888268,0.0369032940888662,-0.0518855527044471,-0.307525453554452,0.310627375048061,-0.131224232585137,-0.152881560889871,-0.124606149157051,-0.24219164401341,0.569102438583521,0.484127745937229,-0.0255021609593888,0.402505713264163,0.459818646008084,0.0761011792875747,-0.0038579076124388
critical,0.430424739143777,-0.175987330877169,0.215439655969899,0.008823393016009,0.612492052631574,-0.0309670171068181,0.274965276691617,-0.0255615481245184,0.513585877242515,0.278152099662704,-0.071562780230629,0.276109382359835,0.290079080892258,0.332472362115211,-0.0217167001982541,-0.0354486239359948,0.465518235984234,-0.104501623214943,0.474678286487162,-0.0522823524278698,0.419150538056981,0.319560692601722,0.37759220788601,0.258957925592505,0.413352940479748,0.22621505371081,0.316298319999195,0.162805239178675,0.133332275585596,0.153571719761804,0.31486089805125,0.136440441879695,0.347834294784496,0.20268499895722,0.320150137825443,0.248931704308656,0.162789346252452,0.14800525939332,0.168309432749622,0.0996808868417025,0.277096921483832
critical,0.166013498300503,0.164098808049964,0.153881565150294,0.54162424592739,0.0704337078515455,0.198519935266822,0.0470013422840616,0.0801901928225173,0.451249350607883,-0.0078962032068167,0.481173070882143,0.180459113360031,0.12454102547605,-0.0832034411049203,0.492375887455816,0.0620391651388445,0.241696202659223,0.121396672241311,0.0483827462554702,0.627386969658543,-0.234612180943013,0.28584362855698,0.0872931591767006,0.371037952841666,0.110567619001145,0.275395448222339,0.192503695464331,0.337800574652545,-0.105272091394353,0.148497233783194,0.293120286571556,0.0413411676823117,-0.0699069697971088,-0.18780008050704,0.224666219828125,0.413513764921947,0.327479669105099,0.418397150933956,0.438332063070146,0.362648820991214,0.207747210922969
critical,0.421151778647267,0.29536917937205,-0.0650318367854228,-0.0436730637134375,-0.0432979782509023,-0.0592593052519762,-0.197192668319192,-0.0468612135621811,0.0573796689030045,-0.10790004577253,0.122590524840119,0.21189691108565,-0.184788461121375,0.0682313850934101,0.0065298870443466,0.0979138676117176,0.268311463546614,-0.0295071247765915,-0.0168719420721631,-0.133154380881572,-0.188738250884255,0.101603611410809,0.331318672185486,0.258510326970128,0.0728096160692308,0.20243941493813,0.241324276835305,0.165288050074128,-0.0099883435877775,0.254224398590002,0.264222681578685,0.0499549164211629,-0.0384990104862378,-0.0482396598952835,-0.184006880457644,0.295309005694455,0.105438186876228,0.0798476409284271,-0.274255050554767,0.507587357036801,0.013873173209528
critical,0.38755865626497,0.365208028556984,0.0633796519851044,-0.367407578896901,-0.140245611323109,-0.428856882941018,0.179542544820368,-0.0875000726532683,0.580679842988897,-0.0858388732445718,-0.291470887320734,-0.114955965805781,-0.244395904091568,-0.609392767673548,0.110774610356797,0.108025159207456,0.641946745452227,-0.40201200097707,-0.0151468742030043,-0.185285592417784,0.119399344780759,-0.286046133515131,0.0459666563125356,0.163399883588375,0.324397799904571,0.29329215526277,0.228606544230926,0.0517153538428873,-0.332826832011834,0.337787807185409,0.347809567144582,-0.409888110861269,-0.141652203295651,-0.104103650652386,0.256423530105606,-0.331079831521018,0.331117742813914,0.244637019446039,0.220934740312078,0.306196182706975,0.296709099009877
