group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD31,CD32,CD62L,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD2,CD303,CD18,CD71,CD155,CD52,CD49f,CD35,CD58,CD11a,CD41,CD49b,CD98,IgG-Fc,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.0081973110464101,-0.0682888768949336,0.32623653881925,0.591645791151845,0.015606102122178,0.085542346882351,0.0809877961390692,0.112438553844842,0.104032289812656,0.360193498900651,0.258399899442775,0.0623306824093979,-0.0005823312556228,0.64293371596639,0.122503151686362,0.220087245380084,0.24524443170036,0.298554987469227,-0.017352725700059,0.21128520662331,0.174751085042795,0.104412613338924,-0.0171136269833759,0.280445433086089,-0.154132986397267,0.279769785984216,0.0587414195209798,0.188664040797061,0.304385363525271,0.162209389320778,0.0419642084676064,0.126710919415825,-0.101654970713645,0.0492452086856565,0.150859750592601,0.310604545927945,0.237033306971305,0.139746355689244,0.184199820522553,0.21029295025157,0.0365254401594932,0.153708621935775
critical,0.388697338475066,0.481036486981386,0.481745342078383,0.453721650587302,-0.56771845160855,-0.44981345024153,-0.411170865555912,0.15377299687044,-0.0333384116868759,0.392319853950418,-0.234476028450331,0.272995562373916,0.387913329736071,0.268772608092022,0.303875238878546,-0.0006437943974452,0.351793483481085,-0.205988000660316,-0.642111930550267,0.233005100615106,-0.328628890287171,0.336589055736402,0.164382495309063,0.27289067216899,0.50161621078791,0.293297497582288,0.292837483042675,0.232995049544342,0.123677527448333,-0.315051470557949,0.33768252745573,0.125887367522539,-0.597524468126097,0.307403753569806,-0.328443991986353,-0.540119723095158,0.491353058482112,0.396917068314287,0.449344492958553,0.499508524661785,0.333894618021803,0.372353242403421
critical,0.163908173483877,0.0905264436791672,-0.381543240405614,-0.332925663931716,-0.10302353342583,-0.35934122335085,-0.198409204720125,0.0433353334387338,-0.271613914792736,-0.1375408427742,0.0709192834723275,0.0272171333364713,-0.409010270738181,-0.345374725394305,-0.0309389809396048,-0.0913823675376125,-0.345534337846202,0.28873698853589,-0.170633015450295,-0.233000097202529,-0.146824277443918,-0.463988602992112,0.0166781600728408,-0.17937157502299,-0.0453258907643126,-0.163087516682939,-0.0285174977856936,-0.251222496820732,-0.093575575700731,-0.0806774824657279,-0.183721832289496,-0.0941376148000531,-0.192754179036629,-0.346709519931882,-0.248796522163166,-0.0813518140769229,-0.350702938080037,-0.325435680809414,-0.401683134804172,-0.34487507802748,-0.109038125118656,-0.266177344805719
critical,0.0164238768416083,0.0475884428130309,0.24436721276942,-0.094005553096205,0.106864463580011,-0.108049293415088,0.261043196422939,0.238073314350679,0.177334228650413,-0.205042643151696,-0.0354122671513826,0.107393961411448,-0.0680458426776273,0.234218109456231,-0.0890687987321965,0.119791373215734,0.108798078723195,0.263117553982629,0.136185097449965,0.13506769169658,0.0058279981504834,0.282503460534738,-0.0131749763742693,0.471163764329158,0.18270936452952,0.132097344732047,0.316245425959667,0.426512226512227,0.553600269399396,0.244375893222776,0.0846955857189945,0.15654703098009,0.0932724427318503,0.285107082632915,0.17865659639809,0.262225568554124,0.194927270881402,-0.0582324452553446,-0.0700246107016667,0.0772449348023145,0.163917661877698,0.543019224488914
critical,-0.132921315878006,-0.179540698034627,-0.0436436183790125,0.106492449014476,-0.184395859866403,0.114363799327721,-0.0404445202401794,-0.125344988108298,-0.0484063318556751,-0.0403097833557692,-0.291881121241797,-0.294697990390962,-0.189163609909135,-0.108278359908566,-0.18109950288612,-0.0862093522197271,-0.160640469545316,0.0629588858466351,-0.0638553815626318,-0.198807958883445,0.178570012388502,-0.133070510069519,-0.0867873780359204,0.136493412530998,-0.232744000334175,-0.074018860455994,-0.0559478338637681,0.119531227627202,0.109232239145699,-0.403563950041112,0.134855107033994,-0.244923262791416,-0.211245978310119,0.0642076021058529,0.100729537871334,0.153963206388551,0.0575779282308124,-0.0151714468950077,0.0474610016546451,-0.105757008506092,-0.29207655292518,0.0545540318034408
critical,-0.114689603694949,0.235864756009642,0.265681065427015,0.0902868642957083,-0.263064456450582,-0.314322516618282,-0.290222823007802,0.0879871816098687,0.369111539318845,0.308991669969235,-0.0002485854142954,0.0405657132148953,0.382825439818842,0.176207126961262,0.0643978521473827,0.0502140228231811,0.192791610443906,0.0982348291990112,-0.222816621519915,-0.106962447806162,-0.270561052367363,0.364567110545491,0.0384913438161092,0.288979968239309,0.372445385093517,0.0678370654531631,-0.0274416572898025,0.373189029930764,0.0624975141827573,-0.0595729090817799,0.350188985872428,-0.0895197717131955,-0.141444771446468,0.493574027756804,-0.14882771613577,-0.0086319683877985,0.445061662884473,0.398114039479018,0.021219061681648,0.23833891783079,0.129951222506137,0.0544690718350272
critical,-0.0739777624752095,0.306897864091029,0.0836777390885701,0.153470718948668,-0.0310608565525963,0.10838253959474,0.283432460086571,0.354952103519369,-0.1064339153496,0.190364508566253,-0.287153728560379,0.125641054098345,-0.0222441553305894,0.0360013894950534,-0.0463936808725726,0.290306394174513,-0.112343968558068,-0.0738653559774685,0.198072611718241,-0.0045298789107179,-0.0903289595881254,-0.0822127035893477,-0.136726526132268,-0.222482883920907,-0.0297924567427462,-0.0325607594772479,-0.170442409059787,-0.189904300585101,-0.0546479075363519,0.147717809080216,-0.0550992734084821,-0.0370353719609688,0.285031752399819,-0.154792779307311,-0.0743278185563606,-0.132369545405132,-0.0075064510627302,0.0401108821659608,0.217565841074983,0.117150123854728,0.117045259784937,0.0321353499991423
critical,0.143838903217578,0.0059367422962013,0.0250420471588921,0.0292353996381262,-0.174893075665983,-0.193585644330204,-0.207154224823838,-0.20658597422926,-0.033269964158571,-0.022040188630512,-0.198501801417055,-0.0716762031974816,0.152756720333464,0.0771509161832664,0.409928040528392,-0.131651169691569,0.124260900451344,-0.145757969934147,-0.366947794634184,-0.284864635863298,-0.17281812621597,-0.0047391300003092,0.0965938722629606,-0.0809544442987244,0.029206673124588,-0.150423261770624,-0.232469787677339,-0.161299815524144,-0.161214465415988,0.051649862917378,0.0664781088087453,-0.0486258969544073,-0.37949995479673,-0.151985423838504,-0.506236936076084,-0.206684245824483,0.0183751984790932,-0.0238957281250726,0.0459030351206959,0.0988861921025926,-0.0723758692916814,-0.270982506414469
critical,0.41804869912099,0.671540502066569,0.36745704991429,0.133870385973418,-0.489659458075962,-0.43711721921411,-0.198854541029082,0.410383081175878,0.290974248383429,0.586133115440305,-0.256338841646613,0.432126592344362,0.640130906550416,0.116908835138094,0.264521541543893,-0.0614214108360217,-0.0135132384667728,-0.264702931943617,-0.150577547525757,-0.187245500014504,-0.635610380412295,0.29964346137491,0.319396818572275,0.134012471941656,0.648336833699568,0.327809537922514,-0.0723033315527383,0.318526403383537,0.259281172977536,-0.0094719593376944,0.170460201993608,0.173176179726596,-0.146925312129889,0.428947047442753,0.13853813434607,-0.140600959938692,0.100873422661114,0.280373837590368,0.054068259714392,0.0350122467512527,0.356660971739048,0.122727712020236
critical,0.312345116504652,0.370366334045077,0.112818362189371,-0.492238555036836,-0.378744138133551,0.127267396975473,0.1163660760028,0.0449872702623103,0.581195773546861,-0.155262318952652,0.351545496198605,0.117791202630587,0.255835331313615,-0.182684972062121,-0.299536411206177,0.0628196931825171,0.104455686133883,-0.30389425474758,0.0367667715696858,-0.0987316867017734,-0.141926385381087,0.115914897135247,0.0342894418724762,0.0928346196115916,-0.001031727757464,0.0605046364029247,-0.12525250125975,0.230848478659415,0.353407055622299,0.126129390217588,-0.123494966327754,0.197833797493738,-0.303862471631057,0.442983475070815,0.443299337153524,0.0918637412316226,0.112949992919446,-0.227544948384924,0.212716467176074,0.158877313254723,0.455365378994176,0.204520110022474
