group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD52,CD35,CD11a,CD41,CD98,CD45,CD304,CD36,CD305,CD319,CD99,CLEC12A,IgKappaLight,CD85j,CD101,CD88
critical,-0.132200733739156,0.243860057993306,0.176724056478083,-0.493394961843457,0.235553816037979,0.284365720673639,0.104674332657652,0.0863911553967504,0.274748554096388,-0.444416845745245,0.357248318831705,-0.0109377001056118,-0.126708827502798,-0.0544318127596101,0.0167959327859672,-0.246555494766919,0.100887940116622,-0.0147192314555104,0.357569381486827,0.141722521193689,-0.103612850599267,0.157393798075317,0.0399012105500799,0.14324340890746,0.3570907686116,0.0186181288724002,0.172401038580266,0.0960453437371872,0.125895612149336,0.271180473206633,-0.0019786943680457,-0.178444125770623,-0.118247646506682
critical,0.255960734449116,0.620848218694524,0.376178515560358,0.237115197640725,-0.511216865982471,-0.719115467797263,-0.643108031487631,-0.163813818119547,-0.319073212947979,0.358047552891005,0.338245514826894,0.539564255635789,0.055551455174283,0.331807636762643,0.16343697321211,0.341414044859768,-0.471319640665521,0.197770769608019,0.687384995744277,0.167030490958431,0.0939639517529735,-0.501951086061176,0.0872290420628618,-0.57062927974094,0.412433309127345,-0.551034830495193,-0.33581524076099,-0.616800756085712,0.258190844535612,0.507747142411986,-0.0378835609642053,0.341465762365394,0.285590617690301
critical,0.166072998416682,0.332236643553492,-0.175543560667966,-0.488912883596553,-0.273096558145143,-0.239560815567233,-0.397124360411291,-0.121245263318879,-0.359149802469969,-0.203855177683189,0.111009206754372,-0.0549968612631001,-0.24139423524451,-0.0796449014286857,-0.25302354026746,-0.306101689166596,-0.19420026601473,-0.179328473443756,0.0675294521184522,-0.328182447490495,0.176039121859783,0.0845192673450482,-0.0154599985281388,-0.527340444430843,-0.140181935528014,0.0307175067289904,-0.104892598159462,-0.133190658009398,-0.367512229229843,-0.427545138198183,-0.0263246405513598,-0.460597788163474,0.252638124398344
critical,0.333339004377282,0.304746586360954,0.145229829296051,-0.0270426933564425,-0.259104429186757,-0.218034954095679,-0.295299481696003,0.405666536128395,-0.0118717751983512,-0.301373998141833,-0.0564688536593206,0.243095071550607,-0.303659012094795,-0.185387383407711,-0.006569204337637,-0.275475704065721,-0.153063288335438,0.258332870083711,0.271807579695292,0.0467504499473545,0.314543114543115,-0.0901631418908063,-0.0156159857778985,-0.0418162766996144,0.135274485659539,0.172602623773209,-0.0296775181771241,-0.116358569240479,-0.119479859562709,0.248647387926582,-0.129742074244327,-0.0266495025067985,0.158891884508807
critical,0.0259538296295486,0.159959229664043,0.163341799616894,0.11038031498179,-0.130499132815639,-0.225668484681655,-0.0323731626217488,0.0572793618328496,0.0175079550334222,-0.0788605943469231,0.145344545553759,-0.138857268860205,0.110707963550743,0.301793407335483,0.0535880144572353,0.245081570845474,-0.0344151827303644,-0.222310332608032,0.116225730684726,0.13718232649746,0.26676798185357,-0.211759799656369,0.138350918336657,-0.146973076354828,0.0851226068920418,-0.072542810873376,-0.0356930471819598,-0.0043287527632039,0.137602480259221,-0.0454851086100809,-0.0695683714566413,0.133584723292659,0.0528734052430175
critical,0.0267228518141934,0.289426984038062,0.254773394420485,0.087461223374633,-0.187360394189982,-0.328561123486188,-0.270920456448965,0.531039415853962,-0.128378177137069,0.382668562375416,0.164993971969624,0.459248790240475,0.146511015385479,0.118190350522575,-0.0430378572139232,0.266222363796424,-0.226942855251765,0.028209147702372,0.487221748959712,0.0544623128638619,0.572085745795863,0.0247145768210034,0.0685821554524908,-0.176724165385967,0.609873100303385,-0.0157133047312044,-0.17237549485876,-0.0036857741124892,0.541041505946156,0.384179284549037,-0.166735479449146,0.218023880694528,0.389681622651899
critical,-0.0038132867255262,0.163215571539231,-0.0494928939390308,0.307129169663634,0.0166095819027479,-0.0858382167373486,0.0974534022247263,-0.159838587160819,-0.227749961251883,0.0055409501753374,-0.152067054249269,0.0980635954148537,-0.0745407359518991,-0.0181622320657333,-0.201024725522591,-0.116480482881545,-0.403387194520198,-0.219363437530891,-0.10394257130247,-0.00678002953166,-0.135109779072404,-0.0275790282937488,-0.0602529782410685,-0.306022839518251,0.0198187357001472,-0.139646204560435,-0.134743186901233,-0.185505121787618,-0.167300028060599,0.044995579759942,0.12688084208295,-0.160987550008701,-0.020461801630406
critical,0.253846750692623,0.317185185733691,0.0692739239341092,0.162876475692904,-0.377079247767418,-0.319618201149821,-0.361467142463103,-0.0213652014732592,-0.116355546105047,0.166319698597806,0.16695752767555,0.028811601967083,-0.0231725366628185,0.0422606227348858,0.366367174568383,0.145650814752231,-0.13400389833678,0.124567167979226,0.186379328032255,0.0803588081332032,-0.139259128049324,-0.272049939334655,0.155023343735466,-0.15137998918633,-0.201635505664734,-0.451723988125489,0.139549205887979,-0.25142658475406,-0.0956324984884825,0.109295801935701,0.281148638541877,0.270035370741695,0.364685665342762
critical,0.238206987164236,0.0956950873858259,0.22032025484755,0.480901528517085,-0.398595846794256,-0.428588987872034,-0.292893903897342,-0.215615314638678,-0.342303593485266,0.119872331384684,0.146729213916971,0.201331127296913,0.187280703730908,0.378634217545654,-0.0843750547673563,0.203242734255288,-0.387102219316969,0.0190704950530319,0.0524992936671417,-0.0242524994027401,-0.0137131998046621,-0.372958398921719,-0.150735810887678,-0.379142793237436,0.0431710356123079,-0.36931433396404,-0.234152317334105,-0.586433163773902,0.262117031876702,-0.0789301005258437,0.031617927397959,0.325391954283311,0.19173811193439
critical,-0.0931028712658099,-0.0462957917556346,-0.0897125420155754,-0.238067743969661,-0.146731147392556,0.116425144089124,0.167139314037244,-0.11221489635725,-0.039946102157489,0.157579666996722,0.27798208323214,0.0329980818978918,0.129605840546187,-0.140351255552248,0.14761335311612,-0.101102787566623,-0.0343070227674885,0.0438286099121877,0.269667842607175,-0.0182444242537446,0.243852213374753,0.0574258169233213,0.179133731889702,-0.124810062004438,-0.237367893547561,0.329252850705597,-0.19275889337467,0.0211299488947912,-0.0207354034892027,0.111390141682489,0.126047155928304,-0.255568449603424,0.0883679349335232
