group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD163,CD303,CD155,CD52,CD49f,CD58,CD11a,FCERIA,CD41,CD49b,IgG-Fc,CD45,CD22,CD304,CD36,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,-0.206180193058622,-0.0703544202019732,0.196628819041198,0.144819858631949,0.0289935661397491,-0.13760610456215,-0.0923891410981584,0.284215970744136,0.0653048112101699,0.198245814414214,0.259551169962405,0.0986339808938643,0.0985062192508798,-0.0238696276425979,0.129414005184597,0.01642502387955,-0.233768616010032,0.137350745704757,0.159670538701175,-0.293934581587554,0.0277527766759654,0.177028373082705,0.235722630914436,0.17810859428238,-0.188264145040143,-0.124036900264484,0.11644253655857,0.0325613150572509,0.338816133912642,0.284530631338908,0.143826908973609,-0.02244483562749,0.187666174631404,-0.19139935619809
critical,-0.242987852183463,-0.509838686675185,-0.372101013152732,-0.31881053194916,0.575768428125681,0.614711284316722,0.189103281388312,-0.299584315548888,-0.17917706358431,-0.407930989140925,-0.164279691041269,-0.364446115161167,-0.224641741318827,0.20707626307291,0.616913779096982,-0.279524835765248,-0.140470737053824,0.0172576509330343,-0.279922108486109,-0.253279726392848,0.193939408335784,0.119181899431986,0.0515444454934586,-0.363474107247065,-0.0892838735115889,0.254744354929283,0.502674346381312,-0.426393391160771,0.70920382128087,-0.201096087343011,-0.344110902988786,-0.378922720418197,-0.28220424449018,-0.243372559572849
critical,0.224368641250099,-0.183197337800819,0.296296716175399,-0.321150158133488,0.0116341583066316,0.121469618662616,0.33706489764629,-0.521918376598526,0.397859443491564,-0.153436621339069,0.369299439942045,-0.300659502893289,0.0756431743153543,0.585713547027414,-0.0996251955678402,0.190585882786268,-0.126539801653572,0.509978007418304,0.242262149899211,0.0172646473080956,-0.113611606590079,0.617512232148771,0.59729090872807,-0.308444806622466,0.0269401954549745,-0.108600185570801,-0.371606314366403,0.501108380219007,0.428014525566367,0.29278728948207,-0.176245814924028,-0.202250432644969,0.112359566644591,-0.255543768686218
critical,-0.151625231001728,-0.0848596080514211,0.225312235166746,-0.206812216811651,0.0328714574341408,0.417222600140459,0.0409530026948666,0.0265652732636789,-0.0703926805890161,0.126871733389393,0.218629335394513,-0.0381908366656947,0.26928813560753,0.161423677108176,-0.147523118808146,-0.0369775696626705,-0.395765956968246,-0.122167872226331,-0.0938586396780332,-0.17379253138324,0.0434559162354048,0.0115830115830116,-0.0210391335770813,0.0531599952917093,-0.388463778441938,0.134218376420411,-0.0596630988424406,0.216954508429204,0.252045804467748,0.363718322483462,0.320020783217424,0.291942754282228,0.119729648943588,-0.267139397069551
critical,-0.101900450270838,0.114737452933769,0.0953314693680977,-0.0842176079085109,0.0271531827921329,0.175046031326972,0.248620542924792,-0.121926101073923,-0.149031562412985,0.353527076248535,-0.209853355551368,0.186846831669423,-0.106585259508431,0.0104958707416011,0.320974255260745,0.192868575150395,0.110496577431905,0.133216400268731,0.137484478959139,-0.0563002611636973,-0.21527708416658,0.0174766929391362,-0.0302575063297195,0.159435329187351,0.241499604279278,-0.0360214786008873,0.214064965237983,0.270754243777574,0.241737443161356,-0.0705548826137976,0.227630167575,0.0574605538988494,-0.154864740482387,0.323238797852581
critical,0.422534534550853,0.647692410872008,0.433422324811156,0.2736862338082,-0.590778081832916,-0.656949773941674,0.339647540086099,0.555531035085478,0.337799326568669,0.456548115451139,0.304265632578145,0.359644009599548,0.340112418186331,-0.167305059168476,-0.468900616583319,0.424173431150272,0.219614712905119,0.308879328991712,0.381399724033883,0.109498718976464,-0.517381148901131,0.37794193609683,0.141872237264637,0.593192844698049,0.0408245309754799,-0.0836139626229952,-0.381972096084719,0.372386192883142,-0.161906699096806,0.58450731792934,0.587607617821375,0.364701415927797,0.351064462241026,0.467751759856234
critical,0.382281994234008,-0.250833596997288,0.340345820939369,-0.125217088120809,0.208229730181907,0.415890876477989,0.565394978894173,0.145473420705045,0.43654623736865,0.0301952576615235,0.543028791417555,-0.166659652789708,0.175143776923582,0.784094955365942,0.59920256849806,0.402785808660854,-0.0727768253794694,0.555878787156243,0.353945777372274,-0.073450319926317,-0.203640350865648,0.536498414400005,0.666044928231848,0.081006257157615,0.192602733878236,0.141484789007843,0.36559476731269,0.45038311697728,0.521686215472567,0.65765894373345,0.0246113609542898,0.207075046826798,0.430489157049506,-0.0462737073568355
critical,0.577814397540696,0.362141280068285,0.0621968236500745,0.696128354850862,0.127865667380021,-0.219490824295647,0.66829625964237,0.531091608991906,0.0745758726062292,-0.0044644175571997,0.0564773785723205,0.205532039386977,0.628645955893887,0.126015273867156,-0.232626780919326,0.204010432801775,0.64134891100932,0.223394422913818,0.186410770981472,0.595896347797232,-0.297829892873974,0.437102586512958,0.380102838177978,0.276954408379524,0.562910406735704,-0.0157193590751067,-0.363932832868944,0.269768464667152,-0.467439698816896,-0.125865583670833,0.302814994100115,0.509879634825051,0.294439975843937,0.670212318075
critical,0.154606374044527,-0.139785444582512,0.12453868465175,0.380838166993344,-0.0826368293422053,-0.0445463998825505,-0.129930757760631,0.09753784182586,0.0369087374513367,0.171619064146712,0.207309271611155,0.121835269520989,0.280830489344712,-0.220541822463722,-0.096877602865969,-0.103257972666036,-0.0057075590895059,-0.325297165844864,-0.176944706381379,0.430731656059152,0.353262906809512,-0.230182621143602,-0.265889675364905,-0.0372867550949649,0.0946122217511533,0.0767203563828182,-0.297763109075267,-0.222604899264303,-0.209883248212312,0.107661674522561,0.0348487255762039,-0.0379618498585436,0.309493767207386,-0.288309256428631
critical,0.339766719542268,0.447354043454864,0.0841619818620938,-0.415716780189445,-0.437230477831725,0.0353663963197562,0.54804723519765,-0.0432571634892961,-0.0612153405355895,0.0673321185284918,-0.254316033039934,-0.466977523069061,0.0700239970008623,0.580661817486872,-0.0132049672539012,0.0675847170587895,-0.0986143723024223,0.115882326838325,-0.022270855527034,-0.281300555515183,0.239977339730071,0.296382151630771,0.448011804652104,-0.166376951507256,-0.0028372513330262,-0.167953110677741,-0.319661213656935,0.492935283011493,-0.0016749349733675,0.231309221531727,-0.273646301821145,0.142595909730579,0.22750098259408,0.344068154821342
