group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD163,CD2,CD303,CD155,CD49f,CD35,CD58,CD11a,CD62P,FCERIA,CD41,CD226,CD49b,CD98,IgG-Fc,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD224
critical,-0.0321018920171529,0.0748633501039257,-0.229937801456941,-0.471709762142221,0.0486083439282055,-0.0778554200563874,-0.172382549280452,0.075334616041861,-0.0145917383240136,-0.510938159809927,-0.0087459550327784,-0.0842861195638467,-0.40266651895461,-0.141750038611105,0.0342475626476629,-0.336136400064686,-0.174470795268989,-0.275828405442569,0.0252472070141847,-0.0486433399509749,-0.193480140684617,0.241705111391857,-0.199493716124516,0.193310833260092,-0.223095999333137,-0.26161482552977,-0.244097167721949,0.0602853174881229,-0.243979381497665,-0.0149029876438465,-0.0893439660471789,-0.130721063992309,0.0557473907946122,-0.208175370598976,-0.430125961095255,-0.383227351485587,-0.115565299189303,-0.0708274660357912,-0.180192719924651,-0.419048892359677,0.151665228143423
critical,-0.425900381821026,-0.10420108230502,-0.592669312717065,-0.666107840355097,0.372452324637339,0.222562514764029,0.0586581703027811,-0.114752429183302,0.121291071759714,-0.598821496586096,-0.449576800057226,-0.126866114200419,-0.538167844249336,-0.441365191138525,-0.290004058291878,-0.543393288045161,-0.293651137063621,-0.414830505831752,0.29107985108214,-0.404898028043161,-0.453911645801715,-0.143057582530037,-0.375276854306304,-0.358402545465026,-0.346588425690573,-0.230165785091858,-0.441827114263866,-0.187136592554081,-0.484831061300167,0.266284949528289,-0.19166995539523,0.320267466562087,-0.19233971128912,0.260101275935324,0.0661394681989576,-0.569177359889541,-0.374037046496778,-0.329625686643564,-0.441611820749513,-0.670563086442854,-0.260219127819553
critical,-0.162980391369817,-0.0796510164351387,0.196663884444932,0.42758849625773,0.0368925283144503,0.148804121977339,0.216154361040506,-0.309535307380594,0.280504212229519,0.118045656354196,-0.0079510726600927,0.303330027526734,0.238787054813025,0.181804803838173,0.136078600906093,0.332032107948127,0.106563066802108,-0.330116493262371,0.109572411715167,0.468887195963325,0.276932585137796,0.429370938186258,0.21704243082453,-0.0416201319034447,0.173600588947342,0.100372313681208,0.187347190451471,0.0961054113926324,0.0807108484358187,-0.0402619055352775,0.327244960841774,0.321777640855313,0.254223073918307,0.303201658459288,0.0209496212942452,0.126528118836719,0.410883565061393,0.126787552134795,0.303375648967453,0.276236376771125,0.31283486788948
critical,-0.140194212719969,-0.0869230635663492,-0.54821685562286,0.0406928147649326,0.178021500849209,-0.21480767531984,-0.145009688787484,0.0065734428078745,-0.390470138901998,-0.138629459992499,-0.166183452892384,-0.128819610565279,-0.462638740955625,-0.214386527180985,-0.281960554805637,-0.0983565569499977,-0.59476631190097,0.0461519276461446,-0.0373639340212771,-0.552336285310938,-0.428166852502399,-0.0443556961172583,-0.301403395728773,-0.34590152855785,-0.626143078938495,-0.305996703936545,-0.572458172458173,-0.37033226648093,-0.68332008071821,-0.278544346129523,-0.120092677014927,-0.148636672007041,-0.570858329483256,-0.347910214038385,-0.227433969777902,-0.668211714580236,-0.222751986386041,-0.312101610001854,-0.20005172239491,-0.482137134724447,-0.412802802297668
critical,-0.179084370395035,0.0093955924468724,-0.11656824345869,0.110964956480634,0.110953522788543,-0.144719622606067,-0.242433169046339,0.131328433435355,-0.190609082909007,0.187858248540923,0.034470681429903,-0.265917553649872,-0.0012001656545691,-0.0011729242414904,0.140646575649235,0.201086554537646,0.0005586037649591,0.0784492361388175,-0.0136080441918533,-0.17229005594485,0.0596299195580221,-0.208434012365636,-0.0755974617453399,0.0187080158379109,0.0890929563239984,0.166562185409059,0.0738229537863846,0.192853996912155,0.077683432836826,-0.310388459128837,-0.0493942633046056,0.0605637086291548,-0.298075382896875,-0.292978220455956,-0.121117332381267,-0.164491665016758,-0.031804497537126,-0.0026313869389884,-0.103918650608648,-0.0843600681449924,-0.118971104764478
critical,-0.31334043405303,-0.298191712260894,-0.565135795196493,-0.671605207301782,0.329412909503694,0.321183110506183,-0.116501523978265,-0.0183010479317622,-0.202925417917298,-0.393070905865933,-0.586464856727773,-0.521766538555314,-0.699512655289951,-0.442668232180761,-0.143293674885663,-0.4236477943614,-0.0727547124037227,-0.26371920268613,0.280144526285112,-0.402218244980174,-0.362790936865064,-0.0643695034496719,-0.538687015112734,-0.414686690006988,-0.217717634147824,0.203493988138374,-0.349958962444408,-0.356928087969606,-0.353922174786718,0.0347620916968318,-0.446836946377858,0.163655584652241,-0.159877805477829,0.174335583840374,0.153904940790417,-0.496067657447086,-0.521560697194342,-0.481470899980972,-0.508639636889294,-0.500391441040562,-0.249045125080209
critical,-0.226890560168813,0.212612228978607,-0.426089677042472,0.046182014509324,-0.0806080839235052,-0.427870495736938,0.0920027779922922,-0.26572373238331,-0.679149745564116,0.0163411072967578,-0.410026194512562,-0.0850010701568906,-0.561358480586055,-0.0573098410778838,-0.221888441775987,-0.120522985515852,-0.727008410896717,-0.0671930401067303,-0.453234527953563,-0.557334403623438,-0.685371144731466,-0.130046438162781,-0.476306671776687,0.0810778531494345,-0.74191312647217,0.266931389491497,-0.63285795822456,-0.691856543220594,-0.608664625318678,-0.0968099452092209,-0.1891397545453,-0.1777439737945,-0.554361033660043,-0.570972788001133,-0.521498457252134,-0.644804146288524,-0.132074708021876,-0.365610078499014,-0.175886199061922,-0.432460433172062,-0.376697713878835
critical,-0.0865127939580239,-0.215354193828618,-0.365967743534027,-0.251714075522071,0.264331149557283,0.425779534108029,0.0491283790019375,0.0536171344636375,-0.11026616692555,-0.705512321480599,-0.152006107286694,-0.401245281068738,-0.424875275164737,-0.241885263244943,-0.264163100644027,-0.191648194022149,-0.237780988225489,-0.107189709848479,0.423031914357286,-0.245933505881433,0.0443710041458333,0.0173428772197166,-0.1414603349483,-0.111523892685426,0.0390904773445261,-0.140818776471873,-0.152474488917183,0.0030800604830168,-0.171750171324864,0.361958959968609,-0.10774974613589,0.179638195852897,-0.336361183904887,-0.0100061142002338,0.0996739756923065,-0.302421370042612,-0.283761771485237,-0.0833710991592623,-0.449969933398644,-0.363126035102011,-0.104077590285651
critical,-0.255456458648543,-0.292291002483575,-0.0698322369938175,0.20655322568718,0.241567748932368,0.0516683803118381,0.20388023639662,-0.111300217934674,-0.313935173508782,0.0347928762295683,-0.153929814229563,-0.293520550230742,0.119446391249618,0.0574197541664916,0.136406338540559,0.0273439019982014,-0.20915725595207,0.292714303851349,0.223417168407193,-0.1334676303092,-0.592326071085367,-0.33266161578213,-0.270397591225587,0.401437906780561,-0.507901407617265,0.539763940462318,-0.597859305015135,0.0783390532700963,-0.543902534419742,0.0920783739462413,-0.34725553228005,-0.047318051650854,-0.385957212399647,-0.456166565198966,-0.0444384108979066,-0.0870706438761698,-0.182525857466014,-0.0914648162063721,0.069262125102487,0.0996467566012365,-0.181666029577055
critical,-0.360920527599858,-0.312077482029626,-0.205112560090287,0.279420420276079,0.508083973060791,-0.215683387774864,0.105025860401198,-0.149916590267129,-0.403715661607118,0.0263920193907908,0.0366003299202261,0.0249823535016428,-0.134501488598628,0.707432247654898,0.230855909514353,-0.107808584701143,-0.590961805380209,0.0448685620077038,0.2862370842978,0.0982110611179351,-0.131977094454759,-0.195125512130395,0.160144186564337,0.24739956860397,-0.394896646367741,-0.0199226470719304,-0.441225731380822,0.241628098942411,-0.388009066568816,0.0979998139820111,0.248792778879271,0.44618280604751,-0.263053706933077,-0.291752819568482,0.103201762589803,-0.356751973075102,0.392119053668417,0.342979045328512,-0.14364248521484,-0.138663587014049,-0.0377019394738399
