group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD155,CD49f,CD107a,CD35,CD58,FCERIA,IgG-Fc,CD304,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD224
critical,-0.315469187848183,0.249376569996253,0.172465949043695,-0.254404416007185,0.0257160325761253,-0.232276677050333,-0.225551264231739,0.184474254932994,-0.138157108406373,-0.286914143831672,0.177691593605441,0.473182123318934,-0.139581636671409,0.162133552716444,-0.19766744921383,-0.152436294238756,-0.0150070810923475,0.184369215120473,0.0893015913697377,-0.0049881598770252,0.322706628624465,0.678835128877796,0.0735003363196132,-0.365769959144127,0.285361655299828,-0.0271826511572792,-0.108790936165988,-0.0593086950613497,0.224909014049975,0.216413057908719,-0.0417702195237017,-0.0238866183607103,0.0862009455366064
critical,0.435478559385763,0.639712394654578,0.437442266273531,0.324938585332049,-0.739759601446852,-0.724534645442927,-0.726524473498842,0.282624037352762,-0.576244255139501,0.288606186617006,0.171331740178782,0.501952665098296,0.0980277209774263,0.360601609387073,-0.0455574956753947,0.241781567438268,-0.72259277343061,-0.332852591339843,0.242783766761475,0.141329099471703,0.358253524459463,0.640740342476586,0.34990624862468,-0.431911477494527,0.473353897307936,-0.637659804731173,-0.732519537238706,0.279368360775996,0.436071824538943,0.381507462555001,0.502906861865678,0.304078525179421,0.451834307819526
critical,0.317610743713097,-0.0877692931102586,0.273798979978197,0.166080510349032,0.127975741372948,0.19564133271324,0.128805358808285,0.0835972389740113,0.108112984945059,-0.10714677260758,0.355198880565297,-0.0982857072432993,0.443987491126338,0.270639501585553,0.356039174024266,0.340010698342444,0.0630500469645932,0.473016446800946,0.230999274798778,0.368224000558704,0.382926966466347,-0.216829261223874,0.308291959840195,-0.0432586198534042,-0.150706927319005,-0.16229464507217,0.0435813289697801,0.108190710309658,-0.0544176150155714,0.0608702602528931,0.148870093997961,-0.0100894304742082,0.41425761478959
critical,0.315207044344147,0.301393471149196,-0.101197381052036,0.125169037821248,-0.265678720673585,-0.266185953431196,-0.447907369096685,-0.14956054575666,-0.104652279194161,-0.213166974295443,-0.125443366690683,0.0554495702735627,-0.31087365132997,-0.127259635397891,-0.0161009910236202,-0.12684515339292,-0.331121760119593,-0.34003372947204,-0.0751187691399005,0.0293511853188656,0.100386681291452,0.141190369908133,0.24513971186142,-0.329723376302463,0.214956881688025,-0.110858727325146,-0.399587954833582,-0.329213363040783,0.202396397115368,-0.0257615856377923,0.354678557922011,-0.216800783678496,-0.174781092891712
critical,-0.289498619488733,-0.228830971182706,-0.229011989470033,-0.128942682570094,-0.0048864025067739,0.309705875288471,-0.0981137855428791,-0.120490076597061,0.0141354008812554,0.150304188556385,-0.222157396787626,-0.0430104506511907,-0.202154731962303,-0.286545392196108,-0.0255055522362032,-0.342662517016236,0.0200462586482139,-0.226085745464083,-0.132718238699381,0.0924000421806839,-0.0582388088511382,-0.0956017336717049,-0.22410291637269,0.0192457537484614,0.151339346385354,-0.0562016972776184,0.0124597883589519,-0.0809306006452384,-0.0007308018735552,-0.0241502845733826,-0.184298532217665,-0.155653971889149,-0.0086630865953961
critical,0.266628656877459,0.617063600263243,0.486012199208666,0.284473308946089,-0.417680218414352,-0.535662906018426,-0.477060566969013,0.31722148333839,-0.377417287171017,0.403511493266341,0.417803927631379,0.606981447333722,0.366870313388907,0.290900642458867,-0.0944574758594597,0.456947119572081,-0.42475373623931,-0.278501208691128,0.502423475669329,0.403697300331136,0.627361542564301,0.623295441118603,0.386764828281656,-0.445760683235207,0.639388393665684,-0.3416885327921,-0.153599384387309,0.747737953971594,0.619180336525743,0.58630699768085,0.206321103849036,0.411895015169721,0.237013036982008
critical,-0.380947343880074,0.329060622942155,0.188674049190727,0.0219646166568736,-0.184300671508457,-0.101779599845713,0.195940543528018,0.336950018609067,-0.365227435797817,0.0416979979296578,-0.0623503135233552,-0.270432135231889,-0.258307619666858,0.0152449823556932,-0.187397523465192,-0.45238424828571,-0.165436716055264,-0.394836990608659,-0.112407529507174,-0.0958994126390413,-0.2181324127066,-0.0990244514592232,-0.0484188815281265,0.212818507524381,-0.0511569063162227,0.0542269750559492,-0.116785613109209,0.0167018536145747,-0.0625617037998358,-0.165844715638849,0.126834647577162,0.130573575546416,-0.0638008849398176
critical,-0.0260449042863103,0.168811946972139,0.60459304798289,-0.101826082330935,-0.271980458508512,-0.0791673188085787,-0.157165533194217,0.365410620200796,-0.0986117791288094,0.344496747136463,0.401105832431924,0.614340675809304,0.564092240527239,0.478317542911191,0.0176682574603276,0.0230666660575251,-0.288846807233032,0.429050422794047,0.184461521550499,0.163131355038201,0.127280989285204,-0.012361894206221,0.279208750707556,0.40112428608057,0.397601541180147,-0.371145751533432,0.26967674931744,0.545960638554929,0.556616591307325,0.549905082613211,0.406840495566208,0.242325503723936,0.116996629149505
critical,0.163185476264235,0.353492401795607,0.468763609029186,0.403330926232285,-0.477925390751603,-0.425504308450431,-0.189255915642432,0.341665432264121,-0.0958304864052072,0.603710766452118,0.314426213649854,0.441078311703672,0.310488115645822,0.476302312053532,0.0767540820786919,0.228591392989939,-0.209493280729359,-0.394231096976566,0.205970808652796,0.0470401886308718,-0.0526661548827791,0.384979721205382,0.178574698558894,0.0420648316778957,0.167111634181681,-0.275853194108529,-0.316770749781411,0.227904242495006,0.292412488243966,0.312701000357032,0.400652648567153,0.413352863974038,0.0625199537775789
critical,-0.112167414330057,0.115803958207688,0.0881635484843712,0.213977555591778,-0.137198131670827,0.219297472070313,-0.0998712169459248,-0.0950307466924306,-0.476250616013558,0.0916639892987466,-0.439977205449479,-0.420692145329803,0.118268550319483,-0.427374733129226,-0.408586522942256,0.210458863914194,-0.267076935733316,-0.0741410618239055,-0.172127807117223,-0.102233963899589,-0.527130314505242,-0.170364045951257,-0.252188473858148,0.110092030248135,-0.372158970476757,-0.127969810409613,-0.0664820343275137,0.365252200592415,-0.30043144571705,-0.373912893836157,0.217426056855249,0.269730932956762,-0.16617258939326
