group,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD32,CD95,CD64,CD141,CD1d,CD39,CX3CR1,CD244,CD303,CD155,CD49f,CD35,CD58,CD41,IgG-Fc,CD304,CD36,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD224
critical,-0.131716170152566,-0.0190229059938627,0.0838444016323057,-0.0060508311943824,0.05034431352136,-0.17699693902131,0.124242044881231,-0.0268427726510347,-0.3602098597281,-0.0291359485868733,0.13905157982329,-0.241798488885266,0.131215072500582,0.141191407167885,0.181144296479395,0.0707539490195998,0.228800343450221,-0.512004688223546,-0.0337023474967932,0.210197581697006,-0.137252684237688,-0.0819551842007856,-0.135285711476256,0.187329982001957,0.136246301605903,-0.111484745904938,-0.0421538067157163,0.0838194144054851,0.088113401273633,-0.0453330696895761
critical,-0.162708938395687,0.127494246380315,0.437671642847449,-0.173377995130644,-0.155217113527932,-0.333110343849603,0.369220944985707,0.0388940042380954,-0.186130650687874,0.0522388592636009,0.319002765266422,0.166790733555194,0.0209269347394279,0.211504585741637,-0.228662743279754,-0.0131647648155898,-0.101449249221758,-0.187923506189319,0.0039309625436636,-0.293655413660477,-0.27048277949282,-0.122145644463145,-0.227474873734718,-0.281811647108602,0.0194506563354192,-0.184940820698631,-0.176836170152986,0.162102948111763,0.236988241280926,-0.135725309796547
critical,-0.0537644360937186,0.161157253167714,0.0379263043890976,0.227631492131069,0.347516747197852,0.0250484374131688,0.219819739790909,0.048929677908263,0.207663218438821,0.33903148420823,0.10566748925252,0.244142255533317,0.0526558365710866,0.0595325590960597,0.0280052393070887,0.0838884046320281,0.26653423296255,-0.237807798503302,0.0687810520218581,0.201864305535394,-0.108979755759077,-0.239927405996971,0.0969196806158788,-0.10872394700882,-0.0924511013239313,-0.0030571693828972,0.0128469896011131,0.0923589437001019,-0.249178358681203,0.208658562250001
critical,-0.142765328439093,-0.616325525567551,0.178739325613058,0.195552944814084,0.0253018656025773,-0.247184922882416,0.121993924793399,-0.0706505292358623,-0.411521518025574,0.182889087641458,-0.428111538901571,-0.0583866689363672,0.0227990032894462,-0.115114554857599,0.164787833149012,-0.310947744890638,-0.341014429428399,-0.171104676591866,-0.034891208988679,-0.494465894465895,-0.0328227573835009,-0.0505442846088798,-0.751353143206127,-0.260936990821672,-0.704905421450249,-0.302628349346912,-0.266890027207528,-0.387868661507373,-0.49526877364084,-0.347501391762593
critical,-0.130718741020973,-0.314456365666478,0.14580958981175,0.136292592075167,0.0847433399853818,-0.139615485580722,0.229018201872923,0.0481945775170206,-0.408363929883158,-0.0738540447039817,0.102745888964333,-0.0017593863622356,-0.0388293481804885,0.112509921704552,-0.02546021171379,-0.316897453386379,-0.0605369497377565,-0.339842515319521,-0.121756932780101,-0.207791449493743,-0.168145086858814,-0.0056083003091182,-0.443924633056229,-0.252968801682101,-0.12632071361095,-0.143091006842125,0.162853613890728,-0.250873722232913,-0.145130886465657,-0.291501157061304
critical,0.573526388175971,0.266712613998561,0.434976872330117,-0.588582377631159,-0.677205773214051,0.359327307341195,0.402211200330027,0.214688880531374,0.38571765182728,0.144565472349695,0.340769094907939,0.562409184969666,-0.0818848337120397,0.342447198459723,-0.361523024885493,0.184905927116951,0.0711373500985611,0.476200620327528,0.250842489705504,0.128519346249493,0.301416412478912,-0.548764909985263,0.24422805234782,-0.560982458830935,0.327873863251285,0.350163211555576,0.256696655176627,0.421369246715456,0.28036278694443,0.0781321784281544
critical,-0.16612678138832,-0.268031725430729,0.0280658990615607,0.126214054571728,0.0823480914414345,-0.193970108614674,-0.144064704558773,0.0416609183874002,0.207959188345978,0.0233299448630737,-0.0810266259653682,0.0406532862818486,0.133076676643286,0.184732969218915,0.147566917277265,-0.234127481960968,-0.24509712897571,0.061287339585078,-0.171155116099424,-0.287858890412594,-0.0641103981907892,0.051408727248382,-0.213497565148979,0.0540743674846498,-0.163546802529234,0.0746795112925968,0.0747945573079453,0.40791232410062,-0.0729372165345543,-0.0610759576007091
critical,0.137270171108351,0.338612028974585,-0.0772520544617358,-0.180958208207194,-0.0472735508301083,0.318332898740653,0.236332371721835,0.28439413872983,0.440228391078513,-0.189467808108467,0.396659304051776,0.415744556345667,0.0543638691087004,-0.0297283554690304,-0.103787333025545,0.172795970780507,0.470151537806462,-0.0945028322651399,0.322574830989307,0.446968849078688,-0.0049779387127038,0.0640945430692421,0.690888136799115,0.172855777018416,0.265173122879327,0.163106447277957,0.161353191908991,0.321691058816639,0.147604847186104,0.25670356872284
critical,-0.61549957577345,-0.364694555454742,0.0230358439690567,0.428497331095711,0.274400379724591,-0.628301807904703,-0.277754067921202,-0.324570455599669,-0.566306455164948,0.156763299372183,-0.0190316708364339,-0.0362507625196679,0.150741025264476,-0.0985378093567027,0.359844054840168,-0.342482118754616,-0.519343603257681,-0.527257789720043,-0.34967859963751,-0.678237664266224,-0.418797231072695,0.0667884172620517,-0.350804301974515,0.233776813338682,-0.0553921351894136,-0.331515473825576,-0.373873756146542,-0.387740144348442,-0.187335902410325,-0.282722575603323
critical,-0.210716779188599,-0.220473412608062,0.175845492704863,0.283671629989823,-0.210133186892566,-0.140536602202721,0.216543300562488,0.127972280319664,0.160448163398251,0.615527441031285,-0.0912136531875751,0.722525167599395,0.381959245585057,-0.0831776759954994,0.285201400591612,0.226919241214597,0.107899322100574,-0.0566160606908417,0.130793001245471,-0.24629846049942,0.296310654348449,0.345992450366732,-0.35882694076249,-0.0136571620905358,-0.232468343465906,0.468740018178337,0.454985355133277,-0.188906874909134,-0.0812411545086954,0.0325372902308482
