group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD16,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD2,CD303,CD49f,CD35,CD58,CD11a,CD62P,FCERIA,CD41,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.151930286723528,0.164361830224803,-0.246844251684599,-0.0707980213242449,-0.177163295012189,-0.28456800822169,-0.0775361987075116,0.0328125100135849,-0.138867656009933,-0.0853675783746991,0.0644868568726697,-0.384720308525428,-0.134930275527535,0.015934458808947,-0.469573149215994,-0.132465865373125,-0.0410389517155263,0.139092549509531,-0.0777320212071029,0.0931926048940846,-0.0062251143058387,-0.178052909977616,0.187379583971451,-0.0458750494005972,-0.115220844371726,-0.0984568980153451,-0.254659959397578,-0.248366178639079,-0.283522887461811,-0.17953332362373,0.0090204740222935,-0.0073353368436249
critical,-0.133028621634631,-0.458211556835082,-0.302841309136661,-0.349588101946474,0.253574260289644,0.480447359656402,-0.201158449257019,-0.0821672524048339,-0.264292306861415,-0.195952317317789,-0.252783178173765,0.0091729041712259,-0.240567595773687,-0.382265893938369,0.203075536666737,0.338787194625365,-0.302598124068378,-0.508051452054108,-0.33708003811916,-0.326702746699685,-0.0684658393548446,0.119493406802846,-0.187227003527476,-0.322528948908112,0.46050822288599,0.318723079011667,0.420846144219432,-0.167996734938645,-0.297743808869665,-0.361693019805941,-0.247404909646159,-0.227560688303286
critical,0.485230045653212,-0.123918600569283,0.0873891657728062,0.323902873774632,0.162572054232142,0.0261059863118139,0.087123912087303,-0.0464441400576744,-0.166246353487119,0.367125489555436,-0.417637229367687,0.295684933641305,0.421198997940165,0.170925955755182,0.191571781141116,0.271023381491006,0.14297734240963,0.0767171326787858,0.255712666739041,0.330957122950725,-0.208320706736811,0.125003556302364,-0.195293400813197,0.099035832155503,0.0467046187455042,0.076870178530757,0.127991481921775,-0.0617359420411046,0.183735879912126,-0.246394876921967,0.0755178583978614,-0.0487842383069441
critical,0.218109084456558,0.0825382205971268,0.0993948831707018,-0.0177709127770908,-0.299452531841212,-0.23985135862035,-0.242701819749564,0.15466841583816,0.0666710984336019,-0.143621696293341,0.337891760777073,-0.0332388736192011,0.081301170935784,-0.167193256047375,-0.356323821268,-0.271210624533753,-0.123583938184697,0.0624074329091657,-0.0805974052653618,0.0186483789263685,-0.220090193728072,0.0090264514435558,-0.0326898326898327,-0.393884203257407,-0.124927754999783,-0.0293682076270832,-0.273951625919444,0.261877192188093,-0.0233187446708349,0.0269425546751766,0.429996803732884,-0.209149658197724
critical,0.139048894269545,-0.0704230387139409,-0.129731533184263,0.122511626082808,0.0750223714213673,0.261818975775732,0.0529819097686407,-0.0699300184339698,0.0112867393396154,-0.0761398243468656,0.252855556324886,-0.0510509488187454,0.232590877087549,-0.0269542799912626,-0.238897580358411,-0.109800821092115,-0.13424046660069,-0.0255386516203789,-0.098048680082703,-0.111513871485946,-0.13643732246,-0.0830760390116235,-0.0885524742568271,-0.122783513819926,0.161127358087364,0.0506425426975765,-0.105791207733167,0.0218328489281304,0.156420833015773,0.108608706086018,-0.119173942421044,-0.140595856221748
critical,-0.0476212442539682,-0.535049422230421,-0.198343867006665,-0.092176988965887,0.355627708364679,0.466865330438641,-0.046012413885219,-0.250549017454866,-0.223822482640628,-0.150555328282966,-0.23982375203741,-0.0395247022711806,-0.256672533172446,-0.240405817986534,0.173096807681279,0.184362415491144,-0.0429688691870503,-0.54062742600579,-0.0827486185403909,0.0164382033556069,0.12935876271532,0.198688411218187,-0.0918895192106132,-0.0277576244770109,0.311336320984905,-0.0071024901093657,0.233693356551971,-0.421391216306015,-0.349819614858673,-0.128839671157086,-0.353451097242937,-0.0157516633340773
critical,0.172837220834478,0.100953244766786,-0.0229151159793615,0.0409255250529782,-0.549523794477353,-0.274304982716714,-0.0688668128070665,-0.231169959000058,0.372464549074376,-0.337801396947047,0.0536699407338051,0.0178596971385382,0.423283522443877,-0.203441295363731,-0.469881399347764,-0.181989792818042,-0.0173594827184175,0.197103110640899,-0.0548934994068876,-0.0412451796509318,-0.113432610654143,-0.0988563956784412,-0.0163257649712488,-0.0509471360478302,-0.273855942128432,-0.30669609980074,-0.412129293850022,-0.124982410194458,0.125311280584055,0.151502190809382,-0.184267382313166,0.420593271127749
critical,-0.0583733693969403,0.186667492504225,0.469901312448922,0.0417260657373875,-0.437368475714387,-0.167725832455768,-0.0377674747826636,-0.0228136897087344,0.208318251060055,0.143125869722405,0.523487477274125,0.341090652407409,0.436420452414885,0.141300323707983,0.180045927247616,-0.402328810388419,-0.0003169357438988,-0.0285727298319613,-0.0761848779897563,0.0776409228524861,-0.0552158654495681,0.223690808361974,0.0642212228475758,-0.199393342818631,-0.178542562638038,-0.246259073009375,-0.115931566457203,0.495768286059081,0.224067708233398,0.0631455649293762,0.37960706711911,-0.0766758740338388
critical,-0.0165193351251827,-0.0511973244244887,-0.169055603565448,0.0713703849493171,0.076430006085691,0.231124141956817,-0.178851063035556,-0.082152106858761,-0.119056873348054,-0.111586661447968,-0.197275339535613,0.0132768560835122,-0.290960067592072,-0.15245472391037,-0.0300963607552332,-0.0733385223943221,0.208353174282264,-0.180599382097407,-0.122747466478997,-0.27690540984739,0.093638237581573,-0.19407905618809,0.134959609958753,-0.191808485974667,-0.0501718641045048,0.107807198958621,-0.0882885332605048,0.157261168123539,-0.0486071834660299,0.0605473254354415,0.116179059400987,0.0011776968840761
critical,0.0835705997336863,0.283835759482317,-0.331484615677694,-0.147890568223577,-0.103574927571216,-0.33055963859451,0.22023030945438,-0.071456382278065,-0.176762159139296,-0.220632974730377,-0.0344676321038708,-0.256763857066154,-0.0993294731389991,0.126765357369885,-0.367200185626266,0.0556679992076228,0.291894705491648,0.168171624466646,-0.114830075896615,-0.0300191945167997,0.131460371832603,-0.250973605971072,0.212823499846075,-0.171653705648087,-0.194719495468949,0.0738402674967934,-0.214907041198242,-0.117200106678102,0.0849913219773908,-0.351911006582804,-0.461825707167496,0.308386058645561
