group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD183,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD39,CX3CR1,CD244,CD2,CD303,CD38,CD49f,CD35,CD58,FCERIA,CD41,CD98,CD304,CD305,CD99,CLEC12A,CD328,CD101
critical,0.0696007714313213,0.104763348950951,0.316233765733736,0.278406733446533,0.249344668801842,0.223932315693201,0.299483496301443,0.127925469173787,0.17676837120172,0.226671755923968,0.420780142982422,0.21476738568964,0.18652915812723,-0.0316484378055898,0.413318137521578,0.0416005548097809,0.230300988290469,0.323656088181096,0.275651446516888,0.22669520144205,0.0064540570314291,0.398271815635823,-0.130325259665424,0.421153400707311,0.164492756560736,0.322751259219642,0.261689366365161,0.0841695012894403,0.392517520746949,0.509269540959468,0.45210602706639,0.255338536833411,0.195074049945801
critical,0.397297257050722,0.143107541765929,0.474833830905171,0.424606170540536,-0.339009513756473,-0.27459819650984,-0.238780739576752,-0.0801386166457956,-0.204332136211631,0.413314259938069,0.0411480880120693,0.352793709012997,0.371633248992408,0.258871700399749,0.393124464481111,0.429505868242166,0.273923665645578,0.425593173985234,0.254775395020423,-0.324597874113949,-0.0226124845884049,0.224877241148345,0.134033783541031,0.307662853348471,0.0425467850256402,0.15946558376164,-0.312329314352811,-0.34425841133001,-0.268282743212161,-0.128630211093079,0.487068422818329,0.399448790216278,0.510626384443693
critical,-0.112261635801221,0.16343775872364,-0.0303030732452113,-0.232145685736493,-0.383467981027793,-0.131451319311251,-0.248279212999817,0.0965056361685278,-0.434292160800577,0.140303940062074,-0.191682054677918,-0.44694202664329,0.0725938181377193,0.156825783657804,-0.245535051223926,-0.297749400725702,-0.475280152771,-0.165709185112744,-0.2341773452669,-0.33590983759049,-0.335269899106165,-0.265157980468767,-0.143327816741205,-0.29392436230674,-0.218140442463607,0.0446210274158478,-0.061468558069126,-0.217902819899593,-0.245281583582237,-0.21194288404251,-0.011766503804864,0.322160518872559,-0.0178858085679145
critical,-0.0430962528323802,-0.181584085313679,-0.0936011399806997,0.0036056924475256,0.396133289000449,0.279482341987652,0.579394840013223,-0.106866151493662,0.172269781410858,0.0769877094097878,0.145526324133054,0.117707907285296,0.238525401477736,-0.221668422615858,0.253414203135537,-0.214257066717711,0.137438059377622,-0.0580084542955425,0.368184093177065,0.248921105272784,0.0221621074153812,-0.0859938236535185,0.0403585258276216,0.044289947941349,0.146615361304615,-0.254311454311454,0.0055864770912171,-0.0765980395619106,-0.150705275981085,0.306681500323743,-0.0588386808406874,-0.20890241668434,-0.0213710986286404
critical,0.0115481285071317,0.0345675846721381,-0.156350630184867,-0.327808488401958,-0.0334733201661639,-0.216608800990056,0.0123702328717251,0.02483360797263,0.137277617272109,-0.115183373676231,0.0210396539624612,0.104436215639494,-0.0968374873338285,-0.218994387583764,-0.0749957172440514,-0.218574432401738,-0.25968224710752,0.0097668936203378,0.157133174554789,-0.0080477680704508,-0.0815031655165437,0.108199922730896,0.153904749341138,0.0343784280790873,0.0677848921977775,-0.0772423067527373,-0.106852627192976,-0.23178007256361,-0.129150179616164,-0.0142731847867806,-0.183986323965972,-0.204740094769976,-0.0907616117776166
critical,-0.203720625561063,-0.0941014829675773,0.212919266267581,0.167705607099493,0.052849645482306,0.12339487163182,0.090058618257207,-0.183717081880244,-0.0937176012692148,0.0023137565484422,0.0232522972140968,0.108958283376167,0.227495099275386,0.372846350703636,0.180815473960466,-0.0235461825628064,0.0664991346457906,0.0884919998702225,0.44132991607048,-0.0590089629522477,0.106448671616612,0.193894635047165,-0.0634526677922285,0.084829744387392,-0.0069478220532828,0.22439825256335,0.120550930397153,0.067921975566007,-0.0183099140184994,0.174167149771511,0.24313748231437,-0.162821062021235,0.112935568290405
critical,-0.234707797956141,-0.0214114788900718,-0.272727445918303,0.0047871600406006,-0.285459594057396,-0.305904765801343,-0.250446785852358,-0.384924161118721,0.0595234209217349,-0.179940009083839,0.116762050178057,-0.352942272478359,-0.599566349623685,0.0596332674820056,-0.310006742962627,0.20844219702383,-0.271980156924908,0.0323400210744564,-0.22695271588497,-0.406867102703281,0.179394552794376,-0.219667832669272,-0.15312376973494,-0.178943424562282,-0.0358521744481774,-0.27078251555761,0.0822648412460794,-0.471910736329192,-0.291868075391769,-0.245963268766983,-0.40600517185542,-0.110767665395256,-0.390875894015295
critical,0.0745376019522553,0.202710292297014,0.484146245071915,0.154730389106429,-0.0714237250002383,-0.487071825059542,-0.10319223571006,0.406700470774745,-0.309267958933657,0.570148452499364,-0.287134106333857,0.213624082222583,0.0676299816358373,0.445337157561494,0.508341843497282,0.199215666741655,0.216594715173914,0.139215713415947,0.266881431360211,-0.457235072992941,-0.0637257410399266,0.146695972890306,0.165187509393019,0.192250253608137,0.0553086667279707,0.36844607131932,-0.0428138193495021,-0.440261946837444,0.0877006479902848,0.0200615952892739,0.309708086680874,0.361076140309925,0.316761813163799
critical,0.284570645968616,-0.0766375510615909,0.196816408544183,0.153285665075039,-0.0429040994446647,-0.158679538481835,0.385891906464222,-0.19186919826061,-0.0583059540865015,0.170204213534489,-0.0757859526524221,0.224622500317338,0.174877370754605,0.199098165495748,0.0303147328323197,0.24167175013112,0.090771228273914,0.098175037854239,0.119342948597182,-0.0345149137551509,0.0593656062642175,-0.243576722650713,0.0526351848500593,0.111111133433957,0.157141868501136,-0.29141681037036,0.219995363271163,-0.0266509259784479,-0.203982806761756,0.0772015570181554,-0.0436258319629042,0.0803495403856915,-0.0313434343491162
critical,0.0607192638690064,0.398737014229588,0.165742307838847,-0.159098302923447,-0.15072470803274,-0.160310453391012,0.0445876658881161,0.649787315719594,-0.104971634148482,0.410943053148313,0.155538518546128,0.180681910380835,-0.138857136562987,0.455961350273298,0.219659998142395,-0.0632096647248176,0.204487149413049,0.0882070238463901,0.224213877389072,-0.162861262798115,-0.113597000811932,0.0673405077071601,-0.140830838893848,-0.0598609700582127,0.113067490525112,0.242049715493419,0.34999933565004,-0.12586331147283,0.133247533318821,0.217355023082395,0.130723195910191,-0.0599164464739496,0.0753186614700266
