group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD95,HLA-DR,CD1c,CD64,CD1d,CD39,CD244,CD2,CD303,CD38,CD155,CD49f,CD35,CD11a,CD62P,FCERIA,CD41,CD98,IgG-Fc,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88
critical,0.0551409184053555,-0.246076738615495,-0.285091630888154,0.220252115432416,0.0600292878076023,0.274731776197678,0.0712108002143776,0.192276353200607,-0.19795599662087,0.278615862596881,-0.0600712808811691,-0.37628726613334,-0.0297589059015536,0.10659037115803,0.0922786696847248,0.161083182062143,0.043785366010614,-0.0987016924923632,-0.272402703725459,0.124855153285542,-0.404504614186747,0.0994105004199715,0.117269056133878,0.0429320528888909,0.125221947783072,0.328296596855005,-0.220123179951028,0.34862516937344,0.154824032761919,-0.449986285098463,-0.0336083679509904,-0.172241820213713,-0.240458352630899,-0.0415611908592741,-0.056767798284823,0.074029915476433,-0.306116589097331,0.418139407429726
critical,-0.433689951532592,-0.304710649157062,-0.403354635330339,-0.517704887205337,0.311203131675752,0.457620249546831,0.252785856497633,-0.498759973594318,-0.301650877264336,0.128052657842079,-0.254951046543696,-0.249045380356375,-0.199501615897634,-0.401139062925968,-0.490330760476907,-0.0423031772599741,0.479596141931732,0.388534117189129,-0.138863996948594,-0.358578849319523,-0.402549648329278,-0.42343891579008,-0.0316368871121087,0.110491173923485,-0.199120625842563,0.289201875233951,-0.300472988552512,-0.351224235970264,0.588076577862515,-0.217295797865705,0.403023992719281,0.484016055784157,-0.338702978096376,-0.326036697503761,-0.291625322347228,-0.389363643081671,-0.524274316347622,-0.26631243688384
critical,-0.620067712896552,-0.0004595250948181,-0.0240281944419099,-0.0628536738061255,0.035667880071647,0.0073711020174533,-0.003212485195931,0.272011577450761,-0.307645349848204,-0.375305627853844,0.0699902423817251,0.508990559140848,-0.22513769843643,-0.190381947068955,-0.17522211981366,-0.181763305946691,-0.125487957550889,-0.0499923652565964,0.041178797164262,-0.0897622459833717,0.23535775035388,-0.134571759821138,0.0865708663825514,0.0075433180527288,0.0944376539143629,-0.0029197565082834,0.272984353135641,-0.0371958380429478,0.191192151653837,-0.109607903787989,0.151448005813082,-0.0585671894576343,-0.0062652812467457,0.149495582823676,-0.0310468915360234,0.100968675739942,-0.0871359904590708,0.0708059634360976
critical,-0.004861467545116,0.104849333352288,0.359598327326127,-0.0279441164683239,-0.0635514843726721,-0.233913165672807,-0.0842240998818954,-0.129215552476729,-0.100818820916869,-0.377278421665469,-0.197653751602902,0.626697016721812,0.102035612040338,0.106287040347577,-0.110087155485318,-0.293799561747385,-0.0298911472170217,0.231027084859177,0.0740844315269587,0.227600419490151,0.182838305506605,-0.0581466815134686,0.106761129666806,0.163507720434698,0.227799227799228,-0.162397589860962,-0.101300039454177,-0.367040194647465,0.201395525786928,0.538392452924967,0.193855931924387,0.0673926154072762,0.403502025721476,0.10963674980597,0.0866877356711712,0.216711852822073,0.360347620852797,-0.332087904605998
critical,0.0889677247233108,0.27624797979309,-0.0143918634332937,0.317577262172184,-0.163182435810049,0.0038238924672334,0.0620266286546786,-0.220076759019462,-0.252736227088347,-0.0511763851730708,-0.112547979991915,0.0412158969646499,-0.0798841968614428,0.41967229360527,0.0867581721590368,-0.0916512392287456,-0.0156858315845878,0.162509182194271,0.0535452482609315,-0.127627924000045,0.18207625164403,0.194334286969319,-0.162013827185699,-0.215306377551281,0.0319724114973495,-0.0548559280568629,0.297388537943409,0.164189298389801,0.156795020282437,-0.0411572192086264,0.155962657476255,0.0990640919525121,0.0735360748369158,0.271039798864184,0.007192457633235,0.344202876512153,0.0719077503938605,0.231390641207406
critical,0.163529920841237,0.367908537405907,0.270208417491022,0.299613398475904,-0.40914561164752,-0.416158259412426,-0.351585638161218,0.33754074870332,0.344942253471857,-0.154179518489173,0.0892467537959075,0.175026710815259,0.0491238317052071,0.339601039564379,0.213192231521254,-0.098253955918092,-0.271433588406762,-0.261670397547152,0.169573665458496,0.202049171555108,0.383351909268521,0.0964093929051778,0.0120879977559488,-0.373985821523654,0.158220237793264,-0.287951767322594,0.293589893852164,0.0927482910088699,-0.280233483774741,0.101117173913653,-0.0261188345957323,-0.434386621568287,0.299182991309816,0.313665606862256,0.272256920998044,0.306006286253357,0.584305527707735,0.175160790206493
critical,-0.0714991261036174,-0.312062913823283,0.0593539069629364,0.108227363270834,-0.0869891662364253,0.127342409445517,-0.328353121864218,-0.359316531709169,0.0663001071402193,-0.319545731488597,-0.429838597778995,0.013535805158614,-0.0495371599579456,0.156590436048602,0.155871380643746,0.137111392329678,-0.0041382691906944,0.60145520656911,0.061142170861643,0.205311071285932,0.091174375555579,0.14445229585509,0.118033767874385,-0.0359477802467059,0.0790016902631697,0.055252505314531,0.0111700400947349,0.113644072844699,-0.335371489100503,0.0483727435335347,0.199333695219331,0.282388363530949,0.0130424587214937,-0.0657555445343619,0.0835331173954314,0.13420655704886,-0.0636440576710783,-0.113196939294815
critical,0.259583914923523,-0.0484456298827426,-0.118858991949814,0.129658544834724,0.207074487880919,0.20225094971269,0.207290063659788,0.058517379669922,0.0244206533017968,0.0164290567682533,0.0123829543840265,-0.340998656508176,-0.206371885338278,-0.187264544398349,0.207328088827461,0.0020490811143507,0.193440380628144,-0.151501495222853,0.137434770008969,-0.123423833981165,0.217623676026,0.293712802669498,-0.150609313059733,-0.111481531373566,-0.0243488498181789,-0.0124342262578873,-0.0648037112417449,0.269706208712667,0.0563794591812778,-0.159460116814169,0.270300913010842,-0.0607282150855897,-0.19090292410053,-0.0715061561318459,-0.0831899560866729,-0.0768748715062611,0.0021733229033536,0.322681408493056
critical,0.49028656515183,0.437734860464019,0.318909606297317,-0.0276520641750366,-0.207905926453607,-0.271950781360377,0.0581803472728529,0.419371946949366,0.413694867015903,-0.122544150175407,-0.0841968570109676,0.644870254046768,0.117180716150043,-0.0236674777853972,-0.0791748804127027,-0.162629130105085,-0.118239658554111,-0.245703874591643,0.191615542765217,0.1960837891822,0.49781470008791,-0.127757080187093,0.148109610797546,-0.316734115546615,0.152474488917183,0.138117560919362,0.0332141726210003,0.182923006596025,-0.0174450793537682,0.483443118630168,0.205159543610171,0.0738075846990689,0.0730415900291778,0.153424908705625,0.179080865394159,-0.187299752006396,0.0473322093855873,0.13525395753274
critical,0.390823132817067,0.228126060210912,0.144056398401989,-0.0926248419449059,-0.228663552784712,0.2381423401823,-0.14858259759826,-0.384164809083511,-0.0309298562706136,-0.443328313731225,-0.100787568453246,0.0376739234623704,-0.148801934225493,-0.506967310956191,0.100844872292218,-0.408329700799994,0.0068614045534976,0.0577655577341038,0.26865894218972,0.170604536734201,0.0256642279669191,-0.474225637517547,0.56643954333754,-0.0221219003201306,0.440710731986156,-0.133388635697737,0.0057948628620948,-0.155146061528662,-0.265023897484107,0.38464182858713,0.195103254782103,-0.246215441085036,0.380320785736742,-0.188654979843754,0.132886657547424,0.406071287893318,0.480236935526836,0.111426040404515
