group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD195,CD32,CD62L,CD95,HLA-DR,CD1c,CD64,CD1d,CD39,CD244,CD303,CD18,CD38,CD49f,CD35,CD54,CD62P,CD41,CD49b,CD98,CD304,CD305,CD319,CD99,CLEC12A,GARP,CD328,CD101,CD224
critical,-0.20500914862342,-0.0072294015746388,0.0106074747330016,-0.189298444778735,-0.0422297593774607,-0.243301348419149,-0.0601486836913373,-0.156541019011352,-0.287714328095919,-0.0322015610540557,-0.238357941822616,-0.0608184135276495,-0.27914473660163,-0.0885407230817905,0.24521209611771,-0.186554769735694,0.2509672814754,-0.102212493689037,-0.0453743510674508,-0.188284218261563,0.153031742893651,-0.197133086049106,0.550323791249084,-0.358028131444612,-0.21107421988421,-0.177557267069721,-0.190589104720225,-0.265567184578611,0.142963437781308,-0.183258821945655,0.0524389666619898,-0.145994967820807,-0.126273374538262,-0.40729512835572,-0.159751434596112,-0.0157732311116083,0.0031786125658801
critical,-0.168435756687203,-0.543013616811832,-0.153405183665659,-0.151503112231433,0.276950987428711,0.544500737089059,0.423521095080053,0.085265574769468,0.231611668927647,-0.241952754641004,0.134379429980985,-0.191404198956428,0.409901449229637,0.0781982063793586,-0.358777487764966,0.105810571793581,-0.223799468894587,-0.227023076957888,0.287501800316398,-0.192442694356193,0.424481242513389,-0.0984777810468623,-0.519114282545438,0.334741351519485,0.23339706706981,0.0460281738439281,0.121630320496578,0.294958328222418,0.446605703314772,0.433603310783146,0.173789884706677,0.519939743339894,0.0037644100857182,-0.0398520990197131,-0.271362339099212,-0.0950728815680434,-0.410198958083355
critical,-0.0555122964912374,-0.191315614475939,0.555556342828873,-0.0250802980637581,0.195178313696781,0.285323073925589,-0.0461985966271995,-0.0693149917661939,0.0400692992007458,-0.250060304552647,-0.0216911474394754,0.339755450975501,-0.253209049411164,0.0431887272464912,0.265278977857306,0.535698896892676,-0.225762662895928,0.287229254195422,0.0633561151537417,0.398877649846713,0.495490078888773,0.453704572116974,0.0927955736593696,-0.0909507891411938,0.571428898949138,0.647463332742971,0.392374181579824,0.0479454752939183,-0.143394113740377,0.179567514460516,0.0740688960687425,0.376634432465152,0.564944994371197,0.194960823290311,0.0972117017589208,0.371168745323902,0.223650159831012
critical,-0.0879005888562877,0.0687388618410447,0.164027307201391,-0.130706351222806,0.0997745413883331,0.118247494346739,0.175273700212935,0.360411610097772,0.269051237628748,-0.200013295300806,0.110631024385341,0.0380326754098164,-0.0910672052295959,-0.0074780936679506,-0.0459699013509162,0.0171347681835416,-0.039226520371883,0.139607013337939,0.18553125858841,0.108002104150444,0.0176523762552745,0.457775504359149,0.0617627280237405,0.0641380803579064,0.67031565731692,0.532818532818533,0.688483058283137,0.429768981808051,0.315120166156908,0.395440339540112,0.0121290726463029,0.273565052599708,0.161581060076724,0.638859824126161,0.137315918755127,-0.114451245065429,0.315043885934508
critical,-0.144616741942627,0.384487546361732,0.258088233886077,0.0119851507263067,-0.330578296536118,-0.262113121350134,0.213540048296305,-0.0799441966852744,-0.0165086556036785,-0.392895793842923,-0.0629132669464097,-0.200444964172186,-0.0326465004216563,-0.361780171713028,0.207285660251908,-0.166179034658267,0.0778821696349634,0.128846737760192,0.10189937607749,0.384129843287376,0.162596914342297,0.28703116332885,0.316146859176902,-0.0001754591612388,0.267308166228268,0.410234680245242,0.262750198031017,-0.0183049604101622,-0.0491690667312638,0.278533984836671,-0.083469525291584,0.341181763397123,0.0941706014008516,0.0180193343067306,0.214474172175839,0.0567077381154835,0.182685765298861
critical,0.0347145518860702,0.432393258993064,-0.0357412477289291,-0.164975427020346,-0.307570425966209,-0.406423115012836,-0.256639378124523,-0.0691488063308408,-0.579084458995383,0.171390082179235,-0.0401369834312411,-0.0778846414737961,-0.259409521697732,-0.224015470057123,0.215019682163722,-0.0746896405763094,0.106532118668307,0.0641873199750706,-0.0220256828371452,-0.14892463886858,-0.441804016476268,-0.0544654288539856,0.31197243318798,-0.454407494365883,-0.147290247538125,-0.0340147742487147,-0.273779433097369,-0.122629726578359,-0.299788237862319,0.0582709672413559,-0.426525740283864,-0.0930801192967481,0.110392090776792,-0.280849738024186,0.169752493453184,0.0641718419313694,0.0702062791253717
critical,0.0945695107930513,-0.201249119567648,0.0749436989816823,-0.148871290674365,0.0987190969587049,0.156489672051936,-0.244150375101098,0.266021734261593,0.225210563511382,-0.253944563968006,0.419063796529466,0.268303837831271,-0.122309207610081,-0.159066697948943,0.221400337524462,0.190440770540413,0.214747220590691,0.145812129902563,0.353727964231864,0.264809171322387,0.413424181322048,0.327390460565181,0.0970382876763735,0.450507423577857,0.387717921681254,0.211859639684367,0.316580981589901,-0.0731033147238409,0.169094868454035,0.356717220117079,0.165105192627053,0.371385760016101,0.255313166771111,0.1771503332695,0.0929994733352665,0.173472298784886,0.0840968954655918
critical,0.341361271738582,0.23311910207374,-0.120673633048285,0.361459964256523,0.116323810678462,-0.194810582787414,0.0711342704258468,-0.0219641514488466,-0.0060095365312442,0.127760682759621,-0.0746257631444187,-0.0463040958709394,-0.196560312794832,-0.367678491710327,-0.15063957386304,-0.200101669535398,-0.141823014575891,0.230893248650472,-0.0387333783224972,0.390547589713224,-0.445038472962558,0.0720802434695578,0.397799416123265,-0.0338760576839819,-0.0118675609087669,0.0681586762568352,0.0246135888043565,0.133178306146749,-0.143482299762555,0.391008154901445,-0.0366971158061049,-0.251064298608881,-0.389137823948875,0.321603347319794,0.0896334190322551,-0.190799639890259,0.213640105843324
critical,-0.085927922764417,0.126341054349026,0.140343775903917,-0.338884871591938,0.10166504662495,-0.0181451730682487,0.040069733335778,0.0637508680867974,-0.140453221021612,0.0495164241131746,0.273255753878422,0.0807463544487526,-0.253961094379029,-0.0074811423838501,0.116934285342662,0.0604935251586649,-0.230905546224902,-0.0627141234884122,0.193800560414928,0.139716403758693,0.062490111857071,0.244572761293522,0.416868852130031,-0.353484397982635,0.40113208256052,0.0841347803196924,0.371716865319877,0.133199428186328,0.308257774227402,0.37596742306854,-0.0746598932694471,0.528690381385176,0.0722722548182137,0.164207760938465,-0.14409077145827,-0.177280638789654,0.181121983568838
critical,-0.314826118684246,-0.186214828120157,-0.198529337582669,0.138744026112189,0.230982394446754,0.0151017093774142,-0.0448453980608798,0.0270185610061981,0.0646923321386948,0.130415198257908,-0.182043419877762,-0.0244861362142358,-0.119010854702978,-0.0387148150268552,-0.298585882760276,0.14017013371198,-0.163571132389936,-0.164034114521357,-0.0488065946541251,-0.182666714786437,-0.336407009214904,0.0336058747831143,0.142378430530044,0.131202606397637,-0.270009293126768,-0.111239869248039,-0.0316213133743458,-0.213758853513672,0.149429768328098,0.0881444030851775,-0.0703887552807302,0.071635680399414,-0.0916994241261633,-0.0620926955924092,-0.293302779464181,-0.326767115916115,-0.157909150604473
