group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD71,CD155,CD49f,CD35,CD58,CD11a,CD62P,CD98,IgG-Fc,CD26,CD304,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,0.160509460085765,0.0286153316682569,-0.353170958034401,-0.316513245813513,0.026169844915704,-0.195940776231551,-0.0234597505306389,0.0525254588713683,-0.378677245378821,-0.0616501614126111,0.0665376756424719,-0.600832057744344,-0.187796068616103,-0.248610068174271,-0.0501733750471591,0.215824525894484,-0.25314526036164,-0.0401790694227129,-0.0748475703557338,-0.0509145005629703,0.069306937819366,-0.142038518336634,0.0345775653634683,0.0440798579794009,-0.0883787719627425,0.103499959539853,-0.205957932045688,0.0448971878665173,0.115009145199603,-0.21667507128961,-0.136145564968856,-0.044886086128016,-0.0901532100590754,-0.185366444747259,-0.20021420832722,0.1452699183155,-0.161100157505639
critical,0.377739377709312,0.0037077863093899,0.363338720744853,0.271889009997398,-0.10402824231654,-0.0504584044070199,0.0048562634524416,-0.0713343313858579,0.181334390538873,0.43262800921616,0.113243593248757,0.392661113362754,0.168912089848621,0.243846170088529,0.233016225617895,-0.0488638852048789,0.040510117897104,0.142890324780143,0.266207919017282,0.384599077936193,0.0256614283749862,0.267580042264459,0.308278189226752,0.331127930914416,0.0330796422048473,0.31819250484513,0.0913495101521483,-0.0156421542191346,-0.0002529605606795,0.0417327472489818,0.38601460427926,0.3964328732853,0.356332944198866,0.137953776499305,0.389385328356465,0.171238585744472,0.0905462182902309
critical,0.230244594639144,0.128207501454252,0.232170515722149,0.0917571880381394,-0.0944509957262068,-0.013820816282725,0.0830656886376468,0.0184022102034143,-0.510405471232382,0.0582568977595257,0.119082839653715,0.231885694847331,-0.149946843266699,0.147099589955855,0.26344691744313,0.180427197503047,-0.0090200292053186,0.0155280125883097,0.300344981547517,-0.094808505127241,0.300590282332249,0.109896836452702,0.118386152969798,-0.0272254668128872,0.119095331258932,0.139701958995507,-0.0083415581846797,0.249299570293728,0.34614503851325,0.197415774385916,0.169468217137587,0.0599205199047865,0.0527644215760003,0.259857367020626,0.375601979926205,0.0214100105422325,0.156646897173021
critical,0.242810595226337,0.314934897965912,0.401313278294142,-0.119116625498616,-0.121559938668215,0.001161820359302,-0.118609168182302,0.15691389827386,-0.243343061400787,0.0586605671575134,0.246081816553633,0.122520034154497,-0.105769198494483,0.168094346286595,0.156107195893116,-0.145075136923993,-0.0452261610627837,0.0214988376217834,0.372749417263912,0.449922774953663,0.335246540421138,0.338097102598786,0.205650178715787,0.743979548956743,0.047420096239401,0.42244819503,-0.267599606958291,0.0181073596923564,0.476202910514591,0.0816958282375012,0.382387050540135,0.474749028243241,0.296387042762801,0.425353954968488,0.17920824874137,0.152448580189715,0.31388468929779
critical,-0.110178573001716,0.14658295007457,0.348856429482643,-0.011195884702867,-0.277705665819109,-0.146925714414086,0.176955742569288,0.0691520233983408,0.0328634670122308,0.102065990515706,0.0079136875685159,0.125227040737725,-0.0327245863375825,-0.0732076700235454,-0.0414139753511021,0.20739829932831,-0.143266597727143,-0.23399134493942,0.129048745260447,0.135557123313207,0.176547265210752,0.27552439170527,0.122380379900431,0.0433306420266997,0.113072187010277,-0.176124160161866,-0.0314490287712028,-0.105519131741928,0.236107697622939,0.238724865224802,0.142775725587573,0.0017539244965326,-0.0151158560828557,-0.0476969792887267,0.146300118179379,0.200286916927756,0.139955676010759
critical,0.301343208763529,0.695373296214954,0.507674719211127,0.226070365854405,-0.463293586570865,-0.548770856351733,-0.443458029735032,-0.454359935699767,0.351461531903865,0.369522325462238,0.449154778793808,0.321953271475505,0.32384615480894,-0.0989354031996366,0.342007034965559,-0.465710426614712,-0.36928442612152,-0.350985196053455,0.488794798639592,0.368558313973726,0.62148087054658,0.445590046030375,-0.0078650775077467,0.157143970827335,-0.232074495896291,0.657732989763989,-0.040846499069681,-0.3528516798106,0.0288681856058093,-0.0834550925988489,0.626655984094853,0.604405678558886,0.598850672091489,0.51082139664364,0.463713634331202,0.415029566318145,0.144365958625866
critical,0.178080490082076,0.0405691178969781,0.0413223402906519,-0.0627024099435537,-0.360906508463098,-0.256194062262241,-0.0989570227026392,-0.173304367707358,0.0430127996661786,-0.309024329167036,-0.269864199351108,-0.273817356655589,0.215123639908115,-0.119637435993576,-0.461503382135193,-0.0934872630806893,0.034639764511316,-0.0359036243157848,-0.320573105071507,-0.363704621711276,-0.0294141398317272,-0.309937142805043,-0.0612085999385975,-0.400112875825581,-0.100115650655389,-0.304876388468057,-0.0110095761631528,-0.186587441052728,-0.187227270227196,-0.292433428324104,-0.195824542098974,-0.0895214770589242,-0.207752218854104,0.110295107095789,-0.171031671204579,-0.0379200360490092,0.0446324305543643
critical,0.158318412943184,-0.0048490948526225,-0.126162922371158,0.213563236675414,0.152714605925731,0.270802135225448,0.311252052773565,-0.0495101017163051,0.114183564506739,-0.055637406780346,-0.234727108677514,-0.267438334896764,-0.202033041590648,0.159467349385521,0.172025666707987,0.0545891472264435,-0.0104624350961073,0.0219958639651696,0.0555025032728527,-0.065967911265795,-0.0563756713800188,0.032864065015189,0.22345546816296,0.104588542512759,0.0278289825771763,-0.276999662367822,0.20770926491525,0.41058854726835,0.315803830527742,-0.0812879538244844,-0.0544919679035177,-0.118528242347661,-0.268906891258935,0.0471049272789417,-0.0352259420585243,0.215950764471927,-0.0290111749925159
critical,0.100621916991789,0.22384683402219,0.01494464215821,0.308653154948854,-0.429720573635316,-0.603236278653927,-0.299504277984375,-0.477518957825947,0.242508159449061,-0.0642619612803028,0.146874201737879,-0.131635723285334,0.375817742262171,-0.263966905210347,0.211450439498529,-0.620950964811789,-0.561188374090349,-0.3757682253273,-0.136647594271639,0.408828588389579,0.227527137264929,-0.075568248452027,-0.137884996604343,0.0060221883937858,-0.27951387699408,0.325127834171508,-0.208011022904472,-0.516079761779548,-0.305951580587857,-0.60819983958031,-0.0700547592101408,0.0439456006941481,-0.0970794880923078,0.222523968461679,0.11676788114454,0.308284807423922,-0.146031016038855
critical,-0.0028727393658454,-0.0586757249270577,0.157610091800025,-0.0815459317818156,0.0486956749028851,0.239562159012655,0.0395618885192244,-0.062698574583761,-0.0391374336331727,0.140988594833547,0.0495639205834731,0.215923845681322,-0.118292372556444,0.114135368477701,-0.16583952144219,0.0550206968912551,0.0538973284215522,0.0448393799967721,0.130129655981264,-0.320350254637503,0.0152179844225953,-0.11405767628296,-0.210263754697412,-0.0400825251371957,-0.279999468520032,0.0386324190806322,-0.15326312993429,0.137844024175787,-0.0326031198546051,0.122785617663024,0.27561343768257,-0.0160968412835967,0.0070890069496686,0.339613744642736,0.512295647844848,-0.284683872016161,0.158812964221997
