group,CD86,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD62L,CD95,HLA-DR,CD1d,CD39,CD244,CD163,CD303,CD52,CD49f,CD35,CD58,CD11a,CD41,CD98,CD45,CD304,CD49d,CD305,CD99,CLEC12A,CD328,CD101,CD88
critical,-0.0668259052696483,0.300763481918859,0.440554602989574,-0.113553932081243,0.0102913790071288,0.0719919519506287,0.454780856389894,0.177525299675787,-0.003780672204371,0.376281262140468,0.666937718945505,0.22628984246559,0.168395965798983,0.167239107233202,-0.0894119369283564,-0.134514620339142,0.0410389517155263,-0.333005853906354,0.126346020212193,-0.0582611755575983,-0.0896349380852678,-0.0417689177501003,-0.0845663685379141,-0.12456169921697,0.340181674891699,0.110701026069454,0.343979862070556,0.328225147657992,0.375957337109504,0.379011090065195,-0.156512393340437
critical,-0.00495699890736,-0.062615688568183,0.0748590860770531,0.31793794147285,0.531607580127013,0.545520261157613,-0.0430736073243012,0.261719799499505,-0.0330082040057456,0.509024307263575,0.199421977424166,-0.169114813316935,0.0019615257087705,0.192439582383085,0.281516697217339,-0.0907461345635626,0.0797886198981846,-0.512686271887404,-0.233769428768499,-0.0097264861187691,0.15319361282027,0.361211980713891,0.0555600376576573,0.240273387982147,0.625380847226432,0.383929084110269,0.493264310022158,0.111321048350596,-0.224632312491342,0.0977186141299279,-0.255776013740369
critical,-0.265036423916381,0.253137793674644,0.0097874333907348,0.500421888215511,0.367633713120485,0.139207691823681,0.0581785484502475,0.269985558555173,0.268042891791203,-0.480898538622168,0.325897553935567,-0.25348521512399,0.0624478132785988,0.384853665716966,0.274237097477066,0.162650313370915,0.28304926288794,-0.0137815208405004,0.254948432827687,0.208563105427262,0.345660150735095,0.0391862057690678,-0.0668912807603629,0.0935654402292877,0.275419157166178,-0.0603652495420458,0.587048147070126,0.52368582518531,-0.451306499470159,0.40556453103143,-0.444257718751325
critical,-0.112470708611334,0.290845908138103,0.0378597706990195,0.288753194715589,0.424968069202472,0.457437313120019,0.298794845397786,0.280971783894547,0.194031106751775,0.192439044714309,0.50940506314078,0.14111190496816,0.115372370210023,0.168772838126679,0.230110297110348,-0.530744881586985,-0.169541715197132,-0.0767198813656066,-0.113428616675373,-0.204743660295755,-0.187387387387387,0.023125416796201,-0.237853403212123,0.0808969091291607,0.392659450366818,0.0501062840655061,0.310547233521101,0.405433273451477,-0.0045555044136772,0.312841985949374,-0.282087863089844
critical,0.171277599848122,0.350026499680472,-0.0276243108203897,-0.281480192306378,-0.429158393053357,0.0653312062303403,-0.0271174906211538,0.0945902878563721,0.257418153258792,-0.0408884996328533,0.274779390230254,-0.151336550258301,-0.0257224195346434,0.166552122552298,0.0222118398744444,-0.0875776846824532,0.118499104126589,0.238682541318066,0.185631818284187,0.0266082611446582,0.378642196855265,0.0253498646581956,0.0019312945453086,-0.202640649793483,-0.0139882791640126,0.0820748368083701,0.130038072873005,0.198044691214206,0.303378745816051,0.280440226536056,0.0699321740624305
critical,0.0278838736164031,0.175172229649535,0.129884021527533,-0.308906941567279,-0.28149514977478,-0.15917292779528,-0.0302509327242608,-0.176055839186011,0.103228662865588,-0.234228394297135,0.356410704224739,0.0876951726180619,0.18938512774994,-0.0995327556787047,-0.216741888525802,-0.0324137632135656,-0.0698387353853525,0.19077821971968,0.138270764990658,-0.110149357991704,-0.077401744993568,-0.0902544008673558,-0.0983456646990035,-0.24766788936905,-0.23178805817425,-0.105582715873099,0.0065503653916258,0.281277443817401,0.393353906860978,0.0776324633421446,0.0253097114736873
critical,0.341861154943429,0.231686848856905,-0.0822265136385524,-0.0023459861444559,0.190824958746875,-0.0437929464192116,0.0580391052264156,0.354049633215173,0.303946023088211,0.0586632940420371,0.338488259978296,0.105303304049511,0.126539733622728,0.452185523295698,0.524431568348011,0.198046870613292,0.235901294887035,0.0690428362609675,0.206061751619701,-0.141909784780718,0.112310003853936,0.0323959133724515,0.142125589860367,0.342465699098862,0.203476012250366,0.189198083598009,0.190480714629087,0.298193768466957,0.126740135917269,0.21064493423879,0.0958325663515803
critical,-0.186776568850428,-0.128204393606937,-0.0106804246356003,0.255369237294895,0.0776248037143142,0.314331066388433,0.0804217971179052,0.189315692852051,-0.0127313609977828,-0.0886173365075479,-0.0980970718725984,-0.473091766981609,-0.0575533711062022,0.108169180169206,0.227371726082589,-0.0686658407792461,-0.136508752550701,0.0604057394545743,-0.0589380339528596,0.161668876114657,0.0154782651260542,0.0033249029920358,0.018427132272294,0.213374568593759,0.114706251348306,0.466936903832631,0.0805180957659795,-0.0005883684242074,-0.0680455868053015,-0.0774699059924615,0.0879464127790725
critical,0.0150590624069345,-0.145053602523474,-0.460490594076919,0.264809357184863,0.214158405138005,0.227514587584502,-0.411489185928605,0.306545334516889,-0.0179788573842708,-0.0326392066037932,-0.187008822718959,-0.251393132561206,-0.194762950385199,0.072132613417827,0.285326310688114,-0.203841396053785,-0.149360521937677,-0.0300772484857482,0.0254007114329462,0.0106729164038276,-0.192527894287236,0.217763988234879,-0.0179976291495965,0.276819808004121,-0.0169349585507903,0.394297362438078,0.423115215779457,-0.133366521571243,-0.51421880757907,-0.373358279392724,-0.247361641689985
critical,0.185161110034949,-0.0707373712583242,-0.220934080577905,-0.225185290291649,0.177348279355274,-0.0912371891583416,-0.241647904373241,0.232079501903823,-0.104388264913321,-0.561952769555297,-0.237181264856392,-0.552117071473917,0.121736009518995,0.577314321421537,0.0872563522463669,-0.207025727996981,0.0647653448885306,0.0326283903298017,-0.0495623085428213,-0.445500373798885,0.199176015887404,-0.209610713239302,-0.0285014792999454,-0.108089726693717,-0.176008364705876,0.346907504539909,-0.109772661331476,0.204906999697649,0.182365778132502,0.158877313254723,0.391730160543504
