group,CD86,CD11b,CD33,CD11c,CD117,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD71,CD155,CD52,CD49f,CD35,CD58,CD11a,CD41,CD49b,IgG-Fc,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,0.0108958047449179,0.307287351250939,0.198014593650022,-0.298328908781815,-0.0636545148419689,0.0383723544910419,-0.219861278788662,-0.164041864612738,-0.0961104708521962,0.0616683655938881,0.0145707643119132,-0.231715070106279,0.21242336892293,0.360792190983723,-0.390980027493694,0.120810840106364,-0.308051530000885,0.0415254013581262,-7.56659550874666e-05,-0.413798814596842,0.293805773303888,-0.0710505367689789,0.013755228751797,0.745395990280473,0.0332237640868985,-0.130828566024351,0.0158920050384389,-0.0954338533668848,0.485208011831634,-0.0986061501401848,0.165386579794008,0.208498265842598,-0.0293254424999646,-0.094458441913048,0.0398917082705639,0.390347742270406,0.306566267967795,0.106695393768192,-0.0379212664903682,0.0072345074712039,0.0733603598538049
critical,0.570514802080076,0.53003997855578,0.573518064706776,0.486154084057117,-0.296694384655803,-0.729447827218893,-0.60568896853015,-0.554705247538644,-0.039629719429687,-0.0888710935401342,-0.60602355369107,0.436745839476473,0.358665047819715,0.44603900595104,0.351060870767755,0.38458089963905,0.0128107851446688,0.319511547462205,-0.661765910412998,-0.362396901259475,0.417801960974677,0.296294731221955,0.339701712081923,0.547537803239175,0.416118398969515,0.360756311651623,0.258704349785582,0.1972749816356,0.449137706811784,-8.68238640307185e-05,-0.572121434982877,0.559856402252989,-0.412448580465743,-0.563731672196555,0.506873121561042,0.476700846224993,0.395497322698344,0.579108171568847,0.513026338570867,0.342071924444964,0.378948941371527
critical,0.164372064540906,-0.05100728552481,0.191001188939513,-0.248356122289897,0.0544639879655395,0.0491390107424836,0.396964556564934,-0.102493575298754,0.171026693622083,0.524834110750749,0.14108361155951,-0.384224028419444,0.288685099658752,0.0529941744383934,0.285562939024954,-0.135549495700744,0.215827702224512,0.26574843390303,0.0091820456744553,-0.0358220488423382,0.349790154350701,-0.172749015800342,0.612432359733226,0.117908567190948,0.293618668742199,-0.0650507246787173,0.534382646826096,0.692551151094444,-0.170729855796479,0.0420940553983977,-0.270699345437989,0.556600247827152,0.354397503007605,0.226928744530364,0.0877139374544407,-0.176857248800607,-0.0755525340827366,0.123197438460983,0.0224719133289183,-0.0311974439329674,0.564479541570749
critical,0.377880558371724,0.422234584742177,0.465173203232831,0.128002081887161,-0.173812193587178,-0.251756691642655,-0.404055302735036,-0.358016816011727,0.126828778881344,0.482292437397092,-0.331248336240952,-0.413696100145058,0.0431896483467406,0.407106329760232,-0.0139139470964098,0.0148879532764573,-0.477233373940103,0.0864970507384645,-0.320685626823995,-0.333361494207653,-0.0823591324304933,0.0495999110560726,0.361483019190239,0.439172967951691,0.116776112740708,0.139862841947764,0.484684684684685,0.248726444190402,-0.125370061535411,-0.133961927582303,-0.0833720158496986,0.512754717071397,0.42171715689066,-0.237484876091033,0.0565211835646866,0.132182497415893,-0.0731629032113302,0.326824902364099,0.0173801103305208,0.0309278607316412,0.0073415786992097
critical,-0.0709090441751685,0.101975838270727,0.151582594128715,-0.297144041787578,-0.0589064818687091,-0.19601203828071,-0.208961016055589,0.0348589068158307,0.229744305584283,0.0732976700754717,0.156369206429157,-0.0920528870815385,0.0615673291413548,0.221759765395811,-0.147971643508462,-0.258453856612412,-0.0447152448503815,-0.104678808801759,0.120804314890259,-0.315441226643645,-0.0136211596453247,-0.19151764400979,0.313422815655315,0.310530111054207,0.133011775305992,-0.102938140521001,0.234970921790393,0.142982124964494,-0.0603837562055119,0.0677708813171947,-0.157714900227319,0.344936694319917,0.194266197276385,0.0312664642153042,-0.228236569316962,0.0225963939303294,-0.07019955600568,-0.169697416108871,-0.166995519512246,0.228757212058611,-0.0236186178462322
critical,0.248168410222325,0.736580885550188,0.382704520043488,0.175380658790521,-0.0191054425966178,-0.578157555942814,-0.755182746761166,-0.457968216267887,0.0087945098893956,0.500563367392872,-0.395264611319547,0.404027786049878,0.205846166210048,0.488324140100134,0.238735320684901,0.414317096916113,-0.0742493935037892,0.32063039918376,-0.504088220907709,-0.532896038658367,0.3999595597421,0.151232375182161,0.39197157336187,0.887172203776531,0.363681514987856,0.0537925374069978,0.465040373188236,0.0635727402332134,0.481197272056264,0.172735334150814,-0.444543459803928,0.542442554299776,-0.112647020551769,-0.430891820207741,0.535658388256539,0.48359326218649,0.49976137195265,0.261946323780635,0.434558501147863,0.418891017766548,0.191081018130942
critical,-0.413741609719599,0.128844513320958,0.0558790738021316,0.034636510881993,-0.182806889606502,-0.176605836954641,0.0073575614346298,0.103091979016899,-0.0594070857731288,-0.0710498006346097,0.0899903851849926,-0.0197220260478111,-0.0744818224894379,-0.307821247383305,0.162899237584667,-0.241755306615901,0.0225553689225908,-0.084892555320448,0.0029155987479893,-0.117969051323293,0.134230581260869,-0.0959715039197648,0.111851369731641,-0.024212282305216,0.0693440958319487,0.0934137402139826,0.203415278492342,-0.0177134596841968,-0.0469329415745162,-0.022089625408192,-0.148006600376722,0.207861905708179,-0.0670076546076281,-0.0122981634383492,0.0234576595710319,-0.180358065008536,0.0633310698813507,0.108971943857279,0.039988744200412,0.2279895236709,0.206624662713784
critical,0.542389685067358,0.56340137577386,0.186318274785453,0.483153446651138,0.0213640140708545,-0.334351746880076,-0.254560358644662,-0.328820542223106,0.300147269615701,0.362574711442386,-0.330869066556903,0.329742945301664,0.102711727337984,0.160626982212651,0.0078604879267992,0.325361353528798,0.0797789779170178,0.383658928964652,-0.358929305788475,-0.378264971799359,0.211483676263801,0.522032394005963,0.1445679757527,0.70775240455397,0.14041918688308,0.423084142031634,0.267837347999967,0.175791886091631,0.396334429507822,0.532394713488711,-0.367311035281426,0.268228224902469,0.14710346170389,-0.412553347822314,-0.0393754253123425,0.259911300421007,0.0966851149945817,0.368333719880871,0.0883365205092299,0.509256351094876,0.0752024051759123
critical,0.407461721913691,0.623330819916188,0.502592844460043,0.252534399503608,0.113839043451558,-0.463880754185767,-0.370932700447673,-0.340796477760905,0.077570131521885,0.109415374956321,-0.231408845012574,0.43595292702752,0.511287908988456,0.656581910840635,0.232277011208477,0.200696577458512,0.0286693734478329,0.153996502795841,-0.279566265948424,-0.499079283135179,0.400948027606876,0.357673702942375,0.273050411581124,0.524041698390995,0.387077864599388,-0.114540830512567,0.334955088298033,0.176971136345891,0.336078555934836,0.139991634292075,-0.118755421458369,0.403760168323715,0.140348498728246,-0.195040275936841,0.230393268177537,0.409133089881667,0.429341280826148,0.330842996784014,0.286076779406095,0.290075801754745,0.175636186319319
critical,0.334543557058913,0.0804695656142506,0.373952854991542,-0.308019467441266,-0.53462714716885,-0.362254597425696,0.391224624982413,0.0962629665272333,0.372985251688702,0.562751256099635,-0.321378673021093,-0.209333773314272,0.279915199249053,0.0595835810787844,0.175083834296489,-0.47871646080367,-0.0586834170881949,0.0834355912699041,-0.114572509997084,0.127759740686455,0.0439365273422341,-0.236545585849601,0.22996203970361,-0.0250193981185041,0.161817719060588,-0.149319614105116,0.494270669031508,0.393063292886847,-0.256004163774323,0.184292370677022,-0.320714463125327,0.503390312580472,0.372809587902659,0.0130129563315482,0.383669360213259,-0.338291216416069,-0.0757879288437299,0.397960327890294,0.464271954292164,0.0532011036844681,0.0908978266766552
