group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD183,CD32,CD95,CD64,CD1d,CD39,CD244,CD206,CD163,CD303,CD155,CD49f,CD58,CD62P,CD41,CD49b,IgG-Fc,CD304,CD36,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD224
critical,-0.0913669234334353,0.264213216433404,-0.0182670289345039,0.186225745169501,0.239007832178106,0.221681866721127,-0.0167929952641634,0.0214340852748217,0.0756134440874217,0.0565367692959056,0.146724783719874,0.0137153013125143,0.141166194416605,-0.0543078737990609,0.0387628592967189,0.281250355060113,-0.001162386305322,0.267471178860493,0.284505242882122,0.201824758547194,0.186296610569465,0.14234030146547,0.119217646264815,0.072232550547152,0.192696451182461,0.103677585843762,-0.0867846128158858,0.265387095086856,0.0257164557359038,-0.306847297886847,0.113572331520574
critical,-0.403663240919968,-0.613042352780019,-0.295221295772053,-0.346509622298938,0.57467004712873,0.695810833355765,0.405062112919088,-0.332417454778627,-0.256169693650724,-0.357799235992446,-0.0366264579338847,-0.443305544335243,-0.293497807988694,-0.055428608544124,0.105886554184449,0.57014612565385,-0.244073435521615,-0.120268547662767,-0.242693580866706,0.332299399648624,0.104845965851711,-0.0236339478700749,-0.415758242800527,0.534278922286143,-0.298352473038553,0.732331682074497,-0.0764081317782532,-0.354495802341837,-0.384419089302932,-0.278763346404232,-0.479142815827826
critical,-0.4809003957876,0.0310945314160253,-0.131007225746974,-0.0784523957726092,0.0010715672124529,0.0906031289645304,-0.188469302833301,0.307624831383367,-0.194648374928809,0.303175974694064,-0.0914046786567521,-0.160208782489241,0.0768706497606338,0.0245495089055916,-0.171267547651733,-0.175224038287522,0.0953694819083093,0.151693608203586,-0.10760413471864,0.262771640362585,0.235788511310456,0.158205515055409,0.0226213237760778,-0.0162450847810449,0.18466715170975,-0.27754425291281,0.153422984676408,-0.0015285846914486,0.356599447031919,0.0452495669752368,0.160165333339993
critical,-0.387077929403025,-0.300619675331098,-0.154499818400055,0.0988989928464184,0.347535095068406,0.198800372591679,0.0423254594028175,0.132181578132383,0.0281055025062372,-0.0107782537065707,0.0829683512045175,-0.0383202971289683,-0.0739930061458698,-0.221621883207095,-0.190949253831636,0.328802619387238,-0.0999428718505045,-0.206230696845714,-0.199562265433404,-0.287057367946093,-0.412355212355212,-0.285254510462267,0.0279315229498812,0.142644308367844,-0.399252981960869,0.333612774932004,-0.0617999273600218,-0.0955939698660745,-0.0821292367151518,-0.0726102387141757,0.112184474508976
critical,-0.144999715592098,-0.0437290190517987,0.0716082961071197,0.0464205350082316,0.0803476723568933,0.0472397792490535,-0.0719673729514539,-0.121222512128077,-0.104787360102277,-0.0932285349614386,-0.0311457623527208,-0.089552765837793,0.172636443991917,-0.096745577230179,0.0378380550264443,-0.07532710913942,0.144196414176368,-0.0117328742604352,-0.0658042870799536,0.0845811788580676,0.0899845109692312,0.0426715947656762,0.0076867995556871,0.181364716874764,0.0391680998723175,-0.0232524219374807,0.0427304218646943,0.161302589531122,-0.192321771776437,-0.0817292967891194,-0.0419398753081173
critical,-0.269821466833536,-0.325173326593927,-0.199929395366634,0.0271681556127707,0.301766129641563,0.407323807506498,0.325005134601781,-0.397832272647438,-0.16142250851803,-0.193107824298472,0.104194534434283,-0.155175086060251,-0.155320300810278,-0.120109872772141,0.0526519428474323,0.365209891136637,-0.133760105454788,-0.339224899275367,-0.230871318733366,-0.296394649557791,-0.416518736745906,-0.194500712341423,-0.225098311333206,0.147199566202556,-0.332741385886967,0.210700237218101,-0.238441571138321,-0.196079181699677,-0.0026258347485933,-0.254186174243475,-0.194862531533234
critical,0.269218042822154,-0.233272427907624,0.397633610887773,-0.0397991344551898,0.162154562304793,0.336844254911068,0.156002141088718,0.0835838246788186,0.441060287216494,0.0500730134888587,0.562674458269947,-0.103044788144963,0.215568803266653,0.120576746468023,0.784188847708819,0.491983775830066,0.509455380594859,0.582997114213663,0.391010618852138,0.665759279418768,0.524394830024769,0.658978388464216,0.128971723446771,0.306314382394896,0.462875495404387,0.518400446614993,0.615059833952456,0.0544831654713285,0.0741916530164474,0.38561915768848,0.240827198970181
critical,-0.0627445421442931,0.108130283349134,0.47888378588635,-0.16513927752248,-0.0662638361218941,-0.0453227229167737,0.0265929602252565,0.233164377462829,0.40287281847788,0.464621600411667,0.455726554368764,0.281964692548351,-0.0886412550265602,0.149044817025514,0.218933328044491,-0.0922805750209671,0.201139613666972,0.258257354742687,0.325517205956232,0.416451736622912,0.333733119998608,0.416024145824188,0.0722706193108007,-0.0427296953794947,0.547917645700957,0.31061508372264,0.389409378606201,0.31136857859943,0.345543995495672,0.0860273649244166,0.296593934337549
critical,0.141418286057848,0.0860531509557497,-0.218508783070797,0.0107259234197769,-0.182444359518125,0.0792944063082467,-0.0307637641016716,-0.206220276819004,-0.156420587922598,-0.0563708928171756,-0.253121222124571,-0.112159314111604,0.0080263194920093,-0.0108697062291136,-0.155740869879399,-0.178516032247404,0.0100396005099841,0.124097359997324,-0.135877959020092,-0.0216889341400259,0.293543940373063,-0.0369164616121997,0.406262727236159,-0.162575251391845,-0.0605209901133718,-0.432346820487372,-0.149567816013899,0.0649453522101982,0.0910263106584068,-0.0249116891503091,-0.0044883795677884
critical,-0.311300484007981,-0.556710119802436,-0.0784823389143451,0.229694149078953,0.254170811067176,0.145983190648337,-0.0402046529805148,0.045188286859354,0.0117275705026077,-0.352959240381498,0.300180525320692,0.0967494868237005,-0.257270486218638,0.0588538434954529,-0.127591100028712,0.0010356837061883,-0.347615466325323,-0.223266616375173,-0.0753089623312999,-0.53228562320456,-0.522853135435518,-0.348223233757652,-0.0737879204440075,0.173259537550464,-0.538369485582858,0.04599629119171,-0.209028322130285,-0.0276865670077864,-0.184458929101024,-0.271662180686763,-0.275792269575761
