group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD95,HLA-DR,CD1c,CD64,CD1d,CD39,CD244,CD303,CD38,CD52,CD49f,CD35,CD11a,CD62P,CD41,IgG-Fc,CD45,CD304,CD36,CD305,CD99,IgKappaLight,CD85j,CD101,CD88
critical,0.0406556078916679,-0.267185583631339,-0.283075958729864,0.0384339311778007,-0.242159306758513,-0.106959541032322,-0.0581076097998424,-0.023685992816655,-0.360534384219928,0.139647013249359,0.20612025063105,-0.280677104452509,0.394640745448172,0.153942130231221,-0.294051965339296,0.0254427287097252,-0.31221885731858,-0.153444804289955,-0.176780893069351,-0.227808044281225,-0.106059119802718,-0.368317663647019,-0.53253727794466,0.0459264884981155,-0.235546227944815,-0.239034896703365,-0.432740156946866,-0.196456118147393,-0.209240238917596,-0.316691551864872,-0.288366851249652,-0.142670030665468,-0.546617819901277,-0.0134703424286189,0.0149669317576603,-0.167805283051585
critical,-0.207252197321125,0.0473989524697457,-0.134152721056599,-0.221332569588569,-0.0153917863388602,-0.012234752201358,-0.0534694840544878,-0.0747301203481476,0.147036135882334,0.1568530699759,-0.252236614549526,-0.165800244874424,7.94774720003878e-05,-0.101239395451344,-0.110987773862871,-0.158654318869964,-0.0775779272493773,-0.256916439235461,0.0108353496926203,-0.0048233217846069,-0.0072429207290656,-0.132017053220447,-0.0590017626204248,-0.0753567297585951,-0.131652838117269,-0.098797993872532,-0.0425644171955626,0.0010708276563788,0.0104596443056754,0.0722656551041551,-0.0611514086831382,-0.0704312361812802,-0.113012565123879,0.019721307601943,-0.32530944467192,-0.0917667457983201
critical,0.160660936084668,0.119936049747526,-0.18442021848727,0.385074332466725,-0.0668964102631319,-0.205162339485784,0.363316778111255,-0.35279048908591,-0.34196988933555,0.380465695955591,-0.0336176836691404,-0.117889942710221,0.240984110393124,-0.0753505454087719,-0.119853103817064,-0.227898242422707,0.524277879981522,-0.0073648526716774,0.114163434552394,-0.179024647447934,0.293015381096239,-0.34268687095185,0.371947934684173,0.236309860029558,-0.561792919122105,-0.586185825915042,0.219335132558592,0.102556425879733,0.367076434956304,-0.453107150387168,0.336364339853273,-0.176771986979178,0.123815360007339,0.264170077111892,-0.158526354572029,0.264872416136762
critical,0.0069637237808419,0.0016765576058791,-0.396935783439474,0.264760845432599,-0.192974791289838,-0.152714831672699,-0.18647782359172,-0.100792789720743,-0.020734067402118,-0.0575523015050506,0.132697408681192,-0.199445928335546,0.1773685171162,0.0746520040300589,-0.0829795676927554,-0.355707480862846,0.0809127895459634,-0.312601114814868,-0.071377998095819,-0.330756568228392,0.334024401018239,-0.202368698777442,-0.0813617565406685,-0.213161331338907,-0.305730906910734,-0.227027027027027,0.121894710753629,0.0811773144983318,0.0019540316214773,-0.276475282119401,-0.482900922780417,-0.339282516954796,0.0146869441573214,-0.0368099391462426,-0.179465731857377,0.168427974901063
critical,-0.0266019388824999,-0.0174740457656786,-0.343883631141871,0.0465666953829427,0.088657482607934,-0.0654768048620131,-0.0953940889540601,-0.0935886964935846,-0.314714366880181,0.104695811506394,0.332768255179154,0.0591385799404363,0.0620780366119946,0.247301293182131,-0.221494995179764,0.0285405247123147,-0.137701305950974,0.054729800286938,0.0663721381228456,-0.189910856427856,0.25720090752163,-0.10925324810091,-0.122369048943923,0.0224378714288288,-0.212551594255379,-0.429903266111527,-0.237881602979991,-0.21630498907457,-0.0895250901196276,-0.43155114071419,-0.288153728801741,-0.155630361168975,-0.203864490646982,-0.158246664364704,-0.16433551736353,-0.103523025871497
critical,-0.252870548521274,-0.726154868971394,-0.348453286917902,-0.220342715338712,0.662548969610369,0.772487540841541,0.525612414801974,0.0838268820092071,-0.243636530272589,0.421652607753748,-0.283693323575938,-0.249295788415268,0.546940196284833,0.0921336989165549,-0.479475120577629,-0.281415115299935,-0.384798224142253,-0.226090935654587,0.486991095028051,0.573508456915055,-0.0386251270369199,-0.122986452250935,-0.653130801471241,0.0655231761229315,0.104552587225624,-0.141251026622048,-0.542148671995794,0.039028786515164,0.405395458018364,-0.305967773455061,0.129715908072664,0.35368153659741,-0.511348239814151,0.182733020842966,-0.405537019524631,-0.219949803788705
critical,-0.0244050350433681,0.267080026155106,-0.216566628886917,0.135260737617756,-0.140759168667355,-0.189881681639871,0.167089825608065,-0.216627749077173,-0.346332581693144,-0.252856996616975,-0.0162471928870063,-0.380026571565427,0.19140779914998,-0.0047172804848441,0.0477066139856045,-0.317996607471973,0.15931947609993,-0.31493915871927,-0.490478950669814,-0.113400638291788,0.0176542492533423,-0.338744500613443,-0.0575987497026427,-0.0318284719680707,-0.38067533409925,-0.256051796589299,0.0291922896593491,-0.203600547379336,-0.41214444661699,-0.189264229553539,-0.282014008537706,-0.446207410858577,0.043116849916103,-0.0067077734831641,-0.267060979460498,0.0135160524531122
critical,-0.347143969018934,-0.210414461689031,-0.317153897985172,-0.282261900221351,0.259261785045225,0.186009173131904,0.0844464763489524,-0.039352440750761,-0.120677176118028,0.0544111933619155,-0.235065174018233,0.12010974379047,0.0025797692446017,-0.0783800189582339,-0.0495688423618985,-0.0926447103048764,-0.278920110050246,-0.22042487957525,0.300761285009426,-0.0116853171203277,-0.273169643442815,0.173318575377806,-0.264309071361582,-0.0388204614262431,0.238845987297435,0.0385146304744799,-0.0421314631047936,-0.212477964997238,0.506912967408023,0.0760153625040269,0.0517510793251913,0.178652355341276,0.0745383792083229,-0.0027304820836051,-0.0686860592580737,-0.129498037550657
critical,-0.0860648233317527,0.0740120472449505,0.259538618814246,0.0734069526872494,-0.0768830588781372,-0.110141200524269,-0.206234616208439,-0.255015774290241,-0.229201660866698,-0.309089618083462,-0.0963146547709142,0.184996555200872,-0.108963342989362,0.0304686526178622,0.133932137420921,0.169155302934304,-0.0320714766151448,-0.0361411109329462,-0.281108325170073,-0.0914710332980315,-0.0361478742335379,0.0857045977653902,0.132901576893351,-0.140519163206138,-0.0811863442861511,-0.122196829942533,-0.0390062899173055,-0.285015351293484,-0.0162483192925598,0.229445220751668,-0.0350758099046729,-0.0434428456843079,-0.125862734840809,-0.209786765407722,0.180768275270698,-0.0690311558204609
critical,-0.0791309116228342,-0.290928429528444,0.168711212106989,0.362898720109596,0.169146616792297,0.0706037182003892,0.0391752902600789,-0.0545737673691874,-0.359861564180147,-0.112986709662283,0.213710986286404,0.0893099599813969,0.651339710208833,0.326236841292966,0.1373361465224,0.370523257863653,0.354232121090509,0.177703624064803,0.0045311162145739,-0.0014183507479355,0.11575909323866,-0.110088210496409,-0.381352372352663,0.54189821826016,-0.357520658297687,-0.404017025116143,-0.101603262182063,-0.0076089922112976,0.119017189928282,-0.166376952029802,-0.283505390040045,0.0954712934819528,0.0504796942653594,-0.0183627490426249,-0.213853498635409,-0.228004730076292
