group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD223,CD95,HLA-DR,CD64,CD1d,CD39,CD244,CD163,CD357,CD303,CD38,CD52,CD49f,CD35,CD41,CD98,IgG-Fc,CD45,B7-H4,CD304,CD36,CD305,CD319,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,-0.144471242821049,0.0413612452458432,0.10360554893611,0.117492980959659,-0.0709712075507772,0.0491053022895435,-0.203880603161546,0.201461755029645,0.104773138873705,0.0538373788961699,0.0354008973174811,0.0689090520450036,-0.136474677701573,0.048510725468408,0.284691009044634,-0.111162138262201,0.057686774928593,0.181323198967235,0.022924774640609,0.126488254921215,-0.0636329685442464,0.111906485723401,0.293696807304853,-0.170483478089295,0.29940436750707,0.0868327137207788,0.0892935888461373,0.32442734111818,0.0874159187891884,-0.300714441407541,0.0751531280965341,-0.030081252873675,0.0408846180754497,0.024534005979549,0.0074796953007307,0.0902759442664474,0.122495543594098,-0.198777987603,0.195356909065612
critical,-0.14007354644406,-0.0862981842770302,-0.130039070577983,-0.0586573222982373,0.227957414012058,0.30275766165927,0.275607404091101,0.0965729174981652,0.306668185739832,0.0196420277858969,0.0774005023109398,-0.047484091063687,0.213736597883225,-0.06444781080454,-0.148960144690587,-0.0563064433241631,-0.193206663262774,0.0567844955319673,0.122520604127798,0.352571725555203,0.351907243367488,0.0282849788551235,-0.129717961055929,-0.12169836601279,-0.104650869981415,0.249545503637488,-0.137015509342592,0.0803193095504172,-0.0527069715861143,0.301284340362225,-0.345474075676497,0.297033517794541,0.282994611808547,0.307179319475495,-0.161154323516044,-0.150570200432026,-0.0750395936905431,-0.125209654930055,-0.054397179099911
critical,-0.0869022580169232,0.059738262326354,0.0221916445482608,-0.332008092051334,-0.106850559184591,0.0617329793961716,-0.341135332710778,0.11879276747425,-0.311150704189397,0.130172583339868,0.0777949985096205,0.076452621731661,0.0527200495152997,0.14049618339481,0.0610386948076969,-0.0874562282995761,-0.133487954674155,0.115916084176106,-0.0170654395772512,-0.174305833720077,0.158079833869482,-0.176268260586354,0.247113781105841,-0.355103853656895,0.375000004378393,-0.0660786999243105,-0.238899520689254,0.145875035616993,-0.293735427732875,-0.375198977346826,0.152258678065324,-0.171620696799285,-0.0271432600500361,-0.162550711210092,0.047371638694907,-0.253592200311328,0.14636544467728,-0.316441228509257,0.0706530347893673
critical,-0.174224485535781,-0.199897253008667,-0.143298581566051,-0.213508502785627,0.599033971358636,0.290713272127572,0.454475303491145,-0.474307889701867,0.339894085570186,0.0241150781568347,0.601820716769287,0.275382354831755,0.209441691235252,-0.215175498696237,0.057974779568374,-0.358864404194257,0.0247502738327648,0.21828297551449,0.624211867616328,0.385621567329939,0.0981832898286074,0.0313874437151709,-0.23725541466083,-0.0088969274188686,-0.437580437580438,0.0250741878745326,0.353970912959323,0.222366475167926,0.650255273837785,-0.13547952575576,-0.546122423534083,-0.10665296454046,0.364259277452267,0.359513187354303,-0.194283521638069,0.141200796459862,-0.245736923800645,-0.127325400865815,-0.0579897388718273
critical,-0.0151421889098615,-0.123693999004619,-0.234423564134991,-0.118799152565147,0.0789139374896363,0.0183840984001609,0.220792572533156,-0.13499890493325,0.0488287188118055,0.135411555869308,-0.159404337017257,0.081875183905661,-0.101242146338959,0.0776365111275596,0.0673263659880243,-0.134387794968764,-0.179382346492451,-0.112690959530972,0.0010252383596023,0.0584706931082211,-0.230384620717377,0.0720642579171791,-0.156916221094049,0.101130720104983,-0.161790923262639,0.254972475922549,-0.0154612812355836,-0.0196348278773047,-0.110318058949558,-0.128545803910582,-0.236471186981191,-0.0338591596095806,-0.225625810986703,0.0696110241650366,0.0062254308188644,-0.212897201804125,-0.0766632338722329,0.020549247368652,0.0005559461536343
critical,-0.150913483923892,-0.444232325437849,-0.493022908944912,-0.41563650575546,0.411952294409767,0.440055355999611,0.342344940421874,-0.159139967340055,0.380002468244033,-0.3847910993744,-0.0206453313475609,-0.444083787039899,0.280925162774663,-0.368421840942384,-0.389261908144375,-0.227593954869273,-0.408242072065654,0.0985709006760114,-0.0876784940022589,0.326316317627159,0.302457891068593,-0.286869449195531,-0.268985121110935,-0.361882674290055,-0.231422627941312,0.276961094920107,-0.55066239713611,0.0130286991695261,-0.149416221621128,0.32484757823833,-0.189764184547681,0.172388126874902,-0.156354397551651,0.160302527980489,-0.607738715901908,-0.549315674822003,-0.388662158008712,-0.703427253923092,-0.0943570512342298
critical,-0.361880910252442,0.226229178272732,-0.399417984673051,-0.0214952872411284,0.0240228981192286,-0.372122818713011,0.0450146380575158,-0.492280322758953,-0.0377075699677973,0.0013148017365207,-0.114243262838343,-0.429775162596883,0.125975663487708,0.146432801261369,-0.27710730086532,0.0656851708905794,0.151264807874419,-0.663537187111856,-0.152376228938187,-0.40244667879504,-0.0873973462331578,0.0670485849302466,-0.263770302278224,-0.116994504732626,-0.205291803201681,0.114755203345564,0.14361480121802,-0.0522631137317224,-0.0850045298987358,-0.202233575432671,-0.196684514483926,-0.413213870080373,0.0109378654167551,-0.339466862542523,-0.546469637366759,0.0299657410092307,-0.159441170240442,-0.359523216637507,0.0915149384846139
critical,0.218968434812704,-0.0392459452558046,-0.192714884657561,0.247686288265425,0.319188915527047,0.0437348397315014,0.338148142291677,0.319029533863413,0.0818210021947738,0.114862420419383,-0.10883723618286,-0.165960766316293,0.19398054355023,-0.334371067557282,-0.172158316500822,-0.263788080619368,0.211814532716842,-0.0574079697783538,-0.0301098767284642,0.0433995045999443,-0.30762276698165,0.256512405864198,-0.182102223137287,0.0625792593150088,-0.0892036858580493,0.188608538219455,-0.0080552099169208,0.203875618236216,0.0031701474532046,-0.0709879020460623,-0.354255145876931,0.181921116997917,0.12334055424161,-0.107915985495123,-0.278705596636098,0.0053855902403099,0.0374435633915042,-0.0276645894572729,0.234237100428049
critical,-0.0883921329764608,-0.0368023207401497,-0.0154880836912358,-0.583318257204659,0.294212483414628,0.0698589163127574,0.204514107884417,0.0680223067816202,0.155951411825141,-0.282918635486528,-0.0308145796969628,0.0094649400335329,-0.137211421936334,0.0326285846864169,-0.218048571583143,-0.244124809248992,-0.246231157297237,0.0129784058232833,0.0165533305396204,0.174207337363383,0.288812995235072,0.171317368861203,0.0117260912948949,0.236541252398459,-0.129528639739085,0.168400507840356,-0.307570478617083,0.111068492233026,0.160559503091869,0.444918567370773,0.0849377668133025,0.390993447440606,0.0798824527134778,0.471762152353031,-0.253699599568507,-0.167681205532254,-0.322858232691171,-0.452441568949887,-0.0529963597834247
critical,-0.0096628505942074,0.186214828120157,0.22963829100102,0.22647353565945,-0.0378744138133551,-0.103646774615928,-0.0034793843323096,0.13233618811786,-0.171807021900657,0.490762819110705,-0.0069722764780388,-0.0886655879757591,0.209041793488024,0.131457945698484,0.111569242458249,0.165893120073705,0.223870458183236,-0.133384843218714,-0.0681116387238851,-0.129072081883721,-0.119270403803674,0.193490421994687,-0.19584113235677,-0.125483888501569,0.033989960048012,0.315388290235758,-0.18595071050811,-0.0225690446945269,0.244411664959871,0.0065828091774492,0.339336700454887,-0.178994993984374,0.0051851753429635,0.212845582769482,0.217270966995558,-0.0195737590008536,0.0444794580810979,0.31131713407611,-0.0195800672155911
