group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD95,CD64,CD1d,CD366,CD39,CD244,CD303,CD155,CD49f,CD35,CD58,FCERIA,CD41,CD98,IgG-Fc,CD304,CD305,CLEC12A,IgKappaLight,IgLambdaLight,CD101,CD88,CD224
critical,-0.168324908816348,-0.0701529037817742,0.52979423090457,0.216927555199474,0.0521632072549051,0.0712305028576952,0.0492377578269263,0.357823141234965,0.196544545664571,0.120719801165642,0.50968752067012,0.109483700168138,0.280140712444007,0.115575251867426,-0.139628909121405,0.281246947352909,0.0403335553692803,0.227092961651678,0.20193701037503,0.141243165161271,-0.0272002621894041,-0.0487135072303961,0.249719785562935,0.235353909411386,0.0640927196906443,0.438708054339156,0.311331102436744,0.273735180011681,0.351924471143504,-0.231579861107843,0.0639254304915893
critical,-0.130780086047787,-0.325135998300017,-0.178347352648482,-0.302052329360813,0.46119717347656,0.523880368210366,0.527128608647994,-0.272312560475023,-0.047621474607194,-0.289190204961514,0.0074280976161624,0.157886522921686,-0.3643013126838,-0.236714895865798,0.563250245996239,-0.0717577494406174,0.107175290084332,-0.405224973350057,-0.0622595096989084,0.198128853266759,0.224468637435106,0.523459749623379,-0.149806514170461,0.474301560366334,0.502394128398807,-0.0324490704317858,-0.127740766154859,-0.0517877871869593,-0.204646690784011,-0.150028244924751,-0.262128409099794
critical,0.0808716742755353,0.0825613420356533,-0.257270030935354,0.0084110755701627,-0.110065260821949,-0.199787577598058,-0.0137677936968475,0.311001950290769,-0.103822660311596,-0.229384667845255,-0.377427708346085,-0.128923891372149,0.330985830744981,-0.336942009729245,-0.102379809270177,-0.483582974876965,-0.303081382519664,-0.406095480766746,-0.260909457336248,-0.0926750503620972,-0.295996335974306,-0.0791407685139997,-0.202827680073346,-0.288506457601827,-0.266371215067812,-0.378361862608354,-0.195353123567135,-0.0977288851798962,-0.443629200547761,0.166233438995763,-0.392535095845675
critical,-0.195772611951971,-0.0643540188718223,0.364233321878129,-0.214925024818584,0.101965971883943,0.0428582621431412,0.184159729099557,-0.184667336473729,0.100303123623177,0.141675599926129,0.260757675214198,-0.0444246160543839,-0.105121896178116,0.304222115861067,0.0928944704460027,0.10589031312492,0.215628225478508,-0.0047708161521469,-0.105446126058037,0.0030947833520763,0.21956241956242,0.161747999501518,-0.0572789295515996,0.0670884190040543,0.461518806701049,0.394489536314806,-0.0095336304179103,-0.0331036375445631,0.124364345031726,-0.217139355553398,0.175682690275825
critical,-0.0357049279353154,0.309234997511548,0.0530334317165883,-0.259580825486837,0.0116746982048072,0.0379153645404919,0.0961836782862979,-0.229575209788385,0.100134695970397,0.246824679181593,-0.0422107042411874,-0.120058817373539,-0.0806092184964286,-0.0312951216003016,0.211963578670093,0.142757972748306,0.193753350006488,0.296985556987499,0.120909165421008,-0.129886867763589,0.188648917929973,0.13423637634119,0.32284558133886,0.144213436520182,0.269440549052059,0.161481245418903,0.302902760551194,0.103004179845069,0.147937042578589,0.0567357679945827,0.231474161766853
critical,0.0186343999254658,0.176688519054179,0.223043724469789,0.190940776024821,-0.133594280866942,-0.0514161268190984,-0.0806079046601501,0.354368069055627,0.308119892323873,0.152099705688769,0.213379851303389,0.197493239293689,0.0834453738140432,0.197480308533916,-0.167227083743599,0.0947690729975179,0.28983934562305,0.185659220632288,0.28591614274166,0.0211329587454021,0.362900610559239,-0.146882348692427,0.26184477073928,-0.0721947663213636,-0.0047159006908961,0.389130688307956,0.319315863655783,0.362773755672078,0.577527484302309,0.12228566789817,0.0384262877040935
critical,0.001239318185796,-0.0571911870353233,-0.414444290233288,0.101562885567253,0.154178209413643,0.106024346827231,-0.0336435081932999,-0.278080567274137,-0.0031034092703932,0.324007419985564,-0.214598360880436,0.0309488045521153,0.0018820965871226,0.192723962798359,-0.0141077358773676,-0.133666191991376,-0.240968387139979,0.044263078589223,-0.0812611461305379,0.322000329443898,-0.267029466138932,-0.0511912100520953,-0.0007509270651922,-0.085227700939189,-0.0473933691552552,-0.251278449324894,0.095063730098249,-0.0076110039471652,-0.200319202168261,-0.208278613843444,0.0104298942979672
critical,-0.308805141380694,-0.160745228432262,-0.215896924690521,-0.547688554830654,0.126598326252007,0.0274930631507156,0.325424571324355,-0.375226291448819,-0.102122731989332,-0.131078981473247,-0.219548425793606,-0.379257285911621,-0.36680402872688,-0.578887214575296,0.173416809612303,-0.0240601984631085,-0.0831277179711734,-0.384033790340513,-0.0978226508234483,-0.0068226151391411,-0.227195587522784,0.255880890537769,-0.335648831201133,0.383060762745022,0.28981509952804,-0.168137591994658,-0.337346131523278,-0.318992950829899,-0.573576136243426,-0.321640354713376,-0.0997712439976992
critical,0.0893048034253659,-0.235525799275521,-0.559382484661241,-0.135680668407135,0.279805404614835,0.295630232214441,0.135965434132589,-0.45226208776013,-0.203654714501425,-0.426358992075582,-0.425810978214213,0.253255494479516,0.0137643872725055,-0.224918331527494,0.298615232804092,-0.21223988046446,-0.217000600681202,-0.41360746374001,-0.0325545659898187,-0.0021781142616386,-0.222307714325083,0.190486566872961,0.14724648189201,0.17794901525506,0.104593802180257,-0.431053993201932,0.0648548360398704,0.0675119014671786,-0.467343288459799,0.21338961618779,-0.108219818467789
critical,0.285576408777456,0.220388601978773,0.150381455321072,-0.217198169011281,-0.233945358792697,0.309778653895675,-0.0150773321066751,-0.358931463714755,0.183001649601131,0.174475688091687,-0.100489617918515,-0.070401773488439,-0.245485697900669,0.230447297680554,0.257755782377621,0.145378215470628,0.105452917422876,-0.224271821278756,0.186405773428585,0.0588623663488854,0.0659199225173566,-0.072981342952212,0.0699246785359443,-0.0984788252946407,0.203221818224159,0.136390014255066,-0.153113154289572,0.0675389025750246,0.241148466552752,0.2321268494901,0.0901231292902064
