group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD183,CD32,CD62L,CD95,CD1c,CD1d,CD39,CD244,CD2,CD303,CD18,CD38,CD71,CD52,CD49f,CD35,CD54,FCERIA,CD41,CD29,CD98,B7-H4,CD304,CD305,CD319,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,-0.164073508366813,0.204262081424204,0.206933942950456,-0.354695316367606,0.185533611497751,0.0755038273102868,-0.157112292758897,0.18787073063525,0.0063010814223793,-0.118182282460579,-0.24487812012211,0.06636058763652,0.166551212843227,0.0802550291671465,-0.009036207220319,0.09524935773387,-0.120390887361902,0.0200974779879793,0.207198607014513,-0.0210020025745327,0.252464559034106,-0.258833261218069,0.0490725062395183,0.0123192433326534,0.360466618073242,-0.408458886327615,-0.294427360943378,-0.0241276399791196,-0.321206607619595,-0.0137371076581034,0.152820272218423,0.0472133126374091,0.0916546046519512,0.131643391368404,0.0817128494842474,0.039337656766806,0.344101471714269,0.0634034904731355,-0.124825218733079,0.0632956385372584,0.140968944588398
critical,-0.399465487795178,-0.245270425748829,-0.718724865871994,-0.738603868111154,0.465886971285912,0.423578552854111,0.241071566235121,-0.16824875537004,-0.105970058779512,0.389575720351949,-0.652844304966306,-0.005844158223467,-0.559223329201394,-0.387734582436242,-0.627080579945331,-0.45890077114767,-0.649749962453553,-0.251189152043254,0.471247356811668,-0.396794151022558,0.16986481067529,0.083883336534724,-0.274457542077737,-0.526448726577221,-0.341075017716674,0.120368133655193,-0.282388883236617,-0.462825210526104,-0.645124674761547,0.43582809706755,-0.0236993339582459,0.587537946214206,0.413503787376006,0.240356360215307,0.357206594744184,-0.691473722866252,-0.540014766358662,-0.523861314443414,-0.825439644197973,-0.198766438517661,-0.40298852840002
critical,-0.322868175692768,-0.19667674058215,0.127487171784146,-0.0003058572934604,0.254420672442392,0.2764163256545,0.0185100337479839,-0.105725919878897,0.407242934140475,-0.0456988220051455,0.191421239887754,-0.0053843273785931,0.081192684279024,0.122368060531725,0.219463246909081,-0.0166947966456284,0.213580727478647,-0.124291771604356,0.0648864560994843,0.505810807039662,0.425470191159351,0.202940362540285,-0.068089736077194,0.372658591927558,-0.286043121445054,0.0377560418787813,0.192585528244159,0.566014676535276,0.524456915018337,0.130620685896893,0.0246309395130171,-0.167449335435386,-0.0035149385809292,0.0297502398288531,0.0486275881136494,0.261308071510616,-0.0846835919062544,0.129302521180143,-0.0424979041186345,0.0030585729346046,0.27504992296591
critical,-0.457372122285108,-0.294171376846947,-0.0943736390727,-0.238619575188038,0.473735710080264,0.348675198941639,0.493754126830561,-0.0998371963406073,-0.069858941213098,0.225176605664379,0.0871753627487715,0.236383345328025,0.121575636987989,0.424188416682027,0.239886754569583,-0.202346704096545,0.263874013206612,0.426969788726344,0.342330940325976,-0.0091086111934109,0.290168987787433,0.037817232443137,-0.21997043887628,-0.144309994484423,-0.109084066613955,0.161375531502925,0.325339099887021,-0.313256113256113,-0.288561454428686,0.0748328094079314,0.273635668257209,0.018628434791417,-0.0324595979036183,0.184903841512256,0.471748307850933,0.155658567038055,0.0971399639878978,-0.209553203029151,-0.0115867402203472,-0.229123901586909,0.202730611799229
critical,-0.304464051329608,0.0979658813697258,-0.04598375877467,-0.0795697079926993,-0.105306363005266,0.0111187027124173,0.176663302075867,0.0303064173125698,-0.394482645676616,-0.125136422324309,-0.148515899985692,-0.32443969189879,-0.364283118099204,-0.367455843176099,-0.321937118754909,-0.0783806624375969,-0.206189976429354,-0.0528960257136454,0.0251383009909719,-0.189936324899129,-0.176692546125209,-0.229830318374096,0.0938708672381776,0.226581990705261,0.239764935487544,-0.395309490271138,-0.32360402079034,0.127129789774653,-0.152600770356887,-0.0782013848118524,-0.608548465199869,-0.131691199851146,0.249499316881305,-0.145089157279503,0.229979614709951,-0.159873739808398,-0.0702739081610761,0.143946356789726,-0.0784846787835428,0.0572917141482171,0.0395692333681609
critical,-0.251341869815031,-0.407894029559744,-0.350115226283171,-0.295604043114919,0.585794787948927,0.621765275678586,0.402428568078315,-0.239468489264933,0.178295698304707,0.444440500175155,-0.359894314034964,0.301706205134884,-0.306229117555382,-0.0664379754586073,-0.317211072073834,-0.195337599082014,-0.284249929513931,0.0528279981011816,0.510831556589853,-0.0732472719502665,0.550506985158702,0.411035478410887,-0.218544447138634,-0.0744984705327481,-0.418325369451414,0.319935100536816,0.573986599129683,-0.131878830125909,0.0087457041933854,0.236925020319105,0.176061509191788,0.189773499314488,0.211432729761066,0.200311683696066,0.242669075893266,-0.470793729003636,-0.462996549077655,-0.455427868013387,-0.335045368108203,-0.25806729976947,0.0613254521957477
critical,0.079793024731637,0.142649282605347,-0.276202279079107,-0.242173978524504,0.289870048008973,-0.275153932113018,0.0134386080213461,-0.10754125069453,-0.138963390128545,-0.09234123119296,0.0083583824678818,-0.392154895360308,-0.309212414577363,0.209635944746472,-0.428068740888964,-0.102009635022046,-0.107831407477911,0.254111860767271,-0.104209142347489,0.191670501409754,-0.0766956303678731,-0.142569682798923,0.0204714166873862,-0.51008728679631,-0.188023504776443,0.0953231258977538,0.0948409521402454,-0.436854952334107,-0.306578334454693,-0.334442942425221,0.137322235040831,0.163458372838901,-0.316737863166309,0.389708601443523,-0.284547583065926,-0.37644852079592,-0.0679160838547767,-0.230891985119976,-0.244907590654636,-0.282053733483348,-0.330561875137376
critical,0.161323594206989,-0.131831933890457,-0.035521599502559,-0.102052362513892,0.320592043204492,0.201343587892534,-0.0510754023172216,-0.12473545366545,0.19037705513947,-0.152932211534325,-0.307883784914524,-0.154344814206068,0.0133203563464346,-0.154628173974896,-0.235042219915216,0.0315818632266082,-0.0173113289469049,-0.27034210168667,-0.134185107124254,-0.0758726001289746,0.151320327515561,-0.047323051725894,-0.0246690067400719,-0.103592711720068,-0.210423891488311,0.0252711767214731,0.190532898785748,-0.0940915590557506,-0.0349520612523089,0.507525945756917,-0.112993112796366,0.0468383199352154,0.0862065223404761,-0.0765357961167026,-0.0671135083943654,-0.223625260308373,-0.0224927592389414,-0.265109674136144,-0.196368779830103,0.0079210613671321,-0.135672573050938
critical,-0.353614165428288,-0.635643527470088,-0.308946511525177,-0.102416728687574,0.574244414425686,0.555877376945798,0.499037967036097,-0.629766807748258,-0.0623825254085995,0.298426661499549,-0.355585007195158,0.386549176814239,-0.34753086037001,0.354107406168905,0.0471260420711697,-0.255027294217313,0.0250765801078033,0.376249835284925,0.505477941920049,0.421427691441746,0.506713298319293,0.62772394307375,-0.219605130681944,-0.39438602806884,-0.587729366118347,0.37113824805476,0.51843657165044,-0.497431614036438,-0.122755565413499,0.271499142169877,0.0795328578890369,0.176384021328864,-0.175605345071137,0.316214620945961,0.435740792806459,-0.0373806402503723,-0.120567538876633,-0.158554601272162,-0.0202464091821603,-0.495538611992023,-0.114113650223471
critical,-0.369538745697394,0.0,-0.107396884830156,0.365217561771639,0.379001787207111,-0.17515401389018,0.0649485075364466,0.444297911207312,-0.363438067799056,0.0985078635728369,0.746701036422374,-0.0437007641467924,0.0907275783938,0.319784372121824,0.237438930543363,0.414861799500028,0.0263073579892742,0.621455370336587,0.0339186413776678,0.251150364846156,-0.323126088575143,0.017545844346563,0.416887424870632,-0.115109777992736,0.0585505502360869,0.173476137732043,0.280986944417097,-0.240890966855418,-0.350170205398471,0.0952775969269553,-0.0047671226165077,0.380486370456566,-0.278737344843917,0.133388635697737,0.183212117856055,-0.0493270778656188,0.448651160256408,-0.34824799238789,-0.163126058260724,-0.132551902400285,-0.105100612094883
