group,CD86,CD274,CD11b,CD56,CD33,CD11c,CD45RA,CD123,CD31,CD32,CD69,CD64,CD1d,CD39,CD244,CD184,CD303,CD38,CD49f,CD35,CD11a,CD62P,FCERIA,CD41,CD98,CD304,CD36,CD305,CD99,CLEC12A,CD328,CD101,CD88
critical,-0.300856589895887,-0.165452135677031,0.392705123862786,-0.141221575633907,0.235732858912025,0.0973189450006696,0.0934853419532084,0.0579300965732977,0.274748067717437,-0.152232438593057,-0.0170537241816417,0.453079035624823,0.0499010661300861,0.134753466854998,0.0360038088278107,-0.0936158380046451,-0.0450716872471009,-0.0792134655966808,0.0821534816110075,0.429496428914777,0.0213582183714406,-0.114043085967289,-0.317044482500636,0.0331692086143011,0.107032851734632,-0.0555106387397246,0.445878317331952,0.142596223840034,0.0968262001903351,0.018057042190653,0.202282496005491,0.0801008014437744,0.0
critical,0.101855741907934,0.34122915043751,0.486095844518565,-0.10482046722424,0.0959803580915826,-0.201835531820841,-0.213859115820924,-0.1572502095472,0.222391070758093,-0.166089399900924,0.0808341028596356,0.433131922862863,-0.20688627434645,-0.0652841969209179,-0.119580687212538,-0.0638653019004373,-0.0822517972997511,-0.0211662111897221,0.115395629049921,0.490820912798658,-0.0280424082292437,0.0889303857610772,-0.455605760330782,0.277187877052893,-0.0559457543280136,-0.180725475619774,0.430282839184584,0.153568742666271,-0.107568757105755,0.0975061691108773,0.0074712861061992,-0.0966053823962388,0.204258983274456
critical,0.0385029577334767,0.292454762842532,-0.0278778557522985,0.655291264795584,-0.14416916665146,-0.356629604174902,0.261615480868861,0.238485863189688,0.398530574752321,-0.172233064277514,0.261700975937359,-0.168687851773374,0.0144161741505616,-0.224077866904168,0.136710077718013,0.0190302682773272,0.0954932750143353,0.281302605725191,0.337028944032966,0.0352194421479456,-0.0332961055227558,0.156622910204475,0.114227387655608,0.142114916084721,0.319943844749801,-0.188068096888251,0.254070203759607,0.043249026887086,0.211637050155002,-0.084199267486754,-0.186909455555799,-0.0857601590307697,-0.200336527216604
critical,0.0628049050423102,-0.186346372024953,0.144957749923704,0.0273381493758005,-0.175357293884062,0.120275598071035,0.0723172063551097,0.104563832337182,0.353123060972718,-0.18750440449218,0.335008600465064,-0.0285688652463321,-0.279438437519563,-0.150562518787129,0.201224882567426,0.0848953703340892,-0.123043299966619,-0.127560967100159,0.0724768304145672,0.115531115468208,-0.215233373441837,0.393947280640242,-0.236621977127501,0.256370656370656,0.115627083981005,0.0829812095254031,0.001417161278338,0.288014527430518,-0.101282209770782,-0.232135977146082,0.357932489646066,-0.366012249404967,0.119974326421492
critical,0.382531756798738,-0.3167364114801,-0.00875165776204,0.137725724200185,-0.298718921505681,0.0741033099785058,-0.064752148188567,-0.0691242099846051,-0.229527422313842,0.118789267023692,-0.0656289836816585,0.0325078987479929,-0.106492747593232,-0.0048383124961479,-0.211909328549371,0.0340967532998447,-0.172105178262987,-0.108290714713944,-0.260902842344889,0.0411309784401521,0.234099833978003,-0.147540982587194,-0.0473966964459827,-0.202823158858871,-0.29883363709859,-0.0926704860601912,-0.21160719527733,-0.153184919857161,-0.329833411558453,0.0256324076438693,-0.0034806701027023,-0.0327092571913536,-0.244850390190133
critical,-0.269511861019613,0.110162306306664,-0.21111728808635,0.180609658383713,-0.262815652728277,-0.225001204424809,0.267952284934495,0.298876598535467,-0.0082682512428898,-0.291801032472958,-0.164487268955317,-0.0312588741574198,-0.0451847467183356,-0.305085781710119,-0.0969125188890153,0.0031796706360831,0.369336124868487,0.102226640671301,-0.0135399681127194,-0.422183719509821,0.135830462652035,-0.0141504049560159,0.243907153081636,-0.117009296377453,0.320866040191687,0.0582215857430352,-0.0685954464018587,0.112647020551769,0.161391072666561,-0.443381824740196,-0.178884992247924,-0.375809093940834,-0.121444559661885
critical,-0.140424283667505,0.68007689695068,0.098981134869016,-0.042473663874941,0.348328545768245,-0.0816633183396582,0.121803600620151,0.238083141807767,0.652963623533658,0.071562780230629,0.670737401112566,0.173788379518988,0.346948116517603,0.218511413764936,0.0002820350675097,0.694904872331845,0.276887829486468,-0.0505984636086703,0.70807922482799,0.186604816360122,-0.168653234600043,0.789051512687716,0.005258318919066,0.746293876904099,0.0785813408917773,0.288724628837321,0.687926162407007,0.543850642088522,0.327262578214391,0.496927060352739,0.293175168989834,0.437060077458024,0.358738558859686
critical,0.226253722724958,-0.0872202207417282,0.120003767941537,-0.226196732224248,-0.549745520781621,0.444006974999467,0.088985452059866,-0.148807338505523,0.458672852814693,-0.095763940743662,0.054962783858576,-0.393513093959361,-0.457544008224672,-0.266560013938538,0.32334118334075,-0.101832897212442,0.0494246967834439,-0.775805414550748,-0.150227542608036,0.380320693912271,0.393006211591698,-0.326448517059096,-0.385568723563328,-0.222126681984427,-0.233426408687445,-0.0136954151857355,-0.473759631148459,0.0150318095677721,-0.582420264143005,-0.46902015231242,-0.0847796237778009,0.0289776387113824,0.584031170400603
critical,0.247333691653287,-0.101335431447738,0.500701684756206,-0.21502101578281,0.326019633021071,0.0807838536046487,-0.272375338818716,-0.371839959101086,0.398215807943266,0.487100267213955,0.0739130658305839,0.444906246219956,0.235177075335933,0.0694579146523462,0.248906597127907,-0.0623431542767513,-0.310951706577286,-0.175742118925574,0.411228136029075,0.37755100320589,-0.0403299990068038,0.388589630041131,-0.242224456846394,0.47100089230072,-0.0393450618642693,-0.284138456070741,0.433884762953499,0.127947502710336,-0.0650285096336983,0.174955877975713,0.395861790111448,0.154135414870004,0.307967735185901
critical,0.562142862271124,0.157229980906345,0.0239861205196324,-0.128802158619087,0.269524874429527,0.0933977891655866,-0.270273878164691,-0.0703455693221429,0.0643623371060549,0.163115553990888,0.0128899355024804,0.328778459719481,0.160525722982653,-0.0678536400923553,0.240377035745133,0.0527717853743089,-0.0902339429016584,-0.0768488223426917,0.0430052190711118,0.119680419865834,0.282335700153694,0.350818756988574,0.276070966568179,0.214625997727409,0.339628984964113,-0.243563939565622,0.399485389086297,-0.211726979925361,-0.0756297561051367,0.0552514788625338,-0.0724753522850831,0.053688686894019,-0.0395465831262269
