group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD16,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD52,CD35,CD11a,FCERIA,CD98,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88
critical,0.0608179381673104,-0.0882138129421089,-0.265917549482419,-0.373156700085383,0.0016387667818119,-0.0174725869629632,-0.0164486061226771,-0.305267230256954,-0.249442319457102,-0.16677805317549,-0.16345785157831,-0.333885332710561,-0.263444922080155,-0.337119697364605,0.164220344524832,-0.01517711848797,-0.0720334991435764,-0.252790190505096,0.064934039048794,0.14903519361724,-0.196095944558571,-0.106672092891938,0.0584376096040384,-0.0280249089347237,-0.167915871359333,-0.224685147163837,-0.162664484671447,-0.198612115106289,-0.149239089765205,-0.303702719366319,-0.23216382022741,-0.105215450121273
critical,-0.375395936399647,-0.352969692408128,-0.503867961524017,-0.572084134500426,0.47213040011069,0.438323925406665,-0.183339252353302,-0.0356381112349077,-0.612931068092092,-0.433076313410762,-0.306127101321565,-0.374192227379489,-0.366857076409328,-0.56618607201903,0.430450349696825,0.305257694892976,-0.335559746591501,-0.381118125730388,-0.352224814519896,0.0790485924173138,0.346497819039713,-0.269602568459386,0.585114103796816,-0.305155392351579,0.387210343954513,0.398419127692279,-0.465811427670185,-0.403110428610435,-0.391499186957119,-0.458979475138267,-0.580456375011462,-0.308052882413744
critical,0.117055176723863,0.0381405828699029,0.0116314826597781,0.216852821063469,0.0021431344249058,-0.178288530047152,-0.291742395757131,-0.0461375780770957,-0.304861734095492,-0.008103977903556,-0.105372137546108,0.0440153402256508,-0.0906726570111191,0.182280103624018,0.20246410712174,-0.176119892280119,0.122561524938949,0.354797597638217,0.164476595336946,0.110840591795199,0.065617685738792,-0.133935630813084,0.335835887300448,-0.0392876307859319,0.16917552213429,0.202767867417293,0.0661674824351443,0.188780209393906,0.0292116073072929,-0.0715390462219433,0.375907720243606,-0.0512310966546278
critical,-0.206546675160066,-0.100077592474016,-0.07557616116736,-0.391990278938148,0.420625747480789,-0.0304655116439196,-0.0434362789461513,-0.324018096793347,-0.139403205815713,0.0903759507195976,0.105964518368213,-0.0609379349685353,-0.299959893404795,0.26206930573964,0.199317261830744,0.19417613880802,-0.0056833231418416,0.137322140595582,0.0625497709821945,-0.148678550205999,-0.0704155949637133,-0.0609152503071743,-0.181203865698329,-0.170574684774505,0.176209245762499,0.298821176155781,-0.0374662059620132,0.035042533427995,-0.0531976743420412,-0.313418703660992,-0.0172513687725169,-0.28247446134899
critical,-0.113625335846957,-0.203337011615024,-0.251272574983725,0.0689292327137344,0.253683291818742,0.230198326527455,0.0550590580809397,-0.171193839097566,0.137405057882538,-0.0749108187271237,-0.0973471827666142,-0.0668872809924503,0.175879990011487,0.109312950519517,-0.0719031496330827,0.233513733996986,-0.0728252939471736,-0.251905302523577,-0.0390900613504857,0.212084105234187,-0.117228385750749,-0.0149529017068595,0.048575595799082,-0.188878581684507,-0.19751176438922,-0.148581513764028,-0.135848837775034,-0.194130209691226,-0.0631532865357221,-0.195094508976894,-0.249338662951069,-0.12974027606394
critical,-0.108265283056055,-0.587103124050554,-0.341289755171057,-0.268168597144749,0.606930827525847,0.624160734438328,0.0673732584743421,-0.222879973457298,-0.276274005056966,-0.0224410136664322,-0.386675337922789,-0.293327979119454,-0.342740530572753,-0.233210101734111,0.472090806551925,0.52123933172786,-0.145709039351547,-0.543301530006667,0.0260829699344497,0.486637036315354,0.25686606516845,-0.0618003545651275,0.417771153764734,-0.325064501295222,0.267928074475081,0.36758435293882,-0.450597493132661,-0.43764674832832,-0.415869582971907,-0.32508220339755,-0.289183789911491,-0.0987728694747297
critical,0.100098776545064,0.0265765286223259,-0.273948333245072,-0.0816633183396582,-0.107540004861859,-0.219406255089091,-0.0329198500781032,-0.318644746571334,-0.0258264626816574,-0.319463069440177,0.15268009594996,-0.245711833263889,0.466948163265122,0.0071448883769147,-0.411663732901586,0.132832701310331,0.227533223089619,-0.125317476775044,0.0251426095132393,-0.203927168261233,-0.140634154552712,0.13122177476526,-0.246256549806049,-0.492744490440628,-0.289615717253698,-0.377112385739302,-0.251372279963178,0.0798460183631538,-0.107023870318781,-0.113697526851957,-0.187552842517425,0.150366083540873
critical,-0.301018989924472,-0.236019495256617,0.0355669655300207,-0.308284121261479,0.235363352345526,0.326650255256027,-0.164836460682129,-0.263217471540259,-0.322003987897521,0.0154498010684837,-0.0239329601004524,0.0610664495584865,-0.157591225424284,-0.302177857115083,0.439295403033048,0.296979164178251,-0.303496679251711,-0.307870031897789,-0.0857492806066256,0.27072136872112,0.270182528065156,-0.225517311666576,0.267288853041604,-0.0420847865114666,0.322051992336033,0.398378902392195,-0.0229011094345348,-0.119840697112106,0.140431167024917,-0.108678787078304,-0.233994432594413,-0.412981508078362
critical,-0.0883464994540155,-0.429405675942263,-0.489821968433936,-0.141428315134189,0.491607585083481,0.518679772155888,-0.0581209284693492,-0.184230854851951,-0.588896612119997,-0.257636573448656,-0.5076114592486,-0.250583666013046,-0.182525769177977,-0.373337222472956,0.440212553097891,0.258700006550324,-0.194102307131215,-0.425701779019671,-0.0148966662998104,0.128735628338932,0.117579802932342,-0.0732145367168723,0.332883413948421,-0.0575311807215436,0.125594029013506,0.271698797383942,-0.160610039041854,-0.139666450815799,-0.0923704084460391,-0.329291671188833,-0.332865461028403,-0.133170339968606
critical,-0.140111333616008,-0.201302871672829,-0.168711212106989,0.139516973332869,0.239098340263902,-0.3527604421237,-0.150174622264147,-0.410422758860655,0.396009032419866,0.122559555472307,0.0212416802500599,-0.197758414749898,0.590429868256103,-0.0865305745627599,0.307209679348114,-0.0367481784692401,0.382855798350581,0.157467448982956,0.321283017177645,0.295088038773204,0.284017979410829,0.0113490053321049,0.212229767880964,0.0538240411143735,-0.248969278889712,0.164658991997214,-0.31090226101202,0.295538005966836,0.422762596271146,-0.395867176921772,-0.202909761498738,-0.0890120160919308
critical,0.129358907925767,0.307889994369269,-0.262999626867587,-0.170136813592161,0.251537063839926,0.294760461343906,0.12970327667568,0.150828132275125,0.229070560961552,-0.132193732399072,0.0260409987878745,-0.473974138836096,0.0557885658098539,-0.0048327645893788,-0.14016994520973,-0.225442709497283,0.0786612965412916,0.258989471745662,0.161040238386226,-0.38556654598976,0.0245319769685805,0.0789026134771836,-0.0454422617513987,0.173523224793895,0.373471790852027,-0.0726993221578379,-0.0468283094119555,-0.0301647882232593,-0.227942261868316,0.215926370412582,-0.176763408955796,0.448164901022352
critical,-0.190099576043007,-0.269577429544335,-0.373510325723594,0.0271359144282746,0.144787260961656,0.478711667535484,-0.0956857948743736,-0.223571116092079,0.0019009544003913,-0.342817449531137,-0.159310857961443,-0.24723643756451,0.002390650605775,-0.108203294639109,0.240971960254007,-0.0983114220898728,-0.0285016989719189,-0.258382949385856,-0.077944656859323,0.10925761351245,0.0452280085869895,0.0564482809896771,0.116930625287176,-0.401640976235039,0.0943097222395889,-0.0564472304089727,-0.300624023012152,-0.308550125817825,-0.271396245753533,-0.202273640191776,-0.3747467478109,0.0711234800996856
