group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD31,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD52,CD49f,CD35,CD11a,CD41,CD45,CD304,CD36,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.0265521596938069,0.0959470055672453,0.151981680735072,0.0726617899396822,-0.0455325047377277,0.099146184488826,0.0676159480541078,-0.168018011983691,0.19745190699362,0.0320535378095013,0.209650103832319,-0.130914192822765,0.177668688404113,-0.0460132710859625,-0.067140924147612,0.132610703067645,-0.0172144436371808,0.122335880620378,0.0846245016849329,0.186056621813224,-0.074246641605892,0.117485497393507,-0.0841695012894403,0.101136654276121,-0.0774811112865429,-0.0409494429595561,0.125867436802299,0.0670808929205774,-0.131502385257961,0.0483476840758509,0.167633972224393
critical,-0.161376230997339,0.337928945215456,-0.074681914664511,-0.231919359925752,-0.145297017800686,-0.16018770771027,0.13487954801994,-0.20160559962719,-0.214578633532203,0.104906552023249,-0.308128493707479,0.0780340550530834,-0.115145159758802,-0.132095365996539,-0.102686442784099,-0.181731483911482,-0.025386364870737,-0.310731704839079,0.219232039540598,-0.0793110569520783,-0.161785056886272,-0.033289716533778,-0.0093168717545334,0.100677422266953,-0.27913832361793,-0.249433713971523,0.0593247312381331,0.0190230997067463,-0.269777975982313,0.0194012022305257,0.0954062070035724
critical,-0.338485841279439,0.173394135778033,-0.381237148756673,-0.0657593180939999,-0.176196265933329,-0.253842325726049,-0.0780200240572814,0.301024098973444,-0.483333474587561,0.200114629638003,-0.461624299927557,0.0497780633929286,-0.221644335334109,-0.167857267141983,-0.345857053737817,-0.424552900053725,-0.157294940870462,-0.214236638198814,0.167675170226089,-0.352846229359203,-0.23227384134277,-0.156436816789682,0.169636173771296,-0.216617014878076,-0.497591734974261,-0.400213941103101,-0.20651179181471,0.385872535967375,-0.352059975486386,0.198348454809111,-0.056753905128116
critical,-0.178166215977767,-0.0818933907487118,-0.384189548421469,0.290258242025816,-0.082629820452095,-0.356291576852619,-0.188538352029197,-0.175124471320757,-0.320763716676689,-0.0292181576382942,-0.431332359988703,-0.0943766777264117,-0.280672475523747,-0.129165491564741,-0.0655801462649311,-0.174075622780116,0.455957515697751,-0.121781672419504,-0.0817485794719237,-0.303036157553489,-0.267181467181467,0.162741802197769,0.0281380553492733,-0.354805650958449,-0.173442562788133,-0.502639409194844,-0.202267564271883,0.140830165017107,-0.411200536264321,-0.0644330431909192,-0.253864063441093
critical,-0.254972072013329,0.171140277373405,-0.181390132418403,-0.0729340269808173,-0.0532822692505108,-0.176369686411784,-0.0298988897910733,-0.232506830396077,-0.243547946978848,-0.0326549933124635,-0.363796554999638,-0.0458906609483124,-0.0620215380439477,-0.0161608359904088,-0.138831315368069,-0.0791636415691725,-0.117258089852242,-0.145183346833614,0.114587512482273,0.0992082849300832,-0.199754508760862,0.0794464347047425,-0.0326409012700001,0.0048557913209893,-0.132407187560975,-0.0816320576389132,-0.0902978794964909,-0.181673281038508,-0.129200104366205,0.0284117744831046,-0.11156650710017
critical,-0.303278245100546,-0.71601528141949,-0.415217402798505,-0.2235501996275,0.559350872127759,0.618028360013389,-0.330042620051056,-0.259312831020039,-0.356802567928754,-0.497230620788369,-0.366296660235479,-0.261420056160719,0.199918405653115,-0.311348690719864,0.488538432677495,0.462723129078599,-0.0722811630151563,-0.217326991710503,-0.629980701120795,0.0618681157726161,-0.25371738457571,0.01255110755774,0.387977099308464,-0.349603796569829,0.188872051671079,-0.587676103519682,-0.587244932419088,-0.528854702931774,-0.443971389595398,-0.320634282891357,-0.0644576148117871
critical,-0.0719757869443082,0.0513687673371459,0.29413993134164,-0.16689354023898,-0.0136067196378443,0.171110467210495,0.284386916674858,0.111006832326251,0.180467951208625,-0.295326658006123,0.163745223238598,0.0424412780396151,0.324233428262243,-0.119300833556643,0.355797098827211,-0.0633654228865537,0.0599117607640019,0.327953470815508,0.16844560463121,-0.271577849573716,0.343404021809027,0.183860882120952,0.042468079031272,0.270511653158408,-0.0092940319114241,0.395589971005882,0.0256446623684012,0.136758371865986,0.272880937536615,0.359958758039481,0.377167528937302
critical,-0.209269895279515,-0.107541140983862,-0.23313601512599,-0.432059381339304,0.0753162727505682,0.108701946054644,-0.367146502435604,-0.2173244061678,-0.0746211799407409,0.001840996930804,0.0174021206703127,-0.0090428644346691,-0.125852356986641,-0.393583486659343,0.289390433595453,0.193351235607283,-0.199796322478307,0.265501600317517,-0.467623741639722,-0.472141971348578,0.134642803362606,-0.352877319238967,0.322481376240118,0.0482004444006464,0.417670639622964,-0.303688625110136,-0.0552136142283873,-0.012712320904523,-0.34863721574632,-0.278776096915238,0.195916091121334
critical,-0.258240103517704,-0.384319437987541,-0.524421079369913,-0.191754166791539,0.432756027344707,0.402505301586426,-0.224627590969931,-0.635241810535164,-0.330412452079697,-0.551814988781875,-0.303600463343112,-0.158994572454684,0.0096623046588424,-0.185739009261415,0.207089482530906,0.329703264080677,-0.231201441213004,-0.264357710698422,-0.582837283533316,-0.0263416660179574,-0.322554372963124,-0.0227577073881547,0.204553912000385,-0.259207414243049,0.0099556521359872,-0.344481154462268,-0.157814942966524,-0.150113564945443,-0.274209756574494,-0.0755084886828795,-0.127533451759485
critical,-0.135018750194737,-0.270037292301668,0.117594425577251,0.199420382935625,0.233558885182356,-0.191417393219702,-0.107829486614553,-0.167750250079026,-0.187125630437212,-0.2060042197836,0.17534149998346,0.283282497419795,-0.260456135314345,-0.146624833499043,-0.115608193703272,-0.119270403803674,-0.090364281024834,-0.379321483184118,-0.349626743810642,0.186843607251115,-0.167374803266726,-0.0759609561432933,0.137054087074493,0.131397779027415,0.0671262400865012,-0.145534198402478,-0.146803192506402,0.0457876774364244,0.122312356233377,-0.310704750815828,-0.374566186347978
