group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD95,HLA-DR,CD64,CD1d,CD39,CD244,CD2,CD303,CD49f,CD35,CD11a,CD54,CD62P,FCERIA,CD41,CD29,CD98,IgG-Fc,CD45,CD304,CD36,CD305,CD209,CD319,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.010000252352375,-0.290206398989815,-0.0232719216305949,5.04235932865202e-05,0.0234906415175005,-0.213985178846601,0.190576081092125,0.18601316160543,-0.164773374584461,-0.0808191097715337,-0.106740978570077,-0.185408115379033,-0.100388844719331,-0.0890495504840383,-0.0783262419338984,-0.0164135010832666,-0.321584927654194,-0.0690325730247987,0.0519474023556877,0.0499836294560604,0.0968070726184823,0.0851932132938632,0.0788346459460069,-0.329997464869,0.284998302717867,0.0541470534192609,0.151310945975788,-0.106497403001825,0.17102319240827,0.0217359401575997,-0.104942194967796,-0.132947044735664,-0.117445213512199,0.0097513623235855,-0.163979855161051,-0.327167412968999,-0.164330429797518,-0.393203086518197,-0.239420514412943,0.218623286751749
critical,-0.3463057957663,-0.478448638004131,-0.449645916969437,0.306318226715626,0.30586880503395,0.107480961797864,-0.200184245917526,-0.0850599562388362,0.0708424702487419,-0.598655161299249,-0.475672442610728,-0.123666946432603,-0.236415711949957,-0.340309676849625,-0.403694826651496,-0.424123839229217,-0.0935610945599085,0.197486717112795,-0.459514779221531,-0.325688283543112,-0.267568897734868,0.105423290931914,-0.384444220897862,-0.0272168957020918,-0.493592551849094,-0.39268363155501,0.166066046679897,-0.439121699641487,-0.195881872575304,0.316504323829982,-0.210832663045466,0.256429734083175,-0.250417040785218,0.159804538184095,0.164257665505255,-0.331665482082001,-0.413386926091325,-0.366107540653919,-0.480930566508663,-0.268454456973447
critical,0.130811476991555,-0.52693677365284,-0.0515369539480883,-0.215691171763736,-0.143275795464249,-0.0809240318403594,-0.244805921991788,-0.0539549085818527,0.0949247342992788,0.263415274777374,-0.269419038982373,0.159229830709978,-0.292700382072522,-0.384175704756987,0.0065860206950644,-0.107250667031304,-0.13563282104791,-0.0645803879103358,-0.256900465506072,-0.093714341715403,-0.316621299739539,-0.0386731926936505,-0.281890647955905,0.0309429985428265,-0.376680933493373,-0.378851315920605,-0.0530166313346212,0.0229270173406194,-0.264044529317222,0.0726342732998644,-0.291982003117237,-0.316650119116757,-0.437754934185969,-0.150284716661217,-0.236562511986842,-0.329309294798466,-0.219046186284589,0.0283338454402008,-0.141252026638915,0.0206453673085814
critical,0.228011834399563,-0.0379812053566801,0.0189298853495098,-0.0364808723680856,-0.227716790423196,-0.368448241226457,-0.0433073879107028,0.171538992420007,-0.0356153255950537,0.0126378484458278,-0.0095403999333098,0.113737400590853,0.288155963552777,-0.246328396743847,-0.0691318873880711,-0.261166952006154,-0.321000837538827,-0.13644277975356,-0.145211127367019,0.213913080984103,-0.109947734086715,-0.153390469289692,-0.189311050193251,-0.0398453356579824,-0.0931788931788932,-0.291793549572377,-0.28088287142352,0.115587592668172,-0.109957189113798,-0.141992964494018,-0.0155887740617183,-0.128807928188962,0.0898918657982222,0.22683946502341,-0.431158109278673,-0.143813580960717,0.163360045539329,-0.0089808515583922,0.149983915074494,-0.0372422989643513
critical,-0.0876921961708092,-0.272772614868828,0.105381630166672,0.202449215235741,0.167457075507386,-0.0802164273454895,0.0407238091650734,-0.237287663052955,0.131236346356054,0.253702447389692,0.120764433158922,0.0360660532858763,-0.26382881083439,0.189245633092425,0.0444245056464494,0.0914509738985384,-0.0238809567004478,-0.114278306600402,-0.18240084324078,-0.246610347262078,0.148166310678588,0.167505012596026,0.0129786845286193,0.244716935790939,-0.187012304544369,0.133735048313921,-0.0564771403315149,0.0054947464504531,-0.214373694529261,0.117032467826255,-0.441467485640789,-0.22982123880078,0.216243628767593,0.197264942765704,-0.191986034713992,0.0132107733808768,-0.001110818847804,-0.0645988773298153,0.0844185297306785,-0.15610382787576
critical,-0.367316584083668,-0.310152270511434,-0.411913532920259,0.377279261102011,0.365412861046056,-0.0739637666161586,0.227406396855556,0.0191907448016265,0.297008581055481,-0.026828102788962,-0.233844911771741,0.0010500091031333,-0.161983026194424,-0.42228520801004,-0.378959536596192,-0.243161624210867,0.0220339803810866,0.363070362534937,0.0726269375637122,-0.215685588413559,-0.162908527550968,0.123075457554798,0.163770408775698,0.191489695590757,0.0271431026833178,0.0540085592293278,0.300732514214452,-0.201561488243498,-0.198334244542551,0.325078539900782,-0.0063974038264539,0.273197663911062,0.112245189427373,0.304976457121548,0.315105040705036,-0.208395375239537,-0.223204232049681,-0.53765897238294,-0.203551326042942,-0.0686650178349582
critical,0.210452299090574,-0.271882216230539,0.0456188192104298,-0.112138137704993,-0.40381692950834,0.227610549844057,-0.0831510006283124,-0.623492504115868,0.117636334238689,0.0734410684256586,-0.300936656522981,0.0704147551882786,-0.31056627080708,-0.309818746150642,-0.258411861411936,0.0125035546596009,-0.185979057861845,-0.179920658222695,-0.427606285123397,-0.0418040186675995,0.0767461676153184,-0.293200787244126,-0.601061374832092,0.0793528127786327,-0.43122537820609,-0.208018375310062,0.18493060753137,-0.189984547493642,-0.195422686058005,-0.227014719947486,-0.45291916372564,-0.536812022907049,-0.10784088818689,0.0764707659740375,-0.37532868264519,-0.508374398223403,-0.220562883666688,-0.140633349921623,-0.433117525212913,-0.0144546672068006
critical,-0.0406055045602782,0.263395155442985,-0.373769606209418,-0.238712753898135,-0.175574512200114,-0.10156216967866,-0.257307903735125,-0.423365952074986,0.0137049044164291,0.280095949556958,0.231248635347627,0.4570264882805,0.396734838588268,0.376531002597602,0.327042690132229,-0.238823831283217,0.0531850387013696,-0.218990819661932,0.028071451602466,-0.459065507189261,-0.494111544034375,0.0969181329461515,0.0331566968901426,0.464256218168089,0.0124007153349089,-0.0476826423089593,0.0259160246913475,-0.0060187804435419,-0.446959827498984,-0.0320929229185735,0.20376466063356,-0.408847109629464,0.101063757485345,0.0183485579030524,0.28348890860238,0.202443997036906,0.0959449689870338,0.118571284073097,0.0895137370818798,-0.290906636608903
critical,-0.249694466423943,-0.0346443977303958,0.31367668870242,-0.0913354429571742,0.0626915729507991,0.368188781340731,0.138456564387982,-0.297903284959719,-0.0725988533372782,0.146193504678147,0.0045739662363006,0.583974708999906,-0.0151750261181241,-0.0508870627364649,0.127740782212163,-0.0321052779680375,-0.265518797144813,0.0664446105798898,-0.29279008650226,-0.22861426672827,0.227537494396494,0.327501551979045,-0.425809471091447,0.0634829552506753,-0.293996521224702,-0.202389420882264,0.27427697639872,-0.149644780460011,-0.0783826216615927,-0.148398247589838,-0.164711317404356,-0.24983028474038,-0.237205451598432,0.173388973541818,-0.354602227898163,-0.0236683714902478,-0.15405852189792,-0.0393762937835615,0.0208805249059864,0.0319337039720636
critical,0.254820291111794,-0.0649286455163085,-0.30248001235972,-0.0195813295905782,-0.107002710033131,-0.14226815936555,0.254548565057699,0.381917595533124,0.0392997250999245,-0.726617353373772,-0.155035904556451,-0.401082036304193,-0.144683897552295,-0.278665440458651,-0.0656606517243514,-0.0927205411484715,-0.652657071502864,0.0818190127888782,0.002188888395835,-0.229043562157027,-0.149966579504185,-0.119732044541655,0.0659879513512674,-0.512426006830627,0.177031041916729,0.642732180768274,-0.356610434212318,-0.0942631025567425,-0.0907920426568395,-0.18418700078503,0.254405719511823,0.233247616351128,0.14501392378991,-0.0193147781525392,-0.0883850301330899,-0.0079850622132333,-0.137660186657319,0.354265801422392,0.129136098212712,0.238310028610813
critical,-0.653957664646157,-0.0736953593344131,0.158721031531845,0.0349896862918888,-0.0079871411023916,0.343090484259965,-0.259613290888982,-0.430538624526371,0.157647988449613,-0.207616817345244,-0.10354013050835,0.353627751435693,-0.329090671066791,0.261687911859749,-0.0278855512067785,0.025293446750842,0.277849046039132,0.159827861504546,-0.204214494982665,-0.631883742504084,-0.150947170206652,0.411022754205036,0.0927628355933968,0.504326277921172,-0.145766753194061,-0.0737348623132027,0.168909644214817,-0.410807237937347,-0.216324243244554,0.25622298230034,-0.303795554757492,-0.223376979815256,0.0586469407532731,0.0929674565298797,0.211019513474121,-0.0021280841816286,-0.335374081825485,-0.385136358995356,0.261338735624692,-0.569719299120702
critical,0.107525584442881,0.15795571545931,0.104094073230245,-0.021277721430995,-0.154669541892921,-0.0819676738060546,-0.0321540397772248,0.153228242544171,-0.148416133040928,0.0933182044775676,0.280962704137527,-0.132497613313922,0.154431358065865,0.245884509114421,0.0187671116120021,0.0869721299098652,-0.116572310964469,-0.234173077895919,0.124367102522892,0.349467259955873,0.215182531399389,-0.0257361934550215,0.104946609791524,-0.257912198215172,0.0683502722590323,-0.0073403881737874,-0.340589523735866,0.210530825143774,-0.0538411913638362,-0.378869146852269,0.176191037332509,-0.0290978582913338,-0.0411834110599415,-0.163881370284582,-0.0407349588261215,0.392924894168769,0.279197273783907,-0.0070719712218368,0.350967466841477,0.0668546601135437
