group,CD86,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD14,CD31,CD32,CD95,CD64,CD39,CD244,CD303,CD38,CD154,CD52,CD35,CD11a,FCERIA,CD41,CD98,IgG-Fc,CD45,CD304,CD99,CLEC12A,CD328,CD101,CD88
critical,-0.0424121745444701,-0.460716915679946,-0.298848593368484,0.047299425132313,-0.480670037652981,-0.164002737164407,-0.105771101687518,0.149930736474008,-0.537530300132454,-0.512676567746818,0.294907796810635,-0.322264498700591,-0.33291624696456,-0.103912982688184,-0.14693991445972,-0.0673174780428161,0.099710138903524,-0.0886833209124991,-0.246874781004664,-0.390270364870883,-0.172104270877088,0.350540085343825,-0.3915326629597,-0.227574704173635,-0.399390449857363,-0.250749995295132,-0.071825319818204,-0.112241817910545,-0.0665365487694632,-0.241719467079782,-0.0918173389308317,-0.173098825103685
critical,-0.429660108532794,-0.464188826382579,-0.630964579123446,-0.549906073377685,-0.29029631806446,0.561713487079164,0.544131741014388,0.452470784649222,-0.244211812831886,0.105475213547307,-0.558033191463688,-0.515463055238027,-0.540987830976397,-0.430229880629001,-0.530002798889348,0.509463830343945,0.212226158522708,-0.0863060527214821,-0.275397242371927,-0.513821477369194,-0.281749433714428,0.0609209076900351,-0.399643051642068,0.445068909998594,-0.522812449309027,-0.0539755021390967,0.57272557588571,0.437232894697391,-0.578779857017986,-0.492277160350152,-0.65601155735249,-0.264438169305434
critical,-0.335857125289604,-0.0706136895703825,0.21640679580166,0.0010705005271116,0.0107387556117729,0.0258706941292203,0.196255591214695,-0.0041303381090542,-0.234041534848197,0.260271121511324,0.0652397970748158,-0.245718726245558,0.449988324228334,-0.269873685225662,0.11829794603882,-0.0685592743692664,-0.0542730570828493,-0.239872099495052,-0.168770739085719,0.0882017333792028,-0.0997341679315878,0.049416430508693,0.174969439695705,-0.0056858416213941,0.104852892637766,-0.093372268338264,0.24680032648126,0.0477100864511277,0.349633255915959,0.440974821022351,0.293357834545538,-0.071723535316479
critical,-0.160034255944631,-0.183131676949875,0.016093731083339,-0.197926760423106,-0.198231935010114,0.667741762779801,0.310851491688807,0.506374863510111,0.0397005800311411,-0.335093437144789,0.0450062153836113,0.251144582028211,0.0172711776261917,-0.191989867034662,-0.101063618150456,0.523481599753272,0.193918439884585,0.714525785725443,-0.215837112954941,-0.0128940977085053,-0.137661297213401,0.405158720509323,-0.193564993564994,0.2788041822733,0.228987001510777,0.22262459063533,0.135349256980995,0.519167968405193,0.132097344732047,-0.327215374170985,0.056002577731678,-0.163402197532171
critical,0.173398684675963,0.121674385674918,0.134850590299764,-0.102458422672451,-0.0339657696100775,0.0141910491963195,-0.287086080616913,-0.0400058595000473,0.116017673265498,0.0438673231214768,-0.295565989667538,0.128431087263026,-0.0105025519031977,0.0449816446611573,0.203960895603091,-0.155102439175962,0.196636987776548,0.228852329100756,-0.0595071634222685,0.0408676933719008,-0.0052864094989387,-0.0277408353117093,0.246368765011568,0.0325126752534765,0.0403337771363051,0.215427127917611,0.0860236116197549,-0.0161450778735715,-0.162358066660996,0.21471014980992,-0.0295523315643061,0.278177899084321
critical,-0.459900086218635,-0.718325808903069,-0.516079929794093,-0.191551725413162,-0.177196190437097,0.536286431469296,0.67739740991483,0.454646147245892,-0.663248179911289,-0.39149119395318,-0.390451198038358,-0.396871714032733,-0.592673617066815,-0.36213263052082,-0.333930991724808,0.381695723130094,0.242833644098843,-0.0330600878026053,-0.101006331712084,-0.747927788302315,-0.0041717442741819,0.440202425592581,-0.389929185383134,0.277654026980509,-0.664719589318599,-0.0763000358989549,0.272977438212717,0.235813154098532,-0.619325781283459,-0.355646147566839,-0.499322228559706,-0.468306126648331
critical,0.100194108713203,-0.0065736996592325,0.353963410353334,-0.0720889982584569,-0.0798723829961863,0.103692587584951,0.282888804390449,-0.0089277465876075,0.0491051635511395,0.384813979659048,-0.108940715311719,0.408145340409293,-0.12996266071872,-0.071143250993235,-0.0651501005947624,0.540514387248211,0.0028162410171801,0.31738777875385,0.0389708161709417,-0.053721001364698,-0.214230099785091,-0.245706902218176,0.100018767007766,-0.108238241180261,-0.0634533370087459,0.171641089341952,0.437994581679504,0.355989585940611,0.38076473015699,0.295065402187705,0.392377818680099,0.020461801630406
critical,-0.460384663005042,-0.298785816479815,0.231820400329599,-0.460570684391966,-0.0305026233891512,0.157286086423212,0.263815449210249,0.358886204580052,0.0651249409163055,-0.374524739385056,-0.432250188110924,0.109960900859853,0.07313360307619,-0.173859293100724,-0.39013934791598,0.274803126203823,0.461434150472475,0.154104095416661,-0.53027048433017,-0.425828765990118,-0.276091846432849,0.271903955345237,-0.412708478609615,0.307166380524513,-0.158615228982064,-0.367048553640019,0.0712161589658246,0.516212471111586,0.205431098267497,-0.447103882867443,-0.159331735352117,-0.60159329503173
critical,-0.284981347670623,-0.254583335599756,-0.132871454824812,-0.491944251362763,0.0390984024906103,0.545158425150634,0.417792609896426,0.256672676023193,-0.238657630764152,0.112223219843445,-0.271230403628158,-0.147997244160697,-0.151659119883234,-0.544942540333254,-0.124475971782857,0.267774048371105,0.522652805111822,-0.109849898867271,-0.140197582396992,-0.0907753101889146,0.0205737494933357,0.0067612296871698,-0.183883600020931,0.21976767194093,-0.30019457924757,0.0672757724382901,0.405655631516514,0.664539780077147,-0.0980223568793055,-0.270295671348573,-0.166500671484612,-0.413416902344716
critical,-0.0060066368558587,0.234444984433826,0.0726736131723294,0.130112782147921,-0.155560266130705,0.142351113142032,-0.0761539190826867,-0.131314542023093,-0.180467666297222,0.25744934842422,0.0271644687388139,-0.154520406951941,-0.277744988930028,-0.225748802588634,0.0633181998663414,0.141759207284528,-0.159371047677126,-0.058243713506862,-0.22313918752352,-0.140959804863531,-0.481471649987119,0.0776207028776511,0.118321110924708,-0.282462426807939,0.109458520728458,-0.129094935652694,0.116384066257303,0.108226567509906,0.330478542567044,0.0518054864709258,0.474958191731501,-0.0048950168038977
