group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD195,CD32,HLA-DR,CD1d,CD39,CX3CR1,CD244,CD2,CD303,CD38,CD52,CD35,CD11a,integrin,CD54,FCERIA,CD41,CD98,CD45,CD26,CD304,CD305,CD99,CLEC12A,CD85j,CD328,CD101,CD88
critical,-0.159058383285624,0.0622937633940135,0.0952153135772279,-0.546764228007126,0.140404495506316,-0.0797265798758654,-0.108706083554432,-0.0934027772289247,-0.0567288479574344,-0.115050292204465,-0.434431083664269,-0.479638353354208,-0.138647726986628,-0.0201309302874289,-0.112098980831268,-0.227872846068454,-0.0315492484641486,0.0711259977822186,0.351645263571771,-0.0804012814093802,0.458720728395135,-0.0291685017759082,-0.123434646495833,-0.317673451463308,-0.155638178769862,-0.191384067016002,0.0094537659713515,-0.098303677286994,-0.0964058405320244,0.0218886516809552,-0.0791081524483581,0.0675818665740554,0.0514764215309549,-0.218214473768324,0.0301547000690232,-0.0196787436072941,-0.10173683677275
critical,0.0024018448314012,0.0088900139581865,0.441512539066959,0.443973131703438,-0.149004053665398,-0.19838965426448,-0.0416323418891613,0.0270450479322025,-0.129166457947786,0.207526839397264,0.543880228143732,0.20894627388902,0.467702274952933,0.340893992217423,0.386240470242569,0.46004654067803,0.389437007579275,-0.144314714218256,0.0861978945614923,0.224826909616894,0.129420655532228,0.251063564998699,0.162560721590803,-0.067613127910542,0.389995283660919,0.270402876230373,-0.237647866250228,0.190998030223576,-0.0924884586482908,-0.249823181530544,-0.267205853968125,0.0241538389981555,0.396014495946504,0.226652974068729,0.245550461443684,0.516243144554579,0.0033867074389727
critical,-0.0264417902507008,-0.0912923188371974,0.226660866041201,-0.372840040728306,0.13608903598152,0.301293794963405,-0.15068085323772,0.329015477864903,0.213980262443939,-0.0086303105970837,-0.0435955349864651,-0.179248168352019,0.101680036827897,-0.282126746983921,-0.205418990344181,-0.102033896388865,0.0406132176019166,-0.0961054113926324,0.462620480937189,-0.248489284021041,-0.0321568819611677,-0.223823820458525,-0.251121846701225,-0.0189544501739631,-0.0782041953221684,0.661674824351443,0.191781901175673,0.0009184157541468,-0.236498621865641,-0.497193315942943,0.109727213091617,0.239009183086899,0.117970661524091,-0.0655806834788262,-0.276450668770136,-0.0918749653787747,-0.0466432372527209
critical,-0.11641243905332,-0.0956927495047939,0.323290870002114,-0.180542171836821,0.293522778735445,0.0296909647377183,0.383644638452854,0.168331692295767,-0.24739219552465,0.203700961115549,-0.0234702899708231,-0.0464996620762151,0.429399867336423,-0.118585784358564,0.0595092628233003,0.265291997644948,0.35142501330556,0.246859646844024,0.294936417870974,-0.203307968755881,0.0520921547423615,0.207074707661551,0.440540016693964,-0.0319402488529333,0.214571645743957,0.0015444015444015,0.13628405741132,0.0962770693414237,0.212207268491706,-0.120759154207298,0.0950602510034537,0.428323238267277,0.291103407835436,0.0169792324935133,-0.195366060712271,0.169810115007088,-0.105283592573962
critical,0.103815318518194,-0.166837622888389,-0.0764933391830548,-0.456078833248382,-0.223838198663596,-0.229051158787285,-0.0248281978914767,-0.058540475674793,-0.0486698872015317,-0.131068720247387,-0.208291644176538,-0.179628819688003,-0.153621203784849,-0.49737852460401,-0.414882507557437,-0.302451072110881,-0.199350246657915,-0.194580399637919,-0.213013655408146,-0.369717157494675,0.113007802072765,-0.215861721206664,-0.317115292977159,-0.322610911131173,-0.0186305926697435,0.254493381461535,-0.0795278312183859,-0.0529057657260311,-0.320041881531371,-0.406675956277592,0.0535957163768231,0.0474115420888757,-0.114571308966896,-0.201037553293736,-0.16798657826178,-0.212098632869045,0.0178195372401758
critical,0.0089011671502744,0.114017847970658,0.126517522024959,0.160507859618105,-0.0656611021725615,-0.0549614057835162,0.0386429178190772,0.0627162094738306,-0.0872653768591372,-0.018601661032305,0.226767263702281,0.113190981317769,0.294341433023843,0.0567022705292948,0.292883239065849,0.149598175386144,0.172025711412754,0.183082518916912,-0.297337962139438,0.206083495714551,-0.103048507748065,0.0363592390869071,0.158305662632415,0.126435358365973,-0.0435010858558322,0.0079024223002064,0.125247469917655,-0.0809422263655163,-0.006698051506213,0.107608887897292,0.0298228213731972,0.267075393591511,0.271923799604946,0.0392352665877224,0.289884433201331,0.353260166442784,-0.0941850063677168
critical,0.304109616360719,-0.138329422829279,-0.301934827351013,-0.101938349099849,0.0443860578531059,-0.0580115420807356,-0.0978293073442045,0.321252330072525,-0.0137969890268,0.199410108690313,-0.0493989795292793,0.0145718118213394,0.0201156588823536,0.243637403203023,0.28795687657841,0.271223723255252,0.10713295905129,0.23268359040405,0.237409117748288,0.271574940641839,0.089282791000484,0.109610477428504,0.0825873562090739,0.370116688830589,-0.222379087377229,-0.191874651529907,-0.1193831909702,0.11044812704096,-0.0886460701412473,0.0955288825806417,0.014358783130206,0.0267555464116757,-0.11072015317527,0.171000985979255,0.291946517411218,-0.141087048200045,-0.0090107016354081
critical,-0.100810171485824,-0.220157970037758,0.0056707534327201,-0.258683505157166,0.386131684396092,0.142864118583504,0.316096971255784,-0.117830898542555,-0.0279286637902562,0.347005207887452,-0.226783131883975,0.0264765790893338,-0.0106321050570579,-0.17526798052522,-0.187555348425016,-0.235153104464632,0.22316770092073,0.118510547007781,0.137687457541846,-0.094556981798184,-0.0509418717289326,-0.122667222336367,0.140920979243968,0.0334231692122709,-0.0354321146226062,0.134325996766459,0.582313489769557,-0.0461357439446378,-0.0312503239956321,-0.155397310974145,0.261970030599787,0.346345554790895,-0.0422267492142708,-0.214888939979725,-0.180884769815995,-0.340985308024095,-0.254379227904471
critical,-0.17737750174471,0.0826128356098071,0.120915741098244,-0.354227015217695,0.191142973133094,0.271678603764353,-0.118488691683312,-0.152737447748235,0.277025599589328,0.0239986285272716,-0.159422046161264,-0.306337740759873,0.123660546934829,-0.535720855130882,-0.0750756535698789,-0.107969868420759,0.0988556668782583,0.0764226408376207,0.325129712415775,-0.167376435204163,0.0713881680926794,-0.162727912659209,0.0905174620472027,-0.238191177126985,-0.103505804808285,0.16763594744709,-0.0778704349396996,-0.167872092546488,0.126531627959977,0.196314679271296,0.398234904969313,0.508236041542147,0.267547633365861,-0.147868324253386,-0.0891555944995123,0.0902709026846656,-0.384789808854866
critical,0.186728058779955,0.386228123420962,-0.145476309138926,-0.178808457050806,0.0041223851769638,-0.359343238518983,-0.0060567060599464,0.200748893679564,-0.104991868545749,0.294350111231061,0.247570016041418,0.0193199439452887,-0.0864468379786199,-0.0349588145722971,0.385190711283747,0.0113482720738046,0.0235946748488787,0.194449615836859,-0.15666328715834,0.15636501124554,0.188806179615928,0.160318025889288,-0.0524085577493709,-0.0997552233317988,0.0430794900970963,0.27256342962743,0.0871109457617877,-0.0451380893890537,0.0203917893217657,-0.0046079664242144,0.107603182128835,0.0641628935951585,-0.0464936686931811,-0.0482677974834712,-0.354789089164522,-0.215269746970743,0.353342923502411
