group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD32,CD1c,CD64,CD1d,CD39,CD244,CD2,CD303,CD52,CD35,CD11a,CD66ace,FCERIA,CD98,CD45,CD304,CD36,CD49d,CD305,CD99,CLEC12A,CD328,CD101,CD88
critical,-0.0666222453678741,0.0894984801208775,-0.295598322013241,-0.450427539438917,-0.19612256608792,-0.40639568403581,-0.358447853166851,-0.133334931785208,-0.173311544825978,-0.402153872897479,-0.255340835637871,0.303040121676083,-0.582582957687666,-0.0065924376474516,-0.183094999795211,-0.501804953536338,-0.0624496349321891,0.040074619887434,0.498551433117933,-0.0995116044122623,0.0934350170274368,-0.316968586119572,-0.247115866543372,-0.240566742571044,0.0036396246399727,0.0262607509981853,-0.673233718294517,-0.329155417750891,-0.51304787863599,-0.356179564438501,-0.314963179274348,-0.143193725890208,-0.0425499951616456
critical,-0.204726245006034,0.295704992740882,-0.243131925476041,-0.47587080579786,-0.0185207269420181,-0.123519627191948,-0.274985917994509,-0.105468416761414,0.101635149207669,-0.297241157595047,-0.429909221227553,0.199986784003123,-0.363774067077678,-0.0436651870500228,-0.376272745278361,-0.314893868201321,0.120020110938137,-0.102514073632344,0.33774893796111,-0.151618754204343,0.0842672682062343,-0.485837896675236,0.02306936645315,-0.150161872841128,0.173191911349507,0.157732299225936,-0.514633913031136,0.0853416657286959,-0.051717971746574,-0.368695427742856,-0.146971597047312,-0.41929800961624,0.0647092690583218
critical,-0.0626252926990283,-0.0102627271176044,-0.443373753491803,0.0133047922655302,0.0330655025556899,-0.39297187630548,-0.105706060494685,0.203237999147318,-0.405121657334764,0.352908925823533,0.150241636272368,-0.364643054929294,-0.336786366325885,0.228979091607471,-0.26452095845775,0.14835318731568,-0.125487957550889,0.234412304876992,-0.392773343954263,0.110216275225789,0.117366341900319,0.0112380044459021,-0.149983281688667,0.0182152457905794,-0.0104655834647116,-0.461515009115675,-0.134802376368557,-0.543440069294974,-0.370670671658761,-0.275366751381362,-0.127580574772175,-0.3687228227847,-0.0830402551745161
critical,-0.212327879808312,-0.156564687195175,0.0624436766033554,-0.199085732995525,0.298163455079089,0.357582488362955,0.0674823063273902,-0.179287430308892,-0.240180345993479,0.327165525582298,0.669031517982687,0.0744089081188558,0.272996795345299,0.028222380993632,-0.0346761649011132,0.147737734867268,0.128583469493912,-0.360503520201819,-0.257108308307596,-0.296172518087534,0.260061821229388,0.650162402548697,-0.0926315852566929,-0.21952720502649,-0.0936632490561458,-0.136047482720451,0.0489375503900921,-0.207380764384228,0.160685643236852,0.325994616824115,0.0303266436681939,0.330222096279895,-0.33363429764258
critical,0.104758022886124,-0.267935368407072,-0.0614579371409553,0.100762962325803,0.227056787141112,0.148837660647703,0.0927913685626096,0.105788285877087,-0.160358785990125,0.317816990079923,0.247272037143661,-0.196106473352146,0.369241208944756,0.0614905533601349,0.0533219597650875,0.134865796009777,0.0729274110238674,0.007990878314943,-0.0920912660950205,0.0200883560959671,0.480361760830083,0.324307062023161,0.286011321835433,-0.060865040215788,0.0213649535585455,-0.211548691767439,0.233089212429624,-0.235990740249503,-0.285200460770282,0.0200207516944703,-0.0886096015976097,0.0921939206269252,-0.0639338076679542
critical,-0.274213999318563,-0.563405895892526,-0.46165619126939,-0.352861456103464,0.554768532924091,0.608906453056292,0.370200680094815,0.0620619133332628,-0.0983979183709265,-0.270250589249038,-0.0910630437724738,-0.279318726616209,-0.33421032718708,-0.424750161547601,-0.266452014315119,0.108582384221726,0.455089195341987,-0.235324685406034,-0.528498454287529,0.108120895179487,0.237045252254681,0.417255313311043,0.432736071721026,-0.0205364393068043,0.270205898263296,-0.1636207641345,0.477173636116158,0.251241041261141,0.333419327616316,-0.542034137576865,-0.472843330831264,-0.525651585900783,-0.0810331321276135
critical,-0.181417115966912,0.0474245475416063,-0.2123404804481,0.0297554849582433,-0.159902415606115,-0.366180172938887,-0.0447327092179072,-0.168666933015109,-0.54024128461402,-0.0397257953248767,-0.417668014128097,-0.139049634811216,-0.306622800346904,0.0745310248500557,-0.0252891443867115,-0.033831460753039,-0.352975551651737,-0.0214104724987342,-0.024968916127254,0.279770385257805,-0.112307828954771,0.143695515188295,0.141389744368979,-0.0442732492223764,-0.441979000993651,-0.271826640361261,-0.0580554827196334,-0.411149208453808,-0.380773671037742,-0.474126215249696,-0.0753257929351701,-0.386745601187084,0.0657030327581843
critical,0.0871047236008946,0.311384399367937,-0.0128839517991402,0.245921302838355,-0.327562419408571,-0.126713078184734,-0.134299329142624,0.039352440750761,0.0601122617722208,0.149981899633505,-0.0897197207751081,0.199333942682806,0.0460270189008533,0.0924735131887018,0.159971181106215,0.0218113300838665,0.0590740647164169,0.251171226423228,0.413376308456379,0.207737031622813,-0.0531888022645078,-0.284184662595691,-0.304706863242733,0.17562370045265,0.0199953061711738,0.0709416315144852,-0.164655321714346,0.252507234817666,-0.201159382110507,-0.0740439032310257,0.390799857915774,-0.032328178187386,0.251889751474801
critical,0.0140551249131388,0.105427558430269,-0.0073364606958485,-0.381109709358401,0.171072734427723,0.301300598798269,-0.209087037903529,0.0807889972951485,0.153480424555866,-0.310055266816621,-0.0901364306611758,-0.0037823638672801,-0.0330335429518103,-0.404345911262612,-0.126108443543944,0.12935996023409,0.159376356025756,-0.198722712108434,-0.0515027583257465,-0.218726661280143,-0.0530733397411062,-0.143800918648599,-0.0222682120967913,-0.222816995642989,0.24377081862152,0.420702421544075,-0.0241798606046044,0.471102071351923,0.47578966617168,0.141105128693294,-0.0941289618487686,-0.158664812897333,-0.0438465609148334
critical,-0.132015431766808,-0.116319788756497,-0.174003606671936,0.185636157500152,0.0516586392488279,0.0262021111420092,-0.0411082815558065,0.304219724483555,-0.217851678100455,-0.253234644593588,-0.0098077531401366,-0.0427505514466614,-0.0274413956623637,0.158927157022399,0.0628023693175321,-0.0832904915430364,0.001682986022556,0.0297776732050452,-0.0987879327771862,0.144790856311633,-0.12582863322947,-0.276459070082567,0.0959257438448257,-0.0897603148993755,0.0135605869055454,-0.193611658684797,0.0359489998191358,0.0393041563464607,-0.212459059314089,-0.276386185638689,-0.0290424696882463,-0.337324603506786,0.121602522707356
