group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD95,HLA-DR,CD64,CD141,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD49f,CD35,FCERIA,CD41,CD98,IgG-Fc,CD304,CD36,CD49d,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD224
critical,-0.286304453997718,0.232205432635018,0.387109778638792,-0.210266384004789,-0.134243074075791,-0.0350762328019864,0.35109031680158,0.0379075399691607,0.206563075568979,-0.163862951582222,-0.174942259499463,0.460922290643147,-0.0758509205183801,0.0543724190488668,0.0521903951495575,-0.134458402190428,0.0081432047701234,0.0883005069140084,-0.512911649241902,0.444196219577575,0.0947223945318045,-0.142516155648552,-0.0421405286712518,-0.287912125366238,-0.138536802530734,0.368775779979611,-0.0116646734342643,0.26090681102276,0.369804194599091,-0.159997990507945,0.145980196465347,0.459641025459998,-0.0879416143226836
critical,0.242335998377265,0.229561939626546,0.280647501388979,-0.333503156390176,-0.408905532473062,-0.267267927864735,0.457769173340097,0.263957171353722,-0.0890436695393436,0.20297994241158,0.0125602024421213,0.318684211372552,0.360283043936866,0.198462281891097,0.281598367895636,-0.187041700230983,-0.165634460984143,-0.0866280575951475,0.394299524413848,0.0774032567783325,-0.223926704462062,-0.312118800939613,0.231141406451625,-0.226712972295666,0.034253168655811,-0.164844748099349,-0.466437591559354,-0.37152693841584,0.0883444186527378,0.199517259108585,0.260500294381162,0.293177528722258,0.204090597456096
critical,-0.150111530973915,0.0024487331915322,0.190549093825869,-0.0822045132981735,-0.0426909658510838,0.166896254702896,0.273086115284935,-0.103669755068132,0.262683377150145,-0.147274508032279,0.309143988990959,-0.0795956849376751,0.383673996305496,-0.122455433886248,-0.168931308156603,-0.203841413972908,0.141568593968221,0.092820584858444,-0.331522140218705,-0.158255733840923,0.192084354320961,-0.108492004992007,-0.279862458337827,-0.320996627163917,-0.132385557434308,0.354219638244279,-0.0871093474404205,-0.25766505022484,-0.154187043365036,-0.135585462131494,-0.196458431090895,-0.271803142168821,-0.218754944294355
critical,-0.124581126713788,-0.226470983804747,0.126585559854205,-0.425910962205494,0.0649328489698795,-0.256278224411272,0.188020235040989,-0.184748555465311,0.0859148881020374,-0.190372529323286,-0.113998710459199,-0.0895388262222665,0.241055382615334,-0.0417337687332236,-0.356558632403268,-0.276106588302058,-0.169694741081727,-0.225283220649188,-0.380375882400907,-0.127401914660475,0.05997425997426,0.0854860913028106,-0.405071441121088,0.109165233253199,0.100876116448971,-0.0511268618549121,-0.292265189060754,-0.271503328227784,-0.107634873485371,-0.228549464342879,0.106989275086933,-0.07775990103433,-0.417954787349745
critical,-0.0438753678438061,-0.214298356732336,-0.0671753082172017,0.088657482607934,-0.0902144476692697,-0.0493347112401899,0.105245179816154,-0.0669222821988015,-0.159754495348946,-0.303838532370381,-0.209756033352046,-0.0174463104908098,-0.25816062555204,-0.315817888481575,-0.152868016664266,-0.143952622321992,0.0133060424506736,-0.0839441801825149,-0.0717598080467234,0.0348884211787178,0.0707543036883757,-0.0281501404053219,0.018325563959756,0.160029436862828,-0.222167078812735,-0.0871194708603881,-0.194821744800203,-0.124042165329378,-0.217802396536048,-0.0820252022878451,-0.117575856181116,0.0713523653298428,-0.207036062756191
critical,-0.172449369456208,0.035034445929907,0.420944128566669,-0.145661107436601,-0.0589666128298046,0.044867024147644,-0.0142841003445151,-0.0298322241250784,0.301982618061136,-0.116148169663354,-0.0812617794992319,0.165135621100104,0.371953111540918,-0.0208587213709099,-0.153368271401376,-0.0832314831929243,-0.248221032001909,-0.282792451076374,-0.269129466945364,0.0189907136123065,-0.232434290699551,-0.136565360237554,-0.250104992799158,-0.263296295194949,-0.234164076776056,0.321145916310306,-0.337540114633005,-0.368195465745036,-0.159527356496914,-0.203771929969242,-0.132430886327956,-0.0810501246648804,0.0354660120608855
critical,-0.0853641855748914,0.048365921022013,0.089735784290475,-0.132688976330427,0.156583999762636,-0.100554619460422,-0.150826542060879,0.272347674153298,0.188117390029033,-0.207675220405588,0.158870312792267,-0.0427692747264995,-0.229145259482179,0.321601968554607,-0.106139197072852,0.182177895963074,-0.149448523311694,-0.213380884873953,-0.213087000131452,-0.238249649932955,-0.241696382562856,-0.168874323935695,-0.256817056295753,0.141398295172771,-0.199220561232286,-0.154438856943491,0.0571535877535651,0.142132972867638,0.171803898698238,-0.261237384785801,0.0707892332602791,0.14624991423531,0.007798929970552
critical,-0.0135049557577711,-0.0460011518462258,0.428348386338799,0.221241551204794,-0.17689018683934,-0.075662231624182,0.475651709459304,0.11929421176926,-0.235256851463858,-0.0655394907366234,-0.271109146261073,0.0916451106841274,-0.23702301955394,0.263574158728682,0.281603659884992,-0.115294091030123,-0.458490175228981,0.0755665366524447,0.200144953815006,0.0321117752548909,0.157407620200048,-0.0960578138384041,0.0829958145372626,-0.206892072072511,0.114793163638382,0.0936488463435831,-0.123695493190221,-0.253917302002164,0.0477483605799096,0.21239138653592,0.345590222117143,0.388481468974471,0.211509597679811
critical,-0.429722547092547,-0.412834417921946,0.285436282736425,0.23083039775139,0.290776398418685,-0.0465442778182823,-0.221215644048153,-0.339560384552298,0.264916278842438,-0.641999303159555,0.268535622807312,0.0415977948282055,0.0206692944191089,0.234843902435808,0.132275559085827,0.293399444260278,-0.0099169090555786,-0.205908352159004,-0.528797889793108,0.423597846508259,-0.241813949030724,-0.0005464591925592,0.0315398887150371,0.0724960421693532,-0.377667286358668,0.348343946874946,-0.321792268931903,-0.0807312882300054,-0.0328551390094071,0.0283768193977661,0.0987373114109235,0.0725609563978095,-0.0534525203072991
critical,-0.179766946260041,-0.0987483376142665,-0.279549244812859,-0.0560386734993519,-0.0011616699521087,0.279123943103062,0.15719344232271,-0.0061859712541227,-0.159325137735481,-0.569383907080222,-0.244092921432885,-0.136047482720451,-0.0799795757742591,-0.176050251264585,-0.179509030985636,0.0665426781226003,0.1337117932372,0.203437862671726,0.0185710996343535,-0.101683120769723,-0.157847314465389,-0.0409628852094121,-0.212993403864552,0.0340989515391871,-0.145854116209214,0.165571558306772,0.197165112164213,0.289119544633606,-0.137935510167305,-0.197926760423106,-0.195709615556831,-0.205742258169406,-0.230859821161732
