group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD183,CD195,CD32,CD196,CD95,CD1d,CD39,CD244,CD303,CD49f,CD35,CD58,CD54,FCERIA,CD41,CD98,CD304,CD305,CD319,CLEC12A,IgKappaLight,CD328,CD101,CD360
critical,-0.138666935620485,0.0616388350283668,0.132253289485808,-0.0718306498814466,0.217451746048118,-0.16038873966147,-0.25568282263106,0.182257888640737,-0.141061497679238,-0.0420619247535838,0.139481599859931,0.0217070899705989,0.0845903206180669,-0.0438197617246043,0.0804581322430062,0.249156066584748,0.340840989370484,0.24498432866503,-0.23499925689487,-0.270646494876461,0.322146808948767,-0.0577870949455271,-0.0015780190746735,0.0737922861532614,0.0434494295199344,-0.0947428071425892,0.130829591104891,-0.0664975808082245,-0.0977385998113876,-0.0272435386898759
critical,-0.190015857968729,-0.211192038909114,-0.34972535721017,-0.394471757089304,0.333019001608625,0.48732805116645,0.163543828091082,0.0941280378666389,-0.518546640760081,-0.0243780168445743,-0.403690696525909,-0.35819213407372,-0.236143880090125,-0.383308180661848,0.335483822504266,-0.158637359351755,-0.226563876219165,-0.33814226513004,0.252877145344772,-0.175876957180095,-0.0342790669883195,0.41342656627006,0.45734194225066,0.461775889798259,0.160697219877025,-0.251854207980574,-0.273786995122021,-0.448269905646874,-0.377530133270426,0.13030566384496
critical,0.0167000780530742,-0.0801105415299568,0.0410162809581647,-0.55268412928306,0.0629163034740211,0.132219142438069,-0.138629983532388,-0.127297081306985,-0.386526609492673,-0.0237046660805444,0.298471035240404,0.129745567355054,-0.551234615849692,-0.0811668138191124,0.0834035815429692,0.362260239752313,0.142102792666493,0.206343156065574,-0.346377291082261,0.121154924642808,0.543856974565077,0.0261241371793785,-0.384883547120142,-0.063880188122975,-0.203191070996033,0.224327630981043,-0.199174585295757,-0.516270841225315,0.141252026638915,-0.184968103462221
critical,-0.151362448972262,-0.0913079065355716,-0.125917351996044,-0.0857639703590034,0.355398463317357,0.142258448438981,0.184270597643974,-0.0573111551960997,-0.203108278593661,-0.293805260157212,-0.0881842372214048,-0.0812935242392089,-0.282612191326141,0.189881007060743,0.172518302256862,0.184088574587622,0.248856085774153,-0.061284927965355,0.175284994713073,-0.0958093346080289,0.0404118404118404,0.034428289050524,0.0970502372000398,0.206994340599661,0.0758712203832565,-0.102484879538703,0.120587541502218,0.0478978749780917,-0.248986173179461,0.132593806820964
critical,-0.050699819287688,0.0001463487920073,-0.0614286853860096,-0.23186881844162,-0.165932865963562,-0.151073167013162,0.033520255616753,0.128596835985874,-0.175428177164308,0.0584532083696272,-0.0247849466647944,-0.173175122254414,-0.436738341318955,-0.109723570671723,-0.149981132222039,0.344378877918508,-0.0291661347829528,-0.0182123815418974,-0.450315937319518,-0.146437630119572,0.261478213589384,0.0412377449497857,-0.276765169222992,-0.0318708842611769,-0.0322909161440738,-0.189627207290107,0.0113712771525202,-0.12907976584259,-0.142441653524098,-0.231873175299118
critical,0.0567159150379442,0.459451254399935,0.0638222921765644,-0.200887795753741,-0.343579974875035,-0.427656461459187,-0.185481954616595,-0.655655869032585,0.205771357171789,0.13264380918139,-0.158213921032106,-0.0228696390499913,0.0529119094338186,0.0070043408201776,-0.247230171100029,0.118345814378734,0.475436590612992,0.0962854829947373,-0.620989849356292,-0.29034176380441,0.190860677728899,-0.142667011991649,-0.212677197507616,0.0624140864718193,-0.440762451902875,0.227847137387479,0.238742438231879,0.155098018643019,-0.0105393801684367,-0.193814187239613
critical,0.123931818579603,-0.376860810464289,0.0822690229422979,-0.232787390209601,0.135879517486887,0.244025787581891,0.0587711501991853,0.266037656854612,-0.0572877899484038,-0.0251486735140167,0.282598329016112,0.34967407029138,-0.174282143967555,0.249224987989488,0.328051884935054,0.44946984984443,0.0471004554218655,0.189265279151611,0.0328700434130186,-0.282706346248695,0.4570275929595,-0.0993600608391223,0.212631938033005,0.425320295072508,-0.0023572985811972,0.430401137809293,-0.0482833569866601,0.179194107158196,0.265652925087244,-0.316650386699708
critical,0.162735118739988,0.0210278505758584,-0.305903123174655,0.217047951492961,0.196981021039948,0.204655458536102,0.133463986386483,-0.108672452273333,-0.0839971049244975,-0.0925848724498807,-0.119701977779865,-0.436234361764158,-0.435829712527193,0.161738568092941,0.211561259375511,-0.211622523854719,0.0420213839683995,-0.100765025790373,0.141074758937973,-0.123034493009178,-0.202303640682638,-0.0329302036060532,0.350100463531352,0.426006916334842,0.147653531711164,-0.333876451182932,-0.0856716161756863,-0.150560106131024,-0.15249482371865,0.023629487404911
critical,0.0572700706687962,0.305418521566777,0.332314497445287,-0.101375816288187,-0.219232246264765,-0.289097969909872,-0.0609830368033136,-0.199519788776825,0.419779675967682,-0.23224993840951,0.171455803669645,0.0329429159478273,0.0149909168314416,0.0759552833283373,-0.186815939234516,0.296728966589734,0.530337989866174,0.164765042610501,-0.0176085837898892,-0.224073504666072,0.38469372389316,0.127916989324922,0.103841949926388,0.0911518466425952,-0.118938114642751,-0.115445536657021,0.0977122058688627,0.0490948923651357,0.0442522187270037,0.0219358767375051
critical,0.260374649795266,0.228512933122519,0.077062428177408,-0.023703714767542,-0.188727946382875,-0.115521623015262,0.105618011206047,0.0899223416727858,0.432056668660946,-0.618780154711846,-0.0079902128699085,0.164648373974182,-0.0923635100876927,0.0887228543951994,0.015535255592825,-0.0633490053382844,0.375806835656293,-0.226055620262842,-0.303261034237368,0.424714612578881,0.172396047364728,0.0238518065776323,-0.189848216677636,-0.168556840987445,-0.0470554662373942,0.256165947453566,0.0903998606486793,-0.0716904206718873,0.115488614254041,-0.0242501952949464
