group,CD86,CD11b,CD56,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD52,CD49f,CD35,CD58,CD11a,FCERIA,CD41,CD98,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD85j,CD328,CD101,CD88
critical,-0.090068591559625,0.31602812597707,-0.0626197758623737,0.259291027262041,-0.0240526895640889,0.0226149815890043,-0.116391197960231,-0.0840872046409688,-0.249209035532498,0.194254091539718,-0.327753812832447,-0.105506132693946,0.0539123856343317,0.456319835656116,-0.034075083093382,0.330960576607504,-0.22626592936291,0.0546360320237155,-0.0962723168562867,0.0410689800945235,0.0518197600557008,0.180556271912325,0.568588978424308,0.205992375058875,-0.127517410276826,-0.268774384143533,0.188059590526186,-0.0875423797990572,-0.0387921434217138,0.0700182334584972,0.0261762326095045,-0.0160453406662964,-0.058653906920545,0.149368401088179,-0.159259528751167,0.0015216837713552,0.0839055265202167,-0.123868884019151
critical,0.296346769729699,0.708584706042838,0.0649734972381308,0.23799166978132,0.139919067923922,-0.513818294659462,-0.672889665423238,-0.649966058297701,-0.0010323647328959,-0.0916625527399463,-0.304425877614744,0.182939887655393,0.153688800907365,0.455763120585346,-0.0827298942104173,0.337411492636746,-0.0235672151334449,0.127419551945374,-0.530093642233697,-0.346266777112626,0.237368294312432,-0.0070201839363118,0.703118799109724,0.280955431360638,0.235210044437279,-0.518490923343125,-0.171395334941597,-0.368848536254707,0.112813140663914,-0.460901278413134,-0.40977442596713,-0.648923989165521,0.038287157474512,0.354922183039005,-0.0662598051864322,0.406128657288876,0.0691866293710268,0.358209440660582
critical,0.262407707926546,-0.0168492534766639,0.0634500590119344,-0.306397740590469,0.0377733757423674,0.111749152155804,-0.175370802165244,0.102799526269795,0.0728589053546988,-0.229461642463164,0.280327002098678,-0.13278217522286,0.254587230366431,-0.48341778891767,-0.101986763937483,0.279063481544357,0.235267502353954,-0.100959855374246,0.201545902554294,-0.0143708939881347,0.343508893243372,-0.0079516810751879,0.0727358044359746,0.08834544015252,0.25203302097086,0.0746634541953773,-0.300580688106071,0.0175185390497009,0.0275524726244058,0.0401441037377745,-0.0041262322471778,0.0561205183575765,-0.355287290211802,-0.0091715081486918,-0.0780502500557862,-0.509069974428358,-0.224260522813082,-0.0611714586920929
critical,0.119959996451107,0.272763025879568,0.0040549408165063,0.455516964582828,-0.245444635892283,0.0286175041191343,-0.481897266808271,-0.439021340210063,-0.0594187673417678,-0.0458467577338758,-0.404156520883001,-0.300471294681417,0.188874133814851,0.394380198877775,0.177918156853166,-0.190306881012106,-0.49372078874829,0.178150408525422,-0.351092138648207,0.419404997889917,-0.101912317248024,-0.228501552372748,0.0986398474700657,-0.0345049594426789,-0.115775352501205,-0.0110896403449401,-0.108622908622909,-0.474330880465899,-0.317223909438632,-0.526416118825988,0.149288388771007,-0.125765186687384,0.134157342310714,0.158464397486889,-0.334529763860747,0.233502140518197,0.256710666659692,-0.526160230697046
critical,0.240448532844921,0.0965023934496522,0.037265201379681,-0.232990228142651,-0.125961010925989,-0.0608020623297977,-0.192930082250649,-0.284281403654941,-0.0875327852168819,0.0046561444434678,-0.21648865001126,-0.0573131828803846,-0.103353520212578,0.179484787566973,-0.256835450077794,-0.0939805548494193,-0.184249063915259,-0.241151349388641,-0.390536236000606,-0.162538426243613,0.112106461341509,-0.14383743108304,0.232656238644758,-0.184053216994841,-0.0967706627722393,-0.269030445092648,0.0469357338800212,-0.215002224205673,-0.226868584996637,-0.0971808651447731,-0.11125570148053,-0.229628634756177,-0.181911180359684,0.0120143828012489,-0.406587171374614,0.140111720235901,-0.0673769775031904,-0.18246737968758
critical,0.136265258852679,0.0206419852045355,-0.092284166810862,0.0091502178846376,0.137788179239189,0.0213269703770722,0.079337594122649,0.0430532508310371,-0.0403354326655873,-0.0697359204134725,0.0901174972564211,-0.215753017653499,0.202446591373771,0.0688001691013799,-0.0142265982050113,0.0382099027604566,-0.0412581681428272,-0.100816577706819,0.18694131157355,0.0076798933937325,-0.0951580937737872,-0.167387617077554,-0.0660694695645149,-0.0168972144458343,0.128443796184905,0.09418158783339,-0.119490733331624,0.0065443583482407,0.0105261191237667,0.236389261519325,0.306228061462682,0.0315677958960863,0.0782651862674819,0.072174395055148,-0.0552904221762373,0.0874055434329576,0.15432936576354,-0.0804978814317953
critical,0.148718182295524,0.198431819713691,0.484954855532104,0.0960744411757657,-0.171023639097537,0.0822971939475135,0.15016971543501,0.310027747289655,0.23838512125523,0.279130920855124,0.0528470182591075,0.309260151311629,0.194762442393467,0.0847171022165001,0.234432024544813,0.071143250993235,0.251398382783044,-0.0537746862052007,0.276511623196405,-0.330063447213515,0.133345925211415,0.189922124443659,0.0429389694006565,0.259735395484214,-0.311598857225875,-0.171421196761552,0.21392381686464,-0.0447686966138251,0.0917424442484912,0.348685280467286,0.17568393476958,0.0054449883925515,0.345672071438726,0.164200988351521,0.179314846071064,0.0626612305094326,0.291936606721318,0.267880650702654
critical,0.081367559369994,0.107858371488239,-0.244568040425202,-0.486777474664697,0.0643540840331508,0.0303709248892015,0.08098204244889,0.0614444334614094,0.214151544660931,0.239815333485863,0.064485659522337,-0.375407319692191,-0.212446091525279,-0.327329254296956,-0.443822231612571,-0.285191041165746,0.039459108328065,0.0351211516592966,0.246942275129746,-0.353820532341085,0.139685421651123,-0.191021700501297,0.351612119089033,-0.261645035520375,0.215120619968761,-0.532982694669704,-0.217510357297709,-0.0223178420013362,0.277674698343929,0.335309415130757,0.348312382544791,-0.302146645079086,-0.452862650201494,-0.260952212820395,0.22954252716174,-0.19368954396346,-0.334963392479386,0.337256161408579
critical,-0.253950552407849,-0.311801211879644,-0.0612632286976126,-0.368951514130111,-0.158580741193663,0.126537644930252,0.169339827659431,0.0652887632431547,0.0749406355380923,-0.0774874613204741,0.131313175973802,-0.266971900547976,-0.559518345044497,-0.421619644579231,-0.317103886936582,-0.120427031879248,-0.148608967428957,-0.0034463292734051,0.163911824324725,0.0681504480760086,-0.119360461911494,-0.0191058321484388,-0.209725392302732,-0.328262313527379,-0.108318747332463,-0.0636190873920277,0.111244373332869,0.181925372856199,-0.0170002794234224,0.105821206950694,-0.0404616439416485,-0.132545932301393,-0.372765537218301,-0.0655789654024929,0.0683692251924257,-0.0756043091533735,-0.210345244389156,-0.13416685271667
critical,-0.0369538745697394,-0.344316891330207,-0.624938668188348,-0.0548601875634814,0.278132174908278,0.15149765525342,0.014972634938291,-0.0948454395770331,0.136885974417749,-0.245840910870021,0.0062052197526196,-0.243836510859306,-0.081706370314871,-0.0961887407549882,0.171347681835417,0.228070790272403,-0.188071303663708,-0.0410085286303393,-0.131531830685918,-0.112565472995251,-0.0353207032821748,-0.287001896136252,-0.0019344895452451,-0.0271627197468449,0.20133563219026,-0.357960808104101,-0.190678525875401,-0.221795875295266,0.140959804863531,0.174181130835307,-0.237886795460874,-0.22482780988665,-0.200012929308893,0.10714057558362,-0.055350572114198,-0.0494506916313383,-0.173683545851395,-0.345098684674794
