group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD294,CD32,CD95,HLA-DR,CD64,CD1d,CD39,CD244,CD303,CD38,CD52,CD49f,Podoplanin,CD107a,CD35,CD58,CD54,FCERIA,CD83,CD98,CD304,CD36,CD49d,CD158f,CD99,CLEC12A,IgKappaLight,CD328,CD101
critical,0.0574320923003149,-0.0724199635090129,-0.171432917062572,0.222065511923112,-0.103519637017226,0.187672272704939,-0.03333754022775,0.0694503240610611,0.218534995937969,0.0576450811038147,-0.162266451011607,0.111667968431219,-0.320104959340857,0.0230953340966256,0.0244753719554813,0.0160857353166269,-0.147397280510385,-0.0977184572414814,0.258619921172931,0.0472867479251337,-0.0492094574456406,0.0046352864689228,-0.184113086726255,-0.154406121192333,0.256788768869794,-0.165327616752447,0.127471310164752,0.165960481448821,-0.0193434596250301,-0.271453501920781,0.184992523048933,-0.0216508218379702,-0.264911848959874,-0.337644023221875,-0.11548973338774,-0.0079634784034258,-0.279785875819966
critical,-0.228138756782034,-0.531817981347417,-0.0756362237386365,-0.0136002316823066,0.387266015714645,0.527563093739929,0.449197142768335,-0.276470197506487,-0.029164215422489,-0.109969320512647,-0.0839051915186576,0.43318834852575,-0.320545364386695,0.16712495650243,-0.232813423110684,-0.0338236517973604,0.396021550106465,0.418479207908856,-0.0285958027985864,0.0548600985671824,0.0895948649150089,-0.305228447116681,-0.449121995515326,-0.0747894528068364,0.349382672291905,0.518266229929872,0.268055701559243,0.310688761546514,0.228583625452631,-0.09897849980302,0.514106305761263,-0.0258711349942199,0.443858401835084,0.0253465462201525,-0.195491936255663,-0.281469268409056,0.0574398659473596
critical,-0.0960254488051767,-0.209849793300269,0.1643712154816,0.0226334397160744,0.206659390973062,0.223129400653327,0.27520289845143,-0.211298168362621,0.134858475237245,-0.276770245002101,0.151070380541762,-0.118429096737267,0.0254187173905084,0.181735812429952,-0.199571743387649,0.182586972485338,0.224347982645858,0.130408218849776,0.071149948934596,-0.0935851695772121,-0.225604289601172,-0.0489559046221458,0.099533206070281,0.16706153302198,0.0093243666178366,0.163951708697066,0.116673749004998,0.0900514375712696,0.284601389144845,0.182221229170548,0.190804271659013,-0.12566142996578,0.473583774804944,0.342909539456036,0.0625191138802492,-0.0165933017495098,0.317205579302758
critical,-0.126792329217216,-0.0916948044446206,-0.0888373955800314,-0.380143003753421,-0.139735921014151,-0.378882528283492,-0.490663334174345,-0.0152294028316181,-0.674465396959387,-0.24244035794037,-0.0558242320422051,-0.422103580675227,0.0228550921970657,-0.220046496672851,-0.198074508808518,0.151208704197047,-0.299169154473812,0.0760211824132262,0.146603903772506,-0.316040175253575,-0.601571801952702,-0.558119020119742,-0.0104442191438893,-0.322647120758781,-0.375297924021966,-0.440619779751864,-0.62658158889066,-0.410671025240401,-0.445388940922062,0.0032208210871318,-0.270573140446273,-0.651622940783347,-0.164164803114474,-0.117162362286708,-0.296315540016134,-0.235324342283668,-0.032571614174976
critical,0.120401023491447,0.22572837679215,-0.0836015156348645,-0.122745482682346,0.180504293798134,-0.107892596690864,0.0948384520165594,0.0480194884020523,0.186367331419456,-0.130486433248385,0.0730380482589456,-0.0347508406457917,0.308280788217392,-0.314443401497112,0.182565658187983,0.0432617660360308,0.135992648085037,0.0135399948454107,0.199274357392427,0.0612099076130433,-0.0495137982761983,0.145509313078371,0.157034916263682,0.0848352026237341,0.211749964421757,-0.0998318550605124,0.298407791570117,0.0635515211663602,0.166616964210046,0.099572973835227,0.0630057846027597,0.146377466752152,-0.133109147468522,-0.248345003135641,0.115057446972544,0.184033057379323,-0.272460220089908
critical,-0.287952757311377,-0.710210319807854,-0.389123044488661,-0.216295175640956,0.547169487078008,0.761123484485326,0.407507133364814,-0.467821194314288,0.169352160653001,-0.252486293104387,-0.278688741634535,0.625939062989662,-0.505926410535593,-0.242387579095058,-0.367722455974755,-0.362790406907398,0.463207942268081,0.309354511753014,-0.062381204675164,-0.157361547600575,-0.0384740259672495,-0.625490474328161,-0.794266190488934,-0.283338601555007,0.533956964139552,0.456722802474831,0.0784296232508512,0.412544801405425,0.394886702376811,-0.344084842224023,0.664827047965889,0.0213731499536746,0.422546310947856,-0.502367050488127,-0.51415427950553,-0.343463046637703,-0.355742266844771
critical,-0.26321211622945,-0.11156507421669,-0.188204477141969,0.230159145481428,-0.0289963887454751,0.0673499854400735,0.0723617354995557,0.180492107870311,-0.132530665564383,0.0560669026216345,-0.0436358151958323,0.148256433820982,-0.206728660604286,-0.021149641348269,-0.337177603583017,0.0825422630911997,-0.208512336267493,-0.0955644451829802,-0.409803956072264,-0.028338182599795,-0.118647370024105,-0.094088970095572,0.10195640751962,-0.0629633129949087,-0.426934906730235,0.344085268903975,0.184232567520041,0.330948339524985,-0.313602954311018,0.0963697764376828,-0.0562706054191916,-0.0913456130708695,-0.100732285262203,-0.102932210197688,-0.127190010427894,-0.239870592809864,-0.225382570012181
critical,0.162917250937794,0.291580152166105,0.182144600258971,0.243613244972187,-0.325072999335686,-0.294393542549494,-0.0887480394873709,0.249653202476922,0.179804248047589,0.486106090514023,0.0645176443446357,-0.0760353040514201,0.24222917117054,0.192286617954996,0.241839821715121,0.202660374477902,-0.273670571282112,-0.0212419136799755,0.217766222800892,0.419804031061394,-0.0897787748475194,0.280643035072819,0.147029562225639,0.194332549738576,-0.081565213755149,-0.0936517638099438,-0.124066345255704,-0.311265575994146,-0.0839072437046061,0.409296066879549,-0.0811049728246409,-0.156008736294612,-0.149307177581797,0.210047527442048,0.0928674888497138,0.286928639470453,0.255410718704544
critical,0.365980850010953,0.231180137785909,-0.0992686533660492,0.372239325433185,-0.156439129231708,0.0600151599232325,-0.116179588406335,0.115506081415299,0.312725959680183,0.284277732214246,0.18658159300553,0.0563150804647971,0.0049672007413679,0.0313569433781244,0.24848580323632,-0.114227676838258,0.183867884840187,-0.265356561943794,0.244201992472434,-0.0319637855374355,0.315737098388477,0.253141707476126,0.000271782365835,0.263470124471147,-0.110178130962957,-0.0160182152991339,0.235774010890614,0.0740907588578311,-0.155348661791471,0.136126927612786,0.0698680241814691,0.263962355962471,-0.146393339363267,0.0234873514406092,0.507614683198316,0.388333298252482,0.0571610031048911
critical,-0.029510868030958,-0.11038773744519,-0.111656617040968,-0.444702300964972,-0.22673118473301,-0.0432399371062713,0.339562137616144,-0.321522853747924,0.318235183175393,-0.0978435840829317,0.209292027431152,0.112570873387882,-0.141878392613608,-0.374517076011696,0.286636479629683,-0.0130247213574348,0.196132601859415,0.651022993302433,0.136126506080206,0.433013627952542,0.403966328853144,0.167418650010345,0.0465567150555669,0.342816695193592,0.322851207294775,-0.113067490525112,0.226241097113652,0.25044396906514,-0.110459537997598,0.0336884286111546,0.448911524623186,0.0722770079368855,0.0886427124366849,-0.256938695409685,0.0357993750147192,-0.0232863045248101,-0.215655996516743
