group,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD62L,CD95,CD64,CD1d,CD39,CD244,CD2,CD303,CD38,CD52,CD35,CD58,CD11a,CD54,CD62P,FCERIA,CD41,CD98,CD45,CD304,CD36,CD305,CD158b,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,0.0129726195503101,0.101665464483756,0.300066747085398,-0.12273102605939,-0.146380326958891,0.0145898985577228,0.0552419523423795,-0.145707643119132,0.343777511237229,0.0451070255254702,-0.0590036908695514,0.107604688539005,0.169189097759214,0.0353617345074033,0.233999544629489,0.0434307763312559,-0.103611914499771,-0.306718975954557,-0.0113166693895961,-0.177865133044247,0.124582818175739,-0.186840177753478,0.0485163006516797,0.0340239041007383,0.282309238766725,0.137310953200584,-0.0589783201483515,-0.124719639798986,-0.0525582159548516,0.0606114262482108,0.0690306807988857,-0.0418989617487055,0.125163732764249,0.138487691780196,-0.146421334827249,-0.132508589072297,0.203930986757793,0.321940213918561,-0.132288136616301,-0.0894047851863427
critical,-0.314858274845918,-0.243124695861843,-0.347709217654551,0.394817385068687,0.533228268768707,0.340588834097582,0.170018667843482,0.324158189115516,-0.279689168848224,0.110162744603942,-0.230052358958774,-0.224026956293489,-0.179367561832772,-0.20960882611262,-0.317224307152347,-0.0302258701025196,0.432662235624738,0.180834794404299,-0.172384404737282,-0.39576010726303,-0.153112436282518,-0.284704315573295,0.251930445926614,0.266624837648128,0.14577528797882,0.120099572599675,0.423632837268528,-0.179291279223434,0.319197482071527,-0.209444607245146,0.446583801268303,-0.0205553029684643,0.538580755788365,-0.105815327649411,-0.311322950055736,-0.210910697726927,-0.402077172694843,-0.29566422817933,-0.0999006328953402,-0.305181255544023
critical,-0.199280716119453,0.243648952557456,0.208441745493307,0.25013440359258,0.115941292149526,0.225485865657259,0.0541081895721421,0.30256300609447,-0.279533342289975,-0.149530463199788,0.399388495926197,-0.316424518303663,0.369299439942045,0.261296541994881,0.173534341076401,0.273871018319339,0.188538004515483,0.270295112457683,0.428276789393407,0.018681617139345,0.279098224426473,0.408031441290437,0.135432603662349,-0.0263077544484078,0.066812245609884,-0.012072127280315,-0.0072225555731223,0.196234832802712,0.0192129368083512,0.106244760296586,0.10208604226351,0.0221173328567785,0.265463814356275,0.145782397790133,0.164934288207308,0.0971171237703193,-0.183622103322406,0.165099771396134,-0.155375505077916,0.201774665401577
critical,0.0070931283325655,0.348654590189456,-0.0758483161283078,-0.525298780565191,-0.092816537593128,-0.333934389898708,0.24301357259501,-0.295633010645899,0.0808564385258576,-0.0940880674679071,-0.0006446216171155,0.126222440997431,0.256635024222669,0.262286898592195,0.200193621157728,-0.212969230367126,-0.378019939373886,0.177039160399615,-0.216741278000234,-0.145058599220685,-0.076477410108027,0.353283178549538,-0.279605968789186,0.14153254704924,-0.0250161654292835,0.324066924066924,-0.0823680575774801,-0.346390957255203,-0.100176687794403,0.569956499578859,0.22824764875084,-0.65990668733056,-0.0913601612308964,0.504956906470845,-0.0608091021250501,-0.0327172137599962,0.177664672133411,0.377212764951303,-0.0487113806523349,-0.0855229518644779
critical,-0.283477610118253,0.156555392469487,0.0875208323769808,-0.0127573143290625,0.120746758292257,0.242813341687787,0.007760240739113,-0.0081821096387349,0.361498137134538,0.294467000499753,0.122929824012753,0.253620448060133,0.257859981734133,0.0400553628468976,0.0801589197128626,-0.170863257768315,0.021860664540461,-0.0175464296052839,0.0764841210144553,0.0601752650436649,0.141869482540655,-0.166110734033319,0.117586881223572,0.0033398872150397,0.046928002290769,0.219481545105205,0.327661739000585,0.139901806380617,0.0171216363934455,0.125080504147894,0.0261107336194779,0.0222237630546546,-0.067826876066689,-0.133130691924543,0.0001169282997688,0.264834476592857,-0.122354403271267,-0.123090868662011,0.28078206790924,0.0930403793471772
critical,-0.174435277375978,0.129058187951173,0.0550427214558103,0.160210034408248,0.0642941131114704,0.383088016818075,-0.222555353893489,-0.0215814745873325,-0.115228900503411,0.0486653753370694,0.172977243214363,0.0297840375703357,0.002428465016178,0.122057284569475,0.0512312032120644,0.0760669617843589,0.263314841480668,0.295599478809016,0.0968208280895775,-0.171429167199052,0.151215749616958,0.0346560957823099,0.121051880929886,-0.0469388601644901,0.231053682283063,-0.110099448858915,0.0740089936734875,0.167195271454095,0.333085210865774,-0.162933281932255,-0.0551206692089759,0.192335187366528,0.0303073757332662,-0.184801284940364,-0.0437894901498306,-0.0607136752295778,0.189774483411208,0.0792935613034743,0.0504091458883031,0.0351222381152227
critical,-0.21373914892019,0.289725954083321,0.122588843392636,0.126026375680172,0.452490028229738,-0.263509488754226,0.500258173556763,0.215431528170134,-0.266998666923462,0.56104118067023,0.363757183572154,0.154289247612173,0.348170095795504,0.0342541578856317,0.0547148030969,0.0957618291870744,0.34554547742299,0.403473463061345,0.0251666957441262,-0.007188021309361,0.277094878202631,-0.117049676497964,0.157682293972738,0.36217680405052,-0.176201486687976,0.155751550875133,-0.0790535845269443,0.246369822105835,0.0302232782121867,0.173014744832565,0.429261921814133,-0.135102913085935,0.485167241598385,0.433309887596101,0.0787187804568504,0.203899735374675,0.077310537792935,0.284426983397297,-0.16031539992997,0.297111042974526
critical,0.151137676013982,-0.334211524310794,0.725318498452396,0.164301724810434,-0.0588877821281004,-0.200135884966418,0.709713970125489,-0.447043090749149,-0.017514482546218,-0.295683553909208,-0.281222625314013,-0.364471367375928,-0.518519585090363,-0.0325815768827023,0.609295334269991,-0.495923164808746,-0.275935681125533,-0.613026229548974,0.642435252590534,0.583091984225303,-0.21900323215356,0.59145713517206,-0.0856412100005479,-0.0572541869796999,-0.639415490840306,0.0815098113801861,-0.0340233223979554,0.632136660407295,-0.235698095346508,-0.23946198223855,-0.0307880436930272,0.0096600909351171,-0.789376224576372,-0.345462783228863,-0.0650796534921484,-0.274024183059585,-0.0590313956184579,0.167481696239693,0.69239128990297,-0.157748264021805
critical,0.243175974189525,0.297307805359541,-0.46388487364014,-0.0275909150599797,-0.271996144293048,-0.141941936731824,0.361894975693693,-0.0211897903178181,0.195347502997263,0.127398408737674,0.149672855554194,0.313115929302193,0.0736344407362026,-0.127104803922344,0.17471982487408,0.0191728322281079,-0.172347795360806,0.0129508492689292,0.122576626160343,0.559509297132472,0.242099115921503,-0.289758326197532,-0.335966346757218,0.61426321616616,-0.245854647282458,0.560204578158769,-0.0029599872930295,0.173901524981995,0.291272987204868,0.150215271868219,0.316406434894927,-0.186145149663203,0.286632275587923,-0.0520432642710994,-0.0495576032544718,0.0163006603140069,-0.0293839318616612,-0.0629586325798722,0.0331566968901426,0.1993475248441
critical,-0.197821015468366,0.0406610801941097,-0.0208695749583793,0.0091465421113884,-0.165602505395063,-0.013530939070093,0.0006449131974554,0.292420980842201,-0.444930824461332,-0.0959348136003549,0.223210462752928,0.311010261774462,-0.0248647387926582,0.348427151881087,-0.0174092810223138,-0.212094208341014,0.114701970460358,0.196892872008876,0.0757977136128422,-0.145473613802436,0.266477866710753,0.42893805958272,0.255316663333713,0.11470561855982,-0.278399587654509,0.143041081868717,0.206110719882801,0.0430746338741256,-0.0394968550646955,0.235560851399836,-0.0662371684002649,0.271431465450875,-0.236681195852021,-0.25140066839083,0.0710836511083632,0.25610648743621,0.0002616438710652,-0.0816274040546955,0.0740693332168744,0.0183345048126208
critical,0.279264146686586,-0.0841305789613696,-0.128373075253009,0.290303719008255,0.153038517175015,-0.0525663784284776,0.196435852661278,-0.123687371192673,0.14008793137975,0.0714334038151495,0.0609468913740156,-0.0177398894123761,-0.346307451588842,-0.0492677336326175,-0.0220529803209695,-0.0914378498583562,-0.06012517103164,-0.134729226866048,0.156518502929904,0.235098444966418,-0.0266923999602621,0.21355248634526,-0.0003695746127318,-0.062198581012953,-0.296094164253871,0.0081193606741756,0.0418563132997042,0.25389907849776,0.0267545781378058,0.0554834887598447,0.371914895633527,0.0470054932797037,-0.0079259839571908,-0.0378715325000886,0.113816989591125,-0.0973564448586022,0.269752460303278,-0.238151819555292,0.373664381031761,0.217268199529553
critical,-0.128212303482016,-0.0144224163143257,0.0640377345505132,-0.0119362827539728,-0.0451788046620086,0.0632133410118389,-0.04532848777234,0.0561207342165039,0.0475188176904197,0.115917928968455,0.0779410121051836,-0.154248946854815,0.189411229268373,0.119789752189374,0.0451553085476593,0.0506494288751676,-0.0285018428824622,0.0940962026382812,0.0590107729554859,0.0979473793350288,-0.0768856704143802,0.045276898189863,0.0548790183522976,-0.104059239946542,-0.0893939787410366,-0.0270881727729125,-0.0713819489641038,0.0225359449475493,0.056671458563702,-0.142721795944489,-0.158216139228299,0.0583615477106126,-0.235502603811109,0.0651784523872487,-0.0327492163722631,0.0121741912345558,-0.267132265469457,0.164685510008293,-0.0672326547994477,0.0235717860220481
critical,-0.327114306666919,-0.337679135352263,0.0556481292792092,0.0654434039767796,0.166244962304237,0.105504679273585,-0.233932168251952,-0.0054437108203975,-0.189771168894332,0.119276399182248,-0.208977597365964,-0.597498653452506,-0.191724660101543,0.0172530465886047,0.0617962606595183,0.221080916892515,0.0092009105006587,0.0531892118927181,0.249853408626959,-0.468217512975161,-0.197272423745935,0.0864331869170221,0.189597213078486,-0.320462303342503,0.23006234963762,-0.364303702720017,0.0732734080868549,0.176687038337891,0.135480553768857,-0.49379759471994,-0.116586700407209,0.0214151345533891,-0.305235305418195,-0.410872893241418,-0.433871501760657,-0.254727048392747,-0.209299022166908,-0.304152898003595,0.017942635450938,-0.28807636525324
critical,0.411267596463961,0.434503894902648,0.176117007514955,-0.453772243595732,-0.33448908118752,-0.212052100505983,0.349025691604073,-0.315657865661841,0.437118468098385,-0.139533907233708,0.138100366860838,0.446290940297951,0.23017873822539,0.0703905671499403,0.113515455673542,-0.406810037828602,-0.25137724657319,-0.224032152456708,0.0200142232004498,0.59669457513251,0.255172731491143,0.113504688482182,-0.214505436087047,0.0863334521526849,-0.239176313151382,0.317295054541932,-0.0387992031629801,0.137365046514646,-0.162664836164366,0.508161693313173,0.172927534765067,-0.0980370012156755,-0.143707341945962,0.302743476347537,0.159339711835843,0.0611090532434219,0.450395725716788,0.235939781613509,0.268630772896324,0.224671232236897
