group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD95,CD1c,CD1d,CD39,CD244,CD163,CD2,CD303,CD38,CD49f,CD35,CD58,CD62P,CD41,CD226,CD98,CD304,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101
critical,0.322877316775219,0.167334197422738,-0.332384338902035,-0.0447808188952357,0.188281697331866,-0.0037928915259688,-0.0234597505306389,0.316683564386104,-0.246214598380423,-0.0816877240957779,0.0482742715575754,-0.409027201132041,-0.0896925137398494,0.0861015456211299,0.128476247936483,-0.348331005278449,0.185810363709789,-0.314786547243843,0.127021727777583,-0.163580497005141,-0.0102265718114335,0.192902934805223,0.230270367775668,0.180679532220883,0.234798091041826,-0.10453103773684,0.252768182647891,-0.218891696059837,-0.258590947299337,-0.109797109670046,-0.0649818694081485,-0.0708851023489655,-0.228888229101997
critical,-0.292806056224442,-0.585924196380738,-0.224522898530596,0.011374476444182,0.405497695025887,0.415395522256988,0.492419332811569,-0.214884504308857,0.0080781093655548,-0.233364025428572,0.353664884524525,0.0353305227747297,-0.13173405378464,-0.0267809783116271,-0.0256105502418478,0.416127349251778,0.33598980948124,0.275305372806256,-0.23599674979309,-0.57636623799011,-0.26839658411636,0.0082292062933896,-0.19479238783118,-0.130079844586759,0.147860265979928,0.304814561300466,0.192372892674517,0.471588714151842,-0.181956121283381,-0.495786802516857,-0.44677178685162,-0.206059377739489,-0.102800444706444
critical,-0.0439150200654914,0.107375697155831,-0.257882214233237,0.0445022361984976,-0.0358209611019974,-0.167078312395609,0.164907573391129,-0.419070227451095,0.214447050620041,-0.467125518780449,0.212114848355994,-0.516068361879146,0.0768879625330774,-0.310244418794414,-0.543854961074932,-0.104981336065331,-0.0804959337460583,-0.429292237432791,-0.704182525985394,-0.0107189606537226,-0.404432585888526,-0.568522809794953,-0.683985338059366,-0.550922740467319,-0.0299659220586989,0.235553729325152,-0.104072746678818,-0.172490312554077,-0.294621030334776,-0.0395903435085196,-0.103846499275664,-0.0145582741764567,-0.103034486963884
critical,0.282884854719862,0.118777658078053,-0.126561101239378,0.152598055368497,-0.283725795343309,-0.137482075850739,-0.230907968024829,0.298003925270193,0.0838224641815111,-0.026687334948583,0.0493812047383637,-0.16825569359177,0.148361690911478,-0.358234432194028,0.0848376833364055,-0.0478278356332952,-0.103072921438006,-0.430099503212456,0.106977346491129,0.0313326574316679,0.257499697333424,0.121056045701807,0.250450450450451,0.321014721953045,0.105233638229904,0.0960080870019185,-0.248212877620129,-0.359770902900794,-0.200849763920071,-0.0850296767002819,-0.0583499914695996,0.0553168393089375,-0.0450595453013501
critical,0.0566801001217384,-0.0774185109718926,-0.256596394383846,-0.259726985861548,0.0452357980567214,-0.141013388368594,0.0300336386743776,-0.130782019399543,0.204978912889846,0.18013710940788,0.110500057299055,0.0290966990400418,-0.0135765980952515,-0.0140197451967612,-0.0054096364606571,0.0119991539195125,0.0330104813944311,-0.12422872160541,-0.0710702034378977,0.200301429146317,-0.0363662963693746,0.0271878538206743,-0.242715610132986,0.130226906454257,-0.135975494963089,-0.253501108681465,-0.229207212590244,-0.206961179408319,-0.171564689702979,-0.456312689847919,-0.131335445888178,-0.192262777367916,-0.0775492934125658
critical,-0.266648007240829,-0.480494240242116,-0.403583827241627,-0.147773383304881,0.12036277641635,0.340097652873104,-0.03954025830203,-0.433099783926059,-0.336986212009892,-0.370744644504495,-0.0108595021756803,-0.452593216282813,-0.190819794948012,-0.390386744237169,-0.128657725160258,0.0056232554097564,0.131504597268784,-0.0081192902794436,-0.475140206832805,-0.453279728891443,-0.595602943093561,-0.490509179082625,-0.582145109448542,-0.325731484827464,0.0171693166077375,0.14431254542191,-0.0989384509320793,-0.167273033426388,-0.510747152139694,-0.527573639390156,-0.506386417645941,-0.310157422069148,-0.290004792352148
critical,-0.296578375077805,0.153073292064987,-0.309166236901877,0.165297820225446,-0.196781317796962,-0.33731589346457,0.0105253433453899,-0.663475615173125,-0.0207550845550774,-0.342503532205218,-0.0175482834036201,-0.485501766950263,-0.0924109424277206,-0.180126396449588,-0.701375801291293,-0.0799738141689895,-0.500542468929002,-0.2016428568301,-0.649713828877419,-0.165797386254077,-0.515623554257859,-0.729048666489043,-0.590542326028967,-0.730626794557107,-0.0349460290023529,-0.276771370894881,-0.479752283409236,-0.370446968913937,-0.602674189698951,-0.212672218322565,-0.386751756130029,-0.001512186558297,-0.359523216637507
critical,0.395591133635427,0.348953554814891,-0.151613263777206,0.595795721727447,-0.142304303802756,-0.149351755597617,-0.304414831364079,0.365743279457488,0.387219412572198,0.0236957359496099,-0.064228071090775,-0.0439369469665598,0.10206167598124,0.466771434955813,0.229859507859562,-0.15231502950007,0.0543626362421014,-0.498120611199085,0.372806987894685,0.580375084399759,0.242406429967407,0.237396514209341,0.389717371346353,0.4417622042774,-0.326113772917484,-0.122254406224666,-0.0326443816215774,-0.390770893343441,-0.205566875596161,0.200805578960127,0.0842315287540618,0.529941988543462,0.281309483302842
critical,-0.0157891987660586,-0.121361650558845,0.0740439088747676,0.535028973285242,-0.164820605891964,-0.333372192196399,-0.0039843350661564,-0.269779548267717,0.191587335383912,-0.0367275902736615,0.117476605554883,0.222489294778311,0.44636590541135,0.351752318076366,-0.242810034560514,0.0407479342152931,-0.209720054144307,-0.259696225724857,-0.272280745357135,-0.192286023828315,-0.200036262229512,-0.462848193693829,-0.228915394759012,-0.086444654735615,-0.1396203236989,-0.436679334641685,-0.688255278994015,-0.486650377592757,0.0412273163051927,0.0185105568320356,0.0479963887023537,0.221748305664089,0.294229695855287
critical,0.111122781833386,-0.46153938354712,0.0015489935312041,0.263446177715344,0.250692548574112,-0.0419491927150393,0.144072284574895,-0.304141063919995,-0.042484714141273,0.134416000376042,0.247000519871336,0.110023248336425,0.317854314044797,0.109871906896381,-0.395004535709473,0.0999228033217542,0.179820583486949,0.226549296738438,0.102105205758658,-0.150890184529123,0.201467565894845,-0.0550329203652172,-0.129779847456046,0.272540009254872,0.0514628652789133,0.214204610634198,-0.36378896185593,-0.0279585299400591,-0.244059562807696,0.164960429474299,0.0998905524726032,-0.286500038816484,-0.143684831112051
