group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD163,CD303,CD38,CD52,CD49f,CD326,CD35,CD58,CD98,IgG-Fc,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.0092410680430027,-0.225093841362275,0.0223235691530627,0.273394707034749,0.224511049108231,0.407027832623471,0.372181004659008,0.0035534285037753,0.171800497620424,0.0188025430964055,-0.267340683831378,0.357182593225517,-0.186987800398791,0.0683769814713043,0.293869504726984,0.217564842861496,0.0401613783244788,-0.106260753110328,0.0466569297588426,0.0722214907648449,-0.542992523017374,0.143675777370484,0.152502171178612,-0.0973791296133052,0.198652239964948,-0.101287867813538,0.3237387767393,0.35740555528113,0.333060506236242,-0.0607045272550609,0.140375327907522,-0.0226519724749774,-0.0332989002420224,-0.0726287744219753
critical,0.0502781317746517,-0.306503107255948,0.13317672313988,0.25776847189579,0.0553309427214331,0.124366147598547,0.348212878654615,-0.146898732450219,0.207355014976891,0.0600076856612667,-0.312171821229376,0.32821186874377,0.0640026949962199,0.162719776600997,0.0786958249825558,-0.0353395761489132,-0.0089379696038594,-0.0686920915052999,0.0343851645737374,0.0456325681459278,-0.369975758549252,-0.118087849059838,-0.0017349208880751,-0.205812326269885,0.0215525447384168,-0.28938794599482,-0.0450486621347359,0.0839712584016042,0.227251873351264,-0.126714561765066,0.19558215145062,0.244571228869496,-0.133138127056028,-0.251106648982037
critical,-0.0332455257538051,0.03400485701654,0.368075207852187,0.021715867835693,-0.182013345086645,0.187348842943605,0.13599520662775,0.0619255200768992,-0.0610951511430039,-0.145565791777083,0.425802029499184,0.116556301642838,-0.241691643181666,-0.0030686886131989,-0.0418585859524827,-0.0515724898715241,0.0425011545606538,-0.310764615669171,-0.057496770851359,-0.100252699877534,0.129852551919382,0.0819258752971465,-0.0010756997662097,0.065876963158713,-0.0085911506053603,0.178246605044345,0.175746929046462,0.208272877392423,0.333282399979329,0.115102427266082,0.147461228755078,0.350531273899385,0.095427475559665,-0.161542112709678
critical,0.0608340398213172,-0.02398767036104,0.509591901022847,-0.0386324190806322,-0.304995561918341,-0.0216873133736377,-0.0045074059569821,0.224597599685054,-0.0183119844827301,-0.0426739510530482,0.401782132146143,0.338572712679304,0.175677848662196,-0.109829340132894,0.20474504732251,-0.144173248861411,0.156809794909994,-0.400674281499836,0.315010309102036,-0.125926541633204,0.0407453487588768,-0.0205999757866739,-0.0176688577768727,-0.2947612329734,0.125839636423139,0.650605859600642,0.264957908284694,0.179370020357416,0.617098024659551,0.0155887740617183,0.204216755001701,0.50260704244706,-0.133118667232439,0.28979915917933
critical,-0.180144912808955,-0.144065750852044,-0.151231573069366,-0.139963174823308,-0.101356277146496,-0.29817536877189,-0.32580795372078,-0.336296621313111,0.0433586687877692,0.127699536298894,-0.175130788458644,-0.110912869882011,-0.212006056649392,-0.193871371863162,-0.246638262328548,-0.133827066858806,-0.19365409474365,-0.353442694699406,-0.121834634464968,-0.0968525606252751,0.0020770266495382,-0.234509991539488,-0.332142180195987,-0.350962315835328,-0.38261070997762,-0.0895981253987368,-0.322246803158193,-0.398859469133867,-0.0214528930565565,-0.381595506295627,-0.367653153899004,-0.184037071739734,-0.300240183286443,-0.226001198275842
critical,-0.0938299119819145,-0.160075635494562,-0.255976867753955,-0.108825359798168,0.0819665925056141,0.20792582034559,0.100196656479504,-0.33649682079031,-0.432347401324613,-0.361596350422605,-0.482673792136629,-0.267666561389447,0.0225124477185856,-0.281685498721844,-0.196256894749545,-0.0329525610529709,0.137473912590298,-0.189742830886957,-0.392754561644834,0.114281560634947,-0.182966015888548,-0.305849127918441,-0.0551843393659008,-0.455465205937102,-0.0359337853164452,-0.447035302010331,-0.0904421926023272,-0.166184488740316,-0.465811481780267,-0.499990460110947,-0.19682176049383,-0.464897405292149,-0.277087815567294,-0.311459194770555
critical,0.269504039326569,-0.211673129027288,0.415759091969809,0.069273021763986,0.035283631612617,0.43579402343577,-0.137017416049808,0.677366461268135,-0.0408527682418945,0.405135973844064,0.0989154992360252,0.42054886840958,0.0667203240134969,-0.0729530707958667,0.778085845421813,0.232025229396439,0.108613028562582,-0.0597239496017323,0.488786732325603,-0.102716073897421,0.0800140266805185,0.314816564974544,-0.0899151881357837,0.0497489180689872,0.122933912985261,0.455549138131347,0.579512979274655,0.46911391375138,0.604832294379486,0.0901790325042678,0.178627037198835,0.436590726000273,0.0037544590147533,0.202302364175887
critical,-0.0855565999195405,-0.0492613654654268,0.245475574595589,-0.213517980638822,-0.304478706005452,0.0463661890099527,-0.009644557352454,-0.333559681475523,-0.276746927054581,-0.097999764548769,0.229296167731642,0.132038022631668,0.374210998087941,-0.169034704115066,-0.342217056957879,-0.124128019419465,0.364373551290838,-0.135113734163513,-0.0508002720934949,-0.0678611519851206,-0.0912425524744882,-0.138427425367008,0.0440891246067213,-0.0368820004623059,-0.267288853041604,-0.0019026491210781,-0.157698170857079,0.221266263167928,0.174564385551385,-0.129344679889124,-0.051588909561628,-0.185411610192361,-0.464038406490505,-0.0903426121251315
critical,0.0055672897383212,0.37277627465576,0.380907227856679,0.231987693880913,-0.551591774803371,-0.379597020587762,-0.353926672865285,0.300484690743042,0.305570247615154,0.158367920082607,0.362970219311886,0.184108758591502,0.329391327105404,0.216846665597677,-0.008014734824203,-0.446743627448406,-0.213553164868078,0.125113319089012,0.30668935301783,-0.32800481869122,0.340271522025512,0.169700296703533,-0.393040774248273,0.358070501294244,-0.452743537001751,0.0690827170081527,-0.114958138268218,-0.260340303356066,0.334434541707326,0.223755973050328,0.448333097007271,0.352432460506464,0.0399963980245846,0.0452011558493446
critical,0.119740999930922,0.349604154455502,0.190784369926648,-0.0351690985409726,-0.335330269238651,0.172314376229469,-0.177706333120555,0.397911442830019,0.134534928114031,-0.346929887835383,-0.181823439121582,0.16606553525252,-0.650027552139502,0.0653815220615786,0.372344562344132,-0.368832859866319,-0.221649539609206,-0.363519646918733,-0.178072508908226,-0.659701462221543,0.0776375137491724,-0.373197746663997,-0.248369898927954,-0.360955568943373,-0.285430605934199,0.0808005988911219,0.105670190833108,0.0248663422969189,0.479876480750119,-0.353744184048322,0.299582232369748,0.347367091702789,-0.0614453425120854,0.0649454642306215
