group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD62L,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD163,CD303,CD18,CD155,CD52,CD49f,CD324,CD35,CD58,CD11a,CD62P,CD41,CD98,IgG-Fc,CD45,CD22,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.157861881362701,-0.0660470067202198,-0.0584796884923911,-0.236748986285273,0.0943677548357225,0.153435105197194,0.0306665052586332,0.0211945629196812,-0.163655545215992,0.011358792102105,0.0420914838753314,-0.347651759606843,-0.234335608473303,-0.0200551551420559,0.0848118948336452,-0.135947154901649,0.0243247688476475,-0.0307708217355698,-0.0340080620002071,0.0689851002941098,0.127407046245899,-0.125056695098755,0.127404725013821,-0.0820547787995911,-0.15951940709805,0.132648437885586,-0.140228890678895,-0.25961139134109,0.185704405555209,-0.0735255249201339,0.130869921147198,0.232080254874683,-0.0244847475779987,-0.111393972564279,-0.106644843730541,-0.1763476138222,-0.144229680091868,0.0376821463790752,0.207151884073828,-0.0992504111000401,0.0498097099759548,0.0103935585487509
critical,0.0635649329696374,0.221484217670462,-0.160692634777162,0.173775117568771,-0.0855797772822165,-0.261053870004257,-0.0769920101522521,-0.120625749877894,0.114727956110261,-0.210860415108663,-0.070636833501014,-0.0828520848233716,-0.0767859681452425,0.0702943626378166,0.117062075661307,0.0587589140361592,-0.147131409620851,-0.181967373690477,0.0393787914683283,-0.0584915500034435,0.16214167153061,-0.152354620071987,0.137524863458169,0.078669016827233,-0.0446568906614733,0.135910080792868,-0.450588816649738,-0.373572462752132,-0.0811710684956335,-0.0349620798628407,0.276063711007672,-0.132106610410395,-0.290562659038453,-0.126515502633325,-0.240326987534773,-0.4225007147042,-0.307496668767745,-0.116445291075653,0.0520811809910272,-0.0665408968091423,0.224543045136509,0.090199076239278
critical,0.227925139353994,0.242935600127173,0.316804856654481,0.259978699441395,-0.271106504750587,0.0345520407068125,0.145326711244502,0.0639181729506608,-0.349071290701485,0.014153089109445,0.04510704682168,0.279297785630253,0.190784262162751,0.0015316327197824,-0.0333691057340026,0.269737729100188,0.0394053354937292,0.256179074317303,-0.0242258379210576,0.414084187097876,-0.0351924478601228,-0.103983521752458,0.148206242410897,0.386341967562029,0.211998487009594,0.0010790404567559,0.0315081245137908,-0.0022921760658826,0.173341333754935,0.228200245930298,-0.0525027672787288,-0.354570079556597,0.166043510790873,0.164335420602634,0.440742733365215,0.0727884652267205,0.0981051356197751,0.157291364750064,0.163897989922045,0.400672685953026,0.297293289243572,-0.0458926456561585
critical,-0.237949127681221,-0.196286205857542,-0.684176695814908,-0.119374174959153,0.269030320255105,0.0388564364611009,-0.0373470779292808,-0.254861611110506,-0.0429428931883741,-0.044329954864687,-0.290337576348836,-0.207513848471085,-0.58683360207543,-0.259438768400177,0.0901655497322731,-0.183693438602551,-0.312532742260558,0.168008861943949,-0.211319779687134,-0.255222805993397,0.375745159536758,-0.344104027883016,0.0897081606721701,-0.102121253851362,-0.21732974454941,-0.347714565397914,-0.412620819604882,-0.508108108108108,-0.102245522576462,0.215986615252998,0.242241366157979,0.212343327706157,0.01693494071947,-0.585416440797092,-0.278997972457291,-0.121384022397044,-0.558903093062197,-0.092115483091972,-0.231679938752726,-0.474927607476231,-0.0461340589246982,-0.345698196994366
critical,0.111239115415636,0.230674965961998,0.0933130982768431,-0.207050786815683,-0.0822495655481526,-0.424569722092676,0.024272560953976,0.196934411209567,-0.184516201048154,-0.187064856319871,0.0899222445111137,0.185221475581324,-0.11905057846665,0.108495492337863,0.0218744518030354,0.0884299827787342,-0.0429242893073883,-0.233765713988223,-0.216432144516719,-0.129723932053211,-0.0054150640595768,0.137546737901012,0.179189568017867,0.338613851667682,0.239304262121946,-0.116359746859973,-0.0073829085806141,0.260776807852696,-0.0971843067186873,0.0193777494502683,0.146924695636284,-0.406936371721831,-0.138575462664455,0.265664438417019,0.0135085766318016,-0.105820456062648,-0.202633389047829,-0.0631120498002343,0.345559747908122,-0.0565323533584253,0.0931356108956971,-0.0381351413304095
critical,0.03349547899375,-0.0954572470281897,-0.281899301301874,-0.579122743641725,0.42359907321909,0.341324127758092,0.260438755914047,0.0746243091390609,-0.114349290575904,0.406035591319187,-0.139821839193149,0.003658360884845,-0.295756444135632,-0.497494465400173,0.114856922631377,0.0272327240085049,0.233057467152591,0.486379801141851,0.0080365345399978,0.126601221734111,-0.274140931329826,0.123750343258705,0.266853910020934,-0.102933903290885,0.0038376724334606,-0.119832397453796,0.109479448870228,0.0685258358882637,0.385020000117236,-0.0217424505265029,-0.120448604492466,0.0991306730237674,0.383608074527086,0.0727012428874933,0.478138870453891,0.572937353102532,-0.181327074232881,-0.0596140269127816,-0.222983569937537,-0.216210038093076,0.1642072670385,-0.0244652457996739
critical,-0.0838923079615777,0.220876308550214,-0.328230862081428,0.0099497836137974,-0.0818279967186223,-0.394855796991804,0.11972578055381,-0.711061148755354,0.289256382034563,-0.504871201656289,-0.462784152109247,-0.0703293932367146,-0.402407176053064,0.105962037855004,-0.306846998051079,-0.0337501964120053,-0.67630654574313,-0.465273129235583,0.0302935652154264,-0.624308596936499,-0.167058028838808,-0.566200641745573,-0.233404121046402,-0.117656559326909,-0.398798927314996,0.147653976467263,-0.631015847347549,-0.504785146812177,-0.0168118734119427,-0.11254519389569,-0.129059811427437,-0.121347591461879,-0.166276620646468,-0.499037643482854,-0.5337150304672,-0.568062495919472,-0.505934801628016,-0.001690856859455,-0.103206732603771,-0.296723991590381,0.0508729196499084,-0.309420197506362
critical,-0.246242731434207,-0.257455213623818,-0.224607201963179,-0.421876773106211,-0.0682101099970591,0.169812764642126,-0.0496717343457377,-0.331251153350235,-0.581824774196842,0.0702600877867927,-0.138232677595143,-0.199149842989726,-0.3902982155561,-0.150774995950915,-0.365189290737695,-0.400834305066424,-0.341852850964043,0.069493569996153,-0.423827448614561,-0.132239954431706,-0.3678171537061,-0.170103941403975,-0.113363014288611,-0.2596450599944,-0.37291207657731,-0.281391722730247,-0.184128378221899,-0.371614137280793,-0.039443369741137,-0.330489876535239,-0.215330322081156,0.130387946854569,0.200409575551263,-0.240685113816386,-0.174178829539817,0.0486369149902486,-0.0761258222705289,-0.450715068934844,-0.647866099915965,-0.310015456651305,-0.257955021321634,-0.400082235131164
critical,-0.324819412765332,-0.265402222016602,-0.304508405672133,-0.261676325793882,0.444761926344534,0.0182358989335899,0.391551473319558,-0.243784339151439,0.0591660108799689,0.122137385094538,-0.370038397196162,-0.411685243096495,-0.284206284490746,-0.167534852346536,-0.0308467942160227,-0.123569043026698,-0.167034359858958,0.286868369909763,0.0598328891504123,-0.395133236361275,0.139065130196693,-0.296910064524791,0.170459549013722,-0.134396379905444,-0.286652235440253,0.199197495094416,-0.275073642798866,-0.344911867034091,0.414808065418552,-0.520476040172678,0.271505795911671,0.096858811022945,0.240870976934746,-0.484666222472279,-0.113736142310249,0.0575165175674534,-0.562610314276789,-0.340521832773193,-0.214311068251898,-0.371818284063432,0.043529488676813,-0.0748970004645108
critical,-0.163223827604856,-0.23354228097341,-0.17426177226047,0.275813333246236,0.330434936841006,-0.159665081195396,-0.0305412624724957,-0.621438357068082,0.222465412230666,-0.18618077032953,0.255429063034818,0.367654742441288,0.0538521285768452,0.642287593193606,0.335684656779829,-0.0174092810223138,-0.552079351082862,0.23432343852511,0.109338141108728,0.134652533795906,0.396262196676662,0.116654875683914,0.677958756612469,-0.0233428405126249,0.122296605495273,0.451581848550133,-0.204536872645433,-0.268057184924095,0.209351454472153,0.480200969172258,0.0518443198125703,0.36361848461731,0.370348844323295,-0.472799670508274,-0.309665205575558,-0.131675657137052,-0.3114174263161,0.488828876100266,-0.506542534382386,-0.415990761042147,-0.0891408323236123,-0.19173760314607
