group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD62L,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD303,CD38,CD52,CD49f,CD35,CD11a,FCERIA,CD41,CD98,CD45,CD304,CD305,CD99,CLEC12A,CD328,CD101,CD88,CD224
critical,-0.220894620961805,-0.297589373528862,-0.113935868747347,0.275107359275961,-0.146883927243633,0.0907006793576687,0.0938893990087653,-0.304359971915564,-0.0210354361730047,0.36243777371178,-0.0120150778680044,-0.189739335696703,-0.286203152763509,0.469327477806181,-0.0183123267984767,0.250451063809971,-0.136350558922129,-0.196681039257355,0.0692802684467469,-0.0994556289784998,-0.363531045583207,-0.452397194628264,0.0215604263560223,0.149996547777392,-0.382012571193409,0.0643008157354395,-0.125173349078772,-0.289082913711964,-0.192555289542293,0.0359697746804887,-0.0435434113635132,0.142911467526447,-0.0951937174754891,-0.0275012113278172,-0.0727044556735439
critical,-0.226109234401701,-0.362806528991129,-0.355190945543797,-0.174895221665879,0.320084120131367,0.213873018966376,0.396240746072661,-0.142169161681626,0.172455194575302,-0.158206553698189,0.166721450583221,-0.148251304869617,-0.329663546952947,0.0257739059586143,-0.219122348875633,0.118733047636699,-0.128917839110376,0.164958982878778,-0.0226992609923259,-0.134875906071492,-0.098362103453679,-0.376570073195064,-0.147157461986054,0.026897976018765,-0.233529756744413,0.252492691422252,-0.0082337964389131,0.148567710454517,0.229370181535052,0.191193205973434,-0.310690275788642,-0.0728032903662386,-0.246963954219179,-0.0917739823526769,-0.270344104305681
critical,-0.174577667795563,-0.295474635968043,-0.167738223619957,0.0622419592192046,0.0284730716451774,0.0707932922926246,0.286217133408908,-0.490652449916223,0.0628742181949988,0.365803379833614,0.0106148168320837,-0.281957268946366,-0.0659346123826522,-0.283415849257849,0.31444419737133,-0.216286910101585,-0.463985718315682,-0.182569674827087,0.0366916442250249,-0.13923968501179,-0.0660601197015614,-0.324478251789116,0.132413678907626,-0.108377467533084,-0.0004584352131765,-0.162738007488011,0.173580577533756,-0.0676357856749275,-0.0310231535621147,-0.175242817541642,-0.230745723965515,-0.291791645859305,-0.376824941195806,-0.0250802980637581,-0.4344503788783
critical,-0.327032235670105,-0.274955447364179,0.0020599975786673,-0.248664004149002,0.23035801739141,0.358357035269156,0.175273700212935,-0.263103724860416,0.0708435280858133,0.0101876533389837,0.292603550477118,0.145813409791533,-0.208942291733401,0.0409688442283176,-0.125835570301882,0.159206599241557,0.331808358570503,0.141982949280853,0.144955644431999,-0.0560582328081654,0.0227857886028036,-0.0771067042968618,0.149316534042382,-0.0490007364078748,-0.103989703989704,0.195656616264487,0.146867700952467,0.0054712885401364,0.267662874776662,0.420334056326071,0.0243337213980086,-0.133801672493148,-0.175346002001254,-0.0735825353240297,-0.102138103657426
critical,-0.116099934812771,0.13982163588383,-0.10843625558378,0.42328044516322,-0.0008485369622541,-0.094479558498107,-0.0159964949901505,-0.0785980609199225,-0.101792482279746,0.0450883249463077,-0.0330581155136436,-0.335928202729445,0.0559253534117055,-0.251039528136216,0.0677950211581459,0.246563432639301,0.0486291580255859,0.0888473594977774,0.0879953444704987,0.230740270171049,0.0634335945052953,-0.155338190268284,0.0646116716536954,-0.272662824795554,0.258614140164575,0.0255267241790668,-0.0889858592770247,-0.0090207581691636,0.0084794095740745,-0.0423808294181252,-0.223910917855966,-0.0329483771586318,-0.23758788422817,0.134831572418276,0.199016854218561
critical,-0.317616864357835,-0.670931352587012,-0.389734332531059,-0.339516030401899,0.594176650075637,0.70244432670669,0.343318650307631,-0.521568162698134,0.427474052540393,-0.633376513669843,0.0829319185999489,-0.272538948953181,-0.472618088133783,-0.350693294462241,-0.462060332128828,0.0863244881689673,-0.384664618813035,0.459043502668343,0.347028018649633,-0.341567674618423,-0.486808641976489,-0.708312847603615,-0.252734984537254,0.266275280192066,-0.5988280009712,0.230130436504608,-0.269724638672345,0.396330212767134,0.115090888116282,0.357157240682762,-0.608731347532617,-0.273781887757751,-0.451112201521114,-0.477462736766078,-0.401508869981689
critical,-0.167212622914327,0.0652674466166661,0.175619946235271,-0.124653892821915,0.149673916016287,0.0523518794387126,0.0673809926664694,0.202543553196153,-0.0427853973450069,-0.348798117817003,-0.007338791227952,0.0604694594200866,-0.248850571762211,-0.155191368293298,-0.0939166196974188,0.116066169247499,-0.224875960494476,0.288079966615846,0.0462802273823274,0.0681754519038642,0.114009575691228,0.0997810852812612,-0.100193769745643,0.135951445507489,0.169074876311439,-0.232249419775097,0.0756687168238068,0.109814483536241,0.240533079494889,0.190762351959737,0.128266482534402,0.0879903553609076,0.19271570855269,-0.0705838294773637,0.0390886128644538
critical,-0.611599920233777,-0.383123812000661,0.131153185391951,-0.836376812248002,-0.1020662229883,0.109700044056816,0.279375205937285,-0.731622354687051,0.293021747738022,-0.356806667685743,0.216419260697312,0.0826405781493087,0.207664453794694,0.228181331609166,-0.133098240849979,-0.288037899827598,-0.691864028880621,0.174911782108961,0.571674700359597,-0.691728001838128,-0.261698371390731,-0.768112862344786,-0.653107832956327,0.472534324536914,-0.413296833716746,0.181503266072091,-0.709376679219417,0.344896205760772,-0.145654612588924,0.656145494686883,0.205521616486606,-0.37152335676237,-0.32916786473711,-0.773502958302403,-0.0835431179862606
critical,-0.179522277299637,-0.222579349421053,-0.300115586613507,-0.310553951504257,0.480371875830813,0.354511318820908,0.126185702606569,0.008876412868973,0.418487015206073,-0.529594691567256,0.423829878837154,-0.141294798586712,-0.283449436800996,-0.113736889998688,-0.258298039707809,0.18240435226857,-0.169913102466436,0.508607415046337,0.461023064360029,0.0064776265857091,-0.399230397831596,-0.318891309246487,0.102914164132227,0.314828265567681,-0.48561925380866,0.141350777808671,-0.0046694100816333,0.391432598481384,0.215569138807687,0.452212871795092,-0.14943205097667,-0.296485697573097,-0.278105038877996,-0.201929719585049,0.037176477228147
critical,0.273824293189906,0.373203402063528,0.246031805872931,-0.43117572460306,-0.558067893331477,0.215812462213987,0.0132732068973294,0.603251804899838,-0.471338150376068,-0.0953974944808584,0.0588279517360667,-0.0734584086427074,0.0110884242814778,0.0680237413602255,-0.631967647932411,-0.203582339017416,0.0990394653713854,-0.355886813538965,0.161305162333401,-0.27044830469344,0.0878130521152642,0.0371421992687071,-0.207287713861694,-0.0421739152301904,0.358182078990793,0.0193147781525392,0.0760899221129763,-0.474357229326993,0.420876638123084,0.109772661331476,0.29918225034421,0.341968539482324,0.186687280566733,0.192837898827236,0.022595340438089
