group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD95,CD64,CD1d,CD366,CD39,CD244,CD163,CD303,CD52,CD49f,CD35,CD58,CD96,CD11a,CD79b,CD62P,CD41,IgG-Fc,CD45,CD304,CD36,CD305,CD158e1,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,-0.268474665513795,-0.0473059796417135,-0.228526830946138,-0.667203978264166,0.109015808685457,-0.0214171941499708,-0.174549615387471,-0.0799647421452419,0.0261617189378546,-0.430648598027536,0.0650779708779076,0.30511625919613,-0.1821376293347,-0.212189476648344,-0.243238216647353,-0.263952293150105,0.0510011005880509,0.239709745717094,-0.0899788635208424,-0.0461278824991581,0.147935419438501,0.000100754402083,0.0090573242880554,-0.261657132048702,0.248061791819971,-0.023186660572355,-0.0792333563406161,-0.0107303438218489,-0.220452297833859,0.220210016678633,0.0821845575864513,-0.163884882699544,0.0649542479807054,-0.0098992447124874,-0.0896556069717218,-0.040352138034277,-0.0697440149367022,-0.365026575351936,-0.224075629833119,-0.0852764417250279,-0.0833755121447129
critical,-0.555811715482988,-0.425470285915908,-0.642727161423462,-0.502970098469831,0.6379787044596,0.546823241794343,0.450714725097223,0.136448839849886,0.489293332650209,-0.444180303601621,-0.462881311638951,-0.465282824401512,-0.45930403593271,0.0021876367187717,-0.409791010948648,-0.478597796735516,-0.174802746248381,0.573174819130307,-0.278592223372173,-0.423416140298766,-0.567638893935839,-0.460442892062958,0.120165765674687,-0.298073707513167,0.118435178021394,-0.0933631656010138,-0.32207437876694,-0.480869515963858,-0.0021344199907551,0.621195145427458,-0.553226989915003,0.420066307064493,-0.0453883211934629,0.426344520371869,-0.589191593934531,-0.620918696948368,-0.517660974813107,-0.554828306904969,-0.635908327148663,-0.261152773627456,-0.483395305952
critical,-0.0098963425499699,0.113655873451679,-0.350015800564637,-0.0009175718803813,-0.127669579312247,-0.285476638550953,-0.231910836049121,0.139792263143891,-0.0418650282127675,0.0148900242735462,-0.151223285785225,-0.215365860072308,-0.149069375258998,-0.239014482698247,-0.0672386763984481,0.0922140928266286,-0.303896400578098,-0.111255786755484,0.0783414491494906,-0.152152359034846,0.06921386022118,-0.164768831287918,0.126187162936865,-0.194689728126114,0.162459905177478,-0.268277914549461,-0.338477999061997,0.101948803774621,-0.29006630901805,0.189005313317927,-0.0333256945966271,-0.339879278434202,-0.0433060298588488,-0.273109661543955,-0.116900979360012,-0.13420973590919,-0.110881755485798,0.327639439261548,0.0345486558662281,-0.0573482425238371,0.260211300870418
critical,-0.305484109253915,-0.188290315737196,-0.413287014220146,0.0002575494605375,0.577764204783603,0.140967536928645,0.394591195776954,-0.249967856071497,0.304536842044662,0.0149590859154697,-0.191968317577005,0.0594751831037277,-0.251481710483258,0.121392846195119,-0.140594063115066,-0.125298261278372,-0.153558785491883,0.475166167829206,0.125678941295726,-0.0829042251989011,0.100316080172171,-0.266640936588761,0.389315689231023,-0.431891275829438,0.720097120236308,-0.150804925017889,-0.35958815958816,0.335950575572303,0.18171328905191,0.303265707653279,-0.384566037803548,-0.240870825713358,0.371183807813572,0.212873041401186,-0.207416006202073,0.0260242343840257,0.0511367474910178,-0.219835627277166,-0.212294829148361,-0.163015599273026,0.200025819646889
critical,0.0364119562112623,0.166515655545972,-0.0296320277600132,0.124294782654283,-0.0568227165757782,-0.251994513590686,-0.0862991896086546,-0.133593276422014,0.0088272939113234,0.0185571584466923,0.0902441269353318,-0.44787352989995,0.0640185923546997,0.231625669615778,0.0671499128253261,0.147471294663839,0.0186985260270541,-0.0092476171282271,0.139328134722085,-0.0921074518001244,-0.252607396038914,0.0597237487802511,0.0158177310397668,0.348433123863383,0.0703721385412704,-0.248704408495371,-0.280240817045781,-0.0996068931018319,-0.0455317320075799,0.037507362913891,-0.20060853541774,-0.127337340327913,-0.1085924216717,0.0062298941794759,0.108492015021714,-0.0361893087784577,-0.026577008083783,0.101322896633751,0.14293857700243,-0.158590955405177,-0.0731386939253211
critical,-0.252115884349838,-0.708778174673404,-0.434014510102228,-0.274526289217168,0.565021516892298,0.701256179161858,0.335185308908952,-0.398002680497811,0.43316145090103,-0.297403765272079,-0.282470291171517,-0.58696580793758,-0.400084830972381,0.362686093076867,-0.351010409326519,-0.364053484760217,0.0875095681450382,0.490009358591164,-0.0400776305771504,-0.298643189487597,-0.662222755074221,-0.390812522589585,0.0853677667675429,0.0017796890710959,0.0263426563894624,-0.0463850656385461,-0.298325985821079,-0.590004970037886,-0.0629274707689428,0.354083475343675,-0.367325560005499,0.127100206070022,-0.154191221618545,0.257736826021525,-0.582331163969708,-0.555328617017817,-0.534624004332905,-0.325410432741124,-0.340295965112406,-0.356649008281407,-0.0432200243908368
critical,-0.0553879896882689,0.153824572026042,-0.318463763467274,-0.108039631504536,-0.113076532162775,-0.554269628075451,-0.151583739429589,-0.683561027769963,-0.138982015991033,-0.0694966632160964,-0.547986842987316,-0.0974956595340727,-0.431264686692702,-0.444665650814131,0.0149626678676248,-0.193005997865869,-0.811417627143153,-0.344510910125317,0.101042405301044,-0.608144905394938,-0.240893293091348,-0.487848381908391,-0.388636097823969,0.235417692071529,0.0364901882385583,-0.678154233563095,-0.560705583150477,-0.185385119219339,-0.207642478837005,-0.158404962977056,-0.514347851630361,-0.546759938016865,-0.0304821547021027,-0.428558138137893,-0.641144751395443,-0.126626391474743,-0.221094966514567,-0.125889530978227,-0.433868487545316,-0.128027052403091,-0.41719577191869
critical,-0.357525504293897,-0.138946960917202,0.0804339666897025,-0.602131566850261,-0.268133172941326,0.206878494995484,0.268281701001364,-0.712610946596439,0.551508951565771,-0.143464882872121,0.125048243252243,-0.0043723677106595,0.193740581039722,0.315495194016049,-0.105469790717925,-0.494596450592985,0.268510868955377,0.470780429856598,-0.498268671916903,-0.196907650030846,-0.512769560407496,0.117830800598536,0.114188764325857,-0.633312568495104,0.143357870727349,0.0156271317310099,-0.301554621447074,-0.179386809610528,-0.442568103099936,0.319650990435066,-0.187365637256648,-0.194191057940285,0.133945878833353,0.680146951804976,0.0312740447021019,-0.154462348656956,0.0944661123553618,-0.0428058514821394,-0.19261074230972,-0.499117392544947,0.149996840703492
critical,-0.201106933416243,-0.252501039469317,-0.404637508132139,-0.0746741503908517,0.304813918757871,0.383906499191471,0.127860934395748,-0.243376748764598,-0.0080766224337721,-0.41370904391721,-0.31995120256895,-0.468694124999718,-0.261232338981051,0.0287594453698752,-0.215233224082941,-0.570140762559513,-0.305607303438786,0.130712196376275,-0.221734140818506,-0.36704023987534,-0.420220834641996,-0.351353869375512,-0.0572777570737247,-0.0585874985571812,0.151994292134235,-0.352728177350316,-0.425833323307147,-0.127200325936828,-0.184283028949898,0.0118295129127135,0.0015855049805149,0.035845214767098,-0.0924019921258852,0.0307720156930514,-0.126397249660157,-0.267294250978001,-0.332171233509874,-0.249398403037018,-0.280097974010021,-0.133170339968606,-0.103958124736757
critical,0.501031861215866,-0.0510672243321206,-0.155286601503219,0.116070907638888,-0.0184219087595571,-0.236206223595452,-0.001546393036582,-0.201083934966613,0.546705715288094,0.114193761949422,0.179393166369559,0.313414980293337,-0.146096444512302,0.197795458848472,0.16679611528406,0.0919467953252575,-0.251705954143422,0.418545677763359,0.161263502941608,-0.0010300651274517,0.45189675776927,0.0285787857052112,0.658439486060421,0.117100737231482,0.393764974432673,0.101172933224111,-0.0823999031466958,0.592234984506091,0.129868731470792,0.0987421376617387,-0.0049048286866815,-0.187629021771957,0.670367300013256,-0.121754888448644,-0.121450220436758,0.307127731691026,0.487594787101752,-0.414967179509537,-0.106862374393371,0.0757439442287342,0.263267995161506
critical,-0.128566583291239,-0.344781076148397,-0.1575555958184,0.109585581124732,0.0317582602203988,-0.072775613895752,0.10353190974319,-0.229008311014311,0.121243784608938,-0.0540108784437598,-0.127322794475713,-0.102810803029423,0.00456563299848,0.0939818085745702,-0.0504133324296895,0.10337541855944,-0.0340452761756483,0.0192287498581342,-0.056455501023371,-0.0927504174115782,-0.433450987639643,-0.071100701455119,0.160225108739867,-0.121546459056807,-0.148312680207405,-0.0149513302005541,-0.0674544910625266,-0.336200741769064,-0.100110495951386,0.0937885344418949,-0.243202800108328,-0.145471198361003,-0.0619144687359141,-0.0062867265491029,-0.239975042355364,-0.293765012818262,-0.129473171925615,-0.15617788661872,0.0469072654383431,-0.29366720611726,-0.376017690549215
critical,-0.422577165553468,-0.194571065067237,0.141410279121092,-0.378743793580152,-0.23216548617035,-0.263176376185582,-0.194659994941735,-0.225780047739196,0.049776782981158,-0.227721227136538,0.0362709774333352,0.0541811966598298,-0.0899385534948817,-0.168646835017937,-0.448574820416949,-0.0550951246239869,-0.0779165534042866,-0.0734259119948477,-0.141933518097464,-0.112592225066017,0.116556272836637,0.0513999051229853,-0.0427835966489571,-0.392991573260303,-0.0389442526559244,0.0452760295905784,-0.120642135547218,-0.092036379677768,-0.261077081622169,-0.276314944133993,-0.00182944355125,-0.257848456021092,0.0091259842865491,0.0236314177672141,-0.178746967910485,-0.0161654848626281,0.0242526020825872,-0.323987861443577,-0.14773199677951,-0.361630035968873,0.0607954387025651
critical,0.0227588535801458,0.269798837098124,0.42143906846198,-0.0651084312655799,-0.0778698226888892,-0.204759925332878,0.030634611242937,0.046642865431695,0.0587194619898095,0.324809009601759,0.376298203780314,0.585382147921641,0.39371657133454,0.129587786664492,0.147998809047314,-0.0011566530420819,0.24889505576039,0.0457031785589293,-0.0336450799361531,0.354886775140745,0.412913585579375,0.391475930638516,0.139449025356387,-0.173168003725128,0.102412607395602,0.295602936585744,0.334890402612077,0.283885933727819,-0.0175326456996949,-0.0449929636364244,0.428574899304816,-0.0256889001669405,0.133732838182321,0.267942490449772,0.276711491463073,0.385675824417812,0.397535158101192,-0.0395057610123955,0.189528747763899,0.0123742727364008,0.351847584174027
critical,-0.0092235477369669,0.0530595745482958,-0.110420157487184,-0.0839025610139299,0.07355195269357,0.0550878849049316,-0.0562754220183618,0.0111580535988249,-0.0121561242925387,-0.280028402405619,-0.114668032226898,-0.131698101281211,0.0764734024569056,-0.0877701884510904,-0.175945150731823,0.0475181742047979,-0.108722342945479,0.127805174560607,-0.22214883619213,0.0712706121129884,0.0349107509599809,-0.0258498656613421,-0.0390981095613983,-0.195278988083385,0.162361777917152,0.165863868390305,0.101265427823447,-0.0592935540508147,-0.0997511921261116,0.0406885790601227,0.0602286044376414,0.0859264293625767,-0.0096616145636163,-0.0490389391765061,-0.0480543635793011,-0.0544177786959814,-0.052842546645921,0.048720155075738,-0.0363185249181935,-0.0475933021168129,-0.0367790317531351
critical,-0.34678395520645,-0.540430403263956,-0.573771395675796,-0.436747965927348,0.449591475817166,0.444254100829449,0.0046134586073551,0.0353398956213762,0.0444166545084408,-0.593816180835067,-0.546287981670627,-0.44616312830236,-0.344424142261107,-0.120914384675923,-0.390367669728214,-0.338100949170822,-0.338951235234651,0.109693819744911,-0.379268748024135,-0.35933810559152,-0.54916276815589,-0.341265730046458,-0.144408399878966,-0.234268881706391,0.0362258343040354,0.0691975961703574,-0.0251796234406892,-0.466258109469742,-0.200812000729964,0.300826741365931,0.0615121703323565,0.0855061721826489,0.0115311068000421,0.122631879135398,-0.348900895673433,-0.382544012007042,-0.32165806587425,-0.547981546161962,-0.588068393802308,-0.305753284751893,-0.367343304272428
critical,0.121809724276083,0.0084625390802869,-0.665824394929448,-0.547515907466888,0.469136126853075,0.366089126639702,0.398446489222327,0.15630232198575,0.286109054761424,-0.730049712327293,-0.220305051573406,-0.480981107499862,-0.497157832390361,-0.143603675219034,-0.432693226128986,-0.367700194980061,-0.0619555706030512,0.415069296112411,0.0188683278753064,-0.0690169029149246,-0.175464694348958,-0.129665623611682,0.100099533733371,0.114059453896104,-0.10847093356229,-0.377389552314915,-0.224052619979117,-0.567653046021227,0.32764436894828,0.300922028977992,-0.146722630785318,0.35351976937258,0.0653198833279628,-0.0131120161538426,-0.641462168867813,-0.563504081516666,-0.589072845390679,-0.436501290361446,-0.733586168737063,0.148951869241956,0.0019022553043922
critical,-0.480155715587225,-0.487601176767046,-0.692471643873369,-0.370180855668645,0.506854033186942,0.381720561064216,0.232674835680944,-0.30585315463839,0.405774820065371,-0.0115160035544808,-0.333052175277642,-0.540991160065139,-0.47513456634223,0.154399921233581,-0.346612316331399,-0.291200228588689,0.111437514290787,0.554851981581717,-0.0247991540472219,-0.365950219706131,-0.358214387744588,-0.429933143979594,0.216721363343226,-0.270120127809283,0.131111983129682,-0.19943658861348,-0.517087463040203,-0.531464603719731,-0.247383768991841,0.531135623137439,-0.594475421656434,-0.0105204480787837,0.0790537770958467,0.249853483186162,-0.652506365794962,-0.610328984546409,-0.336083868466113,-0.438720680712472,-0.401823738408757,-0.225911014995203,-0.16912798571475
