group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD62L,CD1c,CD64,CD39,CD244,CD303,CD38,CD52,CD35,CD11a,CD45,CD304,CD36,CD305,CD99,CLEC12A,CD101,CD360,CD88
critical,-0.174842025673122,-0.122874637216336,0.114389394982962,0.187434676163298,-0.0737445051815358,0.0506983167304504,-0.140859296956253,-0.117316519976509,-0.0317540419486305,-0.190152262164136,0.276146668052438,0.236187150443103,0.10248493966985,0.214221945818476,0.113334359096228,0.0686038962328241,-0.208711926116262,0.128097905377701,-0.0726131949029544,-0.156803482729093,-0.190833785448966,-0.151286838737574,-0.0656659550428655,-0.140149746929855,-0.0030484351739653,0.21949623008808,0.232651263259766,0.278853592191963,-0.120310735057821,-0.0636233339976265
critical,-0.20863928096236,-0.714547520283085,-0.141006395316227,0.0473767900686515,0.549674653257313,0.576646806888369,0.563297654153158,0.0226247820336059,0.0416043128925374,0.331919468529127,-0.0128873687461223,0.230058511081911,0.207595034832932,-0.370005481989862,-0.297793534829131,0.0907947545786624,0.475208512002833,0.30414406437599,-0.141012871838934,-0.647934797600032,-0.0175554745732662,0.0956654275178467,0.30545509623359,-0.38817125045092,0.250257496402594,0.447861161872469,0.0410905953118606,0.11644114783288,0.30035375449103,-0.203043242142518
critical,-0.0937059935200275,0.0243548300253597,0.0838691118099786,0.0380792330358279,-0.0162265892171441,0.0575867345113541,0.104329281125,-0.37012323920187,0.094267809027953,0.0996786386018274,-0.208613845234528,-0.171836962339674,-0.0646299393546783,0.265895189187985,-0.11150286200016,0.0668974117677372,0.0260157960776234,-0.104571186041321,0.0214214900018138,0.309165450855227,0.0507149014675307,-0.0783714776871987,0.341146780401944,0.0530459450689431,0.271720034647487,0.0620842791639675,0.0317848414469053,0.175036331711642,0.102125841944946,-0.0466432372527209
critical,-0.13796056546951,-0.149858456771658,0.0427449497573484,0.107526899774426,0.285401595134069,0.296393282773048,0.530070940541103,0.246826332883916,-0.077398599432751,0.438094313026114,0.215101338853478,0.0779328361032252,0.313822068755032,-0.281403322676371,0.127906937714259,0.254592660519326,0.384204314660166,0.126659020868138,-0.136528921839241,-0.143124484564409,0.151129570882445,0.35878049969056,0.245556640432315,-0.0618397648729323,0.0115927135370065,0.303331198219365,0.213595998938075,0.0127454142423819,0.670493927251214,0.180025922675428
critical,0.191869798385074,-0.192946247382501,0.243082083598924,0.0670876119923751,-0.0211841641611037,0.0185311711873622,0.0582541462895425,-0.156517513673235,-0.0884081765712541,-0.0418196714868677,0.212102750966538,0.0449002671154199,0.210526452826051,0.246177463097923,-0.210451932029417,-0.0316764117416361,-0.0976267428473602,-0.21456359002328,0.115326229160717,-0.155513713647118,-0.0812344926336916,-0.125446359329367,-0.0437388077018002,0.0661089661773246,0.0517243984018549,0.11880671435226,0.278069243242614,0.249981740393616,-0.0216120521485146,-0.258427180468362
critical,-0.238377126357023,-0.707995268666571,-0.298022023420108,-0.105159663468125,0.536744665389663,0.616706066778011,0.423105583887633,0.104398722428822,-0.267849330679019,0.383679170214546,-0.205809601081681,0.163645690426185,0.0998194733437089,-0.441972133077489,-0.247426349288027,-0.248864612091776,0.350214087990792,0.508515926254661,-0.0960181287647132,-0.556748452982504,0.118645938073065,0.0281014904374969,0.174741744449923,-0.311410340889507,-0.0474644903545251,0.18986510998118,-0.464341623404024,-0.370558496936631,0.231968406152629,-0.218076426353342
critical,0.0520513638034335,-0.0775696559789442,-0.117111268960098,-0.118552610417228,0.334912981982526,0.0319770939274299,-0.42665231060777,-0.0562853758519294,-0.0213994115517715,-0.152993058198519,-0.171018140157448,-0.0310487321182586,-0.137272862108963,0.0428791589989659,-0.221805082792401,0.190655705636621,-0.337457042186633,-0.107768156257428,-0.118602748973251,-0.456723090827688,0.345499004884176,0.107534176455199,-0.0234206110904727,0.0791810151432423,-0.0026277511610834,0.188790890645192,0.0334975378674335,0.0710598107035491,-0.14031214739987,-0.283086209712406
critical,-0.356250578909252,0.0010876474435788,0.166266490647354,-0.182246059354077,-0.292755800571319,-0.0603395610403494,0.10305639687411,-0.397011332637424,-0.283586837351629,0.1413601895933,0.221759598130408,0.130015269244298,0.0818272883105637,0.273065869761507,0.13532487581128,-0.128475438650459,0.212059583541064,0.289415412398814,-0.248908014795698,-0.189050946194039,-0.231926210621195,-0.313170697610461,0.256378172276968,0.375456093226088,0.0230910327697704,0.340911262613214,0.32319530132809,0.118717763595695,-0.101984685524086,-0.285882420541751
critical,-0.0251897043897813,-0.196369578561832,-0.205783193839109,-0.0448950043561969,0.270789654045154,0.0209576748938272,-0.0373531412452168,0.0690469376433845,-0.454055690940429,-0.024592861568003,-0.336784169128399,0.224999468048274,0.238263049861408,-0.209761697362538,-0.0458812909083516,-0.0087065160591288,0.0686216353633947,0.0230941717732654,0.0141330034597291,-0.298643522991774,-0.0872454145180969,0.0697238126752629,0.128697735813023,-0.166840424092476,-0.195428835055971,-0.10064259250198,-0.259265966094894,-0.100643224167249,-0.171436613423614,0.023599233715525
critical,-0.0697292191527945,-0.278548496357021,0.183426650653428,0.0358132212248732,0.0632528475590386,0.416394140611436,0.0554124171441905,0.0229648477345517,0.0366310696154701,-0.132378021389219,-0.0581911842177436,0.0257291481219281,0.141438124231444,-0.304063297164379,-0.268060578159533,-0.102908194487455,-0.0494538969704928,-0.0139256255251857,-0.277796042237543,0.182615813071143,-0.338104117553438,0.142894294408776,-0.0953190768894651,-0.0549857110664823,0.142783623711077,0.0694453808188563,0.292098727413116,0.30075964648544,0.0906464519313773,-0.283524525931027
