group,CD11b,CD33,CD11c,CD45RA,CD123,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD163,CD303,CD38,CD71,CD155,CD52,CD49f,CD35,CD58,CD11a,CD54,FCERIA,CD41,CD26,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD101,CD88
critical,-0.0187158375259814,0.332157575784227,0.571849546128417,0.0050675711252952,0.0268283860603531,0.197681511940522,0.435137147649792,0.158914254990398,0.0894511446137189,0.479348076315865,0.209013109320545,0.400983596356793,0.12486040391859,-0.0359413286665466,-0.0354468913523021,0.130087970671898,0.139840126383738,0.0081157406312916,0.355393794874726,-0.0458771115118377,0.309190071392478,-0.115738795174943,0.293642012822757,0.0425272721898795,0.319577895297545,0.0363892327367024,0.0429119380628958,-0.0499508718602719,0.208502888427583,0.335818652689268,0.318151483953304,0.247780263322836,0.284825246782141,0.111492078554478
critical,0.601463651673503,0.601084583643444,0.540446613615655,-0.648182085826018,-0.568319071948237,0.0294549567897279,0.466997165775592,0.363119166914466,0.329575942316601,0.263292033145204,0.649497031982001,0.442030904186776,0.0796206301803706,-0.607806013511457,-0.323603672955267,-0.33427139727524,0.258085903960444,0.360208808154489,0.403982304643971,0.548094560067823,0.4267478951124,0.394614332951136,-0.336403495536097,-0.243980805919604,0.387915622105381,-0.266732976654299,-0.57909453118666,0.43567601432541,-0.366330256531562,-0.469710162509748,0.404576541918819,0.512408422914921,0.472068085304099,0.375859396736767
critical,-0.219499820291449,0.384451111070559,-0.152775718083502,0.119556284703675,0.326785522773764,0.359597203218825,-0.0540339025184356,0.101834892146572,0.198265995645966,0.326664371709533,-0.285190012423486,0.17706333298158,0.246551671104734,-0.106970832107404,0.404525377580899,-0.0450466107759875,0.259625427474306,-0.233341230376901,0.38626819992163,-0.203813380430068,0.135269402309654,-0.0379205646231385,-0.0877407612891516,0.0608083802209774,0.678484115501248,-0.0732203440655219,-0.317716369660052,0.563020794492558,-0.0110032859924742,0.197415774385916,0.4601161422915,-0.108376654623708,0.19704963456446,-0.121731202797265
critical,0.0590664141148189,0.446246975478824,0.0558882329366479,0.0123751369163824,0.100691097806175,0.277269857868075,-0.0629313269547345,0.154580263784305,0.0150635834935205,0.441896653154495,0.0926936917038556,0.308218253823649,0.309696223972714,-0.0516653018708004,0.1613195260701,0.0229234593919015,0.200661496910715,-0.244382895099191,0.417095791373353,0.102250194828447,0.123213605174044,0.254213665503205,-0.0226672733795011,0.0880723762278382,0.560875160875161,-0.0317270671029266,0.0812877154534561,0.458516089964096,0.35731319279618,0.175375429386812,0.425389499994817,0.0359443633323919,0.196073392839875,0.0648196414500647
critical,0.164349693424264,0.295998508295729,0.006781841386593,-0.278466423095613,-0.0295028011125782,0.435803406337663,-0.355429682476615,-0.168373769904637,0.242853125940888,-0.0132018222002604,0.244290796396416,0.0378943740464758,0.142502760460898,0.006906448235005,0.136014073490292,-0.185711632450974,0.226627914788591,-0.117697149100316,0.181932698631885,0.267497629343351,0.274471990845706,-0.0209106864624687,0.136916632153386,-0.223391351728717,0.396440367423716,-0.0863948032750885,-0.0294658317828274,0.364564621888494,0.418385764122183,0.467797781720838,0.1308509566951,0.173550828931909,0.127387795209937,0.369967535081745
critical,0.720980051218916,0.368262840041847,0.281074902973444,-0.595971399597074,-0.687937428457694,0.302526338201162,0.353698800632524,0.301569026206778,0.472503165802322,0.330940504212541,0.302310012221007,0.415303825515506,-0.168882501372893,-0.483476155182401,-0.469791687674821,-0.463969257092955,0.382330330044925,0.153716920711502,0.184403289275626,0.639645677009677,0.317514888400254,0.0693313280062444,-0.41754403717055,-0.541061642399404,0.228616695385441,0.0455119048875924,-0.486078065434828,0.349412829291428,-0.13809761011033,-0.285657042355511,0.5602260211166,0.588008480634429,0.387207662709959,0.327516077551876
critical,-0.251584876958343,0.348985946636506,-0.119209671599271,0.0001876788915564,0.376084582562427,0.623210932911239,0.0020661170145326,0.47820715575605,0.0567935880781006,0.465292109661917,-0.0877057009599141,0.0592273641770567,0.707572695921175,0.576912345811819,0.0446843574725919,0.277255765549672,0.423950406266808,0.0914640360252944,0.522473512303505,0.103091358252677,0.309561802638158,-0.0640336122434558,0.130634943964311,-0.370376863499305,0.468192914980067,0.264419648194342,0.371522805804469,0.409242803059438,0.543193704298251,0.525441379881223,0.572366893533178,0.0115541885396093,0.432648173755162,-0.020461801630406
critical,0.336309653283286,-0.0137005402934519,0.79478651462039,0.144612675143068,-0.147128719138235,0.739815366268958,0.31489862934518,-0.0132750490119229,-0.090024749916317,-0.132265204363656,0.110468358998395,0.672649360101857,-0.0570892895337475,-0.287986065492532,-0.515693878806399,-0.305386559450031,0.107496227603169,0.663528384959109,0.107033728368112,0.672070453511838,0.0161604286644938,0.672857799329538,0.0535767062034099,-0.359779238337375,0.291326294200032,-0.339812907260422,-0.34932439000416,0.056943570123696,0.190387829013499,-0.62924574840736,-0.147952029133388,0.330783857701052,0.330254526188787,0.680079697378057
critical,0.448644281495232,0.322260829084309,0.226330561275545,-0.550730974497723,-0.572933839629952,-0.0959648921905813,0.177271516518621,0.378099446602712,0.592509578341889,-0.0598591361307838,0.503603951495036,0.0489741528325996,0.0510483962382475,-0.38846285980666,-0.410034755699839,-0.661868113978779,0.283062220713624,0.285377954475299,0.0803169341974655,0.411116125386522,0.199447653943187,-0.0783437480706492,-0.225426085536371,-0.273761736259703,0.112511599717458,-0.288297588868924,-0.258500173221008,0.228403317478758,-0.0917402150668026,-0.409720338360128,0.0413630813424216,0.217103034531234,0.0367787119819109,0.335371835757672
critical,0.179509030985636,0.199174751554004,-0.014041874509033,-0.0458615350937225,0.144563371817982,0.264414410956739,-0.284905067862537,-0.0547716204792116,0.243544547772699,0.0360731961758772,-0.284314491945914,0.0019343645580348,0.0720999152533588,0.0292580646998204,-0.0578944987111889,-0.441765369881241,0.213867508092345,-0.0327425497579284,-0.413313632390026,-0.083827880293957,-0.115988675317096,-0.125899466658819,-0.495811814156887,0.235061361881153,-0.157718564616722,-0.31821582062628,0.0017115303861368,0.260601292589737,0.0219072346849125,-0.0076016279560529,0.122351759718898,-0.219432140377991,0.304107142550774,0.107175104759025
