group,CD86,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD195,CD32,CD95,CD1d,CD39,CD244,CD303,CD71,CD52,CD49f,CD35,CD58,CD11a,CD54,FCERIA,CD45,CD22,CD304,CD305,CD319,CD99,CLEC12A,CD101,CD88,HLA-F,CD224
critical,-0.205645585816464,0.0144624477357314,-0.0701935558273463,0.048078896198697,0.202085260503621,-0.0784427533854768,0.107953467260524,0.0471018288904686,0.111050744092627,-0.201530834725147,0.170760361230761,0.186075194492157,-0.321387649908714,-0.176136280441937,-0.0168482859994759,-0.177613780405195,0.0274977423252771,0.0119665451595304,-0.1413347586938,-0.0340046107030424,0.191490961398857,-0.0029724420960011,-0.217139546225899,0.100925108681314,0.139653786329085,-0.284272500726265,-0.0932670001158668,0.0504836153627292,0.0733249398423687,-0.0619026634653068,-0.200944917116735,0.0586826947489994,0.0810954749990239,0.203532112551753
critical,-0.469243095389504,-0.571537150416546,-0.661591291576435,0.639712990244261,0.461071448127581,0.343183177221729,-0.139819989739817,0.193601435850186,0.0492354236426361,-0.656250562362166,-0.432143551457478,-0.451195391361461,-0.631534284664623,-0.4915467616543,0.452721005069049,0.209164397861096,-0.352322554147093,-0.272247215556908,-0.432882049578381,-0.418026071968646,-0.333640925182024,0.305820045630431,-0.0445182885225694,-0.240849398821213,-0.0227693953750012,0.560904794847146,0.45554583256095,0.180662807984771,0.38938762941298,-0.361282213255434,-0.579841928924686,-0.296814513497666,-0.154350827414616,-0.418443581793488
critical,0.0439150200654914,-0.0419345559049893,0.228169540921507,-0.417911212856636,0.0380840270901755,0.165825426304253,-0.318585150361494,0.0695895695913669,-0.0863031059708372,0.0739896051530852,-0.356422122513004,0.0223910789998084,0.117016739791377,0.0420410340008257,-0.0336675008063362,-0.28857504582433,-0.241909826377626,-0.135943162996963,-0.0234285854288508,-0.0900267547574987,-0.202088862686726,0.0565576335835995,-0.0963697367552705,-0.099801178617292,0.118317044279767,0.358641487089223,0.0145182245734034,-0.0998319903535226,-0.227999163136639,0.103759169915619,0.200107037738463,0.168986154636907,0.0330214915422771,0.107694741806452
critical,-0.345295586717973,-0.0200849763920071,-0.583091978657008,0.0711570372691988,0.136836620095571,-0.0468770219526146,-0.367726124134628,-0.154797198865502,-0.113196014674649,-0.144948384215413,-0.116934361344757,-0.125225523867688,-0.30928104676049,-0.454141743295992,0.0693165396670588,0.0681228228256509,-0.214545448604522,-0.193486103220417,-0.138869432320602,-0.103901127874037,-0.251882618137409,-0.313220504880378,0.0493875843268844,-0.310512907286147,0.0304382927087324,0.0233181106829626,0.0216397319357455,0.0625808535474139,0.402165110298488,0.190678525875401,0.113550054159402,-0.250000207580767,0.0972831795438274,-0.0808861653176087
critical,0.23927015238501,-0.23114736758107,-0.0396679256965808,-0.106974177034524,-0.326001540110374,-0.298377035437853,-0.0044468527249218,-0.225076265361596,0.0153609950536902,0.212659758882,0.0570902372408665,0.0213102584518616,-0.236901373675026,-0.0970823359859404,-0.316321182085466,0.214661753448019,0.0704543740075751,-0.313218002388924,-0.0284640412676159,-0.28619456708696,0.0942743027310737,-0.248216226765899,-0.0423582342774357,-0.271171311384475,-0.135977758703718,-0.147358832460746,-0.328913373444017,0.169666621156646,-0.374495610676104,-0.237326282859998,-0.0776662165839379,-0.0388577101066559,0.144100637497569,-0.203670336545142
critical,-0.0877732482470538,-0.47038614862488,-0.530514082931877,0.501059698841097,0.472499449441554,0.35788611389259,0.084827570224193,-0.410242747580242,0.0909010109148171,-0.268147174205,-0.320629563771969,-0.487700789272599,-0.341419647160693,-0.369737335097902,0.49274107814512,0.360626910710399,-0.198820978013398,-0.334393288651223,-0.516407684054994,-0.318412254591163,-0.224680961115461,0.20930654825978,0.542296810764432,-0.230791370479538,0.0400326489562523,0.401007186431781,0.112570649690378,0.360541843710035,0.313195313185611,-0.60405452542639,-0.43371840562719,-0.302321062655864,0.0722099040434357,-0.239037483550912
critical,0.156249423578439,-0.142749902822252,-0.130379711694006,0.390935131112134,0.131398501005634,-0.301287953261786,-0.0839077787910275,0.0798723650463049,-0.075227699771322,-0.32456820010112,-0.0047021352581715,-0.0565870404073685,-0.193103109838781,0.0712608603908079,-0.143804854376634,-0.0217511374823141,-0.183585411118532,0.024584780930948,-0.156339463478602,0.0397860576897784,0.170159907829301,-0.0834899102690672,0.110902726293029,-0.0125017879969768,-0.200952450510769,-0.212048852279715,0.188634994063491,0.0998551678995138,0.210101448664316,0.129298619555528,-0.0494696436469886,-0.358550835908949,-0.0972585999090626,0.0970637910792808
critical,-0.0780436467600279,0.0677768450278711,-0.190211121794186,0.0868128672689842,-0.0426006374563068,0.0796468374787171,-0.181682384685907,-0.19432374984047,0.404824233604726,0.0709178143408877,0.108601680824503,0.213868882493896,-0.0220391419638921,-0.147780742659311,0.130425024784175,0.132431529516436,-0.166029204995567,-0.153578006186394,-0.165504481039332,0.0565388666721365,-0.287914647403968,0.0817010802966623,0.211091712405026,-0.234708240048089,0.0815752002529221,-0.245376188744428,-0.149774777259609,0.115919177223751,0.299927642439866,0.0148902470434031,0.0297926348001401,-0.17702440575345,0.168237997572269,0.0635526052179801
critical,-0.0314871304872266,0.171093509314295,0.189672341992763,-0.203511314366878,-0.150922476995158,0.100876119629507,0.0268843296273979,-0.167610224633007,0.0915486434178339,0.166534652369652,-0.0461019567183568,0.0032625721433886,0.308949167789802,0.0099762163177517,-0.0366012291726765,-0.142594080895766,0.3566318469181,-0.20464066661361,0.167100857927598,-0.0982975838162676,0.0936037476948452,0.0687594827168168,0.105275522645866,0.15150649022154,0.0861762297544513,0.0484227532458156,-0.209413899908286,0.109582921203878,-0.222327813382296,-0.0804634120643606,0.133526653845657,0.052226327205375,-0.103818454217387,-0.0116063148419581
critical,-0.366535427269465,0.0921651151066487,0.180612000565727,0.278003350371498,0.106228263398392,0.119072263816819,0.0667012712290068,-0.271121508210276,-0.0075043105280886,-0.0614097231678401,0.107223501738127,0.405050459917706,0.315790324992558,-0.0665421407963995,-0.0631767060774882,0.203271855985367,-0.0424106254738522,-0.200991457994028,-0.381739270261712,0.0214984559133796,0.193183868161991,0.419899893559432,-0.356279026208418,0.0858913358088851,-0.0655017131643191,0.0979522005604448,-0.239304322411074,0.245777311256472,0.110803390545856,-0.0941464593205413,-0.07557616116736,-0.397140442274128,-0.626461402754663,-0.471532475885149
