group,CD86,CD11b,CD19,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD366,CD39,CX3CR1,CD244,CD303,CD38,CD155,CD52,CD35,CD58,CD41,CD98,IgG-Fc,CD26,CD304,CD305,CD319,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD101,CD88,CD224
critical,0.0208242249564085,-0.0080606568079597,-0.0451698927018886,0.222479814471268,0.0075306326488613,-0.0688786284293866,-0.257638478387311,0.0121708480196548,-0.0693044566339159,-0.206137173445663,0.053206964623381,-0.0392256953926025,0.125039432039233,-0.166648544984471,0.236882227287278,0.0179462104291812,0.0498733787783711,0.0090425006811788,-0.168009766096267,-0.028263494184857,-0.0469128921542293,-0.036581393564858,-0.101279224168056,-0.148477726891116,0.143199067453754,0.163549583181374,0.0128697536840606,-0.362436604263613,0.0800997496560555,-0.0872829061276116,0.146755773944637,-0.095458850199627,-0.107950628222818,0.0853904314893954,0.0831832780414599,0.0116371334405967,-0.0128754305031268,0.342450453734614,-0.276852249324854,0.0475278259850648
critical,-0.107112058864192,0.143114769419554,-0.136077476495167,-0.377906393353661,-0.231825415711156,0.0454166089857917,0.0938841777438328,0.0058968913351077,0.0034857081199727,0.0154285265510074,-0.206848777147358,-0.246635063961113,-0.42862219431601,-0.273563464349333,-0.124661397519067,-0.400241248064628,-0.440504557964334,-0.150080527667041,-0.398935517068596,-0.40086781671158,0.0143411166045088,0.0177096177668704,-0.31621518745823,-0.136270999585175,0.0993847092178601,-0.308688950188913,-0.354120681906315,0.217140956171515,-0.244980261957482,0.0570131333742109,0.0897331210858501,0.201486700303573,-0.0401924489061045,-0.043351191740632,-0.402690724198335,-0.317335640564948,-0.33862691448773,-0.386645621687191,0.0354374066851489,-0.122382037213042
critical,0.203029652626726,0.141227379140765,-0.0189203823316856,0.0042852830851813,-0.14512928574699,0.203750851396404,-0.300833101087314,-0.260823202812501,-0.145157097804019,-0.247049671980837,-0.215675093859097,0.128454667460723,0.32033648505566,0.243817211973099,-0.346002662176254,-0.0279121669723639,-0.0548156212722438,-0.104151024945204,0.0396449467206728,0.0268510253654909,0.0853930247724345,0.138358075098531,-0.0769997582662594,0.352077489244098,-0.0041344562521501,0.0790217864340014,-0.184596579172412,0.119402674049277,-0.0498280510202794,-0.0097318178821263,-0.311468260128881,-0.21914877935011,0.0802029661365473,0.0663659535890687,-0.084504890962205,-0.0837664410913852,-0.120364057334238,-0.0609951933213496,-0.0815109687072138,-0.163683769506965
critical,-0.215349873147168,-0.0060614005751015,0.0849705822343848,0.0932148904346996,-0.499645953442843,0.46741923394586,-0.0130382062543893,0.112298799842527,-0.193947239177576,0.0526487421839924,-0.460378764812299,0.30720787963079,0.0997874263294843,-0.0563435678085246,0.141286024490951,-0.0484411491504636,-0.0789053500268273,-0.538814448144479,-0.101887071197469,0.146825843205829,0.128068104886722,0.224455762311593,-0.0033615972420609,-0.0023249958307534,0.301464004424854,-0.10454487711737,-0.211583011583012,-0.207609078878254,0.284335180628053,0.189452199872804,-0.230575731334323,0.289431414640597,0.090193848720912,0.456156517288256,-0.0359212077780127,0.244653569778538,0.0418625766614125,-0.172642429283173,-0.274871362252461,0.124549238633961
critical,-0.0157313791398172,0.278794448774018,-0.267879778710488,0.103463457243008,-0.123943997754976,-0.0536333879935126,-0.13365974900853,0.186050641914694,0.32320670580223,0.189390910562547,-0.304800594581769,0.117716276220139,-0.0623574041826174,-0.33425023951329,0.335522701557339,-0.199198226325437,-0.345652263482256,-0.0226081147547277,0.0981861270355791,-0.0236399887627396,0.171051652261037,0.070273450569162,0.0916199121833153,-0.146879953788954,0.400749127774995,0.166454735954356,0.384165767031681,0.198878531219588,0.202282660550991,0.0361603813638352,0.0029673546609091,0.189237030218658,0.119338544768607,0.106756402606043,-0.0764588123105611,0.240726137149111,0.0709012591894102,-0.104237007278255,0.354986249257492,0.183066238696632
critical,0.0354305153307662,0.707212362659739,-0.0766795853327763,0.289215655059319,0.015159181698201,-0.421059693577057,-0.52050444298678,-0.448250209761015,0.354713706900511,-0.306276933939481,0.25256278092417,-0.0825112355911412,0.105405918659608,-0.0834537447127542,0.442699974510076,0.147084668538907,-0.402043223556814,0.310426745071926,-0.0483577879855864,0.259045785087226,-0.330690889500278,-0.374136896076763,0.398562237518545,-0.0226666999830712,0.643389422610905,0.247195746248833,0.261810686641622,-0.156410164522954,0.498014742568862,0.0609212950579555,-0.40006409297677,0.0297082650811107,-0.356915511505193,-0.142141019270762,0.472244498310057,0.451314261382931,0.435076487777238,0.271026270816956,0.249637101310334,0.0242169646166951
critical,0.0216404021673615,-0.0593511169233568,-0.13338984920631,0.0958866123562627,-0.111981998596796,-0.0685027954181127,0.0616903227980506,-0.080913576967685,0.385283265000096,0.0425973296643695,0.0385988224078589,0.294868868056431,0.0877418439174817,-0.439933578016561,0.318517373138014,0.351836033629203,0.0375336565844802,0.320426943957626,-0.106574118159242,0.169033017127536,0.099694666866731,0.122788108349055,0.200358190669692,0.276270219698579,0.112454701800398,0.365487487503978,0.524207177553835,0.146584424355815,0.309569682625509,0.155178077816852,0.039066745470415,0.263432053898616,-0.187452383176802,0.131806270743834,0.235608732731444,0.230426215346843,0.356965481423221,0.161926252924204,0.34231280067014,0.105520462131687
critical,-0.409888511163227,-0.20116945841861,0.269743802723878,0.384703912875734,-0.384133238588877,-0.119718474414214,0.2267950869479,0.361104905567236,-0.36307262927333,0.434109654462122,-0.0917813193894832,0.524062946055016,0.214756765585375,0.28952526678843,0.185250316162155,0.276298422444313,0.310953734479328,-0.0408519353103896,-0.0037601676133517,-0.214488272004453,0.260532934190271,0.515512711099107,-0.19362080164725,-0.464773139829466,-0.425738202662599,0.0505183148167368,-0.270009736087835,-0.0928695506953561,-0.175132934710582,0.442132516471927,0.219674459579197,0.126140426071726,0.132947367436509,0.521737334825563,0.314415034074533,-0.0067433020655981,0.237387996628383,0.0116363330450395,-0.445797333742195,0.102128401965841
critical,0.228213245748725,0.299805375476029,0.220629498596161,-0.166881837433345,-0.247556122810884,0.141216555405512,-0.0502167664663782,-0.0693183748441539,-0.0470087579489492,0.039021883668787,-0.193897799821031,0.165812952062989,0.104929502668401,-0.0929021863303568,0.0841689887092347,-0.361057983868346,-0.163937910988531,-0.0923077060651193,0.0347026434930256,-0.333976514455644,0.0556501960283446,-0.0159395067925283,0.0776365487401033,0.162801328314956,0.248907350043955,0.176944706381379,-0.0862166522372318,-0.0032787551553557,0.204217385611137,-0.048584841917917,0.191665726725833,0.368816483758942,0.119301423125814,0.113584940278763,-0.306466944038161,0.170125142131105,0.208240935511438,-0.48704616987868,0.318567007142586,0.0676883908556384
critical,0.395132241865835,-0.024244035794037,-0.150201204108111,0.451531614346018,-0.142222288605252,-0.385700663119678,0.507262545754168,0.12615989856782,0.372114914931801,-0.25105284915807,0.0634695880959018,0.101106501665064,0.35131161747372,0.182346778776488,0.393572264255827,0.253800701665993,0.161691985264657,-0.19633695859423,0.0498938303877605,0.115030212384474,-0.134638881804483,0.110631358338976,0.122117700995327,0.173380824505566,-0.0163786781497424,0.149974258317888,0.0023174972760008,0.35635117544517,-0.26463207070233,-0.705140281706154,-0.119412158478929,0.0985825560821064,-0.0527591591146541,0.0467693381024951,0.269173871381575,-0.246603608464702,0.176194045458127,0.419338257107481,-0.132680718631966,0.0194965508922939
