group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD39,CD244,CD206,CD163,CD303,CD52,CD49f,CD107a,CD35,CD41,CD49b,CD45,CD304,CD36,CD305,CD99,CLEC12A,CD328,CD101,CD88
critical,0.0821258553904325,-0.0482379930851338,0.14432212653357,0.40982760689723,-0.0719040440265778,0.039547215644102,-0.0063004051485378,0.202741230128902,0.250877854895159,0.0470819711851012,0.169098887392156,0.0394719316311316,0.445197270815609,-0.0122250567868451,0.242597092815962,-0.189279285770035,0.246914103739374,-0.0457526808428881,-0.0918943799431349,0.0970171903354768,-0.260054685971144,-0.378681418525224,0.0566420274666387,0.129094042094218,-0.0362715363117909,-0.174371107751423,-0.0211446929822241,0.282975403917184,0.338967267419703,0.353484859397497,0.321912201830204,0.330381160280205,-0.0566913146436854
critical,0.297624346767679,0.215441899240345,0.386697604218332,0.346791454942726,-0.475071459753843,-0.500988141146441,-0.311160919664037,0.363088235279359,-0.186998579487444,0.302091950746122,0.263562546228264,0.347878010926364,0.404433127713514,0.287114352123314,0.376887983969304,0.144727021862847,0.0144546324225385,-0.469396890153022,0.22016455046495,0.098022300523703,0.206745043961426,0.239152365033155,0.0210125478081857,0.0790251025113139,-0.0164097103018058,-0.511445307681478,0.38827969231032,-0.537714650114266,-0.477694006988648,0.248653375604426,0.375466615280635,0.370590506878598,0.134462416503319
critical,-0.1932879404291,-0.0033698506953327,-0.0506581678998229,0.265178273430223,0.0312285301914849,-0.0196562720465422,0.140252106114759,0.312383498934706,-0.125839422733978,-0.220642266317574,0.254537818027193,0.191333618175827,0.0864970449033694,0.0520755124726022,0.173994644368381,-0.0566173049135207,-0.0294390055050428,-0.0338205349009104,0.106801428723329,-0.0643780333202717,-0.043907326957987,-0.169512706338155,-0.207365528093512,-0.157592908995175,-0.0667382114680051,0.433775004201556,0.0460139177687374,-0.322151762112994,-0.300328877532099,0.213325185864807,0.57309507268826,0.195673803136159,-0.0397614481498604
critical,-0.34332472149698,-0.349497777840959,-0.67941295141424,-0.158908017151667,0.173251916829354,0.112051119097128,-0.515776024506103,0.174608640771948,-0.0522137077706517,-0.118739301872681,0.256060241802586,-0.465153069601643,-0.369750260802741,-0.117291179725829,-0.111505139923654,0.0072493139366806,-0.126740794406819,0.161953327809466,0.276157838119487,-0.525746670360733,-0.322680680300123,-0.347624874221303,-0.665379665379666,-0.531657614748452,0.230884285592235,-0.0844141660478198,-0.650219361070186,-0.444000928467351,-0.0533471181235418,-0.476503189915502,-0.4366776373682,-0.324171243053713,0.013530939070093
critical,-0.274798323251339,-0.275633314866659,-0.123851930440174,-0.0784004249950109,0.0946850210294635,0.200607281742556,-0.166596262508733,0.274604902322538,0.0301196163568752,-0.0838942645666655,0.0736667048660363,-0.273831241218388,-0.0165974128326999,0.0231652537694357,-0.0261623696977217,-0.0848212589680501,-0.0132006889719297,0.14904466466475,0.0487355765361914,0.0092751150637355,-0.141620878551663,-0.181374158128693,-0.175380659410964,-0.0557900286448078,-0.0172646027535168,0.0251631675245092,-0.231907913209659,-0.137483392473444,-0.235332059004993,-0.250770875238767,-0.3887731521493,-0.322561799022866,0.14071289751725
critical,0.0150545827019859,-0.0566556615188315,0.239796837381746,0.356278954244494,-0.0779188595423738,-0.0238779329171064,-0.0239836571849182,-0.0381865440267692,-0.0032316103858407,0.14864545477944,0.203845091896308,0.117067548315043,0.34489939761262,0.119032652988236,0.0984435223469776,-0.0490311009253718,0.0039051313109348,-0.114331059653351,0.0976617511918162,0.0002482645775251,-0.114326087734716,-0.0911487449441645,0.0325450000527826,0.237240947847051,0.0499369789283596,0.262141486882691,0.0359209450673431,-0.103845278776453,0.10730758931646,0.25527813072074,0.198675290904602,0.0915322255932713,-0.0117372831154411
critical,-0.25806417914999,-0.111940714197217,-0.416979979296578,0.206129479395275,-0.115704036644566,-0.267607715256987,-0.441222077652972,-0.112415548472523,-0.197394666618504,-0.307143475063768,-0.365023163917237,0.0559416842569291,-0.215538344940359,-0.0848825560792302,0.152392948144459,-0.364177542611071,-0.456316786382287,-0.649143953503941,-0.20349339431911,-0.358262189291448,-0.262453763889345,-0.202021230484146,-0.315912934817212,-0.412120599248282,-0.148799476685821,-0.427693400038051,-0.192082059273939,-0.400168962530709,-0.160721036690487,-0.426741742916212,-0.229285286901785,-0.349291354858529,-0.159001339274806
critical,-0.333620653331811,-0.301504935088762,0.152838146518673,-0.678523756616758,-0.0130355087452906,0.0995375916710726,-0.539199745655643,-0.363278427386283,0.371900969527761,0.025961102675194,0.304765826030309,0.0191463680803619,0.201510196273726,0.0414426751980816,-0.537829455345203,-0.150816996252342,-0.0227173488655024,0.204177001285959,-0.582052766368046,-0.332058106536267,-0.0582295810105913,-0.516663783490774,-0.372293008558251,-0.276380630006114,-0.460497204770276,0.071763975573254,-0.05137152626911,-0.246077966870004,0.472783419458283,0.0320887086740814,-0.32871750528023,-0.269265652213424,-0.616620680025375
critical,-0.241264433168068,-0.104748548822517,0.084641018768771,0.194605361624644,0.072261920395185,-0.0384224039720166,0.0850052395666452,0.212925154009077,-0.0802759642099265,-0.0274890842122226,0.314207980121704,-0.0879969232255182,0.273466984518759,0.0545578518623073,0.28867542308549,-0.31103732594522,-0.135521879754705,0.10390757872937,0.102645467435084,-0.265308474857468,-0.139205296740897,-0.168822146244553,-0.105360822261562,-0.259736931762872,0.138268939310502,-0.145912669001174,-0.250962788344371,-0.355917637535933,-0.0324916283347219,0.0655745129815852,0.156866394006818,0.275251518120779,-0.12673830314019
critical,0.0155389083879823,-0.164420987432964,0.0299472082699475,-0.114653837734306,-0.244251321735106,0.344112454702446,0.184058226553788,-0.195687168165863,-0.189154490966737,-0.131967386754618,-0.12130642041748,-0.363646878243164,-0.171090016148446,-0.281089509051791,0.0264363156264766,0.223438552438973,0.653405481983564,-0.10382729154538,-0.24982307649947,0.255971184171767,-0.237659731038549,-0.0870520295360322,-0.0215012247273409,0.192190195631782,-0.0277276834818473,-0.160752200113311,-0.0161343048903997,0.327706457669015,-0.0048959637683052,-0.0604031319033295,0.091836998743914,-0.117162362286708,0.128687415449839
