group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD62L,CD95,CD64,CD1d,CD39,CD244,CD163,CD303,CD38,CD49f,CD35,CD58,CD11a,CD62P,FCERIA,CD41,CD98,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,-0.0077899912428618,-0.349076818889705,-0.172365165435781,-0.0953292460733785,-0.0604578883505377,0.125620567340089,0.0181428790355102,-0.192792397545257,0.0687151557339873,0.0673450162853691,-0.106614956163265,-0.357475434701698,0.131403616728998,-0.294436956537715,-0.206517645734312,0.274981144717428,-0.0634585143333553,0.0203454063451691,-0.137451516611364,-0.661854803145243,-0.251306667395744,0.029016845787472,-0.0889914113923754,0.514931646729808,-0.167709764740039,-0.0696993469737717,-0.0138203928636728,-0.184304099855786,-0.19814828630775,0.0067002521463655,0.0600642198392013,-0.398659980442261,-0.153512531133556,0.0262551227129327,-0.175291863953841,-0.0975279061880363
critical,-0.340018003107943,-0.325800942433475,-0.319729687903001,-0.140359883084719,0.397476623271833,0.175005432434327,0.385227434314446,-0.100318968963198,-0.0891701776878162,0.265427617356277,-0.197138154219638,-0.451222280268125,-0.0774592752391051,-0.141472020387572,-0.11266829956724,-0.0475946989993509,0.295134975283315,-0.114371300367832,-0.192147712127043,-0.411992822591812,-0.177088417385231,-0.143630433884907,-0.111831876386003,0.253301958482291,-0.348202773840667,0.134685029947056,0.25954038761828,-0.492535695937473,-0.103677692655669,0.123139060139265,-0.360704184835362,-0.43748104887704,-0.203401952360607,-0.236771377956181,-0.182498664323621,-0.268470983655747
critical,-0.0804077832185055,-0.400246357586572,-0.177839248035028,0.382168688178851,0.247685107106973,0.248313999212959,0.312528916918439,0.0987129577463442,0.331571674544946,-0.193066596003842,-0.0873088940175569,-0.25711417772581,0.178668541334088,0.23694358175034,0.228770736113982,0.275684020302432,0.101308570608157,-0.195383005498257,0.133955242728166,-0.37378547079624,0.0024455485163327,0.259740452804831,-0.0217191926260111,0.310815492825705,-0.114303179818679,-0.067308071085693,0.428932719314898,0.0573263095125466,-0.315427531784259,-0.0463338339573452,0.247402203377595,0.241822098187174,0.243264065271116,0.271803142168821,-0.300046004884716,0.281474893357772
critical,-0.452247872710527,-0.368713707323728,-0.572293077323536,0.0167407149349406,0.206767912644556,0.268767776451867,0.0819060053897332,-0.513329146986598,0.376814215905193,-0.112052684745433,-0.134854842300569,-0.35009845774596,-0.185648127462282,0.217623038762823,0.0301643962336821,-0.177282392990209,0.258713032809394,0.0737018921023142,-0.496138018503982,-0.426923575128611,-0.423973251659483,-0.137402291950535,-0.619961493626062,0.163765619047371,-0.623166023166023,0.0966590454852448,0.116069478315752,-0.522288347489307,-0.415663184265779,0.0190709504403,-0.238187220033417,-0.331744571974585,-0.465832865615735,-0.188992607149663,-0.0960052343544696,-0.419500382865369
critical,0.190396822810185,-0.0850871876730782,-0.134324058710741,-0.02987518059094,0.171287426794339,0.0527991306052622,-0.0913291660955027,-0.266395886806459,0.320279551390385,-0.0022626443507116,0.259407971881231,-0.187163123832336,0.134360008645666,-0.165323671838074,-0.079542989484553,-0.0193747305846362,-0.0243774211006748,-0.112765054263291,-0.145417419138062,-0.226834713246756,-0.133391808949724,0.0050514579656525,-0.203615931092334,0.204672878904871,-0.271502470576212,-0.144671088072586,0.0318990626047728,-0.337097223994464,-0.1615473720578,-0.0661304729567847,0.0555027846245243,-0.0470051765070759,0.0507351913275262,0.13454933945648,-0.355747017678255,-0.0652658213099104
critical,-0.18661490434184,-0.607993347745061,-0.451550835818507,-0.350016723014003,0.517823423094516,0.613045805793126,0.395039828356979,-0.398518252746213,-0.460112479905919,0.127734659037966,-0.295457430995494,-0.408759579285231,-0.316369714115473,-0.334566368008266,-0.280173632807106,0.206010104476855,0.482444596749438,0.41058773337836,-0.391532336032403,-0.649444358098604,-0.356559864153623,-0.0815977870876694,-0.265343963379003,0.540579154756814,-0.47321002716043,0.273746660084354,0.356681794046257,-0.492733771731837,0.0697075037346626,0.254089246459424,-0.636868636449268,-0.560329857828303,-0.398296654623036,-0.537756598630473,-0.31294961218711,-0.279430922166299
critical,-0.258731504326957,0.198243999723428,-0.391341345434424,0.0431783062485549,-0.0582742958282849,-0.41607953189939,0.0499014046107326,-0.731897417897868,0.123027876774441,-0.515879388498217,-0.42065302019603,-0.0693828334354129,-0.47760590084691,-0.020797167287705,-0.0110933793220519,-0.754049405645297,-0.535905860194937,-0.229805267001901,-0.646804942584063,-0.193036203847445,-0.459604034350317,0.203965888410773,-0.709892828265992,0.247045383397575,-0.582004138601474,-0.0313569773750842,-0.186295898176084,-0.518668523868308,-0.552390833362043,-0.48113043985908,-0.594135601615096,-0.0987272532937349,-0.132788882150457,-0.355580664392396,-0.0559414393198255,-0.373409008469566
critical,-0.340632742947356,-0.35244309036304,-0.380893166568946,-0.278550905220846,0.135379189781821,0.0654661553242287,0.0888385987113376,-0.337633554637797,-0.483933751593562,0.45412118876305,-0.207507592063505,-0.362860495061474,-0.229726167386687,-0.393887180501065,-0.294881721092959,-0.180873801688659,0.360741393663211,-0.115539705325411,-0.477214677241921,-0.319688546138902,-0.260287016304872,-0.28632921432355,-0.486343517089428,-0.0470305603591461,-0.631983901228717,0.136366569289797,0.225700442260921,-0.742214361898676,-0.237475425249894,0.0498143449620796,-0.325820329682246,-0.396994937714274,-0.385761156175435,-0.186951047248903,-0.226678144723415,-0.17238984140084
critical,-0.0780333233813877,-0.427640250962108,-0.267192087071027,0.0760771192769829,0.288911765743006,0.467419658238086,0.286464635949681,-0.0269915411729997,-0.0229687346984259,0.185768558985231,-0.209768431747965,-0.323050330784929,0.11287593346085,-0.338522158266373,-0.103843342580234,0.0177599237581771,0.387192928682948,0.0851767394225729,-0.117442010884005,-0.446311941762164,-0.23965412765523,0.071122498248485,-0.0396649400974168,0.261056069733478,-0.174469918306839,0.35683785274122,0.131137285168563,-0.0181653570624716,-0.0641321582386085,0.262829216390063,0.139521203258956,-0.165418301274059,-0.241276757274013,0.101277339891075,-0.300267409405404,-0.0805188092160842
critical,0.01815048962966,-0.344445848967409,-0.117981673960052,0.213462257444658,0.306731222073464,-0.264731674641679,0.210051720802397,-0.455308717403555,0.297006774314899,0.0700763732768091,0.30066397783059,0.222302867522639,-0.031306380966922,0.708722240812547,0.0408795709931369,-0.490536923420173,0.43356309150309,0.0482239254298099,0.0905169730748251,-0.0152179844225953,0.313722976412612,0.467755983526857,-0.208016706017472,0.233897051337989,-0.330243361830117,0.297499435302534,0.397075049583739,-0.141723734157271,-0.415721994667811,0.0342717463781369,-0.347736580253709,0.385680317154978,-0.529828838907196,-0.239088468974084,-0.138992713984361,-0.214332943584159
critical,0.0039933867437318,-0.12047960302405,-0.0134630553736382,0.36063865723634,-0.037166628666911,-0.0395669337892875,0.161690790016815,-0.243018514374233,0.0223028778615661,0.0970940826264612,0.0181513504856141,-0.300058870369421,0.225759731085012,0.0972903271092709,-0.0012937422545988,0.0233496827811702,-0.0156541074648011,-0.0086441125221651,-0.251630804714941,-0.0046348696576331,-0.0311396804970414,0.141250559282098,-0.191624906180458,0.0451996648494396,-0.247049589598736,0.152864167835941,-0.0729006271180188,-0.26780574633099,-0.240525491986768,-0.0566066973048219,0.12449205317393,-0.10503635862253,0.0405405760989489,0.164707119087668,0.01997356359212,0.0764910404399736
critical,0.0102582303530631,-0.179856029843297,-0.276335513703644,0.0396582444847764,0.28998264303056,0.4938133162236,0.317054571016643,-0.13214252743779,-0.0217777773349875,0.0387353393335182,-0.27708607013527,-0.409006470997986,-0.221383328211138,0.0509400234563884,-0.0023803111050363,-0.256219749659147,0.390658333119998,-0.273848084754599,-0.125077829287198,-0.447157652134502,-0.2356463147113,0.0431484754388189,-0.0603108982140867,0.239207148434263,-0.129490132457418,0.296786618357325,0.447250557298365,-0.295296380160861,0.175801870664028,0.025496525398159,-0.173098773327453,-0.311215818302965,-0.255349038599115,-0.0654799831485771,-0.107335371009283,-0.269249910982269
critical,-0.412883857775511,-0.192850192117897,0.053661857868125,-0.0801035439536048,0.152004516043153,0.163236902404603,0.0077516777449607,-0.29115418678869,-0.0337264550342127,0.213787395696863,0.007382585855352,-0.124189951911854,0.205920700177012,-0.0427113560863285,0.0695361071841041,-0.0733467177758648,0.10003813913394,0.30693989843154,-0.124166379402146,-0.544769191271875,-0.0897403136652793,-0.0765082416163939,-0.100084521241924,0.467142367913945,-0.173515669629009,-0.0509684490653089,0.162642014309179,-0.220327833093686,-0.146723926152072,0.191610560120966,-0.009968017417802,-0.0330544990595688,0.0634229580966536,0.101727568064373,-0.417255099162283,-0.071598832856856
