group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD32,CD62L,CD95,CD64,CD1d,CD39,CD244,CD2,CD303,CD38,CD71,CD49f,CD35,CD58,CD41,IgG-Fc,CD304,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,-0.184057636228403,-0.212347927784688,0.0077099460054595,-0.0776990024138369,-0.195492271171839,0.158188862576408,-0.0323548009466599,0.0679334420357291,0.014135385727064,0.0207684926426785,-0.108845307300984,0.273635537641003,-0.0349828587805383,-0.201096904209116,0.389157957417551,-0.18041285891355,0.236430261096649,0.230560977815958,-0.323424224753792,-0.43665134361514,-0.243473012633784,-0.382617021464284,-0.116195014202322,-0.319294343415793,-0.190061115309049,0.0976826233970134,0.128061449845844,-0.0899484924596774,-0.0755644150271568,0.167030155302428,0.196107120993047,-0.214968222001489,-0.0779769161994879
critical,-0.404283778338415,-0.751871123600219,-0.44613226253943,-0.339868488974794,0.659028598170915,0.694617022525946,0.702243156236634,-0.321562269319632,0.392116222017161,-0.317580137598325,-0.58390680239913,-0.0522717980396616,-0.408820834350288,-0.283400655354986,0.341852272480199,0.644186477155859,0.353866943822704,0.508101226953977,-0.231658840048716,-0.760616595231981,-0.399317869715806,-0.124268843605632,-0.57319600052931,0.622046765736271,0.395124395781488,0.693062727556108,-0.300516975595377,-0.547689618907681,-0.451333854939707,-0.492661978779335,-0.335769485702102,-0.42135561397784,-0.569153856789504
critical,0.321940393578708,-0.0987978953858931,-0.151209274577115,-0.280776995396707,0.0613854931705169,-0.0285630203176316,0.0039773626235337,-0.20232012363437,-0.0044612998279772,0.153975580167565,-0.51376619695361,-0.11042175945111,-0.0510033695687545,-0.246415695639876,0.377473037560455,-0.0033667500806336,0.0035162825715648,-0.0342846218533967,-0.0113158538377675,-0.247454863091652,-0.0265953401151185,-0.0161980441989037,-0.347420736101519,-0.317560166921773,-0.130511197744069,0.233045422280508,-0.133557458772093,-0.287985355868923,-0.107670008085519,-0.537873441616187,-0.194756582183958,-0.219299679411153,-0.145632662215543
critical,-0.247934844800919,-0.192675158706418,-0.463499455200164,0.104951405169051,0.378730752711786,0.337573359952753,0.366516495816322,0.200013295300806,-0.0226173239105546,0.0826404913142112,-0.522940092486269,-0.0918578174050015,0.02485640894852,0.0299065808812575,0.370762413157296,0.305482370911889,-0.0752480856429222,0.306034658435386,-0.185375907277046,-0.212107907304912,-0.0887086457313647,-0.281081081081081,0.118548076667468,0.156583067267715,-0.307464524587051,0.131563786483421,-0.413287014220146,-0.146611775886244,-0.0421201925177905,-0.282441273647987,-0.47325396722218,0.26005176231855,-0.116563661803242
critical,-0.0133451587084966,-0.0653886402688878,0.0813491305040441,0.162705729128348,0.351001703420718,0.0334443518095727,0.0678754385231065,0.0496616530943077,0.37542265226872,0.242640823783324,-0.402568404043018,0.373690603566573,0.108260907489565,0.423378706935665,0.43355378147324,0.0097451155180368,0.23465425192133,0.0811252626104762,-0.241767431456299,-0.370149552064897,0.0212526506917487,-0.248677558894832,-0.214412021066619,0.314450573416537,-0.347363399103469,-0.134688557260501,0.123281066638359,-0.0582010612099428,0.182413590137208,0.0130377642830038,0.311863328842316,-0.0193410740817015,-0.116278523795639
critical,-0.281392984128893,-0.648647174294974,-0.400011612743867,-0.17429240519254,0.514233924051643,0.64807699469559,0.483380135051085,-0.506846537793462,0.141483344643999,-0.194635208744349,-0.4984181515468,-0.145727022742461,-0.27018765909874,-0.387037674172876,0.187174072924751,0.475567540529688,0.24866042888762,0.358273873204835,-0.505600360767625,-0.744890770187034,-0.359672006475285,-0.541048695892154,-0.495227738374947,0.438827158658249,0.078337411071849,0.377190282361525,-0.47671134064825,-0.522591487285053,-0.536609608805822,-0.279303863773175,-0.41825301081481,-0.452497115025416,-0.293869427884139
critical,-0.302202972997956,0.154575851987097,-0.273103103557309,0.228845023117341,-0.11973913281303,-0.279587334515936,-0.0333615793536913,0.0987979590585586,-0.273605190908776,-0.233225908805311,0.171895259916384,-0.289139096832335,0.057498050736596,0.24678068407107,0.0819473160462501,-0.419940271282975,0.0613940541745276,-0.188256569825094,-0.365018312295373,-0.10214556597513,-0.333583573318779,-0.375117289396855,-0.0339794496999498,-0.148395324212248,-0.400638203809474,-0.225779260070456,-0.546094314813622,-0.0175661240398938,-0.160864676019098,-0.0162560055016929,-0.292969179928371,-0.0672048163640857,-0.324830131424079
critical,-0.585509482898015,-0.245173861240073,0.39386785042301,-0.521575821717344,0.0462579511725245,0.199438128070207,0.347792699644131,-0.0125814629143374,0.379813756113458,0.262329466822641,0.29230428768841,0.455635681675969,-0.147321439684408,-0.420547467610674,0.557076852288147,0.353447739967396,0.585896365382012,0.454748515379492,-0.0998347593281249,-0.545055386667699,0.201032111201728,-0.0835916832977255,-0.207625298308049,0.293447096046359,0.212890266830314,0.70804298498374,0.424937779606418,0.0280141206617801,0.254370159683637,-0.038784135414163,-0.0689124470605064,-0.641515444322076,0.244101839585466
critical,-0.163413643876462,-0.623285552609005,-0.413151425482877,-0.0545800153765862,0.572250982138923,0.629682868400899,0.383130037838818,-0.525608007832618,0.427957061177891,-0.27701932145991,-0.555551782000151,-0.0117815105177924,-0.230632984100694,-0.0321506244058455,0.477009187632641,0.659638509401991,0.5144566382668,0.606207189178993,-0.469632220084729,-0.657532137076988,-0.147242626702212,-0.538706987705916,-0.173899271638289,0.328832841433561,-0.0485630245518891,0.427912029990432,-0.0440331270745911,-0.0044805504312262,0.0111387845479047,-0.151984281104337,-0.123018450422254,-0.324727267766984,-0.0469239682086977
critical,-0.342770037970198,-0.198723718928782,-0.205628891267355,0.160128899217688,0.192592682486279,0.0151017093774142,0.087757804826032,0.252848419919576,0.0480966990017952,0.0796443798968301,-0.223371631308806,-0.0673795771427991,0.362359077983699,-0.0866595321999622,0.365524061183449,0.24493919651354,-0.148540005601981,0.0219647977375492,-0.077126126417952,0.0777664797188554,0.192971170144647,-0.542165612735525,0.151954181717153,0.457768550199821,-0.127706291604402,0.120981841537859,-0.350183615448087,0.257807009998085,0.0130179945803005,-0.428834304675997,-0.366035819759463,-0.166301755100843,-0.188380581138125
