group,CD86,CD11b,CD33,CD11c,CD90,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD62L,CD95,HLA-DR,CD1c,CD64,CD1d,CD39,CD244,CD303,CD52,CD58,CD11a,FCERIA,CD98,IgG-Fc,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,-0.092843457721298,0.0729237545595104,0.0365592537709864,0.129431174523406,-0.0318744627785547,-0.056802177837265,-0.192097312818569,-0.0841879984133883,-0.145456289220227,-0.0618699785586413,-0.0502022174212886,0.320679132282245,-0.0708031374364544,-0.231351934426148,0.0116352281044707,0.187413302294951,-0.0180269501740639,0.196676331454543,0.421739200764367,0.105389300350314,-0.042650376684302,0.10691606136006,-0.0006045264124985,-0.0629119592029771,-0.0803995663411285,0.129666130588297,-0.173398325984996,-0.0044866806556628,-0.229550871523877,-0.137935393202153,-0.166725447205991,-0.150450167429513,0.0168763623489173,0.295485627001001,-0.0781102499137152,0.0592120489542095,-0.0169778274352169
critical,0.423586142272229,0.665580166976814,0.36320858768929,0.33617575869336,0.0023968027428423,-0.693670956719504,-0.766889606641478,-0.648209998745702,-0.0130426924705299,-0.223598774608789,-0.388107370192617,0.387546754414817,-0.294604957483103,0.285634848376554,-0.234552470322599,-0.0035603847435354,0.522831770093876,0.136732019082694,0.354360622612555,0.27420102739983,-0.560156497051315,0.348672179927354,0.420967067842306,0.231154324238835,-0.386218984683345,-0.58717998207327,0.495770675260505,0.0494606612094993,-0.572958497679573,-0.600528371053298,-0.649942742171426,0.133531790391858,0.420237924411918,0.497388710805705,0.247079614659042,0.384753122041249,0.530852517167694
critical,-0.344825685725514,-0.21367916909042,-0.251607335429936,0.340725024914958,-0.0259164460364751,0.283659149239321,0.248006869962232,0.435062280820382,-0.387149214979494,0.0274372972617944,0.597305072852489,0.312997520554234,0.140300187693628,-0.0518348775340662,-0.187194378713745,0.145493939305555,0.0237241362311412,-0.0906378608827861,0.179660518030478,0.160952717762285,0.311730450647758,0.230434028162369,0.074130689401336,0.268989371005596,0.382092151160673,-0.0201309527676388,0.264730626893018,-0.130415037088854,0.600599528683825,0.040039735139281,0.180594910573019,0.0411063574481612,0.443900994396683,-0.0540065009771782,0.257127606933609,-0.155528433724646,0.0455866946851174
critical,0.220079949677551,0.398891744229552,0.236384722152083,-0.0020603956843003,0.1640931187999,-0.0027070612004586,-0.519204609456969,-0.291693556930418,0.0961527124445961,0.303412812418571,-0.0002580820695293,-0.455220459324206,-0.0311472860711066,0.0734868643511706,-0.428801592941053,-0.537391282896866,0.222707290442998,-0.176372162731342,-0.114572509997084,0.339542819143242,-0.0350447932889219,0.32227025542943,0.183468534350065,0.371154541687307,-0.444617208248296,-0.0236450890837561,0.162440469874424,0.164806725936995,-0.0993950751458126,0.396728418822002,-0.103730507462442,-0.175228544035395,0.0584901109423151,-0.004425347144715,-0.151915038444552,0.0929124482813055,0.124549238633961
critical,-0.220769579164401,-0.107976138743029,-0.291025709954957,-0.2334473504885,-0.224279017884134,-0.158998270789278,-0.257142061142731,-0.308173791967469,-0.18890347397908,-0.129757081943434,-0.189156298099787,-0.0688637680746923,-0.272839646705938,-0.282232361962152,-0.319830487121025,-0.260700558801132,0.101377573833107,-0.367572685961575,-0.242736671776441,-0.531313146944203,-0.303239900894588,-0.109003775988454,-0.485741463403158,-0.284261986334599,-0.377152328023503,0.0448928417144558,-0.0290520104880343,-0.384210566362162,-0.318456502208765,-0.136079903992218,-0.40210603370627,-0.380598873818091,-0.373088972487444,-0.225093165709507,-0.259686363617503,0.0014044955460237,-0.176685992487861
critical,0.001315824709171,0.150489810727978,0.26077165833651,0.446623095045359,0.0338365313276876,-0.382873533546489,-0.275266956999452,-0.115546906443209,-0.179180922494887,-0.0358609141666214,-0.208767733763175,0.195349891726327,-0.259465806659605,0.383292513422662,-0.0857189249648819,0.312076855657798,0.211974240380003,0.44450470681948,0.178510693006642,0.107438167662506,-0.249618037842998,0.204516320842197,0.0749396233897172,-0.02943184721877,-0.331102319850336,-0.204126236126745,0.282670945914359,-0.0570817494406804,-0.151164408074644,-0.181170775934871,-0.148404925534475,0.381227813401922,0.336667496849417,0.378834585309932,0.485517931708656,-0.0801537916987694,-0.0773109406690709
critical,-0.168451941100123,0.180307190653236,-0.24849752820242,0.0525648945634582,-0.679312789780993,0.0255243292516804,-0.498333295630124,0.0196410424927365,-0.231952506872153,-0.634379924028173,-0.289060025139673,-0.0663974876942975,-0.414359443178214,-0.524476166696458,0.0323400210744564,-0.066419309226605,-0.174072347459378,-0.374395651067357,-0.164307032055805,-0.0315879275610969,-0.558948495461304,-0.162362749782068,-0.395514700854755,0.230991839460584,0.20536125523916,-0.180680414814868,-0.112920657428286,-0.162805239178675,-0.376187491830787,-0.475529111900352,-0.391569768712629,-0.528641816092774,-0.194542475329519,-0.398933716410732,-0.362714806550216,-0.143889641740424,-0.359878334785717
critical,-0.312629917534627,-0.0639446059537417,0.180919717517503,-0.417034377190917,0.333607078876747,0.18009822672747,0.0224118369578441,0.160470944869001,-0.260296696703538,-0.2871175274256,0.28725842700661,0.12635771387349,0.0348799270760324,0.364497506146485,0.04887983831877,0.164017447079267,0.232517912360549,0.361218953861583,-0.122464922871524,-0.377178510013323,0.215729061487406,-0.318071762133001,0.411615624219165,-0.24619510834496,0.470260119490534,0.375258571936753,0.0056567485371634,-0.247566484680353,0.20556818193789,0.0853915447133078,0.5313379176728,0.18701064067885,0.239047795372411,0.143210073317136,-0.0728063172623484,-0.325714043416472,0.367852632912916
critical,0.0998461471102201,0.153320369430365,0.178112962449211,0.409802685932826,-0.232766304021081,-0.548329794697758,-0.162036395499461,-0.388834881228996,-0.218338838930098,-0.104071412106633,-0.231363470729238,-0.0110539867187691,-0.358203144254237,0.0159862384298428,0.0754187492398328,-0.0342318939382232,0.147876756015954,0.0568231314973527,0.33538769383798,0.0806259664225575,-0.43023452284016,0.0685360071620837,-0.0335053947600359,-0.212549994765587,-0.174385273072441,-0.471548744912625,0.437712114118441,-0.15463454163545,-0.233092036536892,-0.161167689123278,-0.502941444724372,0.253473324506459,0.182571115551177,0.417260957880266,0.321496671979808,0.0804910524232015,0.0675977165209356
critical,-0.0607192638690064,-0.190341472510631,-0.200078331113873,0.146988796466116,0.0544178823659253,0.29101462858629,-0.372896054626919,-0.0548969527986632,0.120113894611616,-0.483555915452104,0.344389696270391,0.0198261999325941,-0.200661496910715,0.114569342602398,0.397604446394041,-0.0450382348145748,0.0987270547471337,0.0805205271782972,0.364552066351703,-0.0879491085719854,0.125576649375335,0.0982276492737853,0.0382337808758907,0.385332591685472,-0.211904518855987,0.0068703573294267,0.349108293758646,-0.0733816367496331,0.0574020960273574,-0.182603244403065,-0.123172141118417,-0.378646498498483,0.271585906136844,-0.434590469839433,-0.479335686586169,0.0054102817306238,-0.178955096269665
