group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD155,CD52,CD49f,CD35,CD58,CD11a,FCERIA,CD41,CD98,IgG-Fc,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,-0.0712045931577928,0.0738557680029307,-0.0490060293484277,-0.12434358992451,0.189113686621094,0.153409819253687,-0.0430194699751128,0.256909278527696,-0.115250951112836,-0.0390475211447866,-0.144755786044235,0.13529162336837,0.336209060438643,0.0969621224331108,0.153712954245081,-0.0978929708445244,0.30745203605665,-0.027234023912299,0.139192206477787,-0.0981972525124814,0.0115362499218234,0.321668285817657,0.270762954080292,0.124431686572614,0.0997908354818485,-0.0391959576612453,0.250878656713615,0.328790944610938,0.196839388789601,0.183020371383931,0.176778904911815,0.0085467905157786,-0.0176126015128022,0.0802601804470851,-0.0095106106137842
critical,0.182394198382155,0.186234950943571,0.221016535644605,0.282013305739647,-0.360478526532413,-0.445928138631755,0.317939052853971,0.175930473529857,0.169850789100411,0.274035987202109,0.209934631686696,0.239892422751962,-0.398522571449791,-0.1791860427298,0.157832271184815,0.0865608540225156,0.0645625566954321,0.141770534276798,0.103932048282196,0.0554909431437151,-0.106714874945912,-0.193816908479699,-0.288171085417605,0.107299909426097,0.0284782274020757,-0.326381663650999,-0.496800086285493,-0.362488214937918,0.234036481931858,0.144116675642691,0.109634232151759,0.37550291890603,0.293054639504903,-0.0633849796110311,0.27381552481521
critical,0.0896856043591022,0.0802637165615628,0.0453015640433461,0.0515369539480883,-0.0243398838257162,-0.102274040492165,-0.355979033921171,-0.0064220202254595,0.0030810566533949,0.0346601633832651,-0.238168887926166,0.090986617381349,0.166041992613067,-0.15181167798104,0.140069142770631,0.0605922145765592,-0.206590791011133,0.351122525414084,0.0145204443157256,0.0510231987408896,0.100064423148444,-0.209657704159395,0.0677690852712114,0.22468476993807,-0.182458596490509,0.273667197465295,0.191182094119239,0.260111721324898,0.107273839883305,0.178232975022911,0.0324233547075712,-0.0967420800112932,0.383551228178612,-0.095427475559665,-0.202233591858138
critical,0.258183343950083,0.151019150498806,0.213467249089409,0.594166605460123,-0.468837218384196,0.165494855625021,0.287317615686779,0.126087988307798,-0.26309327722304,0.323628102835012,0.409095063944391,0.351789048383412,-0.295303919919886,-0.0015461935406079,-0.0329695114125209,-0.0498582439261563,0.135684865465282,-0.198698045688067,0.379168304323467,0.199434052406997,0.065893095537958,0.362419562419562,0.241387777569334,-0.0781310342422943,0.0802739103624203,-0.0061226324139622,0.0392864180976333,-0.297661456196574,0.0373374561133465,0.0368461932367888,0.126102961696993,0.25667013439347,-0.0356614115670685,0.322680680300123,-0.175038692144316
critical,0.190927094017145,0.152700329580478,-0.0307728462028962,-0.0031570640937588,-0.040641994502449,0.0458278804919212,-0.1143332037,-0.169632037562944,0.273772403392599,-0.230724529007656,0.397885225819585,-0.206013996364122,0.20262816770837,-0.129785090980417,0.0028768828561246,0.151036381337386,0.0158876576643798,0.412187401295692,0.0834904681920691,0.0788556083591692,-0.254559513050426,-0.0405938570108029,0.317728129244989,0.0567595617381917,0.301516045376673,0.0815429060817821,0.409292328337572,0.0221702337466797,-0.224758511723324,-0.0639305478986162,-0.223609414548705,0.227452942050322,-0.161090899357953,0.382812817263087,-0.0307890780349891
critical,0.28702393986961,0.484981628330058,0.484846931377846,0.221335508094765,-0.205116958604196,-0.42206066979643,0.429364376353067,0.411081172898967,0.592539541013443,0.308816614262006,0.3378972913952,0.367842718318674,-0.227191193393034,0.051237497716395,0.463011332404961,0.147620228220272,0.464846775503108,0.470604102668551,0.541684600048323,0.337203237868626,-0.150999332624681,0.589226748756215,-0.0747404219594674,0.540201586874017,0.29318393864328,-0.366805613583724,0.0006300596064759,-0.0603473896138129,0.392299473898298,0.522247890588149,0.459438327271874,0.16011799683886,0.3079331944865,0.537525511275387,0.385752564138808
critical,-0.189425018090517,-0.373949600615201,0.102554535448618,-0.0127657601082684,0.231220394397575,0.307131026040447,-0.351521635699796,0.40447767490792,-0.0544271885748464,0.267425465048112,-0.399098581299352,0.34163847844353,0.278674809364268,0.312978251709289,0.478508035651043,-0.0974739932179216,0.409402287029489,0.004918119843247,0.173876332309338,0.0698719710068297,-0.205552466836217,0.349502727114379,0.0269178872045151,-0.0292861555424981,0.104526227463445,0.110300388330649,0.370419065457014,0.656590496853542,0.297161631445832,-0.200272601353228,0.132769735522772,-0.0241004732728587,0.136299663330982,-0.293317110527609,0.155696710375962
critical,-0.282851303193286,-0.123085435698343,0.297827970286462,-0.402688213591403,-0.401882924129985,-0.0582072607629837,-0.113368937411566,0.0848606375403812,0.355174332875367,0.27988789380973,0.303322211564906,-0.355562007637214,-0.12168170078857,0.465918051227949,-0.0998862784680567,-0.342016541152264,0.0715369250514455,-0.384033790340513,0.023629534349764,-0.44201874282063,0.195445181685929,-0.106175467794512,-0.153264363947952,-0.201968549770885,-0.423914593281299,0.0121889195153046,-0.394675554223703,0.307988509170094,0.322878487561209,-0.187590517193988,-0.0468707700325021,-0.0691550257206053,-0.0392556449418259,-0.529579531402547,-0.0581130099068834
critical,-0.221413850904382,0.191028036314184,0.180558449347828,-0.563359893372923,0.130524509503779,0.0859173944781575,-0.0682719589556762,0.085637328245985,0.197093056939599,-0.0082923708644462,-0.324258073766153,0.0611269981651335,0.0529289150489634,0.323318404825715,0.268616098712832,0.0596575819117411,0.39728359502974,0.324915818355831,0.237843025235769,-0.274816243232173,-0.203245287039153,0.428865615013128,0.128326833719341,-0.0696411603047949,0.142983683470598,0.503191576504996,0.560262517174124,0.390804599301753,-0.150925466386188,0.0283768193977661,0.185510570295795,0.0088060541138208,-0.1443066211507,-0.0257281473136626,0.184930305626356
critical,0.361181685724025,0.20968511809098,0.309024209475234,-0.314331869743491,-0.304541204948202,0.312876440434632,-0.217187008352508,0.280946194458074,0.188503212785123,0.289616232154899,-0.556245049578395,0.0586757249270577,-0.0699086501677124,-0.0300432476608174,0.0335985209087673,-0.231518186477321,0.0392712329840991,-0.112974189442317,0.0377188478001211,-0.120594350386454,-0.109445191057488,0.279129671909432,-0.0808887353502314,-0.0695383543451379,0.189064111555294,-0.242247377730132,0.284536318731099,0.0092765629294205,0.290424440174857,-0.353100310396978,-0.252110865337306,0.0868657651936736,0.243852213374753,0.0864356914583004,-0.0694645323182393
