group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD39,CD244,CD2,CD303,CD18,CD71,CD52,CD35,CD58,CD11a,CD62P,FCERIA,CD41,CD49b,CD98,CD26,CD304,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,-0.192051287373039,0.114436137120503,-0.0718335165410629,-0.218262416505125,-0.0914683982217476,-0.177305035867291,-0.245810812488058,-0.0716482073491719,-0.0941334592128347,-0.315723936918065,-0.0386384699286725,-0.163238274623261,0.466219467001704,-0.210558772714809,0.239272650706165,-0.0065048898302347,-0.355611601077867,-0.118190221846623,-0.181300419815092,-0.298936329878948,0.0420909529635313,0.595520681997155,-0.0225941746671326,-0.0950630287514652,-0.269746552289038,-0.363720756855382,-0.279910846271331,-0.34027436836096,-0.211581872195289,-0.116471170977685,0.256148128508294,-0.214902082924998,-0.286070539948396,-0.15128124468515,0.160375819515756,-0.030332229842348,-0.172119715213093,0.103753424221169
critical,0.0620099392034111,-0.130025488705509,0.249363852914648,0.298670337635352,-0.0635832525801083,-0.0782488734817781,-0.048288024388713,0.0303083044207586,0.289387239268286,0.0384179174417508,0.202040577508991,0.340573957693111,-0.0461676433538639,0.250267522802634,0.0645746647818196,0.316124115610896,0.185325445163579,-0.0737873580135213,0.0705448938068983,0.0882421369201095,0.003578089581724,-0.157945404740265,0.121722544205909,0.103797467650186,0.351346613512234,0.187662489113944,0.310946688387089,0.366777888893665,-0.0931195194653896,0.0414767077345232,-0.0348800386310345,-0.22276429717902,-0.129215452181577,0.345819953018511,0.0777169155481646,0.104176883432212,0.442408411256526,-0.0509236330086569
critical,0.074067938772431,-0.0971129700382267,-0.413529817720004,-0.203548028797939,0.129812713737153,-0.112562870391527,0.000305950971041,-0.314226030093177,0.0531128700891441,0.159068414556153,0.0646789179849852,-0.126196848408187,-0.500209547678672,-0.368992712832459,0.136468475332613,-0.357962526729658,0.228047048270384,-0.0500421489257815,-0.245498777913393,0.0767176067481835,0.0786474704352308,-0.0107189606537226,-0.107756981500911,0.0524105364710044,-0.175130109554808,-0.0432586198534042,-0.219590467111553,-0.0159277575660819,-0.03657379205113,-0.113537875291474,-0.22727498419635,-0.114617562421606,0.061472611388953,-0.424969442614633,-0.144145536403606,-0.683299642798212,-0.378965123417608,-0.167303939522874
critical,0.205889720086402,0.239360839731668,0.533024373480188,-0.0503509195350906,-0.0886884812340739,0.052540098470658,0.0673535233000479,0.500064495170336,-0.116448746393699,0.266496696591792,0.226133263284129,0.020629223911588,0.154271872330193,0.351842495558288,0.0056962603840358,0.158169718712513,-0.060977267532476,-0.0340140640745419,0.247624101443729,0.175098966654525,-0.221520436096783,0.2311911719135,0.386249546000136,0.275322594426802,0.796651807139763,0.103417343681883,0.674388674388675,0.71158738288619,0.224108674008128,-0.154214350754389,0.0859773913450017,0.371353256968776,0.146897861499608,0.43427323955282,0.395516829499796,0.337367641150037,0.230447388826905,0.192912531313612
critical,-0.0588601039725745,0.096678012000061,0.0766395979577834,-0.0716770477583022,0.0734423370778595,-0.119158372190483,0.106243631259994,0.117106425342314,-0.123333278965615,0.0014692495783841,-0.129718616959898,-0.357830606519655,0.200813499415203,-0.241438202899663,-0.196142256283234,-0.0191524970993411,-0.113419875434805,0.136519411086012,-0.165196969728098,-0.27616231630005,-0.0376420128681935,0.134012099739927,0.0313089255720259,-0.183497147496495,0.363666842107791,-0.0746688376024783,0.354297572744394,0.347124912578005,0.20223886211614,0.0374207432039025,-0.0569435359428457,0.0482156771987896,-0.0783270263504067,-0.279881340476274,0.0786342815945485,0.040588153062021,-0.165095517977449,0.129125809262555
critical,0.265428934348509,0.747541569645843,0.392408717716548,0.306715685115363,-0.608305529286947,-0.713616746362126,-0.345686101794571,0.34959617495341,0.48571677757835,-0.264915563819159,0.279815567001615,-0.0755959007088728,0.477636363274251,0.348360438304968,0.377160072237733,0.401869270171886,-0.284318679136157,-0.495281768359639,0.26296689091236,-0.486983111720541,0.219882279346741,0.662432863245719,0.360683930052267,0.138662656012489,0.103826925433008,-0.553683519129534,0.365992862763668,0.12461101906178,-0.204183980465112,0.0710845234994638,-0.467312430360626,-0.132847113389697,-0.305021679402475,0.531229724057989,0.57138221824537,0.443418535560262,0.329756584943969,0.41294591182371
critical,0.186374388710096,-0.340517642348247,0.0855560272835997,-0.0657999840874718,0.437197977880804,0.361275131982467,-0.330514576301217,0.373644988542115,-0.3042826875948,0.176601424805974,0.346359283116919,0.177652783059229,-0.0354013365686827,0.098134335855968,-0.294830430372758,0.177024010706981,0.423645069651944,0.185281597856094,0.180817666519492,0.0774112534850917,-0.227533223089619,-0.0958087577155617,0.0986206288489554,0.0252367765900679,0.28968510253976,-0.0401544353819587,0.104991557487514,0.238377941494777,-0.374394753960343,-0.145781974022437,0.114187626685915,0.43798980959916,0.550507102309004,0.357025578671105,-0.102484712981413,-0.102261616004836,0.19637664992315,-0.451661419474833
critical,-0.194562720306651,-0.301550253732245,-0.321645134703886,-0.117710951174561,0.217213216905034,0.381727117739474,0.168711834249971,0.107550251484034,-0.293265754262254,0.400778092987058,-0.0684140751126404,0.186787568327551,-0.316605447175023,-0.233133893366514,-0.280056148295808,0.0172660113318606,0.0324210167426157,0.369303508871342,0.0215931046095096,0.225662961219427,-0.241711001820154,-0.0488589151960162,-0.120727908258277,0.0933593593926335,-0.252344205430307,0.184574481564231,-0.235296784767122,-0.213529694756613,-0.0721002936492147,0.201294242394152,0.253547786471916,0.0673262073110756,0.0126347293131093,-0.105227429714019,-0.0643555405186613,-0.216248135241305,0.029113471392842,0.0131715934733454
critical,0.353340364293617,0.259200600932469,0.470167499656169,0.172203116507388,-0.139857397028173,-0.3115979845145,0.0255359656512755,-0.245777003264882,0.318300453631441,-0.0955147913141837,0.402101447644686,0.0836074336716339,0.460126842987083,0.249768022977199,0.0596911052015585,0.0886069394767589,0.0422890129286635,-0.16023809500256,-0.0738227573676069,-0.239328300736179,0.217702610985442,0.320657894624415,0.122747466478997,0.123987496946593,-0.22906955702378,0.0074418903939319,-0.236880817747859,-0.0984894735110661,-0.0355653857824008,-0.0651926915631351,-0.055050962815585,-0.0911971057521496,-0.0721784779859073,0.18712947631391,0.0510511200648806,0.0632849588387019,0.184980615436114,0.111564131749209
critical,-0.366274269145297,-0.220259644341571,-0.220344329813795,0.238454217580001,0.400901958459732,0.241627350038626,-0.101933074328034,-0.439701818025133,-0.183842944829509,-0.0597329971473908,0.0538694996713187,0.249323408772947,-0.0728095329325952,-0.0699562340125046,0.159701152916988,-0.152685842447552,0.0519598577273122,0.260215531179818,-0.0360095674310181,0.186245888508332,0.113438755066839,-0.0074800262416146,-0.0139031930457784,-0.210910720096481,-0.296043602058323,0.0288490279028603,-0.38689329524347,-0.272280243440576,-0.25109211598301,0.479531759082542,0.401946328375051,-0.0380154954826423,-0.098563481125093,-0.132783857126509,0.342798331975476,-0.0960233006809585,-0.130294846850713,-0.118382116915318
