group,CD45RA,CD7,CD5,KLRG1,CD27,CD57,CD244,CD28,CD38,CD127,CD52,CD49f,CD11a,CD26,CD73,CD158b,CD94,CD82,CD7,CD5,KLRG1,CD27,CD57,CD244,CD18,CD28,CD127,CD11a,CD29,CD81,CD26,CD49d,CD73,CD99
critical,-0.101137756822577,-0.200898546354598,-0.14251353700162,-0.268127957581719,0.0238395977223993,0.237326371851626,0.131077946813317,0.0799218482107305,0.426583867861358,0.0303940380518892,-0.0821331419028999,0.138825811739799,-0.160246334373051,0.139062691647097,0.137009052589724,0.277017012714757,-0.0497257011993287,0.188064656763827,0.175535491335061,0.366564542856979,-0.362911002880057,0.318174223064064,-0.248285606601373,-0.252720067165081,-0.194141969579329,-0.193493275902582,-0.263003875996757,-0.150320010783303,-0.0140010223624352,0.0367000227162246,-0.183093261921753,-0.0940936593449279,-0.109633133248907,-0.200274168341584
critical,-0.092172396713446,-0.605096539133652,-0.457088135051814,0.508446407804807,-0.573963890779917,0.68264429265912,0.537939581233834,-0.57653733450918,0.0343036562701698,-0.362935432024708,-0.349622512034848,-0.368870706259946,0.500863569147473,-0.610848547985101,-0.604994471503244,0.0391637827863319,0.380702337512554,-0.141060777747771,0.377635087087404,0.541375699972657,-0.235376183039491,0.466042437712009,-0.402790473452148,-0.214209144792584,-0.173076161799655,0.103097001312911,-0.165718409264245,-0.129399804522983,-0.0675504806664587,0.207058430275619,0.0772864598396206,-0.217418663379476,0.162241937260341,-0.217774531750551
critical,-0.116581251828398,-0.100386812329602,-0.286033330221091,0.113735865621282,-0.0396250895601411,-0.031470488646481,0.331112480257852,-0.16174685695729,0.535132513369029,-0.539412295289895,0.0748114724343195,-0.239640800191148,0.313952743105911,-0.0924481654085394,-0.316523645035656,0.0622455558423711,0.302131425095554,-0.0205509473621817,-0.0433046949722831,0.178357675879798,-0.413146815140866,0.0992316510953311,-0.312737307176137,-0.261197320457158,-0.303993268114977,0.283681100439825,0.137754070756302,-0.291683626879663,0.0657017323116899,-0.099377516532098,0.332131827884181,-0.0145696316269403,0.093355355834738,-0.0709845925126097
critical,-0.303962091819702,-0.0157572932264495,-0.221720538923031,0.332030963462271,-0.1239365081411,0.107245049957318,0.431626319093067,-0.0650595346979948,0.256290668941648,-0.153360369571896,0.0055829598727499,0.0702705276511367,0.376546549178106,0.059735609107557,-0.220347097496161,0.0363471543030122,0.415596492733903,-0.0032094365191753,-0.135019656927854,-0.174240428332307,-0.0617348910966522,-0.453483454588472,0.177588410838036,0.0356112334703923,-0.107935397935603,-0.290096078125838,-0.301118515766178,-0.0156213509419023,-0.0237495881640002,-0.268413012449737,0.0075527245495638,-0.0621299254373167,-0.249282294905892,-0.17189178154055
critical,-0.482158014417245,-0.502802747149234,-0.228378598627434,0.24760047827565,-0.587439598939617,0.517732309520959,0.137636632179855,-0.0831531531928499,0.0046041451012488,-0.0466998056057326,-0.128950305964859,0.250599477242799,0.196915365544008,0.211158633951066,-0.354561419992713,-0.02516309627509,-0.151701230018493,0.114848585357779,0.280615797663443,0.335038654012688,-0.271149744365542,0.447747339925559,-0.348639214632255,-0.232957267408605,-0.306959110590402,0.194494238102213,0.0554401555695535,-0.186680241282119,-0.292606623566386,0.198857641005837,-0.162481092621413,-0.233701624708192,0.22930327005346,-0.463446702639321
critical,-0.270016646106298,-0.0782917385408696,-0.258764681223826,0.513548928908259,-0.250510161463284,0.270430499400407,0.499609852815604,-0.221576926632648,0.315209499789097,-0.11947364672049,-0.0451346386572593,-0.23577747558058,0.455844508464688,-0.213006081205314,-0.222572372436728,0.146148180367593,0.244565679045528,-0.130182111655462,-0.199645539851475,-0.269272083349409,0.409850831899432,-0.158414257590164,0.219506982531675,0.478514185048435,0.231684367940366,-0.291630395486812,-0.220395532060881,0.421131695933628,0.102945635589621,0.174932131259796,-0.268361945972752,0.273974783907532,-0.445741647762311,0.0403918818086495
critical,-0.190650149329471,0.0389400495626804,-0.001150467391662,0.0479083422131973,-0.0895717361867311,-0.0127681458441683,-0.11353183632001,-0.173445689138925,-0.055612133141989,-0.0351136972910493,-0.148615406673393,-0.0824738727655957,-0.0492175152948677,-0.11399519423119,-0.078393409045914,-0.198761552840717,-0.069987917858173,-0.0661676403771676,-0.0118056258445542,-0.0679204323114734,-0.14469377508395,0.0048208212730994,-0.173637177815413,0.0243408153580991,-0.181756600697225,0.16340247516747,-0.0043258310384065,-0.0577680440482731,-0.141116484325011,-0.112753861357511,0.130032229333483,-0.124387754803284,0.237231583862885,-0.25396039611006
critical,0.147995512861411,0.12851927710712,-0.435079289717561,0.208791849461654,-0.238044904271252,0.39931314815568,0.611870590722493,-0.134883074201465,0.428946859645385,-0.487422427197157,-0.297495696010207,-0.120253750512678,0.401837957625887,-0.32558175249774,-0.470771525691421,0.305289773430505,0.282088618743953,0.1308568245866,-0.254173912695269,0.374354576474522,-0.0561083724011246,0.297874877235283,-0.121229466170766,-0.465182854329084,-0.368391583982164,0.108727825929706,0.524113835501812,-0.424042621228732,-0.372446167200499,-0.192047357546784,0.149599697509382,-0.511116565417657,0.627817731323166,-0.32195803338523
critical,-0.148470859825191,0.193208154549204,0.0589746940757153,-0.129871513784965,0.0764766834623968,-0.385258761729391,0.0620939688191571,-0.15433586692845,0.117200436590484,-0.367487548564057,-0.0789611403060324,-0.719452773980461,-0.0851121496113883,-0.0969291022477515,-0.162192805860404,-0.433174318402171,0.0230351601068307,-0.532473357159215,0.0700989874808484,-0.157411037215388,-0.001658305619566,0.182636097949012,0.0495730971108149,-0.148258071618774,-0.11928906369858,-0.155033430168804,-0.364262444366507,-0.22312477375047,0.0346917582330873,-0.131697742857652,0.108270941394653,-0.0941669279570211,-0.174394306569946,-0.138351631303996
critical,-0.318490854547476,-0.419403018291062,-0.205183841218055,0.159228952275137,-0.298811208516001,0.0329043842201922,0.451163121937909,-0.256675095866215,0.409684645449308,-0.6841821505217,-0.306452367682757,-0.0870671729087939,0.341757844823413,-0.264737828954207,-0.525106333118965,-0.0872100656759461,0.236764181365612,-0.057248932962096,0.650658937073916,0.436727421570994,-0.685866331250969,0.629228082092179,-0.269975080521269,-0.72402107396296,-0.648269056965484,0.340137259278581,0.632695606299737,-0.760795331754583,-0.465169056149915,-0.394973680417644,0.394610707877959,-0.555743733184375,0.633384562582479,-0.555935839500273
