group,CD45RA,CD7,CD45RO,CD279,CD31,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD11a,CD226,CD29,CD98,CD26,CD49d,CD73,CD305,CD158b,CD99,CD94,CD82,CD101
critical,0.248370640685152,0.5799700812606,-0.253642324022036,-0.407151380642915,0.470341598564361,0.495211736144098,0.342268736027543,-0.47181592122501,0.547133085637454,-0.459383729843189,-0.354414357284736,-0.638201916496188,-0.257190680044978,-0.473891282094675,-0.335244002284741,0.187772013605444,-0.324601116056947,0.157380800988748,0.241256571389742,0.383367270909855,-0.0031720720843318,-0.36900828592441,-0.473831245454411,-0.245109445382646,-0.25105012726759,0.19199979327787,-0.417385899080142,0.243698267647413,-0.147585616699328,-0.391758841713332,-0.369614895510024,-0.473360875335911,-0.167834876728022,0.010546697415092
critical,0.240549921732602,0.687716545126289,-0.128217150606135,-0.302984251336885,0.599679396580811,0.632013262019395,0.431917881728495,-0.438084321937089,0.645279112425172,-0.356314216833663,-0.192416605575723,-0.626955655565521,-0.167559006141045,-0.463376981312276,-0.156170378393452,0.428103512942803,-0.0934198959596024,0.11596743626427,0.401143771290462,0.494688465582997,0.161873423132626,-0.29798136755038,-0.423668515633617,-0.219398876147883,-0.183451960082077,0.410516042828738,-0.311976408059151,0.411109920029248,-0.0611425241993906,-0.304039242349101,-0.149023371223248,-0.343770340859851,0.0298851224465111,0.117303686603778
critical,0.484982746852743,0.537536336807815,-0.161816531226493,-0.0005095340896652,0.302707630720036,0.568558643538469,0.476035935769126,-0.303939701654371,0.586972290362524,-0.255614892765634,-0.478499464113588,-0.42728951089377,-0.193067384963736,-0.437530794014493,-0.294294030557792,0.373951428751784,-0.416688270515484,0.631243344444644,0.234643690684551,0.313107620156714,0.165111774909434,-0.306671840997692,-0.130799743830769,-0.307891857049102,-0.109744978704222,0.0415146008888654,-0.497842925465659,0.546139970771106,0.226756880131497,0.0657516400983265,-0.515589465362651,-0.255790229330084,0.109533763539034,0.279288088651173
critical,0.625872478276595,0.444586953831724,-0.307608896496869,-0.205283977144267,0.210967433646401,0.2266513302171,0.287309301285139,-0.430351259446972,0.675953640702813,-0.232897753369651,-0.235522337378514,-0.447289288099133,-0.117926026312236,-0.377491917727805,-0.336739015483261,0.0788624608570676,-0.0920910424556559,0.0458301899826423,-0.128783656302971,-0.0339303366777451,-0.234702786194116,-0.428750091604976,-0.0066226181874073,-0.292708474062186,0.0437519564338903,-0.166637513383278,-0.272189472667109,0.386744590038145,0.403678484116354,0.0532087232334719,-0.551488641069036,-0.223597842541456,-0.0975574923375657,0.297679550757379
critical,0.117814277304027,0.255925676148117,-0.0976462396194793,-0.11648640118377,0.25123964150745,0.355523495547747,0.0833046929340129,-0.384689411709006,0.23716365686051,-0.168893064219835,-0.224392883602405,-0.168441628644587,0.0319765742299339,-0.293603445833453,-0.366843954988759,0.162814078918888,-0.278913127446233,0.283471728503264,0.109938163992739,0.141164353015225,-0.0592598755545969,-0.215782215282246,-0.0769792963821698,-0.248095436862612,0.0995592424388012,0.0412534207056021,-0.228028833357949,0.340435751365638,0.114658585217595,-0.0656072199886872,-0.288976035161286,0.0103151569054026,-0.0069385660460869,0.331297241427953
critical,0.218488560298233,0.118401597464895,0.0066804964876972,0.073872437564834,0.176436520750916,-0.18806424743561,0.0464014070933959,-0.0239639054331147,0.255783005895095,0.184641222423292,0.118944865335507,-0.198264410068325,0.0832114705864579,0.273698648234667,-0.010904881049724,-0.140434743081486,0.316993326319449,-0.177902286805366,-0.111006452893992,0.139799855476599,-0.263558704154359,0.0979123908518172,0.228061514050605,0.0244439685342164,0.138131284127156,-0.305874932040816,0.205238148395082,-0.181098302107994,0.283502512539489,0.253897346346886,-0.207713140445376,0.200614504858494,-0.215591401205986,-0.0370317673803177
critical,-0.0378909210117715,-0.182399881814258,-0.0480366220132725,0.0069951930460296,0.131574196155307,0.116584390188712,-0.0028305331696234,-0.0391829557669895,-0.0455274145601388,-0.116458124142379,-0.160405785065934,-0.262460025727882,0.0282687649528256,-0.0853528691338172,-0.0019984901505333,0.0705890437823674,-0.170358891098929,0.0700016282462475,-0.0064015304431681,0.1371157921376,0.15447673817832,-0.0299738315641353,-0.0155710463916263,-0.0210684655833031,-0.0207550889783999,0.110707322644364,-0.0497255403373785,0.0694999955024328,-0.100364561314556,0.0088495358848055,-0.229959902445334,-0.006977126904691,-0.11386430111149,-0.0088412358404491
critical,0.139524235052203,0.0138419478196684,-0.30485418233135,-0.505451789776469,0.316283471783406,0.264880649621217,0.134270123457256,0.0417263079652445,0.299574860681774,-0.385024906931255,-0.517567991983385,-0.291019404059793,-0.454716520469676,-0.420484998968494,-0.307926514677016,0.284862774159788,-0.573220648407993,0.607357468092999,-0.0488268885746621,0.153854971962784,-0.169078925925557,-0.414189158536035,-0.338459084065436,-0.569630308411473,-0.028599047372587,0.333908180926153,-0.517760095692908,0.470771525691421,0.131801203860173,-0.323478713350144,-0.31369271905924,-0.469208547815764,-0.231050526354134,0.228550374020491
critical,0.723708310861526,0.416060159525633,-0.591224086392984,-0.392849590266372,0.502749775214165,-0.159327496993328,0.60341035148841,-0.373555160618045,0.100746681182199,-0.610772264089045,0.0770334906246394,-0.125457398663574,-0.195124257011851,-0.430210039585536,-0.409028556391686,-0.305968676300525,-0.0790076022951513,0.0285029479080756,-0.0268550127877431,-0.0459299348137738,-0.098396387864802,-0.543059161776868,-0.102030150736678,-0.508724848635197,0.168425707291625,0.312598535871911,-0.178568396718499,0.321771004425907,0.415726043600808,0.0630293949791148,-0.599756064166695,-0.166939221154446,-0.15299455497944,0.333930067603249
critical,0.217817551067225,0.44047054565941,-0.168302966021504,-0.293045009832396,0.1093174279272,0.296617748030152,0.301115971852791,-0.33306479823509,0.477925347459578,-0.450463428678843,-0.335918401465343,-0.165501687937254,-0.198489733386551,-0.61956244907783,-0.457994763914031,0.362811760955947,-0.399616158006863,0.85209079231087,0.407110215835204,0.503344248784252,0.0221613574548818,-0.586743329225665,0.27218565685585,-0.264032539736077,0.125317152361138,0.502401245877201,-0.446765218272852,0.759697105669814,0.174723514553269,0.129752848508334,-0.316089178097598,-0.25788792688015,0.140203617407115,0.56782882785055
critical,0.380429603991628,0.3872865303102,-0.247086508042325,-0.167731650211538,0.608252341355961,0.557139590250006,0.373488569499403,-0.540179860101794,0.679269454143318,-0.700961013466674,-0.320068583395069,0.0374409041853804,-0.229621186156897,-0.546437272239124,-0.453108600147346,0.364226880162519,-0.384184214269582,0.712125640210528,0.142595649782461,0.378141365909916,0.190628792254867,-0.619778120517931,-0.490544473777091,-0.452073152001218,-0.169266556419167,0.39887045883653,-0.434013154546477,0.740157464855066,0.564865195911219,0.220876826102001,-0.653487638497553,-0.682607769370589,0.0761625732560181,0.335064334145098
critical,-0.466950782945595,0.424506788241578,0.140600196180851,-0.123880663464238,-0.0347581849194435,0.340464654596803,0.216583510102527,-0.662097806018635,0.149756691976059,-0.156508679924795,-0.471148753956582,-0.459172601144456,0.241039188737461,-0.656631773337992,-0.245027778236823,0.415697851746401,-0.220228783882033,0.659630630801669,0.338044803080927,0.496614080530598,0.398193941676742,-0.36042576816014,0.295460296396487,0.170686192165387,-0.678151588922987,0.476242156142689,-0.386055892068506,0.139001452274136,-0.0560294559521721,-0.157890623373794,-0.264214105930389,-0.495439575198666,0.174728231690549,-0.0695494694569849
critical,0.152972342790197,0.138535486659215,-0.16719790852472,-0.18742007133101,0.270925412171716,0.22457146411798,0.146953376842983,-0.339514032634714,0.370038694102037,-0.198738048836296,-0.345982913855552,-0.48404241424798,-0.265354274222274,-0.463938953010712,-0.331448891522746,0.425480530519,-0.39057943334907,0.610608434649747,0.197854893408539,0.247853847037498,0.0916850424616081,-0.395449472588113,-0.166595493428268,-0.304897603062728,-0.0699159546611897,0.212135967675199,-0.400837739361643,0.433040880361571,-0.119821530271418,-0.0656874901637598,-0.27871145121314,-0.436882065543728,0.121861824714534,0.261545467611099
